Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
67	26	138	-20	401	1225	10	285	-1	6
68	78	184	-30	623	1165	10	43	-1	9
69	165	181	22	170	660	10	-1	154	10
70	11	151	20	223	765	10	-1	60	10
71	103	66	20	160	638	10	-1	96	10
72	188	125	-20	294	785	10	389	-1	9
73	197	140	-10	298	726	10	30	-1	6
74	100	70	30	30	236	10	-1	134	10
75	83	118	20	195	619	10	-1	231	10
76	66	58	-13	677	1039	10	271	-1	5
77	83	188	-10	243	474	10	92	-1	1
78	12	154	10	436	749	10	-1	56	10
79	158	20	-10	2172	2525	10	363	-1	8
80	161	158	-10	1521	1746	10	391	-1	9
81	41	186	27	220	977	10	-1	256	10
82	162	162	-24	1143	1718	10	239	-1	4
83	89	176	-23	1556	1980	10	396	-1	9
84	86	69	14	568	957	10	-1	21	10
85	20	72	-20	926	1205	10	293	-1	6
86	41	182	30	314	494	10	-1	93	10
87	178	147	10	592	784	10	-1	240	10
88	140	11	10	237	543	10	-1	42	10
89	60	51	-20	326	458	10	107	-1	1
90	100	6	-20	251	581	10	323	-1	7
91	18	89	-20	173	488	10	242	-1	5
92	85	110	10	18	353	10	-1	77	1
93	37	146	-30	1002	1601	10	86	-1	10
94	181	89	-10	151	503	10	268	-1	5
95	26	147	-20	87	965	10	262	-1	5
96	52	38	-20	118	510	10	71	-1	10
97	131	136	18	2336	2830	10	-1	330	2
98	46	131	-10	1220	1625	10	295	-1	6
99	35	160	-10	148	641	10	371	-1	8
100	187	97	10	755	794	10	-1	130	1
101	172	179	-25	2131	2481	10	102	-1	1
102	156	93	25	1497	1989	10	-1	101	1
103	85	164	23	111	414	10	-1	131	1
104	17	32	-20	1645	2240	10	326	-1	7
105	175	60	18	173	507	10	-1	0	1
106	82	48	8	301	537	10	-1	321	1
107	62	50	20	302	660	10	-1	89	1
108	137	1	10	526	1170	10	-1	116	1
109	140	4	-30	402	769	10	354	-1	8
110	143	0	-10	529	1039	10	278	-1	5
111	198	132	10	502	842	10	-1	325	1
112	25	146	30	362	614	10	-1	138	1
113	137	10	-11	1464	2179	10	205	-1	3
114	15	88	-20	269	724	10	164	-1	2
115	38	183	-15	1079	1510	10	174	-1	3
116	121	48	-10	1113	1274	10	108	-1	1
117	62	15	29	240	590	10	-1	150	1
118	19	38	16	1735	2019	10	-1	383	1
119	144	59	18	1768	1886	10	-1	272	1
120	125	78	11	33	576	10	-1	45	1
121	12	156	30	348	933	10	-1	26	1
122	53	29	30	192	1036	10	-1	230	1
123	22	61	-10	987	1293	10	51	-1	10
124	159	121	20	429	966	10	-1	228	1
125	59	83	-18	860	1073	10	333	-1	7
126	59	57	10	67	493	10	-1	359	1
127	168	58	-30	927	969	10	157	-1	2
128	12	85	-10	368	822	10	213	-1	4
129	85	193	-10	1172	1430	10	62	-1	10
130	155	107	-10	2013	2508	10	100	-1	1
131	195	132	-23	904	1324	10	103	-1	1
132	55	51	-28	926	1337	10	353	-1	8
133	189	120	10	567	634	10	-1	16	1
134	59	139	-30	1240	1445	10	74	-1	10
135	121	50	-10	304	715	10	46	-1	9
136	10	67	-20	171	682	10	351	-1	8
137	52	28	-23	192	793	10	206	-1	4
138	17	150	-30	96	863	10	112	-1	1
139	101	67	-20	426	470	10	210	-1	4
140	69	47	10	497	607	10	-1	13	2
141	164	113	-18	65	530	10	358	-1	8
142	79	115	30	25	469	10	-1	288	2
143	80	108	20	26	242	10	-1	304	2
144	184	116	20	599	824	10	-1	27	2
145	27	135	-20	805	925	10	302	-1	6
146	29	139	10	230	418	10	-1	355	2
147	84	194	10	367	752	10	-1	252	2
148	186	94	20	319	770	10	-1	236	2
149	114	72	22	31	299	10	-1	209	2
150	90	4	-29	175	771	10	117	-1	1
151	41	187	20	369	643	10	-1	207	2
152	92	178	-10	1724	2162	10	343	-1	8
153	46	40	-20	923	1216	10	266	-1	5
154	174	128	-22	98	534	10	69	-1	10
155	30	142	10	224	529	10	-1	28	2
156	28	193	30	533	1018	10	-1	342	2
157	185	96	30	666	1061	10	-1	127	2
158	74	55	-12	1359	1570	10	369	-1	8
159	23	123	15	1155	1288	10	-1	300	2
160	103	70	-21	133	292	10	212	-1	4
161	42	174	13	407	614	10	-1	253	2
162	8	8	-14	413	813	10	190	-1	3
163	83	81	21	25	439	10	-1	315	2
164	57	54	20	221	449	10	-1	114	2
165	26	45	-30	932	962	10	339	-1	7
166	83	180	-10	1074	1176	10	24	-1	4
167	70	37	10	69	563	10	-1	265	2
168	97	65	20	410	600	10	-1	356	2
169	53	31	-10	455	955	10	338	-1	7
170	179	141	-13	252	653	10	367	-1	8
171	100	53	-30	2563	2968	10	306	-1	6
172	55	64	30	360	525	10	-1	393	3
173	8	71	-20	618	883	10	381	-1	9
174	174	185	15	276	741	10	-1	115	3
175	176	144	-20	718	930	10	258	-1	5
176	123	36	10	419	621	10	-1	344	3
177	142	60	-10	1548	1875	10	289	-1	6
178	53	61	-20	211	566	10	1	-1	1
179	62	38	19	2107	2321	10	-1	19	3
180	123	33	-20	357	788	10	3	-1	6
181	136	111	-17	2387	2540	10	54	-1	10
182	28	160	27	1460	1801	10	-1	224	3
183	85	85	-12	2189	2480	10	32	-1	7
184	12	66	20	222	532	10	-1	260	3
185	107	96	23	8	536	10	-1	187	3
186	168	119	14	2120	2463	10	-1	292	3
187	171	36	-23	2409	2773	10	185	-1	3
188	188	88	20	88	743	10	-1	259	3
189	135	45	7	1033	1388	10	-1	308	3
190	26	41	14	472	792	10	-1	162	3
191	195	129	-20	588	871	10	29	-1	6
192	108	141	-23	1086	1194	10	216	-1	4
193	75	134	16	42	761	10	-1	364	3
194	141	4	20	516	834	10	-1	270	3
195	60	58	20	184	281	10	-1	395	3
196	196	137	20	329	588	10	-1	375	3
197	7	142	-10	729	1005	10	245	-1	5
198	190	112	20	136	671	10	-1	319	3
199	63	192	12	757	1226	10	-1	370	3
200	97	129	-5	2267	2527	10	34	-1	8
201	71	131	-15	1880	2233	10	44	-1	9
202	159	105	-20	2193	2535	10	376	-1	8
203	109	48	-20	295	902	10	2	-1	3
204	189	83	-21	847	906	10	397	-1	9
205	142	27	11	1394	1685	10	-1	113	3
206	68	40	23	119	426	10	-1	137	4
207	56	90	-20	2013	2340	10	151	-1	2
208	98	193	-20	600	1137	10	250	-1	5
209	121	36	-22	532	832	10	149	-1	2
210	101	70	20	30	331	10	-1	139	4
211	134	157	20	1634	1831	10	-1	59	4
212	103	77	21	23	455	10	-1	160	4
213	87	117	10	287	806	10	-1	128	4
214	183	170	-27	825	837	10	328	-1	7
215	193	12	-30	1424	1687	10	238	-1	4
216	127	60	23	457	688	10	-1	192	4
217	178	140	10	230	585	10	-1	254	4
218	95	50	-8	738	1281	10	269	-1	5
219	25	165	-10	1454	1653	10	222	-1	4
220	124	191	-10	703	988	10	39	-1	9
221	138	69	9	49	909	10	-1	296	4
222	177	145	10	598	957	10	-1	219	4
223	50	31	20	137	627	10	-1	329	4
224	37	177	-27	1583	1911	10	182	-1	3
225	48	30	50	379	490	10	-1	373	4
226	197	29	-20	1463	1928	10	390	-1	9
227	40	130	1	382	840	10	-1	336	4
228	23	168	-20	1747	2203	10	124	-1	1
229	24	140	-20	355	921	10	50	-1	9
230	20	59	-30	1894	2238	10	122	-1	1
231	81	183	-20	333	480	10	75	-1	10
232	190	109	-10	516	1109	10	248	-1	5
233	28	187	-4	1925	2188	10	334	-1	7
234	145	19	20	1191	1533	0	-1	401	4
235	164	37	19	380	536	10	-1	290	4
236	186	96	-20	756	884	10	148	-1	2
237	105	70	10	114	406	10	-1	348	4
238	140	6	30	356	719	10	-1	215	4
239	146	166	24	1446	1605	10	-1	82	4
240	56	148	-10	2092	2247	10	87	-1	10
241	66	52	10	456	856	10	-1	399	4
242	53	59	20	168	512	10	-1	91	5
243	179	5	-20	1996	2414	10	9	-1	10
244	122	58	15	47	512	10	-1	331	5
245	37	190	10	589	712	10	-1	197	5
246	155	22	24	277	859	10	-1	38	5
247	175	143	20	796	943	10	-1	47	5
248	199	132	10	357	899	10	-1	232	5
249	131	92	22	32	579	10	-1	66	5
250	83	197	20	371	1055	10	-1	208	5
251	180	66	-26	191	589	10	382	-1	9
252	87	195	-10	538	687	10	147	-1	2
253	129	176	-13	476	804	10	161	-1	2
254	185	123	-10	266	620	10	217	-1	4
255	77	115	20	223	356	10	-1	291	5
256	7	119	-27	1364	1646	10	81	-1	10
257	195	97	-20	414	911	10	322	-1	7
258	162	118	20	492	674	10	-1	175	5
259	196	111	-20	190	1053	10	188	-1	3
260	32	47	-20	451	867	10	184	-1	3
261	100	144	17	982	1129	10	-1	357	5
262	13	152	20	117	773	10	-1	95	5
263	192	113	20	244	660	10	-1	23	5
264	25	143	-20	532	547	10	31	-1	7
265	51	31	-10	132	631	10	167	-1	2
266	14	84	20	572	836	10	-1	153	5
267	12	69	-10	743	966	10	362	-1	8
268	165	113	10	68	542	10	-1	94	5
269	138	72	8	432	823	10	-1	218	5
270	135	0	-20	603	1191	10	194	-1	3
271	8	89	13	738	1047	10	-1	76	5
272	110	110	-18	2224	2631	10	119	-1	1
273	177	146	-20	656	812	10	394	-1	9
274	87	196	-26	359	954	10	297	-1	6
275	89	39	19	123	500	10	-1	64	5
276	65	77	-20	555	1231	10	14	-1	2
277	63	149	17	232	367	10	-1	332	5
278	143	5	10	668	781	10	-1	110	5
279	32	178	10	787	1164	0	-1	403	6
280	193	111	20	504	929	10	-1	7	6
281	162	123	-20	517	769	10	303	-1	6
282	67	127	21	42	654	10	-1	388	6
283	73	81	-21	2822	2901	10	52	-1	10
284	50	67	10	375	638	10	-1	301	6
285	38	188	20	326	791	10	-1	67	6
286	183	120	10	110	667	10	-1	53	6
287	129	38	10	282	450	10	-1	374	6
288	35	186	-30	581	1221	10	142	-1	2
289	180	93	10	667	1188	10	-1	177	6
290	146	3	-19	1516	2057	10	235	-1	4
291	8	154	-20	489	908	10	255	-1	5
292	200	162	-14	1670	2404	10	186	-1	3
293	8	69	20	633	963	10	-1	85	6
294	131	38	20	189	447	10	-1	352	6
295	78	115	10	50	441	10	-1	98	6
296	123	31	-9	472	769	10	221	-1	4
297	39	151	26	327	687	10	-1	274	6
298	53	175	28	605	1140	10	-1	378	6
299	1	54	-19	1094	1326	10	313	-1	7
300	40	95	-15	1969	2170	10	159	-1	2
301	5	73	-10	349	745	10	284	-1	6
302	7	151	20	556	1027	10	-1	145	6
303	166	117	20	365	516	10	-1	281	6
304	39	186	-20	623	900	10	143	-1	2
305	165	116	10	277	696	10	-1	40	6
306	99	12	30	168	536	10	-1	171	6
307	48	106	23	614	890	10	-1	347	7
308	154	7	-7	1211	1713	10	189	-1	3
309	18	35	24	2337	2732	0	-1	400	7
310	135	171	-8	621	807	10	314	-1	7
311	11	118	-30	311	704	10	22	-1	4
312	78	72	9	35	459	10	-1	25	7
313	19	51	19	540	903	10	-1	299	7
314	69	133	8	45	449	10	-1	310	7
315	56	59	-21	147	429	10	163	-1	2
316	99	45	21	170	625	10	-1	372	7
317	103	67	20	145	565	10	-1	55	7
318	53	79	-2	1594	2301	10	387	-1	9
319	194	112	-20	618	723	10	198	-1	3
320	42	165	22	1357	1830	0	-1	402	7
321	68	156	-8	1269	1382	10	106	-1	1
322	172	114	20	102	645	10	-1	257	7
323	98	4	20	343	593	10	-1	90	7
324	104	176	-10	868	1094	10	20	-1	3
325	200	136	-10	373	771	10	111	-1	1
326	21	85	20	424	1201	10	-1	104	7
327	67	138	11	129	558	10	-1	61	7
328	111	129	27	31	720	10	-1	214	7
329	97	7	-20	421	620	10	223	-1	4
330	114	112	-18	2271	2694	10	97	-1	2
331	125	49	-15	996	1442	10	244	-1	5
332	75	173	-17	200	418	10	277	-1	5
333	42	72	18	556	1007	10	-1	125	7
334	53	180	4	988	1357	10	-1	233	7
335	174	194	-11	1707	2107	10	8	-1	10
336	39	112	-1	514	648	10	227	-1	4
337	6	193	-6	1485	1828	10	12	-1	1
338	6	67	10	210	754	10	-1	169	7
339	14	92	30	189	692	10	-1	165	7
340	3	75	-20	401	794	10	366	-1	8
341	23	142	10	460	717	10	-1	17	8
342	57	118	-30	1718	1771	10	156	-1	2
343	65	53	10	509	991	10	-1	152	8
344	140	3	-10	541	718	10	176	-1	3
345	187	112	30	118	585	10	-1	49	8
346	112	6	-24	2463	2600	10	33	-1	7
347	63	55	-23	543	1058	10	307	-1	7
348	104	68	-10	95	523	10	237	-1	4
349	30	187	10	686	995	10	-1	18	8
350	194	129	20	638	908	10	-1	361	8
351	53	67	20	332	784	10	-1	136	8
352	186	65	-20	1689	2168	10	294	-1	6
353	12	131	28	537	663	10	-1	132	8
354	122	37	30	218	732	10	-1	109	8
355	36	193	-10	529	879	10	146	-1	2
356	113	105	-20	883	1199	10	168	-1	2
357	84	180	-17	1457	1550	10	261	-1	5
358	136	90	18	37	416	10	-1	141	8
359	61	50	-10	152	723	10	126	-1	1
360	97	67	-20	200	906	10	392	-1	9
361	190	110	-20	583	955	10	350	-1	8
362	87	118	10	424	582	10	-1	267	8
363	137	4	10	808	1103	10	-1	79	8
364	179	151	-16	1095	1578	10	193	-1	3
365	189	97	20	477	975	10	-1	368	8
366	15	87	20	362	719	10	-1	340	8
367	157	142	13	70	679	10	-1	170	8
368	138	61	-20	850	1366	10	365	-1	8
369	65	42	12	552	1275	10	-1	158	8
370	60	184	-12	1055	1677	10	199	-1	3
371	85	192	10	341	594	10	-1	99	8
372	93	7	-21	231	921	10	316	-1	7
373	95	16	-50	592	797	10	225	-1	4
374	125	38	-10	230	614	10	287	-1	6
375	149	78	-20	1587	2112	10	196	-1	3
376	185	115	20	547	784	10	-1	202	8
377	158	132	12	1325	1656	10	-1	65	8
378	29	121	-28	955	1358	10	298	-1	6
379	122	13	27	506	731	10	-1	35	8
380	57	157	26	144	616	10	-1	36	9
381	8	73	20	545	860	10	-1	173	9
382	115	75	26	29	373	10	-1	251	9
383	41	43	-16	1948	2227	10	118	-1	1
384	104	5	26	752	894	10	-1	48	9
385	172	55	-32	1694	2064	10	15	-1	2
386	184	140	-30	1322	1647	10	5	-1	9
387	12	113	2	1194	1590	10	-1	318	9
388	40	183	-21	318	582	10	282	-1	6
389	193	131	20	351	433	10	-1	72	9
390	129	40	20	115	418	10	-1	226	9
391	84	192	10	320	703	10	-1	80	9
392	95	74	20	572	673	10	-1	360	9
393	8	74	-30	585	731	10	172	-1	3
394	181	147	20	271	921	10	-1	273	9
395	17	93	-20	151	623	10	195	-1	3
396	66	196	23	1626	1833	10	-1	83	9
397	123	90	21	25	207	10	-1	204	9
398	110	184	-10	1745	1981	10	58	-1	10
399	121	46	-10	619	825	10	241	-1	4
400	18	35	-24	2337	2732	10	309	-1	7
401	145	19	-20	1191	1533	10	234	-1	4
402	42	165	-22	1357	1830	10	320	-1	7
403	32	178	-10	787	1164	10	279	-1	6
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
404	80	75	0	0	3060	0	-1	405	1
405	80	75	0	0	3060	0	404	-1	1
406	68	87	0	0	3060	0	-1	407	2
407	68	87	0	0	3060	0	406	-1	2
408	57	64	0	0	3060	0	-1	409	3
409	57	64	0	0	3060	0	408	-1	3
410	98	81	0	0	3060	0	-1	411	4
411	98	81	0	0	3060	0	410	-1	4
412	110	113	0	0	3060	0	-1	413	5
413	110	113	0	0	3060	0	412	-1	5
414	113	71	0	0	3060	0	-1	415	6
415	113	71	0	0	3060	0	414	-1	6
416	105	115	0	0	3060	0	-1	417	7
417	105	115	0	0	3060	0	416	-1	7
418	132	118	0	0	3060	0	-1	419	8
419	132	118	0	0	3060	0	418	-1	8
420	83	90	0	0	3060	0	-1	421	9
421	83	90	0	0	3060	0	420	-1	9
422	106	126	0	0	3060	0	-1	423	10
423	106	126	0	0	3060	0	422	-1	10
									
Part 4:	Properties of vehicles 								
V	V_R								
0	1								
1	2								
2	3								
3	4								
4	5								
5	6								
6	7								
7	8								
8	9								
9	10								
10	1								
11	2								
12	3								
13	4								
14	5								
15	6								
16	7								
17	8								
18	9								
19	10								
20	1								
21	2								
22	3								
23	4								
24	5								
25	6								
26	7								
27	8								
28	9								
29	10								
30	1								
31	2								
32	3								
33	4								
34	5								
35	6								
36	7								
37	8								
38	9								
39	10								
40	1								
41	2								
42	3								
43	4								
44	5								
45	6								
46	7								
47	8								
48	9								
49	10								
50	1								
51	2								
52	3								
53	4								
54	5								
55	6								
56	7								
57	8								
58	9								
59	10								
60	1								
61	2								
62	3								
63	4								
64	5								
65	6								
66	7								
67	8								
68	9								
69	10								
70	1								
71	2								
72	3								
73	4								
74	5								
75	6								
76	7								
77	8								
78	9								
79	10								
80	1								
81	2								
82	3								
83	4								
84	5								
85	6								
86	7								
87	8								
88	9								
89	10								
90	1								
91	2								
92	3								
93	4								
94	5								
95	6								
96	7								
97	8								
98	9								
99	10								
