Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
156	151	180	14	0	3109	10	-1	61	2
157	109	48	-15	0	3151	10	189	-1	3
158	64	156	-16	0	3137	10	299	-1	6
159	85	85	-22	2214	2454	10	184	-1	3
160	157	196	30	1223	1463	10	-1	15	2
161	135	110	7	36	276	10	-1	17	2
162	59	24	-7	0	3117	10	182	-1	3
163	175	60	-19	0	3118	10	141	-1	2
164	127	39	-24	0	3137	10	196	-1	3
165	103	97	9	0	3199	10	-1	392	2
166	71	145	7	0	3150	10	-1	144	2
167	40	115	41	815	1055	10	-1	11	2
168	114	72	22	0	3172	10	-1	245	2
169	62	38	-22	2094	2334	10	356	-1	8
170	110	110	-20	0	3189	10	375	-1	9
171	51	162	-28	349	589	10	22	-1	4
172	193	12	-30	0	3075	10	89	-1	10
173	19	51	-19	0	3109	10	212	-1	4
174	178	61	-13	1376	1616	10	94	-1	10
175	161	3	22	2024	2264	0	-1	400	2
176	63	116	21	0	3163	10	-1	27	3
177	151	179	-17	0	3109	10	361	-1	8
178	88	143	-23	0	3159	10	30	-1	6
179	32	190	-35	1018	1258	10	284	-1	6
180	76	102	15	24	264	10	-1	331	3
181	139	97	-23	2441	2681	10	10	-1	1
182	101	29	7	0	3132	10	-1	162	3
183	176	134	14	0	3120	10	-1	277	3
184	60	71	22	0	3154	10	-1	159	3
185	137	10	-20	0	3106	10	190	-1	3
186	17	166	22	0	3097	10	-1	90	3
187	75	170	17	0	3129	10	-1	348	3
188	90	174	18	808	1048	10	-1	65	3
189	122	58	15	110	350	10	-1	157	3
190	113	14	20	2156	2396	10	-1	185	3
191	98	89	29	11	251	10	-1	350	3
192	59	83	24	847	1087	10	-1	239	3
193	44	10	16	0	3097	10	-1	300	3
194	97	9	13	0	3112	10	-1	57	3
195	116	52	10	0	3153	10	-1	268	3
196	155	22	24	448	688	10	-1	164	3
197	193	127	-10	1969	2209	10	83	-1	10
198	154	59	-34	0	3136	10	290	-1	6
199	122	13	27	0	3114	10	-1	26	3
200	70	37	10	0	3134	10	-1	207	3
201	172	55	11	0	3119	10	-1	84	4
202	98	193	27	749	989	10	-1	127	4
203	46	22	-29	0	3109	10	62	-1	10
204	188	70	-14	757	997	10	325	-1	7
205	157	142	13	0	3133	10	-1	309	4
206	63	192	12	872	1112	10	-1	359	4
207	88	15	-10	311	551	10	200	-1	3
208	189	83	43	0	3113	10	-1	28	4
209	110	8	-14	1852	2092	10	142	-1	2
210	171	36	-16	0	3108	10	67	-1	10
211	65	42	-22	0	3136	10	32	-1	7
212	113	158	19	1572	1812	10	-1	173	4
213	51	112	13	730	970	10	-1	128	4
214	151	132	-36	598	838	10	80	-1	10
215	50	31	20	262	502	10	-1	137	4
216	181	70	25	0	3117	10	-1	260	4
217	12	113	-21	1272	1512	10	60	-1	10
218	20	113	22	0	3122	10	-1	13	4
219	125	49	17	1099	1339	10	-1	117	4
220	27	97	-15	1123	1363	10	294	-1	6
221	116	4	-23	309	549	10	394	-1	9
222	136	111	19	0	3166	10	-1	393	4
223	104	142	24	2443	2683	0	-1	404	4
224	112	42	33	0	3144	10	-1	96	4
225	145	19	-32	1242	1482	10	93	-1	10
226	23	168	-28	1855	2095	10	75	-1	10
227	168	58	-23	0	3124	10	264	-1	5
228	3	101	-22	2207	2447	10	78	-1	10
229	137	59	23	0	3148	10	-1	70	4
230	184	140	-18	1364	1604	10	346	-1	8
231	48	94	15	0	3151	10	-1	53	4
232	198	16	-19	0	3074	10	132	-1	1
233	26	197	17	2224	2464	10	-1	63	4
234	84	180	-26	1383	1623	10	266	-1	5
235	31	79	-26	0	3131	10	50	-1	9
236	136	90	18	37	277	10	-1	43	4
237	123	90	21	25	265	10	-1	106	5
238	62	152	19	1758	1998	10	-1	2	5
239	10	20	-24	0	3083	10	192	-1	3
240	66	98	-11	2474	2714	10	131	-1	1
241	19	38	-17	1757	1997	10	363	-1	8
242	69	150	17	2197	2437	10	-1	372	5
243	181	156	21	0	3105	10	-1	258	5
244	39	112	-11	461	701	10	399	-1	9
245	104	5	-22	703	943	10	168	-1	2
246	41	16	6	0	3101	10	-1	103	5
247	172	179	-23	2186	2426	10	155	-1	2
248	122	38	-23	1699	1939	10	371	-1	8
249	89	176	13	0	3127	10	-1	33	5
250	74	67	2	1240	1480	0	-1	403	5
251	197	7	13	0	3069	10	-1	112	5
252	24	197	-10	0	3080	10	357	-1	8
253	131	136	-29	0	3156	10	278	-1	6
254	26	45	8	0	3111	10	-1	335	5
255	47	118	23	0	3148	10	-1	6	5
256	20	59	-16	1946	2186	10	139	-1	2
257	151	66	-3	0	3142	10	386	-1	9
258	86	110	-21	2094	2334	10	243	-1	5
259	55	100	22	60	300	10	-1	124	5
260	186	65	-25	1809	2049	10	216	-1	4
261	63	151	-20	0	3140	10	370	-1	8
262	159	196	6	892	1132	10	-1	1	5
263	179	5	-17	2085	2325	10	133	-1	1
264	107	96	23	0	3195	10	-1	227	5
265	139	158	-8	1853	2093	10	282	-1	6
266	5	162	26	435	675	10	-1	234	5
267	173	147	-21	1816	2056	10	323	-1	7
268	121	46	-10	602	842	10	195	-1	3
269	144	59	-13	0	3143	10	319	-1	7
270	196	126	-21	1660	1900	10	333	-1	7
271	134	157	-24	1613	1853	10	289	-1	6
272	135	45	7	1090	1330	10	-1	71	5
273	88	152	13	542	782	10	-1	351	5
274	41	186	27	0	3099	10	-1	77	5
275	183	170	-22	711	951	10	374	-1	8
276	103	77	21	0	3180	10	-1	352	5
277	97	129	-14	0	3174	10	183	-1	3
278	147	193	29	419	659	10	-1	253	6
279	158	81	-7	0	3142	10	3	-1	6
280	48	106	23	0	3151	10	-1	147	6
281	78	169	10	0	3131	10	-1	4	6
282	174	194	8	0	3084	10	-1	265	6
283	152	68	-8	0	3142	10	52	-1	9
284	1	149	35	0	3093	10	-1	179	6
285	18	35	24	2415	2655	10	-1	307	6
286	123	59	-3	1511	1751	10	56	-1	9
287	137	41	-10	0	3134	10	73	-1	10
288	115	75	26	29	269	10	-1	0	6
289	124	165	24	0	3134	10	-1	271	6
290	112	78	34	0	3178	10	-1	198	6
291	24	131	-10	0	3121	10	297	-1	6
292	116	118	12	0	3179	10	-1	82	6
293	80	167	10	0	3134	10	-1	337	6
294	62	138	15	0	3150	10	-1	220	6
295	195	132	6	0	3103	10	-1	324	6
296	149	78	6	1729	1969	10	-1	108	6
297	38	183	10	0	3100	10	-1	291	6
298	174	185	15	0	3091	10	-1	121	6
299	35	160	16	275	515	10	-1	158	6
300	32	23	-16	0	3101	10	193	-1	3
301	111	129	27	0	3172	10	-1	368	6
302	32	166	-24	0	3109	10	339	-1	7
303	13	139	-20	0	3108	10	311	-1	7
304	158	132	-24	1370	1610	10	85	-1	10
305	188	194	9	0	3075	10	-1	116	7
306	92	178	26	0	3125	10	-1	14	7
307	55	87	-24	0	3157	10	285	-1	6
308	86	150	-26	0	3152	10	381	-1	9
309	114	183	-13	950	1190	10	205	-1	4
310	42	72	-15	661	901	10	51	-1	9
311	56	148	20	2050	2290	10	-1	303	7
312	115	50	14	0	3151	10	-1	396	7
313	200	162	-23	1917	2157	10	99	-1	3
314	69	64	-11	777	1017	10	18	-1	3
315	108	148	-25	75	315	10	349	-1	8
316	35	9	-30	0	3092	10	122	-1	1
317	99	45	21	0	3148	10	-1	384	7
318	125	180	1	0	3120	10	-1	149	7
319	142	60	13	0	3145	10	-1	269	7
320	181	39	-32	0	3102	10	25	-1	5
321	165	181	-9	0	3100	10	111	-1	1
322	87	30	10	692	932	10	-1	23	7
323	176	58	21	845	1085	10	-1	267	7
324	168	119	-6	2172	2412	10	295	-1	6
325	198	97	14	835	1075	10	-1	204	7
326	89	153	12	425	665	10	-1	130	7
327	67	70	18	1669	1909	10	-1	41	7
328	28	187	-13	1936	2176	10	81	-1	10
329	42	144	30	2623	2863	10	-1	151	7
330	138	61	19	0	3149	10	-1	113	7
331	11	118	-15	0	3113	10	180	-1	3
332	143	179	24	1025	1265	10	-1	66	7
333	182	89	21	0	3121	10	-1	270	7
334	141	146	-20	2066	2306	10	146	-1	2
335	12	15	-8	0	3081	10	254	-1	5
336	184	101	-22	0	3119	10	126	-1	1
337	127	143	-10	2105	2345	10	293	-1	6
338	137	158	-25	779	1019	10	40	-1	9
339	25	165	24	1434	1674	10	-1	302	7
340	22	61	-13	0	3116	10	104	-1	1
341	41	73	-21	0	3139	10	342	-1	8
342	23	74	21	0	3122	10	-1	341	8
343	159	129	10	1471	1711	10	-1	69	8
344	68	115	-17	2201	2441	10	105	-1	1
345	98	77	-25	0	3180	10	20	-1	3
346	126	199	18	558	798	10	-1	230	8
347	28	15	-27	1269	1509	10	138	-1	2
348	68	156	-17	1206	1446	10	187	-1	3
349	94	119	25	19	259	10	-1	315	8
350	31	63	-29	0	3125	10	191	-1	3
351	23	123	-13	1102	1342	10	273	-1	5
352	105	26	-21	0	3129	10	276	-1	5
353	60	184	7	1246	1486	10	-1	74	8
354	69	133	8	61	301	10	-1	135	8
355	141	132	18	0	3151	10	-1	35	8
356	56	19	22	1823	2063	10	-1	169	8
357	110	184	10	1743	1983	10	-1	252	8
358	178	127	-23	751	991	10	91	-1	10
359	75	173	-12	0	3126	10	206	-1	4
360	113	105	-22	921	1161	10	59	-1	10
361	165	156	17	356	596	10	-1	177	8
362	109	197	-25	1565	1805	10	136	-1	2
363	55	51	17	0	3137	10	-1	241	8
364	37	177	21	0	3104	10	-1	29	8
365	30	183	-13	0	3095	10	102	-1	1
366	49	99	32	0	3152	10	-1	377	8
367	143	116	-18	1479	1719	10	39	-1	9
368	30	67	-27	0	3126	10	301	-1	6
369	89	39	19	0	3142	10	-1	123	8
370	23	176	20	1354	1594	10	-1	261	8
371	127	60	23	0	3155	10	-1	248	8
372	6	120	-17	2178	2418	10	242	-1	5
373	65	77	19	773	1013	10	-1	153	8
374	108	187	22	229	469	10	-1	275	8
375	159	105	20	2244	2484	10	-1	170	9
376	176	132	-35	1292	1532	10	72	-1	10
377	7	108	-32	253	493	10	366	-1	8
378	34	145	21	1040	1280	10	-1	86	9
379	42	174	-23	0	3109	10	150	-1	2
380	63	149	-21	180	420	10	12	-1	1
381	57	157	26	260	500	10	-1	308	9
382	56	90	15	0	3158	0	-1	405	9
383	148	38	6	882	1122	10	-1	397	9
384	119	113	-21	0	3180	10	317	-1	7
385	164	37	19	338	578	10	-1	387	9
386	173	42	3	0	3110	10	-1	257	9
387	106	41	-19	1003	1243	10	385	-1	9
388	155	107	-9	0	3148	10	140	-1	2
389	49	71	-13	1851	2091	10	16	-1	2
390	40	95	-20	0	3143	10	100	-1	1
391	5	130	-15	2541	2781	10	24	-1	5
392	182	110	-9	0	3121	10	165	-1	2
393	68	191	-19	2069	2309	10	222	-1	4
394	68	40	23	152	392	10	-1	221	9
395	64	123	-14	621	861	10	110	-1	1
396	109	45	-14	103	343	10	312	-1	7
397	109	85	-6	2385	2625	10	383	-1	9
398	42	148	-11	0	3128	10	125	-1	1
399	67	138	11	224	464	10	-1	244	9
400	161	3	-22	2024	2264	10	175	-1	2
401	83	180	-15	0	3122	10	95	-1	1
402	172	161	-6	0	3109	10	44	-1	9
403	74	67	-2	1240	1480	10	250	-1	5
404	104	142	-24	2443	2683	10	223	-1	4
405	56	90	-15	0	3158	10	382	-1	9
									
Part 3:	Properties of depots 								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
406	80	75	0	0	3213	0	-1	407	1
407	80	75	0	0	3213	0	406	-1	1
408	68	87	0	0	3213	0	-1	409	2
409	68	87	0	0	3213	0	408	-1	2
410	57	64	0	0	3213	0	-1	411	3
411	57	64	0	0	3213	0	410	-1	3
412	98	81	0	0	3213	0	-1	413	4
413	98	81	0	0	3213	0	412	-1	4
414	110	113	0	0	3213	0	-1	415	5
415	110	113	0	0	3213	0	414	-1	5
416	113	71	0	0	3213	0	-1	417	6
417	113	71	0	0	3213	0	416	-1	6
418	105	115	0	0	3213	0	-1	419	7
419	105	115	0	0	3213	0	418	-1	7
420	132	118	0	0	3213	0	-1	421	8
421	132	118	0	0	3213	0	420	-1	8
422	83	90	0	0	3213	0	-1	423	9
423	83	90	0	0	3213	0	422	-1	9
424	106	126	0	0	3213	0	-1	425	10
425	106	126	0	0	3213	0	424	-1	10
									
Part 4:	Properties of vehicles 								
V	V_R								
0	1								
1	2								
2	3								
3	4								
4	5								
5	6								
6	7								
7	8								
8	9								
9	10								
10	1								
11	2								
12	3								
13	4								
14	5								
15	6								
16	7								
17	8								
18	9								
19	10								
20	1								
21	2								
22	3								
23	4								
24	5								
25	6								
26	7								
27	8								
28	9								
29	10								
30	1								
31	2								
32	3								
33	4								
34	5								
35	6								
36	7								
37	8								
38	9								
39	10								
40	1								
41	2								
42	3								
43	4								
44	5								
45	6								
46	7								
47	8								
48	9								
49	10								
50	1								
51	2								
52	3								
53	4								
54	5								
55	6								
56	7								
57	8								
58	9								
59	10								
60	1								
61	2								
62	3								
63	4								
64	5								
65	6								
66	7								
67	8								
68	9								
69	10								
70	1								
71	2								
72	3								
73	4								
74	5								
75	6								
76	7								
77	8								
78	9								
79	10								
80	1								
81	2								
82	3								
83	4								
84	5								
85	6								
86	7								
87	8								
88	9								
89	10								
90	1								
91	2								
92	3								
93	4								
94	5								
95	6								
96	7								
97	8								
98	9								
99	10								
