Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
290	116	189	30	0	1321	90	-1	51	5
291	140	11	10	97	139	90	-1	122	6
292	189	97	-10	715	768	90	198	-1	3
293	184	116	-10	0	1326	90	192	-1	3
294	198	76	-20	619	672	90	302	-1	6
295	186	94	-20	0	1325	90	81	-1	10
296	97	65	20	735	797	90	-1	328	6
297	154	172	30	159	215	90	-1	352	6
298	90	160	20	495	564	90	-1	248	6
299	109	126	-30	0	1384	90	84	-1	10
300	148	98	20	48	123	90	-1	138	6
301	144	170	10	436	505	90	-1	200	6
302	193	83	20	94	156	90	-1	294	6
303	15	87	20	430	481	90	-1	70	6
304	89	158	-30	601	642	90	359	-1	8
305	153	29	-20	526	571	90	271	-1	5
306	183	152	-10	0	1314	90	373	-1	8
307	53	61	-20	0	1350	90	164	-1	2
308	123	36	-20	0	1343	90	225	-1	4
309	59	57	10	116	185	90	-1	399	6
310	102	122	-20	920	988	90	139	-1	2
311	45	48	10	0	1336	90	-1	196	6
312	185	96	-20	981	1050	90	384	-1	8
313	120	192	10	335	401	90	-1	316	6
314	165	113	10	0	1345	90	-1	2	6
315	177	145	-10	800	868	90	332	-1	7
316	126	192	-10	0	1316	90	313	-1	6
317	103	66	-10	541	618	90	99	-1	10
318	69	47	10	585	650	90	-1	40	6
319	150	3	10	724	771	90	-1	103	6
320	110	164	20	688	764	90	-1	240	6
321	178	123	30	81	166	90	-1	209	6
322	53	31	-50	703	769	90	77	-1	10
323	193	131	20	98	164	90	-1	269	6
324	83	118	20	550	614	90	-1	367	7
325	145	9	10	161	224	90	-1	282	7
326	12	69	-20	0	1318	90	287	-1	5
327	145	189	-10	437	488	90	379	-1	8
328	97	67	-20	0	1378	90	296	-1	6
329	193	28	-20	369	410	90	4	-1	9
330	79	115	-20	0	1386	90	169	-1	3
331	63	58	20	55	111	90	-1	229	7
332	187	142	10	343	399	90	-1	315	7
333	99	12	30	0	1323	90	-1	284	7
334	181	89	10	81	151	90	-1	358	7
335	111	93	-10	636	699	90	87	-1	10
336	192	28	30	263	333	90	-1	45	7
337	198	132	10	0	1308	90	-1	133	7
338	57	54	20	0	1349	90	-1	261	7
339	39	112	20	213	273	90	-1	147	7
340	118	5	-20	522	586	90	364	-1	8
341	122	37	-30	410	467	90	201	-1	3
342	100	70	30	30	75	0	-1	418	7
343	150	103	20	0	1361	90	-1	90	7
344	28	193	-20	727	781	90	173	-1	3
345	121	36	-20	785	836	90	153	-1	2
346	152	31	10	0	1325	0	-1	409	7
347	175	57	30	237	301	90	-1	175	7
348	149	101	-20	560	633	90	391	-1	9
349	140	3	10	526	589	90	-1	227	7
350	165	116	10	421	462	90	-1	355	7
351	143	5	10	711	772	90	-1	182	7
352	153	160	-30	0	1331	90	297	-1	6
353	121	116	10	0	1385	0	-1	416	7
354	147	6	10	351	401	90	-1	116	7
355	162	118	-10	0	1347	90	350	-1	7
356	12	66	20	94	159	90	-1	13	7
357	98	4	-30	0	1315	90	215	-1	4
358	189	95	-10	517	581	90	334	-1	7
359	91	160	30	60	107	90	-1	304	8
360	147	26	-30	325	398	90	104	-1	1
361	85	192	10	245	308	90	-1	242	8
362	178	147	-10	0	1320	90	370	-1	8
363	40	113	10	0	1350	90	-1	372	8
364	122	8	20	344	393	90	-1	340	8
365	119	113	30	23	77	90	-1	149	8
366	45	104	-10	770	832	90	163	-1	2
367	84	118	-20	642	703	90	324	-1	7
368	8	154	20	629	681	90	-1	222	8
369	25	146	-10	337	386	90	55	-1	9
370	178	140	10	0	1324	90	-1	362	8
371	146	103	-20	938	988	90	190	-1	3
372	40	108	-10	309	367	90	363	-1	8
373	183	148	10	95	158	90	-1	306	8
374	99	128	20	87	155	0	-1	410	8
375	151	35	-20	988	1040	90	376	-1	8
376	154	27	20	607	675	90	-1	375	8
377	42	102	-10	585	647	90	166	-1	2
378	45	46	20	506	582	90	-1	385	8
379	144	190	10	255	306	90	-1	327	8
380	129	38	10	223	280	90	-1	20	8
381	199	132	10	446	509	90	-1	106	8
382	193	111	20	708	771	90	-1	260	8
383	172	51	10	983	1051	0	-1	406	8
384	188	88	20	154	203	90	-1	312	8
385	40	49	-20	0	1333	90	378	-1	8
386	52	38	30	78	138	90	-1	33	8
387	178	54	-30	429	480	90	234	-1	4
388	181	175	-10	262	320	90	180	-1	3
389	41	187	20	262	311	90	-1	270	9
390	49	104	-20	0	1360	90	266	-1	5
391	150	99	20	300	344	90	-1	348	9
392	106	166	-20	0	1345	90	398	-1	9
393	5	73	-30	0	1313	90	76	-1	10
394	148	32	-20	228	304	90	154	-1	2
395	182	154	-30	645	699	90	31	-1	6
396	116	12	20	89	155	90	-1	202	9
397	78	115	10	278	325	90	-1	19	9
398	121	188	20	723	775	90	-1	392	9
399	61	50	-10	397	462	90	309	-1	6
400	41	182	-30	101	166	90	188	-1	3
401	27	135	-10	983	1049	90	239	-1	4
402	123	121	-20	0	1380	90	98	-1	10
403	68	50	-10	0	1352	90	259	-1	5
404	151	190	-40	523	593	90	176	-1	3
405	197	79	-10	333	409	90	92	-1	10
406	172	51	-10	983	1051	90	383	-1	8
407	60	58	-20	58	102	90	91	-1	10
408	97	7	-20	340	400	90	194	-1	3
409	152	31	-10	0	1325	90	346	-1	7
410	99	128	-20	87	155	90	374	-1	8
411	108	168	-20	512	569	90	89	-1	10
412	119	37	-20	874	931	90	44	-1	9
413	39	58	-30	74	131	90	93	-1	10
414	174	128	-20	79	140	90	22	-1	4
415	165	117	-10	0	1344	90	57	-1	9
416	121	116	-10	0	1385	90	353	-1	7
417	23	137	-20	703	763	90	3	-1	6
418	100	70	-30	30	75	90	342	-1	7
419	150	98	-10	207	254	90	279	-1	5
420	87	118	-10	743	789	90	36	-1	8
421	118	92	-30	365	412	90	184	-1	3
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
422	80	75	0	0	1501	0	-1	423	1
423	80	75	0	0	1501	0	422	-1	1
424	68	87	0	0	1501	0	-1	425	2
425	68	87	0	0	1501	0	424	-1	2
426	57	64	0	0	1501	0	-1	427	3
427	57	64	0	0	1501	0	426	-1	3
428	98	81	0	0	1501	0	-1	429	4
429	98	81	0	0	1501	0	428	-1	4
430	110	113	0	0	1501	0	-1	431	5
431	110	113	0	0	1501	0	430	-1	5
432	113	71	0	0	1501	0	-1	433	6
433	113	71	0	0	1501	0	432	-1	6
434	105	115	0	0	1501	0	-1	435	7
435	105	115	0	0	1501	0	434	-1	7
436	102	98	0	0	1501	0	-1	437	8
437	102	98	0	0	1501	0	436	-1	8
438	83	90	0	0	1501	0	-1	439	9
439	83	90	0	0	1501	0	438	-1	9
440	106	126	0	0	1501	0	-1	441	10
441	106	126	0	0	1501	0	440	-1	10
									
Part 4:	Properties of vehicles 								
V	V_R								
0	1								
1	2								
2	3								
3	4								
4	5								
5	6								
6	7								
7	8								
8	9								
9	10								
10	1								
11	2								
12	3								
13	4								
14	5								
15	6								
16	7								
17	8								
18	9								
19	10								
20	1								
21	2								
22	3								
23	4								
24	5								
25	6								
26	7								
27	8								
28	9								
29	10								
30	1								
31	2								
32	3								
33	4								
34	5								
35	6								
36	7								
37	8								
38	9								
39	10								
40	1								
41	2								
42	3								
43	4								
44	5								
45	6								
46	7								
47	8								
48	9								
49	10								
50	1								
51	2								
52	3								
53	4								
54	5								
55	6								
56	7								
57	8								
58	9								
59	10								
60	1								
61	2								
62	3								
63	4								
64	5								
65	6								
66	7								
67	8								
68	9								
69	10								
70	1								
71	2								
72	3								
73	4								
74	5								
75	6								
76	7								
77	8								
78	9								
79	10								
80	1								
81	2								
82	3								
83	4								
84	5								
85	6								
86	7								
87	8								
88	9								
89	10								
90	1								
91	2								
92	3								
93	4								
94	5								
95	6								
96	7								
97	8								
98	9								
99	10								
