Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
393	23	172	-30	2474	2634	90	156	-1	2
394	64	172	10	1547	1707	90	-1	187	9
395	82	104	10	0	3585	90	-1	18	9
396	99	156	-40	1425	1585	90	241	-1	5
397	146	142	-20	0	3541	90	257	-1	5
398	14	81	-20	0	3515	90	138	-1	2
399	79	19	-10	0	3520	90	275	-1	6
400	83	147	-20	151	311	90	238	-1	5
401	6	59	-20	0	3501	90	189	-1	3
402	68	16	-10	0	3514	90	286	-1	6
403	120	76	-30	0	3572	90	43	-1	9
404	88	116	-30	0	3583	90	194	-1	3
405	73	112	-10	0	3574	90	14	-1	2
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
406	80	75	0	0	3693	0	-1	407	1
407	80	75	0	0	3693	0	406	-1	1
408	68	87	0	0	3693	0	-1	409	2
409	68	87	0	0	3693	0	408	-1	2
410	57	64	0	0	3693	0	-1	411	3
411	57	64	0	0	3693	0	410	-1	3
412	98	81	0	0	3693	0	-1	413	4
413	98	81	0	0	3693	0	412	-1	4
414	110	113	0	0	3693	0	-1	415	5
415	110	113	0	0	3693	0	414	-1	5
416	113	71	0	0	3693	0	-1	417	6
417	113	71	0	0	3693	0	416	-1	6
418	105	115	0	0	3693	0	-1	419	7
419	105	115	0	0	3693	0	418	-1	7
420	132	118	0	0	3693	0	-1	421	8
421	132	118	0	0	3693	0	420	-1	8
422	83	90	0	0	3693	0	-1	423	9
423	83	90	0	0	3693	0	422	-1	9
424	106	126	0	0	3693	0	-1	425	10
425	106	126	0	0	3693	0	424	-1	10
									
Part 4:	Properties of vehicles 								
V	V_R								
0	1								
1	2								
2	3								
3	4								
4	5								
5	6								
6	7								
7	8								
8	9								
9	10								
10	1								
11	2								
12	3								
13	4								
14	5								
15	6								
16	7								
17	8								
18	9								
19	10								
20	1								
21	2								
22	3								
23	4								
24	5								
25	6								
26	7								
27	8								
28	9								
29	10								
30	1								
31	2								
32	3								
33	4								
34	5								
35	6								
36	7								
37	8								
38	9								
39	10								
40	1								
41	2								
42	3								
43	4								
44	5								
45	6								
46	7								
47	8								
48	9								
49	10								
50	1								
51	2								
52	3								
53	4								
54	5								
55	6								
56	7								
57	8								
58	9								
59	10								
60	1								
61	2								
62	3								
63	4								
64	5								
65	6								
66	7								
67	8								
68	9								
69	10								
70	1								
71	2								
72	3								
73	4								
74	5								
75	6								
76	7								
77	8								
78	9								
79	10								
80	1								
81	2								
82	3								
83	4								
84	5								
85	6								
86	7								
87	8								
88	9								
89	10								
90	1								
91	2								
92	3								
93	4								
94	5								
95	6								
96	7								
97	8								
98	9								
99	10								
