Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
62	165	117	10	110	155	10	-1	34	10
63	23	176	-10	322	414	10	349	-1	7
64	55	24	-29	123	153	10	117	-1	1
65	148	157	21	284	381	0	-1	403	10
66	186	91	10	86	177	10	-1	157	10
67	26	138	10	169	238	10	-1	58	10
68	78	184	-8	187	260	10	314	-1	6
69	165	181	22	103	128	10	-1	292	10
70	11	151	-30	102	171	10	112	-1	1
71	103	66	-10	64	135	10	237	-1	4
72	188	125	10	91	189	10	-1	330	10
73	197	140	10	117	139	10	-1	248	10
74	100	70	30	30	47	10	-1	316	10
75	83	118	20	50	154	10	-1	22	10
76	66	58	20	176	253	10	-1	347	10
77	83	188	30	89	160	10	-1	274	10
78	12	154	10	111	186	10	-1	197	10
79	158	20	-11	582	592	10	205	-1	3
80	161	158	24	370	447	10	-1	82	10
81	41	186	-20	109	190	10	388	-1	8
82	162	162	-24	320	396	10	80	-1	10
83	89	176	-30	388	497	10	5	-1	9
84	86	69	-20	159	223	10	317	-1	6
85	20	72	-20	234	298	10	293	-1	6
86	41	182	30	101	135	10	-1	233	10
87	178	147	-20	135	209	10	170	-1	2
88	140	11	10	97	173	10	-1	3	10
89	60	51	20	69	126	10	-1	167	10
90	100	6	30	94	166	10	-1	384	1
91	18	89	10	82	106	10	-1	125	2
92	85	110	10	18	78	10	-1	336	3
93	37	146	-20	289	361	10	138	-1	1
94	181	89	10	81	93	10	-1	49	4
95	26	147	20	87	135	10	-1	41	5
96	52	38	-20	78	191	10	223	-1	3
97	131	136	-30	643	648	10	254	-1	4
98	46	131	21	321	391	0	-1	413	6
99	35	160	16	88	144	10	-1	56	7
100	187	97	-20	185	203	10	365	-1	8
101	172	179	-8	532	621	10	335	-1	7
102	156	93	-20	421	450	10	322	-1	6
103	85	164	23	65	159	10	-1	37	1
104	17	32	-16	455	517	10	118	-1	1
105	175	60	18	85	174	10	-1	127	1
106	82	48	-20	85	124	10	210	-1	3
107	62	50	-9	77	164	10	312	-1	6
108	137	1	-10	176	249	10	109	-1	1
109	140	4	10	126	167	10	-1	108	1
110	143	0	-17	177	216	10	54	-1	9
111	198	132	10	137	199	10	-1	350	1
112	25	146	30	99	145	10	-1	70	1
113	137	10	-30	425	485	10	306	-1	6
114	15	88	10	122	127	10	-1	300	1
115	38	183	-4	302	345	10	334	-1	7
116	121	48	-24	267	329	10	135	-1	1
117	62	15	29	93	142	10	-1	64	1
118	19	38	16	445	494	10	-1	104	1
119	144	59	18	440	474	10	-1	352	1
120	125	78	-23	33	122	10	185	-1	3
121	12	156	-20	119	201	10	264	-1	5
122	53	29	30	126	181	10	-1	230	1
123	22	61	17	270	300	10	-1	299	1
124	159	121	20	123	226	10	-1	21	1
125	59	83	-10	218	266	10	91	-1	2
126	59	57	-20	60	80	10	195	-1	3
127	168	58	-18	187	286	10	105	-1	1
128	12	85	10	124	174	10	-1	32	1
129	85	193	-30	295	356	10	332	-1	7
130	155	107	-20	539	591	10	144	-1	2
131	195	132	-20	228	328	10	325	-1	7
132	55	51	-10	261	305	10	46	-1	9
133	189	120	-10	135	165	10	268	-1	5
134	59	139	-1	327	344	10	227	-1	4
135	121	50	24	84	170	10	-1	116	1
136	10	67	-20	95	160	10	184	-1	3
137	52	28	-20	86	186	10	265	-1	5
138	17	150	20	96	233	10	-1	93	1
139	101	67	-10	80	143	10	348	-1	7
140	69	47	10	83	193	10	-1	2	1
141	164	113	20	65	145	10	-1	376	1
142	79	115	30	25	103	10	-1	295	2
143	80	108	20	21	88	10	-1	266	2
144	184	116	20	122	234	10	-1	130	2
145	27	135	10	193	240	10	-1	13	2
146	29	139	10	81	131	10	-1	155	2
147	84	194	-11	129	150	10	231	-1	4
148	186	94	20	97	175	10	-1	236	2
149	114	72	22	31	64	10	-1	287	2
150	90	4	22	105	132	10	-1	372	2
151	41	187	20	105	173	10	-1	288	2
152	92	178	-12	451	521	10	357	-1	8
153	46	40	-10	218	317	10	51	-1	9
154	174	128	20	79	106	10	-1	247	2
155	30	142	-10	81	114	10	146	-1	2
156	28	193	-20	144	243	10	355	-1	7
157	185	96	-10	164	268	10	66	-1	10
158	74	55	-10	311	422	10	241	-1	4
159	23	123	-20	296	315	10	255	-1	4
160	103	70	10	30	81	0	-1	411	2
161	42	174	13	94	201	10	-1	245	2
162	8	8	-50	137	170	10	225	-1	3
163	83	81	21	25	71	10	-1	284	2
164	57	54	20	76	92	10	-1	343	2
165	26	45	8	202	271	10	-1	19	2
166	83	180	-11	256	306	10	327	-1	7
167	70	37	-20	69	168	10	89	-1	10
168	97	65	20	84	169	10	-1	392	2
169	53	31	10	172	181	10	-1	383	2
170	179	141	20	89	146	10	-1	87	2
171	100	53	-39	679	704	10	346	-1	7
172	55	64	30	69	152	10	-1	276	2
173	8	71	-10	156	220	10	301	-1	6
174	174	185	-13	112	160	10	367	-1	8
175	176	144	-20	191	220	10	394	-1	9
176	123	36	-20	88	172	10	390	-1	9
177	142	60	-19	391	465	10	368	-1	8
178	53	61	-30	85	110	10	315	-1	6
179	62	38	-19	537	571	10	275	-1	5
180	123	33	-20	128	159	10	294	-1	6
181	136	111	-40	578	654	10	281	-1	5
182	28	160	-21	368	447	10	224	-1	3
183	85	85	-20	542	625	10	351	-1	7
184	12	66	20	94	177	10	-1	136	3
185	107	96	23	8	23	10	-1	120	3
186	168	119	-10	561	585	10	217	-1	3
187	171	36	-19	607	660	10	235	-1	4
188	188	88	20	88	161	10	-1	30	3
189	135	45	-23	282	323	10	216	-1	3
190	26	41	-23	141	176	10	206	-1	3
191	195	129	-20	113	252	10	389	-1	9
192	108	141	-10	260	311	10	391	-1	9
193	75	134	16	42	135	10	-1	321	3
194	141	4	-10	140	198	10	278	-1	5
195	60	58	20	58	120	10	-1	126	3
196	196	137	-10	102	141	10	24	-1	4
197	7	142	-10	191	243	10	78	-1	10
198	190	112	20	90	149	10	-1	259	3
199	63	192	12	203	293	10	-1	200	3
200	97	129	-12	570	629	10	199	-1	3
201	71	131	-15	471	558	10	44	-1	9
202	159	105	-10	550	632	10	273	-1	5
203	109	48	3	144	156	0	-1	412	3
204	189	83	-13	190	249	10	251	-1	4
205	142	27	11	338	431	10	-1	79	3
206	68	40	23	68	104	10	-1	190	3
207	56	90	-18	506	583	10	333	-1	7
208	98	193	-24	160	275	10	220	-1	3
209	121	36	-15	147	193	10	244	-1	4
210	101	70	20	30	83	10	-1	106	3
211	134	157	-24	403	464	10	36	-1	8
212	103	77	21	23	98	10	-1	360	3
213	87	117	-10	98	175	10	362	-1	8
214	183	170	17	199	216	10	-1	47	3
215	193	12	-32	378	399	10	308	-1	6
216	127	60	23	99	188	10	-1	189	3
217	178	140	10	87	167	10	-1	186	3
218	95	50	-20	202	303	10	38	-1	8
219	25	165	-11	321	456	10	8	-1	10
220	124	191	24	162	261	10	-1	208	3
221	138	69	9	49	147	10	-1	375	3
222	177	145	-10	158	231	10	53	-1	9
223	50	31	20	91	100	10	-1	96	3
224	37	177	21	415	458	10	-1	182	3
225	48	30	50	87	159	10	-1	162	3
226	197	29	-24	385	463	10	246	-1	4
227	40	130	1	108	197	10	-1	134	4
228	23	168	13	440	548	10	-1	16	4
229	24	140	-33	139	179	10	311	-1	6
230	20	59	-30	474	560	10	122	-1	1
231	81	183	11	85	172	10	-1	147	4
232	190	109	-20	162	244	10	23	-1	4
233	28	187	-30	489	540	10	86	-1	10
234	145	19	-10	309	372	10	363	-1	8
235	164	37	19	89	179	10	-1	187	4
236	186	96	-20	165	244	10	148	-1	2
237	105	70	10	30	111	10	-1	71	4
238	140	6	-20	107	162	10	9	-1	10
239	146	166	-27	316	447	10	310	-1	6
240	56	148	-31	482	602	10	60	-1	10
241	66	52	10	143	184	10	-1	158	4
242	53	59	20	62	135	10	-1	338	4
243	179	5	-32	518	584	10	15	-1	2
244	122	58	15	47	127	10	-1	209	4
245	37	190	-13	145	181	10	161	-1	2
246	155	22	24	107	176	10	-1	226	4
247	175	143	-20	211	223	10	154	-1	2
248	199	132	-10	138	176	10	73	-1	10
249	131	92	22	32	89	10	-1	358	4
250	83	197	-10	148	208	10	371	-1	8
251	180	66	13	86	169	10	-1	204	4
252	87	195	10	101	205	0	-1	404	4
253	129	176	-27	117	203	10	328	-1	7
254	185	123	30	88	143	10	-1	97	4
255	77	115	20	50	94	10	-1	159	4
256	7	119	-2	338	415	10	387	-1	8
257	195	97	20	149	182	10	-1	289	4
258	162	118	20	129	163	10	-1	12	4
259	196	111	-20	125	185	10	198	-1	3
260	32	47	27	117	213	0	-1	402	4
261	100	144	-19	246	282	10	324	-1	6
262	13	152	20	101	169	10	-1	50	5
263	192	113	20	92	235	10	-1	319	5
264	25	143	20	86	206	10	-1	121	5
265	51	31	20	84	157	10	-1	137	5
266	14	84	-20	148	204	10	143	-1	2
267	12	69	-20	181	247	10	395	-1	9
268	165	113	10	66	112	10	-1	133	5
269	138	72	8	148	166	10	-1	385	5
270	135	0	10	193	256	0	-1	401	5
271	8	89	-20	182	264	10	381	-1	8
272	110	110	-23	576	638	10	356	-1	7
273	177	146	10	142	225	10	-1	202	5
274	87	196	-30	104	224	10	77	-1	10
275	89	39	19	61	139	10	-1	179	5
276	65	77	-30	195	251	10	172	-1	2
277	63	149	17	61	112	10	-1	297	5
278	143	5	10	132	231	10	-1	194	5
279	32	178	10	230	258	10	-1	337	5
280	193	111	20	144	214	10	-1	361	5
281	162	123	40	132	189	10	-1	181	5
282	67	127	21	42	100	10	-1	18	5
283	73	81	-10	633	722	10	48	-1	9
284	50	67	-21	106	148	10	163	-1	2
285	38	188	20	133	146	10	-1	298	5
286	183	120	10	85	109	10	-1	59	5
287	129	38	-22	68	133	10	149	-1	2
288	35	186	-20	177	273	10	151	-1	2
289	180	93	-20	205	258	10	257	-1	4
290	146	3	-20	422	472	10	323	-1	6
291	8	154	20	124	225	10	-1	26	6
292	200	162	-22	449	570	10	69	-1	10
293	8	69	20	167	232	10	-1	85	6
294	131	38	20	69	108	10	-1	180	6
295	78	115	-30	26	98	10	142	-1	2
296	123	31	-30	105	206	10	374	-1	8
297	39	151	-17	88	166	10	277	-1	5
298	53	175	-20	165	272	10	285	-1	5
299	1	54	-17	283	322	10	123	-1	1
300	40	95	-10	503	531	10	114	-1	1
301	5	73	10	100	173	10	-1	173	6
302	7	151	-26	176	220	10	28	-1	5
303	166	117	-21	70	150	10	397	-1	9
304	39	186	5	157	223	10	-1	370	6
305	165	116	10	71	172	0	-1	410	6
306	99	12	30	88	143	10	-1	113	6
307	48	106	-20	152	223	10	31	-1	6
308	154	7	32	341	390	10	-1	215	6
309	18	35	24	581	651	0	-1	400	6
310	135	171	27	134	223	10	-1	239	6
311	11	118	33	115	139	10	-1	229	6
312	78	72	9	35	72	10	-1	107	6
313	19	51	19	151	209	10	-1	318	6
314	69	133	8	45	115	10	-1	68	6
315	56	59	30	60	103	10	-1	178	6
316	99	45	-30	60	139	10	74	-1	10
317	103	67	20	77	100	10	-1	84	6
318	53	79	-19	458	516	10	313	-1	6
319	194	112	-20	120	216	10	263	-1	5
320	42	165	-26	384	413	10	380	-1	8
321	68	156	-16	291	372	10	193	-1	3
322	172	114	20	73	124	10	-1	102	6
323	98	4	20	96	181	10	-1	290	6
324	104	176	19	206	285	10	-1	261	6
325	200	136	20	127	158	10	-1	131	7
326	21	85	-20	155	251	10	14	-1	1
327	67	138	11	50	138	10	-1	166	7
328	111	129	27	31	147	10	-1	253	7
329	97	7	20	97	163	10	-1	379	7
330	114	112	-10	548	693	10	72	-1	10
331	125	49	-30	278	332	10	354	-1	7
332	75	173	30	77	173	10	-1	129	7
333	42	72	18	155	236	10	-1	207	7
334	53	180	4	271	316	10	-1	115	7
335	174	194	8	426	527	10	-1	101	7
336	39	112	-10	122	168	10	92	-1	3
337	6	193	-10	399	429	10	279	-1	5
338	6	67	-20	99	189	10	242	-1	4
339	14	92	30	86	134	10	-1	340	7
340	3	75	-30	113	185	10	339	-1	7
341	23	142	-28	111	184	10	353	-1	7
342	57	118	-20	407	466	10	393	-1	9
343	65	53	-20	172	203	10	164	-1	2
344	140	3	10	129	185	10	-1	0	7
345	187	112	30	87	166	0	-1	408	7
346	112	6	39	608	657	10	-1	171	7
347	63	55	-20	187	213	10	76	-1	10
348	104	68	10	38	117	10	-1	139	7
349	30	187	10	185	235	10	-1	63	7
350	194	129	-10	162	225	10	111	-1	1
351	53	67	20	104	175	10	-1	183	7
352	186	65	-18	448	516	10	119	-1	1
353	12	131	28	112	188	10	-1	341	7
354	122	37	30	67	170	10	-1	331	7
355	36	193	20	157	195	10	-1	156	7
356	113	105	23	234	287	10	-1	272	7
357	84	180	12	346	405	10	-1	152	8
358	136	90	-22	37	107	10	249	-1	4
359	61	50	-20	87	132	10	1	-1	1
360	97	67	-21	106	170	10	212	-1	3
361	190	110	-20	183	202	10	280	-1	5
362	87	118	10	85	166	10	-1	213	8
363	137	4	10	228	249	10	-1	234	8
364	179	151	20	307	361	10	-1	377	8
365	189	97	20	160	204	10	-1	100	8
366	15	87	20	132	138	0	-1	409	8
367	157	142	13	70	118	10	-1	174	8
368	138	61	19	233	321	10	-1	177	8
369	65	42	12	217	240	10	-1	52	8
370	60	184	-5	307	376	10	304	-1	6
371	85	192	10	93	159	10	-1	250	8
372	93	7	-22	93	213	10	150	-1	2
373	95	16	-30	148	200	10	55	-1	9
374	125	38	30	93	117	10	-1	296	8
375	149	78	-9	443	481	10	221	-1	3
376	185	115	-20	133	199	10	141	-1	1
377	158	132	-20	352	394	10	364	-1	8
378	29	121	46	247	331	10	-1	11	8
379	122	13	-20	110	200	10	329	-1	7
380	57	157	26	71	153	10	-1	320	8
381	8	73	20	148	204	10	-1	271	8
382	115	75	26	29	79	10	-1	45	8
383	41	43	-10	489	555	10	169	-1	2
384	104	5	-30	167	244	10	90	-1	1
385	172	55	-8	428	511	10	269	-1	5
386	184	140	15	348	394	0	-1	406	8
387	12	113	2	305	391	10	-1	256	8
388	40	183	20	102	186	10	-1	81	8
389	193	131	20	98	141	10	-1	191	9
390	129	40	20	66	149	10	-1	176	9
391	84	192	10	96	159	10	-1	192	9
392	95	74	-20	125	186	10	168	-1	2
393	8	74	20	157	172	10	-1	342	9
394	181	147	20	140	159	10	-1	175	9
395	17	93	20	83	162	10	-1	267	9
396	66	196	23	405	460	10	-1	6	9
397	123	90	21	25	64	10	-1	303	9
398	110	184	-10	445	487	10	40	-1	9
399	121	46	3	143	219	10	-1	57	9
400	18	35	-24	581	651	10	309	-1	6
401	135	0	-10	193	256	10	270	-1	5
402	32	47	-27	117	213	10	260	-1	4
403	148	157	-21	284	381	10	65	-1	10
404	87	195	-10	101	205	10	252	-1	4
405	197	113	-20	114	172	10	29	-1	5
406	184	140	-15	348	394	10	386	-1	8
407	46	22	-10	386	452	10	25	-1	4
408	187	112	-30	87	166	10	345	-1	7
409	15	87	-20	132	138	10	366	-1	8
410	165	116	-10	71	172	10	305	-1	6
411	103	70	-10	30	81	10	160	-1	2
412	109	48	-3	144	156	10	203	-1	3
413	46	131	-21	321	391	10	98	-1	6
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
414	80	75	0	0	765	0	-1	415	1
415	80	75	0	0	765	0	414	-1	1
416	98	87	0	0	765	0	-1	417	2
417	98	87	0	0	765	0	416	-1	2
418	101	84	0	0	765	0	-1	419	3
419	101	84	0	0	765	0	418	-1	3
420	98	81	0	0	765	0	-1	421	4
421	98	81	0	0	765	0	420	-1	4
422	110	113	0	0	765	0	-1	423	5
423	110	113	0	0	765	0	422	-1	5
424	103	101	0	0	765	0	-1	425	6
425	103	101	0	0	765	0	424	-1	6
426	105	115	0	0	765	0	-1	427	7
427	105	115	0	0	765	0	426	-1	7
428	132	118	0	0	765	0	-1	429	8
429	132	118	0	0	765	0	428	-1	8
430	83	90	0	0	765	0	-1	431	9
431	83	90	0	0	765	0	430	-1	9
432	106	100	0	0	765	0	-1	433	10
433	106	100	0	0	765	0	432	-1	10
									
Part 4:	Properties of vehicles 								
V	V_R								
0	1								
1	2								
2	3								
3	4								
4	5								
5	6								
6	7								
7	8								
8	9								
9	10								
10	1								
11	2								
12	3								
13	4								
14	5								
15	6								
16	7								
17	8								
18	9								
19	10								
20	1								
21	2								
22	3								
23	4								
24	5								
25	6								
26	7								
27	8								
28	9								
29	10								
30	1								
31	2								
32	3								
33	4								
34	5								
35	6								
36	7								
37	8								
38	9								
39	10								
40	1								
41	2								
42	3								
43	4								
44	5								
45	6								
46	7								
47	8								
48	9								
49	10								
50	1								
51	2								
52	3								
53	4								
54	5								
55	6								
56	7								
57	8								
58	9								
59	10								
60	1								
61	2								
62	3								
63	4								
64	5								
65	6								
66	7								
67	8								
68	9								
69	10								
70	1								
71	2								
72	3								
73	4								
74	5								
75	6								
76	7								
77	8								
78	9								
79	10								
80	1								
81	2								
82	3								
83	4								
84	5								
85	6								
86	7								
87	8								
88	9								
89	10								
90	1								
91	2								
92	3								
93	4								
94	5								
95	6								
96	7								
97	8								
98	9								
99	10								
