Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
43	149	78	6	0	741	10	-1	228	9
44	78	169	10	0	722	10	-1	214	9
45	157	142	-18	0	724	10	231	-1	4
46	75	170	-30	0	720	10	272	-1	5
47	156	93	-23	0	738	10	183	-1	3
48	5	130	-25	0	695	10	95	-1	10
49	158	81	-25	519	529	10	120	-1	1
50	85	85	-19	0	773	10	318	-1	7
51	189	83	43	214	224	10	-1	359	9
52	66	3	9	0	692	10	-1	5	9
53	45	95	-26	0	739	10	27	-1	5
54	162	162	20	0	707	10	-1	332	9
55	84	188	17	0	705	10	-1	25	9
56	38	101	-15	0	732	10	103	-1	1
57	55	51	17	0	728	10	-1	92	9
58	176	58	-9	0	708	10	346	-1	8
59	48	94	-32	0	742	10	39	-1	9
60	173	147	19	0	708	10	-1	273	9
61	35	9	29	240	250	10	-1	263	10
62	112	42	33	0	735	10	-1	130	10
63	11	118	33	122	132	10	-1	37	10
64	155	22	24	137	147	0	-1	407	10
65	42	174	-27	0	700	10	30	-1	6
66	154	7	-19	0	687	10	96	-1	10
67	181	39	11	0	693	10	-1	296	10
68	60	153	11	0	728	10	-1	118	10
69	171	36	6	0	699	10	-1	324	10
70	158	132	-25	0	728	10	186	-1	3
71	112	174	-21	80	90	10	163	-1	2
72	97	129	-17	594	604	10	141	-1	2
73	68	191	-9	542	552	10	111	-1	1
74	124	191	-12	0	700	10	300	-1	6
75	86	110	-28	549	559	10	375	-1	8
76	158	20	19	0	696	10	-1	133	10
77	130	55	28	432	442	10	-1	286	10
78	180	66	-19	0	708	10	1	-1	1
79	18	59	-27	0	703	10	350	-1	8
80	139	158	9	488	498	10	-1	356	10
81	37	146	-22	0	716	10	266	-1	5
82	17	32	-10	0	687	10	204	-1	3
83	86	69	14	0	760	0	-1	403	10
84	67	70	-23	0	750	10	137	-1	1
85	119	113	35	0	771	10	-1	162	10
86	136	12	21	134	144	10	-1	338	10
87	49	71	-18	0	736	10	205	-1	4
88	121	48	17	293	303	10	-1	212	10
89	118	117	-17	49	59	10	287	-1	6
90	104	88	25	0	782	10	-1	107	10
91	89	176	-24	437	447	10	108	-1	1
92	46	40	-17	262	272	10	57	-1	9
93	78	72	9	0	759	10	-1	17	10
94	69	150	17	0	736	10	-1	367	10
95	6	120	25	0	698	10	-1	48	10
96	154	29	19	0	705	10	-1	66	10
97	70	130	-17	0	752	10	393	-1	9
98	172	186	-22	0	682	10	327	-1	7
99	23	168	13	0	692	10	-1	364	10
100	65	42	-8	0	727	10	139	-1	2
101	53	180	4	0	702	10	-1	365	1
102	90	4	-26	0	698	10	109	-1	1
103	76	102	15	0	770	10	-1	56	1
104	30	67	-21	280	290	10	114	-1	1
105	138	72	-10	0	747	10	203	-1	3
106	68	115	-21	0	759	10	136	-1	1
107	84	81	-25	0	770	10	90	-1	10
108	104	142	24	0	752	10	-1	91	1
109	104	5	26	0	699	10	-1	102	1
110	31	63	-19	316	326	10	156	-1	2
111	30	183	9	297	307	10	-1	73	1
112	141	146	15	0	733	10	-1	285	1
113	159	196	-15	248	258	10	245	-1	5
114	20	72	21	261	271	10	-1	104	1
115	113	100	-8	0	781	10	22	-1	4
116	184	101	17	0	710	10	-1	316	1
117	82	48	-14	0	739	10	16	-1	2
118	57	157	-11	0	723	10	68	-1	10
119	67	138	11	0	744	0	-1	415	1
120	181	70	25	0	708	10	-1	49	1
121	63	149	17	0	733	10	-1	368	1
122	41	43	-10	0	712	10	291	-1	6
123	74	67	2	335	345	10	-1	310	1
124	138	61	-15	272	282	10	223	-1	4
125	182	9	30	302	312	10	-1	146	1
126	104	176	-23	0	718	10	314	-1	7
127	60	184	7	0	701	10	-1	128	1
128	63	192	-7	0	695	10	127	-1	1
129	77	119	17	370	380	10	-1	257	1
130	137	41	-33	0	725	10	62	-1	10
131	151	180	-9	565	575	10	21	-1	4
132	63	151	22	0	731	10	-1	135	1
133	146	3	-19	0	687	10	76	-1	10
134	186	8	-18	334	344	10	282	-1	6
135	51	162	-22	0	715	10	132	-1	1
136	57	118	21	431	441	10	-1	106	1
137	107	96	23	0	786	10	-1	84	1
138	154	184	36	328	338	10	-1	349	2
139	46	5	8	0	685	10	-1	100	2
140	80	190	-15	0	702	10	292	-1	6
141	100	144	17	259	269	10	-1	72	2
142	121	46	-16	0	737	10	378	-1	8
143	177	134	-19	336	346	10	211	-1	4
144	155	107	-23	0	739	10	147	-1	2
145	62	152	19	0	730	10	-1	216	2
146	148	38	-30	0	716	10	125	-1	1
147	178	127	23	0	712	10	-1	144	2
148	41	16	6	0	692	10	-1	307	2
149	144	92	-19	0	750	10	371	-1	8
150	122	13	27	0	705	10	-1	261	2
151	197	7	13	0	660	10	-1	321	2
152	9	122	17	387	397	10	-1	218	2
153	27	97	-23	0	721	10	41	-1	9
154	149	176	16	90	100	10	-1	264	2
155	106	41	13	0	735	10	-1	313	2
156	19	51	19	0	700	10	-1	110	2
157	8	89	-33	0	702	10	190	-1	3
158	151	132	6	0	734	10	-1	184	2
159	56	148	-4	0	729	10	309	-1	6
160	122	38	-32	0	729	10	20	-1	3
161	90	174	18	0	720	10	-1	385	2
162	114	122	-35	0	768	10	85	-1	10
163	108	148	21	48	58	10	-1	71	2
164	41	73	-11	0	730	10	357	-1	8
165	149	103	-14	0	745	10	284	-1	6
166	42	148	-22	603	613	10	304	-1	6
167	103	97	-19	0	790	10	271	-1	5
168	107	133	22	0	761	0	-1	418	2
169	95	50	-21	0	744	10	340	-1	7
170	114	183	35	0	710	10	-1	36	2
171	113	105	23	255	265	10	-1	176	2
172	142	27	11	0	710	10	-1	229	2
173	25	165	24	383	393	0	-1	406	3
174	168	58	29	232	242	10	-1	382	3
175	200	162	-13	0	677	10	237	-1	4
176	135	110	-23	0	758	10	171	-1	2
177	66	98	2	0	760	10	-1	10	3
178	55	87	30	0	748	10	-1	348	3
179	116	52	-14	402	412	10	181	-1	3
180	125	53	24	0	741	0	-1	416	3
181	115	50	14	0	742	10	-1	179	3
182	97	9	13	0	703	10	-1	384	3
183	184	110	23	191	201	10	-1	47	3
184	110	110	-6	602	612	10	158	-1	2
185	63	116	-8	0	754	10	328	-1	7
186	152	122	25	0	738	10	-1	70	3
187	94	119	-31	0	775	10	42	-1	9
188	46	131	21	351	361	10	-1	325	3
189	81	183	11	97	107	10	-1	32	3
190	3	101	33	0	697	10	-1	157	3
191	191	124	-6	0	700	10	389	-1	9
192	135	45	-3	0	729	10	387	-1	9
193	125	49	-34	0	738	10	217	-1	4
194	173	42	3	0	701	0	-1	400	3
195	172	179	1	0	688	0	-1	402	3
196	23	123	-13	0	714	10	333	-1	7
197	12	15	16	0	672	10	-1	354	3
198	118	45	-10	364	374	10	345	-1	7
199	10	20	-11	0	674	10	251	-1	5
200	161	3	22	0	680	10	-1	35	3
201	19	38	-21	0	692	10	299	-1	6
202	62	138	-10	0	741	10	361	-1	8
203	145	71	10	0	741	10	-1	105	3
204	32	23	10	0	692	10	-1	82	3
205	42	72	18	0	730	10	-1	87	4
206	193	127	-25	0	698	10	222	-1	4
207	183	170	-9	0	686	10	351	-1	8
208	36	104	11	0	730	10	-1	241	4
209	124	165	-29	0	725	10	221	-1	4
210	198	97	-15	0	696	10	3	-1	6
211	168	146	19	0	712	10	-1	143	4
212	121	50	-17	0	740	10	88	-1	10
213	92	178	26	0	716	10	-1	7	4
214	68	156	-10	326	336	10	44	-1	9
215	115	75	26	29	39	10	-1	283	4
216	59	139	-19	0	738	10	145	-1	2
217	112	78	34	58	68	10	-1	193	4
218	7	119	-17	0	700	10	152	-1	2
219	123	59	-3	0	747	10	352	-1	8
220	5	162	-28	0	681	10	363	-1	8
221	147	193	29	0	690	10	-1	209	4
222	186	149	25	0	696	10	-1	206	4
223	122	58	15	0	747	10	-1	124	4
224	113	158	19	0	735	10	-1	308	4
225	76	93	-12	0	769	10	380	-1	8
226	40	115	41	0	733	0	-1	413	4
227	53	79	-16	0	743	10	331	-1	7
228	172	55	-6	0	710	10	43	-1	9
229	137	10	-11	0	697	10	172	-1	2
230	37	177	-17	432	442	10	398	-1	9
231	131	136	18	0	747	10	-1	45	4
232	100	53	22	0	747	10	-1	388	4
233	113	14	20	564	574	0	-1	417	4
234	159	129	10	0	729	0	-1	419	4
235	114	72	22	0	763	10	-1	260	4
236	157	196	30	0	683	10	-1	28	4
237	148	196	13	350	360	10	-1	175	4
238	24	197	-20	0	671	10	298	-1	6
239	85	193	-23	0	700	10	15	-1	2
240	68	40	23	0	726	10	-1	255	4
241	23	74	-11	0	713	10	208	-1	4
242	85	164	23	0	729	10	-1	399	5
243	111	129	-12	0	763	10	301	-1	6
244	69	64	-21	0	747	10	303	-1	6
245	174	185	15	122	132	10	-1	113	5
246	165	156	17	0	709	10	-1	319	5
247	26	45	8	0	702	10	-1	391	5
248	127	143	7	551	561	0	-1	410	5
249	75	134	16	0	752	10	-1	275	5
250	141	132	-18	0	742	10	381	-1	9
251	8	8	11	0	664	10	-1	199	5
252	12	113	2	0	706	10	-1	265	5
253	28	187	-20	509	519	10	256	-1	5
254	41	186	-13	0	690	10	373	-1	8
255	62	38	-23	0	722	10	240	-1	4
256	16	141	20	0	701	10	-1	253	5
257	78	118	-17	0	766	10	129	-1	1
258	113	151	2	350	360	10	-1	366	5
259	40	130	1	148	158	10	-1	370	5
260	142	60	-22	423	433	10	235	-1	4
261	116	4	-27	0	697	10	150	-1	2
262	94	31	18	0	725	0	-1	409	5
263	28	15	-29	342	352	10	61	-1	10
264	152	190	-16	0	691	10	154	-1	2
265	7	108	-2	0	701	10	252	-1	5
266	42	165	22	393	403	10	-1	81	5
267	182	89	-19	0	712	10	34	-1	7
268	125	34	14	282	292	10	-1	341	5
269	118	139	-27	0	752	10	293	-1	6
270	148	157	-24	0	720	10	276	-1	5
271	59	24	19	374	384	10	-1	167	5
272	75	173	30	0	717	10	-1	46	5
273	143	103	-19	0	751	10	60	-1	9
274	188	70	13	0	702	10	-1	23	5
275	78	136	-16	302	312	10	249	-1	5
276	146	166	24	0	714	10	-1	270	5
277	103	25	-7	80	90	10	374	-1	8
278	152	68	9	0	733	10	-1	9	5
279	137	59	-23	322	332	10	302	-1	6
280	98	77	-10	0	771	10	315	-1	7
281	136	111	-36	0	757	10	358	-1	8
282	198	16	18	0	665	10	-1	134	6
283	154	59	-26	0	727	10	215	-1	4
284	176	134	14	0	711	10	-1	165	6
285	179	151	-15	0	700	10	112	-1	1
286	125	78	-28	0	761	10	77	-1	10
287	114	112	17	0	776	10	-1	89	6
288	172	66	23	0	715	10	-1	4	6
289	20	113	22	89	99	10	-1	339	6
290	67	127	21	42	52	10	-1	397	6
291	70	37	10	69	79	10	-1	122	6
292	109	197	15	0	697	10	-1	140	6
293	135	171	27	173	183	10	-1	269	6
294	181	156	-24	517	527	10	320	-1	7
295	35	160	-26	0	706	10	33	-1	7
296	193	12	-11	384	394	10	67	-1	10
297	98	89	29	0	783	0	-1	405	6
298	23	176	20	363	373	10	-1	238	6
299	54	37	21	0	716	10	-1	201	6
300	151	179	12	0	700	10	-1	74	6
301	116	118	12	0	770	10	-1	243	6
302	127	60	23	138	148	10	-1	279	6
303	103	77	21	54	64	10	-1	244	6
304	17	166	22	0	688	10	-1	166	6
305	46	22	-11	0	700	10	330	-1	7
306	42	144	-21	0	722	10	326	-1	7
307	44	10	-6	0	688	10	148	-1	2
308	108	187	-19	0	707	10	224	-1	4
309	64	156	4	360	370	10	-1	159	6
310	83	81	-2	0	769	10	123	-1	1
311	199	123	-6	0	693	10	372	-1	8
312	120	39	-24	0	730	10	329	-1	7
313	109	45	-13	0	739	10	155	-1	2
314	114	153	23	0	740	10	-1	126	7
315	87	30	10	198	208	10	-1	280	7
316	131	92	-17	0	762	10	116	-1	1
317	137	158	3	0	726	10	-1	18	7
318	65	77	19	0	753	10	-1	50	7
319	191	138	-17	0	696	10	246	-1	5
320	161	158	24	0	710	10	-1	294	7
321	164	37	-13	0	705	10	151	-1	2
322	47	118	23	0	739	10	-1	24	7
323	111	98	16	608	618	0	-1	412	7
324	144	59	-6	0	734	10	69	-1	10
325	28	127	-21	0	718	10	188	-1	3
326	34	145	21	0	715	10	-1	306	7
327	165	181	22	103	113	10	-1	98	7
328	50	135	8	0	733	10	-1	185	7
329	105	26	24	0	720	10	-1	312	7
330	70	28	11	0	716	10	-1	305	7
331	10	60	16	0	696	10	-1	227	7
332	172	161	-20	0	700	10	54	-1	9
333	51	112	13	0	744	10	-1	196	7
334	73	81	-22	0	761	10	6	-1	9
335	69	133	-14	0	749	10	26	-1	5
336	71	114	25	0	762	10	-1	343	7
337	84	180	-27	371	381	10	379	-1	8
338	112	6	-21	0	700	10	86	-1	10
339	31	79	-22	0	722	10	289	-1	6
340	99	45	21	0	739	10	-1	169	7
341	127	39	-14	0	728	10	268	-1	5
342	62	15	29	99	109	10	-1	369	7
343	71	131	-25	0	752	10	336	-1	7
344	197	29	16	0	674	10	-1	362	7
345	138	31	10	0	716	10	-1	198	7
346	138	69	9	0	745	10	-1	58	8
347	25	48	11	0	703	10	-1	0	8
348	59	83	-30	237	247	10	178	-1	3
349	126	199	-36	0	692	10	138	-1	2
350	32	47	27	0	708	10	-1	79	8
351	188	194	9	0	666	10	-1	207	8
352	109	85	3	0	777	10	-1	219	8
353	13	139	34	682	692	10	-1	14	8
354	74	55	-16	0	743	10	197	-1	3
355	6	193	13	0	662	10	-1	40	8
356	130	149	-9	0	737	10	80	-1	10
357	45	55	11	0	723	10	-1	164	8
358	126	100	36	0	768	10	-1	281	8
359	178	88	-43	0	716	10	51	-1	9
360	129	176	-1	0	713	10	376	-1	8
361	80	167	10	0	725	10	-1	202	8
362	179	5	-16	0	671	10	344	-1	7
363	12	131	28	0	701	10	-1	220	8
364	15	197	-13	0	666	10	99	-1	10
365	66	196	-4	0	693	10	101	-1	1
366	110	184	-2	0	710	10	258	-1	5
367	71	145	-17	0	741	10	94	-1	10
368	45	142	-17	0	725	10	121	-1	1
369	56	19	-29	481	491	10	342	-1	7
370	26	197	-1	581	591	10	259	-1	5
371	179	95	19	485	495	10	-1	149	8
372	196	126	6	0	695	10	-1	311	8
373	32	190	13	0	682	10	-1	254	8
374	101	29	7	71	81	10	-1	277	8
375	83	112	28	0	774	10	-1	75	8
376	125	180	1	90	100	10	-1	360	8
377	145	19	20	0	702	10	-1	392	8
378	150	26	16	0	705	10	-1	142	8
379	98	193	27	212	222	10	-1	337	8
380	28	77	12	0	719	10	-1	225	8
381	143	116	18	0	749	10	-1	250	9
382	175	60	-29	0	709	10	174	-1	3
383	56	90	-25	539	549	10	8	-1	10
384	88	15	-13	0	709	10	182	-1	3
385	89	153	-18	0	740	10	161	-1	2
386	38	183	10	0	691	0	-1	404	9
387	109	48	3	145	155	10	-1	192	9
388	89	39	-22	73	83	10	232	-1	4
389	195	132	6	0	694	10	-1	191	9
390	108	141	13	0	753	10	-1	31	9
391	22	61	-8	0	707	10	247	-1	5
392	110	8	-20	0	702	10	377	-1	8
393	64	123	17	180	190	10	-1	97	9
394	139	97	4	0	755	10	-1	38	9
395	168	119	-10	0	724	10	19	-1	3
396	151	66	11	0	733	0	-1	414	9
397	29	121	-21	0	720	10	290	-1	6
398	32	166	17	0	700	10	-1	230	9
399	88	143	-23	0	750	10	242	-1	5
400	173	42	-3	0	701	10	194	-1	3
401	39	186	-5	0	689	10	2	-1	3
402	172	179	-1	0	688	10	195	-1	3
403	86	69	-14	0	760	10	83	-1	10
404	38	183	-10	0	691	10	386	-1	9
405	98	89	-29	0	783	10	297	-1	6
406	25	165	-24	383	393	10	173	-1	3
407	155	22	-24	137	147	10	64	-1	10
408	88	152	-13	0	741	10	12	-1	1
409	94	31	-18	0	725	10	262	-1	5
410	127	143	-7	551	561	10	248	-1	5
411	26	41	-14	0	700	10	13	-1	1
412	111	98	-16	608	618	10	323	-1	7
413	40	115	-41	0	733	10	226	-1	4
414	151	66	-11	0	733	10	396	-1	9
415	67	138	-11	0	744	10	119	-1	1
416	125	53	-24	0	741	10	180	-1	3
417	113	14	-20	564	574	10	233	-1	4
418	107	133	-22	0	761	10	168	-1	2
419	159	129	-10	0	729	10	234	-1	4
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
420	80	75	0	0	804	0	-1	421	1
421	80	75	0	0	804	0	420	-1	1
422	101	97	0	0	804	0	-1	423	2
423	101	97	0	0	804	0	422	-1	2
424	99	106	0	0	804	0	-1	425	3
425	99	106	0	0	804	0	424	-1	3
426	98	81	0	0	804	0	-1	427	4
427	98	81	0	0	804	0	426	-1	4
428	110	113	0	0	804	0	-1	429	5
429	110	113	0	0	804	0	428	-1	5
430	101	90	0	0	804	0	-1	431	6
431	101	90	0	0	804	0	430	-1	6
432	105	115	0	0	804	0	-1	433	7
433	105	115	0	0	804	0	432	-1	7
434	101	98	0	0	804	0	-1	435	8
435	101	98	0	0	804	0	434	-1	8
436	83	90	0	0	804	0	-1	437	9
437	83	90	0	0	804	0	436	-1	9
438	106	126	0	0	804	0	-1	439	10
439	106	126	0	0	804	0	438	-1	10
									
Part 4:	Properties of vehicles 								
V	V_R								
0	1								
1	2								
2	3								
3	4								
4	5								
5	6								
6	7								
7	8								
8	9								
9	10								
10	1								
11	2								
12	3								
13	4								
14	5								
15	6								
16	7								
17	8								
18	9								
19	10								
20	1								
21	2								
22	3								
23	4								
24	5								
25	6								
26	7								
27	8								
28	9								
29	10								
30	1								
31	2								
32	3								
33	4								
34	5								
35	6								
36	7								
37	8								
38	9								
39	10								
40	1								
41	2								
42	3								
43	4								
44	5								
45	6								
46	7								
47	8								
48	9								
49	10								
50	1								
51	2								
52	3								
53	4								
54	5								
55	6								
56	7								
57	8								
58	9								
59	10								
60	1								
61	2								
62	3								
63	4								
64	5								
65	6								
66	7								
67	8								
68	9								
69	10								
70	1								
71	2								
72	3								
73	4								
74	5								
75	6								
76	7								
77	8								
78	9								
79	10								
80	1								
81	2								
82	3								
83	4								
84	5								
85	6								
86	7								
87	8								
88	9								
89	10								
90	1								
91	2								
92	3								
93	4								
94	5								
95	6								
96	7								
97	8								
98	9								
99	10								
