Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
176	7	194	-8	0	1562	10	406	-1	8
177	322	290	23	1479	1509	10	-1	401	6
178	410	399	25	0	1593	10	-1	69	6
179	398	103	-10	0	1603	10	669	-1	12
180	385	285	-30	0	1672	10	959	-1	15
181	179	497	1	0	1554	10	-1	112	6
182	464	13	20	0	1492	10	-1	451	6
183	492	335	-18	828	858	10	519	-1	10
184	27	464	21	0	1502	10	-1	971	6
185	231	29	14	1226	1256	10	-1	835	6
186	157	38	3	1048	1078	10	-1	542	6
187	439	268	10	0	1622	10	-1	485	6
188	149	214	-22	0	1704	10	198	-1	6
189	187	73	18	0	1624	10	-1	412	6
190	429	169	-30	0	1615	10	297	-1	7
191	350	199	-20	0	1699	10	272	-1	7
192	60	231	-25	0	1621	10	496	-1	10
193	448	404	-25	0	1561	10	57	-1	10
194	481	20	-10	347	377	10	503	-1	10
195	436	25	19	0	1520	10	-1	681	6
196	111	459	-20	0	1560	10	327	-1	7
197	389	17	10	0	1540	10	-1	951	6
198	148	208	22	0	1701	10	-1	188	6
199	475	477	-10	0	1492	10	2	-1	6
200	390	325	-12	0	1653	10	630	-1	11
201	346	354	-19	0	1670	10	576	-1	11
202	91	266	-10	0	1652	10	13	-1	4
203	17	65	20	0	1514	10	-1	342	6
204	391	112	-20	1000	1030	10	19	-1	6
205	224	203	-14	0	1758	10	764	-1	13
206	426	231	-10	0	1634	10	572	-1	10
207	260	472	-20	1036	1066	10	361	-1	8
208	265	0	-2	0	1561	10	749	-1	12
209	391	293	20	0	1664	0	-1	1033	6
210	411	421	20	0	1577	10	-1	773	6
211	132	30	-10	0	1562	10	620	-1	11
212	475	480	30	0	1490	0	-1	1000	6
213	286	244	-23	1284	1314	10	290	-1	7
214	436	237	20	186	216	10	-1	470	6
215	402	284	-10	0	1656	10	908	-1	14
216	287	397	-36	564	594	10	48	-1	9
217	272	420	-10	0	1640	10	548	-1	10
218	477	120	10	0	1550	10	-1	610	6
219	145	434	-10	0	1600	10	418	-1	9
220	33	286	-19	0	1592	10	856	-1	14
221	370	262	-19	1099	1129	10	113	-1	2
222	393	20	-7	0	1541	10	231	-1	6
223	330	308	24	0	1713	10	-1	794	6
224	246	398	40	148	178	10	-1	153	6
225	482	184	-40	0	1570	10	25	-1	7
226	451	305	13	208	238	10	-1	692	6
227	226	316	-21	70	100	10	450	-1	9
228	110	459	-19	0	1560	10	346	-1	8
229	244	250	-10	0	1805	10	64	-1	11
230	458	16	20	313	343	10	-1	455	6
231	390	34	7	0	1554	10	-1	222	6
232	423	214	20	217	247	10	-1	671	6
233	219	215	32	46	76	10	-1	752	6
234	326	118	10	0	1659	10	-1	731	6
235	365	74	-20	0	1601	10	164	-1	6
236	331	356	13	0	1678	10	-1	408	6
237	210	398	10	0	1658	10	-1	656	6
238	403	93	-17	0	1592	10	570	-1	10
239	248	404	30	0	1657	10	-1	905	6
240	65	62	15	0	1548	10	-1	920	6
241	460	13	20	322	352	10	-1	828	6
242	0	293	-30	0	1558	10	99	-1	15
243	211	248	26	39	69	0	-1	1039	6
244	484	174	10	265	295	10	-1	169	6
245	175	352	12	0	1685	0	-1	1016	7
246	455	168	-10	0	1591	10	299	-1	7
247	224	191	-20	0	1747	10	762	-1	13
248	439	156	2	0	1600	10	-1	116	7
249	434	359	-25	0	1598	10	661	-1	11
250	118	314	26	0	1665	10	-1	844	7
251	234	246	-10	65	95	10	870	-1	14
252	406	450	20	0	1558	10	-1	55	7
253	75	118	21	0	1592	10	-1	42	7
254	115	395	11	815	845	10	-1	307	7
255	329	456	-35	0	1591	10	438	-1	9
256	218	403	-25	0	1655	10	861	-1	14
257	149	341	-15	0	1676	10	625	-1	11
258	253	74	20	0	1635	10	-1	428	7
259	436	241	-12	327	357	10	383	-1	8
260	238	203	10	0	1763	10	-1	385	7
261	405	455	-18	0	1554	10	103	-1	1
262	485	27	-10	0	1488	10	964	-1	15
263	323	118	-20	0	1661	10	50	-1	10
264	330	371	-10	0	1666	10	296	-1	7
265	25	65	-10	0	1520	10	850	-1	14
266	406	96	-24	219	249	10	32	-1	7
267	49	451	20	284	314	10	-1	924	7
268	307	249	-20	0	1754	10	340	-1	8
269	178	135	21	1514	1544	10	-1	943	7
270	299	353	-36	0	1697	10	367	-1	8
271	236	213	20	39	69	10	-1	705	7
272	355	177	20	0	1684	10	-1	191	7
273	394	23	20	0	1543	10	-1	907	7
274	306	235	25	0	1754	10	-1	526	7
275	90	477	18	277	307	10	-1	627	7
276	379	486	-5	0	1543	10	740	-1	12
277	435	16	10	0	1513	10	-1	619	7
278	8	497	-10	0	1466	10	623	-1	11
279	150	484	-10	0	1557	10	846	-1	14
280	213	399	18	0	1658	10	-1	640	7
281	391	18	-5	0	1540	10	900	-1	14
282	111	392	18	0	1613	10	-1	983	7
283	330	281	-22	1330	1360	10	991	-1	2
284	344	203	14	0	1706	10	-1	594	7
285	91	235	-1	0	1652	10	537	-1	10
286	346	60	10	321	351	10	-1	720	7
287	483	27	20	0	1489	10	-1	997	7
288	382	498	-30	0	1531	10	718	-1	12
289	457	492	7	0	1493	10	-1	998	7
290	291	213	23	0	1756	10	-1	213	7
291	154	374	-8	0	1655	10	382	-1	8
292	225	196	-40	0	1752	10	4	-1	8
293	94	40	-30	0	1550	10	562	-1	10
294	0	356	-21	1086	1116	10	568	-1	10
295	297	283	-20	0	1754	10	10	-1	1
296	371	423	10	0	1600	10	-1	264	7
297	417	217	30	189	219	10	-1	190	7
298	500	228	8	0	1561	10	-1	911	7
299	412	214	10	0	1646	10	-1	246	7
300	442	289	-30	0	1616	10	490	-1	9
301	157	269	-10	0	1717	10	741	-1	12
302	440	241	-20	0	1621	10	122	-1	3
303	100	266	-30	0	1661	10	886	-1	14
304	111	178	18	156	186	10	-1	565	7
305	91	101	-20	0	1594	10	524	-1	10
306	25	307	10	0	1579	10	-1	432	7
307	135	400	-11	0	1622	10	254	-1	7
308	58	458	-30	323	353	10	688	-1	12
309	133	26	10	0	1559	10	-1	826	7
310	211	386	-23	0	1670	10	665	-1	12
311	94	97	20	218	248	10	-1	894	7
312	30	155	9	1280	1310	10	-1	509	7
313	208	184	-19	0	1733	10	539	-1	10
314	394	333	-20	0	1645	10	517	-1	10
315	355	180	-20	0	1685	10	513	-1	10
316	241	180	-27	0	1741	10	699	-1	12
317	21	485	30	0	1483	10	-1	61	7
318	80	251	-30	0	1641	10	785	-1	13
319	476	61	36	0	1517	10	-1	111	7
320	406	94	-10	0	1591	10	735	-1	12
321	364	71	5	0	1599	10	-1	989	7
322	418	221	10	291	321	10	-1	890	7
323	274	441	-3	695	725	10	709	-1	12
324	304	97	20	182	212	10	-1	719	7
325	297	102	-30	0	1656	10	635	-1	11
326	250	405	-3	0	1656	10	12	-1	3
327	111	463	20	0	1557	10	-1	196	7
328	408	279	20	0	1651	10	-1	566	7
329	263	418	25	0	1643	10	-1	106	7
330	480	119	7	0	1547	10	-1	775	7
331	420	383	-18	0	1596	10	94	-1	15
332	142	14	18	0	1552	10	-1	414	8
333	73	328	20	193	223	10	-1	59	8
334	50	438	-11	0	1537	10	618	-1	11
335	441	7	20	392	422	10	-1	615	8
336	462	14	20	0	1494	10	-1	700	8
337	360	294	-20	1418	1448	10	480	-1	9
338	58	39	-2	1163	1193	10	144	-1	5
339	58	391	-19	0	1573	10	641	-1	11
340	410	285	20	0	1648	10	-1	268	8
341	96	97	20	0	1594	10	-1	595	8
342	21	64	-20	0	1516	10	203	-1	6
343	238	210	-10	0	1770	10	58	-1	11
344	479	121	-8	0	1549	10	819	-1	13
345	200	178	-10	94	124	10	958	-1	15
346	216	341	19	0	1714	10	-1	228	8
347	48	437	-20	0	1536	10	704	-1	12
348	200	270	20	0	1758	10	-1	910	8
349	357	181	20	149	179	10	-1	86	8
350	476	174	-20	0	1573	10	598	-1	11
351	400	286	-29	154	184	10	493	-1	9
352	351	481	-20	322	352	10	892	-1	14
353	270	400	10	0	1660	10	-1	973	8
354	95	234	10	163	193	10	-1	918	8
355	128	113	-19	0	1628	10	155	-1	5
356	133	455	-20	0	1575	10	24	-1	6
357	16	463	20	0	1495	10	-1	898	8
358	59	388	20	663	693	10	-1	769	8
359	376	190	-34	0	1672	10	876	-1	14
360	481	122	30	0	1547	10	-1	783	8
361	266	405	20	0	1656	10	-1	207	8
362	374	232	33	125	155	10	-1	676	8
363	398	20	20	0	1538	10	-1	728	8
364	481	26	30	0	1490	10	-1	637	8
365	63	444	20	0	1542	10	-1	781	8
366	89	290	20	0	1646	10	-1	922	8
367	246	314	36	1445	1475	10	-1	270	8
368	40	304	-27	1145	1175	10	512	-1	10
369	262	369	15	0	1692	10	-1	140	8
370	323	29	-10	0	1579	10	21	-1	6
371	89	65	-15	0	1566	10	963	-1	15
372	144	35	-28	0	1572	10	410	-1	9
373	200	265	-20	0	1759	10	867	-1	14
374	436	264	20	186	216	10	-1	547	8
375	15	457	20	323	353	10	-1	738	8
376	397	20	20	280	310	10	-1	20	8
377	328	491	-21	0	1558	10	462	-1	9
378	399	175	13	0	1645	10	-1	528	8
379	432	2	20	467	497	0	-1	1002	8
380	63	336	-10	0	1606	10	600	-1	11
381	6	296	10	320	350	10	-1	495	8
382	146	376	8	0	1648	10	-1	291	8
383	295	247	12	0	1766	10	-1	259	8
384	235	33	30	0	1594	10	-1	809	8
385	233	204	-10	0	1762	10	260	-1	7
386	142	360	20	1532	1562	0	-1	1003	8
387	177	156	-25	0	1692	10	583	-1	11
388	315	287	-27	0	1737	10	654	-1	11
389	452	172	9	0	1595	0	-1	1024	8
390	263	153	12	412	442	0	-1	1041	8
391	493	493	-10	0	1468	10	961	-1	15
392	320	283	-18	0	1734	10	540	-1	10
393	64	5	14	0	1504	10	-1	934	8
394	95	235	-17	155	185	10	978	-1	15
395	203	211	20	0	1750	10	-1	419	8
396	16	497	-30	0	1471	10	592	-1	11
397	348	348	23	0	1673	0	-1	1020	8
398	485	104	-10	0	1535	10	551	-1	10
399	330	147	28	0	1681	10	-1	501	8
400	443	237	20	193	223	10	-1	446	8
401	316	286	-23	0	1736	10	177	-1	6
402	335	46	18	1342	1372	10	-1	981	8
403	381	495	-10	0	1534	10	680	-1	12
404	364	173	30	180	210	0	-1	1035	8
405	267	162	-13	1449	1479	10	939	-1	15
406	214	245	8	0	1775	10	-1	176	8
407	92	234	10	0	1653	0	-1	1022	9
408	347	459	-13	0	1581	10	236	-1	6
409	30	7	-32	0	1484	10	686	-1	12
410	120	37	28	0	1562	10	-1	372	9
411	397	153	-13	882	912	10	518	-1	10
412	210	29	-18	0	1587	10	189	-1	6
413	87	285	30	0	1645	10	-1	802	9
414	132	32	-18	784	814	10	332	-1	8
415	390	294	-30	0	1665	10	536	-1	10
416	67	451	5	0	1540	10	-1	702	9
417	24	68	20	0	1521	10	-1	72	9
418	146	439	10	0	1596	10	-1	219	9
419	209	212	-20	0	1756	10	395	-1	8
420	6	292	10	0	1564	10	-1	18	9
421	18	63	-20	339	369	10	942	-1	15
422	149	98	4	0	1629	10	-1	573	9
423	91	268	10	0	1651	10	-1	944	9
424	103	177	28	0	1647	10	-1	535	9
425	367	178	20	0	1674	10	-1	777	9
426	225	269	-22	0	1780	10	483	-1	9
427	443	246	20	0	1618	10	-1	724	9
428	306	42	-20	477	507	10	258	-1	7
429	374	306	4	0	1675	10	-1	481	9
430	413	421	10	0	1575	10	-1	801	9
431	470	405	-31	0	1542	10	467	-1	9
432	33	278	-10	0	1593	10	306	-1	7
433	149	458	-10	0	1580	10	916	-1	15
434	257	57	18	1226	1256	10	-1	564	9
435	272	403	30	190	220	10	-1	81	9
436	221	291	-3	0	1761	10	607	-1	11
437	1	101	8	0	1521	10	-1	639	9
438	332	459	35	0	1587	10	-1	255	9
439	220	392	-20	258	288	10	447	-1	9
440	253	50	-18	0	1611	10	714	-1	12
441	250	441	5	756	786	10	-1	77	9
442	471	484	10	340	370	10	-1	772	9
443	480	152	-10	0	1561	10	755	-1	13
444	404	83	30	0	1584	10	-1	170	9
445	476	94	-20	0	1537	10	895	-1	14
446	458	213	-20	0	1600	10	400	-1	8
447	215	395	20	0	1662	10	-1	439	9
448	85	288	20	0	1642	10	-1	504	9
449	179	75	-10	0	1623	10	43	-1	9
450	228	287	21	0	1768	10	-1	227	9
451	397	18	-20	0	1537	10	182	-1	6
452	238	204	20	0	1764	10	-1	694	9
453	488	3	-16	0	1468	10	977	-1	15
454	407	88	10	0	1586	10	-1	22	9
455	459	14	-20	315	345	10	230	-1	6
456	120	17	-10	0	1545	10	915	-1	14
457	235	316	-10	656	686	10	875	-1	14
458	370	382	-20	884	914	10	479	-1	9
459	405	454	-14	0	1555	10	947	-1	15
460	17	458	-10	433	463	10	923	-1	15
461	43	135	-20	0	1575	10	571	-1	10
462	318	497	21	0	1555	10	-1	377	9
463	199	268	20	0	1757	10	-1	646	9
464	111	467	-10	0	1554	10	739	-1	12
465	138	438	20	287	317	10	-1	127	9
466	172	314	9	0	1711	0	-1	1014	9
467	494	468	31	0	1484	10	-1	431	9
468	35	303	20	0	1590	10	-1	138	9
469	341	59	27	0	1600	10	-1	552	9
470	423	221	-20	258	288	10	214	-1	6
471	395	295	-10	0	1660	10	893	-1	14
472	413	417	-10	0	1578	10	54	-1	10
473	339	60	20	0	1602	10	-1	128	9
474	277	428	-30	490	520	10	92	-1	15
475	176	199	-20	0	1722	10	990	-1	1
476	265	240	-27	0	1793	10	950	-1	15
477	365	190	-20	0	1682	10	142	-1	5
478	133	53	-40	0	1582	10	884	-1	14
479	387	488	20	0	1537	10	-1	458	9
480	385	295	20	0	1669	10	-1	337	9
481	491	369	-4	0	1543	10	429	-1	9
482	445	273	-11	0	1615	10	793	-1	13
483	195	273	22	0	1752	10	-1	426	9
484	313	493	20	0	1560	10	-1	3	9
485	495	227	-10	0	1565	10	187	-1	6
486	241	403	-10	220	250	10	852	-1	14
487	30	72	-10	0	1529	10	880	-1	14
488	21	487	10	350	380	10	-1	605	9
489	324	99	-30	0	1643	10	611	-1	11
490	453	318	30	374	404	10	-1	300	9
491	443	272	10	0	1617	10	-1	515	9
492	447	184	27	0	1604	10	-1	601	9
493	366	288	29	0	1689	10	-1	351	9
494	440	284	25	0	1618	0	-1	1019	10
495	13	314	-10	0	1566	10	381	-1	8
496	72	227	25	0	1632	10	-1	192	10
497	377	385	6	0	1626	10	-1	629	10
498	477	478	20	392	422	10	-1	847	10
499	204	185	-20	0	1732	10	807	-1	13
500	226	191	20	0	1748	0	-1	1040	10
501	330	138	-28	0	1674	10	399	-1	8
502	185	434	-12	0	1616	10	919	-1	15
503	483	22	10	334	364	10	-1	194	10
504	71	282	-20	0	1630	10	448	-1	9
505	60	5	18	0	1501	10	-1	173	10
506	189	402	-30	536	566	10	866	-1	14
507	134	211	-24	0	1689	10	27	-1	7
508	146	313	22	0	1690	10	-1	743	10
509	21	146	-9	0	1560	10	312	-1	7
510	37	281	-12	0	1596	10	901	-1	14
511	416	417	20	0	1576	10	-1	820	10
512	44	311	27	0	1597	10	-1	368	10
513	361	181	20	0	1681	10	-1	315	10
514	444	242	10	216	246	10	-1	689	10
515	444	271	-10	0	1616	10	491	-1	9
516	359	179	-14	0	1681	10	530	-1	10
517	388	334	20	0	1650	10	-1	314	10
518	401	164	13	621	651	10	-1	411	10
519	499	316	18	622	652	10	-1	183	10
520	399	106	-20	0	1604	10	840	-1	14
521	425	215	10	0	1633	10	-1	730	10
522	407	98	-20	0	1593	10	860	-1	14
523	406	460	-20	0	1550	10	679	-1	12
524	88	95	20	0	1587	10	-1	305	10
525	95	64	-20	766	796	10	946	-1	15
526	306	229	-25	0	1752	10	274	-1	7
527	273	55	20	0	1615	10	-1	93	10
528	384	149	-13	0	1644	10	378	-1	8
529	122	35	10	250	280	10	-1	150	10
530	308	199	14	0	1734	10	-1	516	10
531	390	301	-15	0	1662	10	933	-1	15
532	300	108	-14	0	1661	10	68	-1	12
533	267	400	10	0	1661	10	-1	760	10
534	8	300	-10	0	1564	10	96	-1	15
535	105	181	-28	0	1651	10	424	-1	9
536	398	325	30	233	263	10	-1	415	10
537	166	247	1	0	1727	10	-1	285	10
538	140	431	-23	0	1600	10	834	-1	13
539	253	118	19	547	577	10	-1	313	10
540	359	246	18	1423	1453	10	-1	392	10
541	321	277	-20	0	1736	10	982	-1	15
542	168	59	-3	0	1604	10	186	-1	6
543	406	285	-20	0	1652	10	602	-1	11
544	391	334	20	0	1647	10	-1	757	10
545	437	19	15	0	1514	10	-1	808	10
546	201	278	13	0	1755	0	-1	1034	10
547	435	267	-20	323	353	10	374	-1	8
548	245	408	10	204	234	10	-1	217	10
549	16	462	10	0	1496	10	-1	782	10
550	107	374	-10	914	944	10	663	-1	12
551	477	97	10	0	1538	10	-1	398	10
552	346	57	-27	308	338	10	469	-1	9
553	14	459	-20	336	366	10	588	-1	11
554	102	6	3	0	1526	10	-1	91	10
555	359	287	-19	0	1696	10	737	-1	12
556	297	131	25	0	1684	10	-1	869	10
557	282	1	-29	0	1560	10	758	-1	13
558	21	70	15	0	1520	10	-1	815	10
559	440	244	-20	266	296	10	970	-1	15
560	482	104	-10	0	1537	10	812	-1	13
561	120	261	5	0	1681	10	-1	159	10
562	125	29	30	283	313	10	-1	293	10
563	292	32	14	0	1589	10	-1	41	10
564	262	92	-18	0	1653	10	434	-1	9
565	68	160	-18	1136	1166	10	304	-1	7
566	405	276	-20	0	1654	10	328	-1	7
567	277	50	-10	0	1610	10	168	-1	6
568	32	319	21	401	431	10	-1	294	10
569	344	70	-9	0	1608	10	780	-1	13
570	481	84	17	506	536	10	-1	238	10
571	21	68	20	0	1519	10	-1	461	10
572	441	244	10	0	1620	10	-1	206	10
573	57	43	-4	0	1528	10	422	-1	9
574	1	293	-10	268	298	10	727	-1	12
575	481	96	20	0	1534	0	-1	1007	10
576	471	368	19	0	1561	10	-1	201	11
577	236	126	-15	0	1687	10	729	-1	12
578	406	99	20	0	1594	10	-1	102	11
579	303	186	-9	1354	1384	10	673	-1	12
580	225	369	38	121	151	10	-1	733	11
581	412	453	10	297	327	10	-1	909	11
582	104	349	-20	0	1635	10	821	-1	13
583	173	182	25	0	1709	10	-1	387	11
584	111	464	-27	0	1556	10	60	-1	11
585	53	440	-30	0	1538	10	974	-1	15
586	69	336	-30	218	248	10	868	-1	14
587	359	182	20	209	239	10	-1	73	11
588	13	459	20	0	1496	10	-1	553	11
589	244	277	18	0	1784	10	-1	849	11
590	484	177	-20	0	1566	10	874	-1	14
591	452	206	31	492	522	0	-1	1023	11
592	22	483	30	0	1486	10	-1	396	11
593	452	110	14	340	370	10	-1	660	11
594	347	192	-14	1488	1518	10	284	-1	7
595	95	92	-20	0	1590	10	341	-1	8
596	368	311	14	0	1679	10	-1	721	11
597	479	387	-18	0	1545	10	0	-1	1
598	479	169	20	0	1569	10	-1	350	11
599	497	266	25	0	1564	10	-1	917	11
600	66	336	10	0	1608	10	-1	380	11
601	376	195	-27	0	1674	10	492	-1	9
602	401	281	20	261	291	10	-1	543	11
603	441	177	-14	0	1607	10	37	-1	8
604	231	203	-10	0	1761	10	659	-1	11
605	21	488	-10	361	391	10	488	-1	9
606	231	204	-10	0	1762	10	759	-1	13
607	122	422	3	1457	1487	10	-1	436	11
608	65	453	30	282	312	10	-1	139	11
609	206	261	-30	0	1766	10	778	-1	13
610	466	149	-10	1186	1216	10	218	-1	6
611	313	119	30	216	246	10	-1	489	11
612	90	274	20	0	1650	0	-1	1029	11
613	39	162	-8	0	1583	10	831	-1	13
614	35	306	20	0	1589	10	-1	765	11
615	437	15	-20	0	1511	10	335	-1	8
616	307	412	-29	0	1640	10	967	-1	15
617	79	291	10	0	1636	10	-1	736	11
618	64	437	11	0	1548	10	-1	334	11
