Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
176	433	27	20	0	1446	90	-1	524	6
177	60	454	-10	892	952	90	399	-1	8
178	478	99	-10	0	1461	90	956	-1	15
179	485	454	10	0	1423	90	-1	18	6
180	6	292	10	316	360	90	-1	933	6
181	398	20	20	333	394	90	-1	705	6
182	248	251	20	0	1732	90	-1	142	6
183	433	15	-10	0	1437	90	378	-1	8
184	64	426	-10	1162	1223	90	74	-1	12
185	154	207	20	0	1629	90	-1	416	6
186	481	456	-20	0	1425	90	294	-1	7
187	380	498	10	523	582	0	-1	1018	6
188	88	286	10	795	859	90	-1	679	6
189	111	23	10	266	326	90	-1	821	6
190	199	187	-20	0	1653	90	121	-1	3
191	269	48	-10	0	1532	90	928	-1	15
192	367	178	20	0	1597	90	-1	564	6
193	452	163	-20	0	1515	90	752	-1	13
194	431	28	-10	0	1448	90	530	-1	10
195	8	116	-20	0	1458	90	405	-1	9
196	233	47	20	0	1531	90	-1	365	6
197	237	43	-10	0	1527	90	895	-1	14
198	320	262	-20	585	656	90	835	-1	14
199	188	4	20	0	1481	90	-1	327	6
200	180	6	10	0	1481	90	-1	845	6
201	328	466	-10	0	1505	90	979	-1	15
202	393	12	-10	0	1457	90	761	-1	13
203	409	90	20	0	1509	90	-1	299	6
204	406	87	-20	0	1509	90	888	-1	14
205	394	407	20	733	789	90	-1	426	6
206	358	183	20	0	1607	90	-1	364	6
207	186	461	20	0	1514	90	-1	123	6
208	38	72	30	420	496	90	-1	990	6
209	323	471	30	0	1502	90	-1	117	6
210	224	192	-10	215	274	90	799	-1	13
211	278	46	20	0	1529	90	-1	667	6
212	272	403	30	494	555	90	-1	250	6
213	232	42	-20	0	1526	90	983	-1	15
214	18	63	-10	716	792	90	556	-1	10
215	58	458	10	0	1451	90	-1	348	6
216	416	417	-10	0	1499	90	23	-1	6
217	205	230	-10	0	1685	90	35	-1	8
218	65	453	-20	0	1460	90	239	-1	7
219	421	294	-20	0	1558	90	882	-1	14
220	434	245	-10	1377	1416	90	656	-1	12
221	2	116	-30	0	1453	90	819	-1	13
222	411	421	20	862	917	90	-1	567	6
223	315	260	10	223	278	90	-1	847	6
224	136	288	-20	1023	1063	90	944	-1	15
225	173	490	-10	406	462	90	302	-1	7
226	90	232	10	0	1573	90	-1	432	6
227	402	265	-40	306	365	90	622	-1	11
228	361	14	-30	0	1474	90	638	-1	11
229	348	147	10	0	1592	0	-1	1021	6
230	385	295	-10	0	1592	90	69	-1	12
231	394	23	20	0	1466	90	-1	874	6
232	466	295	20	0	1514	90	-1	649	7
233	71	103	20	0	1503	90	-1	512	7
234	125	29	-30	0	1481	90	841	-1	14
235	25	65	-20	0	1443	90	629	-1	11
236	58	449	-20	0	1458	90	710	-1	12
237	246	398	40	0	1586	90	-1	596	7
238	423	294	10	0	1556	90	-1	288	7
239	59	459	20	0	1451	90	-1	218	7
240	348	145	-20	763	813	90	271	-1	7
241	477	97	-10	0	1461	90	317	-1	7
242	307	102	40	0	1576	90	-1	347	7
243	169	31	-20	0	1501	90	934	-1	15
244	381	495	20	705	769	90	-1	792	7
245	95	234	10	315	362	90	-1	849	7
246	22	33	10	0	1420	90	-1	634	7
247	435	268	-10	1100	1154	90	872	-1	14
248	135	293	30	0	1612	90	-1	904	7
249	439	266	-20	0	1545	90	825	-1	13
250	269	402	-30	0	1581	90	212	-1	6
251	267	400	10	0	1584	90	-1	336	7
252	473	196	-20	564	642	90	83	-1	14
253	445	237	10	349	402	90	-1	452	7
254	461	284	-30	0	1521	90	422	-1	9
255	167	339	-10	0	1613	90	953	-1	15
256	26	43	-30	365	427	90	535	-1	10
257	101	386	20	0	1533	90	-1	822	7
258	342	54	-10	0	1518	90	997	-1	6
259	243	399	-30	782	837	90	505	-1	10
260	288	44	20	0	1525	90	-1	858	7
261	274	48	-10	0	1531	90	652	-1	12
262	360	184	-20	846	906	90	455	-1	9
263	23	67	-20	0	1443	90	270	-1	7
264	6	296	10	0	1486	0	-1	1025	7
265	249	258	-20	0	1726	90	286	-1	7
266	421	415	30	297	364	90	-1	938	7
267	319	468	-10	0	1506	90	5	-1	10
268	50	438	-20	0	1460	90	374	-1	8
269	440	61	-30	0	1467	90	826	-1	13
270	17	65	20	0	1437	90	-1	263	7
271	323	118	20	0	1584	90	-1	240	7
272	402	281	20	0	1579	90	-1	555	7
273	71	153	-40	746	816	90	351	-1	8
274	52	432	20	0	1466	0	-1	1011	7
275	378	199	10	0	1597	90	-1	962	7
276	238	204	20	0	1687	90	-1	354	7
277	208	184	20	146	192	90	-1	441	7
278	376	195	-20	0	1597	90	292	-1	7
279	473	475	10	0	1418	90	-1	796	7
280	215	395	20	0	1585	0	-1	1015	7
281	123	222	-20	0	1604	90	901	-1	14
282	436	241	-10	0	1548	90	116	-1	2
283	70	100	-10	1119	1191	90	312	-1	7
284	73	328	20	193	270	90	-1	688	7
285	241	205	30	0	1689	90	-1	757	7
286	250	405	20	303	370	90	-1	265	7
287	483	14	-30	0	1403	90	383	-1	8
288	466	287	-10	0	1515	90	238	-1	7
289	467	114	10	0	1478	0	-1	1036	7
290	120	159	-20	0	1576	90	417	-1	9
291	408	84	-20	0	1505	90	413	-1	9
292	413	217	20	230	289	90	-1	278	7
293	338	142	40	204	256	0	-1	1016	7
294	483	457	20	0	1423	90	-1	186	7
295	479	169	20	0	1492	90	-1	376	7
296	95	224	20	0	1577	90	-1	7	7
297	122	216	-20	461	537	90	609	-1	11
298	477	179	-20	0	1497	90	758	-1	13
299	406	99	-20	0	1517	90	203	-1	6
300	44	47	20	0	1445	90	-1	319	7
301	487	450	10	929	993	90	-1	511	7
302	172	488	10	0	1484	90	-1	225	7
303	460	374	20	753	831	90	-1	958	7
304	279	138	-20	281	320	90	883	-1	14
305	338	147	-20	0	1599	90	168	-1	6
306	395	295	20	0	1583	90	-1	636	7
307	195	185	-10	0	1649	90	415	-1	9
308	463	194	-30	0	1514	90	10	-1	1
309	30	72	-20	0	1452	90	641	-1	11
310	244	254	20	0	1727	0	-1	1023	7
311	317	261	-30	10	473	90	996	-1	5
312	67	108	10	0	1503	90	-1	283	7
313	442	310	-30	0	1533	90	533	-1	10
314	63	336	-20	0	1529	90	966	-1	15
315	109	107	-20	357	416	90	460	-1	9
316	100	387	-10	0	1531	90	504	-1	10
317	494	94	10	634	692	90	-1	241	7
318	343	49	-10	0	1513	90	690	-1	12
319	40	52	-20	546	591	90	300	-1	7
320	319	124	20	400	465	90	-1	387	7
321	94	97	-10	285	334	90	711	-1	12
322	476	94	20	0	1460	90	-1	449	8
323	283	47	-10	0	1529	90	632	-1	11
324	398	325	-20	774	843	90	860	-1	14
325	460	13	-20	0	1418	90	717	-1	12
326	305	107	-10	0	1581	90	135	-1	4
327	188	12	-20	0	1489	90	199	-1	6
328	136	290	-10	0	1614	90	355	-1	8
329	439	268	-20	0	1545	90	862	-1	14
330	112	467	10	0	1477	90	-1	400	8
331	181	469	-10	468	536	90	935	-1	15
332	358	18	-20	0	1479	90	466	-1	9
333	459	10	-20	0	1416	90	721	-1	12
334	199	268	20	0	1680	90	-1	58	8
335	436	237	20	186	264	90	-1	151	8
336	318	280	-10	0	1660	90	251	-1	7
337	64	99	-10	0	1495	90	113	-1	2
338	394	333	20	0	1568	90	-1	456	8
339	366	93	20	0	1539	90	-1	930	8
340	95	391	10	0	1525	90	-1	95	8
341	391	425	-10	0	1510	90	439	-1	9
342	344	146	-10	0	1594	90	755	-1	13
343	198	12	10	0	1491	90	-1	682	8
344	186	472	-10	0	1503	90	670	-1	12
345	390	408	-10	0	1523	90	525	-1	10
346	19	43	20	0	1424	90	-1	82	8
347	307	108	-40	0	1581	90	242	-1	7
348	59	457	-10	0	1453	90	215	-1	6
349	49	451	-10	0	1450	90	402	-1	8
350	125	39	20	0	1489	90	-1	126	8
351	61	147	40	0	1519	90	-1	273	8
352	317	123	-30	0	1591	90	685	-1	12
353	392	426	10	666	722	90	-1	684	8
354	237	213	-20	0	1695	90	276	-1	7
355	71	333	10	0	1537	90	-1	328	8
356	304	97	20	0	1572	90	-1	519	8
357	196	462	10	0	1516	90	-1	760	8
358	224	191	20	0	1670	90	-1	803	8
359	37	51	10	0	1443	90	-1	762	8
360	491	25	10	0	1405	90	-1	857	8
361	270	401	20	217	268	90	-1	85	8
362	474	461	30	0	1427	90	-1	396	8
363	66	448	10	0	1464	90	-1	728	8
364	337	241	-20	0	1647	90	206	-1	6
365	269	46	-20	0	1530	90	196	-1	6
366	22	41	-20	1110	1164	90	120	-1	3
367	198	271	20	0	1678	90	-1	443	8
368	287	43	10	0	1524	90	-1	837	8
369	446	63	-10	0	1464	90	824	-1	13
370	200	229	-10	0	1680	90	518	-1	10
371	48	72	-30	0	1465	90	563	-1	11
372	465	142	-30	0	1494	90	891	-1	14
373	123	155	10	0	1576	90	-1	158	8
374	16	497	20	0	1394	90	-1	268	8
375	220	319	30	0	1659	90	-1	816	8
376	484	171	-20	680	736	90	295	-1	7
377	55	431	-20	0	1468	90	570	-1	11
378	428	24	10	0	1447	90	-1	183	8
379	80	342	10	193	275	90	-1	911	8
380	16	68	20	521	617	0	-1	1031	8
381	124	56	-10	0	1503	90	748	-1	13
382	95	218	20	873	927	90	-1	777	8
383	481	26	30	0	1413	90	-1	287	8
384	145	434	20	462	514	90	-1	515	8
385	335	57	-10	0	1524	90	908	-1	15
386	26	490	10	0	1406	90	-1	488	8
387	324	127	-20	0	1591	90	320	-1	7
388	109	114	10	829	871	90	-1	704	8
389	72	148	-10	0	1529	90	785	-1	13
390	220	392	20	970	1015	90	-1	12	8
391	442	243	10	0	1542	90	-1	100	8
392	69	336	20	440	507	90	-1	88	8
393	131	226	-20	0	1613	90	118	-1	2
394	150	204	20	0	1624	90	-1	76	8
395	423	217	-30	0	1558	90	720	-1	12
396	419	459	-30	0	1466	90	362	-1	8
397	285	163	-20	0	1641	90	773	-1	13
398	203	7	20	0	1487	90	-1	97	8
399	54	445	10	0	1458	90	-1	177	8
400	109	463	-10	0	1479	90	330	-1	8
401	355	180	-20	0	1608	90	669	-1	12
402	13	455	10	381	430	90	-1	349	8
403	165	337	-40	0	1613	90	980	-1	15
404	314	124	-10	0	1593	90	31	-1	7
405	9	124	20	0	1463	90	-1	195	9
406	3	292	20	404	457	90	-1	52	9
407	16	462	10	935	986	90	-1	844	9
408	189	464	-20	0	1512	90	534	-1	10
409	288	154	-40	0	1631	90	984	-1	15
410	90	296	-20	0	1568	90	16	-1	6
411	138	438	-30	0	1516	90	815	-1	13
412	13	459	-20	0	1419	90	886	-1	14
413	461	8	20	0	1413	90	-1	291	9
414	96	97	-20	0	1517	90	626	-1	11
415	68	99	10	0	1498	90	-1	307	9
416	146	205	-20	0	1621	90	185	-1	6
417	117	152	20	0	1569	90	-1	290	9
418	481	96	-30	526	577	90	163	-1	6
419	338	260	-20	0	1646	90	597	-1	11
420	285	44	10	0	1526	90	-1	791	9
421	111	464	10	0	1479	90	-1	943	9
422	468	291	30	0	1513	90	-1	254	9
423	148	206	-20	0	1623	90	727	-1	12
424	184	464	10	285	344	90	-1	157	9
425	197	11	-20	0	1490	90	593	-1	11
426	396	410	-20	829	880	90	205	-1	6
427	133	53	20	0	1505	90	-1	461	9
428	132	30	20	875	926	0	-1	1032	9
429	464	13	20	853	906	90	-1	801	9
430	100	394	-20	0	1527	90	175	-1	6
431	483	22	10	0	1409	90	-1	446	9
432	93	235	-10	0	1577	90	226	-1	6
433	174	26	-10	0	1498	90	764	-1	13
434	436	264	20	0	1548	90	-1	161	9
435	24	492	10	0	1403	90	-1	489	9
436	406	94	-10	375	430	90	988	-1	2
437	234	246	-10	0	1718	90	115	-1	2
438	315	287	30	0	1660	90	-1	892	9
439	408	453	10	0	1477	90	-1	341	9
440	128	225	-30	0	1610	90	780	-1	13
441	226	191	-20	0	1671	90	277	-1	7
442	391	407	-20	0	1523	90	485	-1	9
443	198	264	-20	0	1681	90	367	-1	8
444	179	7	20	0	1481	90	-1	633	9
445	425	215	10	0	1556	90	-1	740	9
446	483	27	-10	0	1412	90	431	-1	9
447	22	40	-10	0	1425	90	965	-1	15
448	479	176	20	0	1494	90	-1	601	9
449	476	102	-20	0	1464	90	322	-1	8
450	386	405	-10	0	1528	90	577	-1	11
451	22	38	20	0	1423	0	-1	1001	9
452	440	241	-10	0	1544	90	253	-1	7
453	182	14	-30	0	1489	90	91	-1	15
454	266	405	-10	680	745	90	620	-1	11
455	357	181	20	367	441	90	-1	262	9
456	395	332	-20	593	648	90	338	-1	8
457	423	290	10	0	1557	90	-1	880	9
458	104	28	20	0	1469	90	-1	681	9
459	131	56	10	0	1507	90	-1	568	9
460	111	110	20	0	1537	90	-1	315	9
461	97	93	-20	0	1515	90	427	-1	9
462	90	274	-10	0	1573	90	698	-1	12
463	214	394	-20	0	1586	90	814	-1	13
464	6	114	-10	0	1455	90	508	-1	10
465	375	191	-20	0	1596	90	30	-1	7
466	356	21	20	414	452	90	-1	332	9
467	466	165	30	0	1502	90	-1	778	9
468	415	223	20	0	1567	90	-1	889	9
469	397	20	20	0	1462	90	-1	692	9
470	241	403	10	686	744	0	-1	1035	9
471	69	334	30	0	1535	90	-1	19	9
472	152	210	-10	0	1629	90	89	-1	14
473	67	335	20	0	1533	90	-1	687	9
474	126	30	10	0	1482	90	-1	666	9
475	390	423	-20	0	1512	90	746	-1	13
476	285	162	-20	625	688	90	4	-1	8
477	285	158	30	340	405	90	-1	855	9
478	406	96	20	280	342	90	-1	745	9
479	459	374	20	0	1491	90	-1	832	9
480	67	109	-20	0	1503	90	640	-1	11
481	468	475	10	0	1421	90	-1	992	9
482	438	31	-20	0	1446	90	99	-1	3
483	168	24	10	0	1494	90	-1	47	9
484	267	394	10	0	1589	90	-1	750	9
485	406	450	20	0	1481	90	-1	442	9
486	460	288	-10	0	1521	90	140	-1	5
487	224	203	20	0	1681	90	-1	897	9
488	21	487	-10	582	629	90	386	-1	8
489	21	488	-10	0	1404	90	435	-1	9
490	87	217	10	0	1568	90	-1	544	9
491	67	452	30	0	1462	90	-1	578	10
492	119	223	-20	853	906	90	603	-1	11
493	398	428	10	0	1503	90	-1	6	10
494	344	262	20	0	1640	90	-1	950	10
495	390	301	-30	0	1585	90	165	-1	6
496	167	27	30	0	1497	90	-1	974	10
497	236	247	20	0	1720	0	-1	1020	10
498	313	119	30	0	1589	90	-1	982	10
499	13	51	10	0	1425	90	-1	79	10
500	200	13	10	0	1492	90	-1	502	10
501	0	120	30	0	1453	0	-1	1013	10
502	202	4	-10	950	1004	90	500	-1	10
503	343	144	10	0	1593	90	-1	2	10
504	94	383	10	636	687	90	-1	316	10
505	250	411	30	0	1573	90	-1	259	10
506	464	134	20	0	1491	90	-1	143	10
507	443	237	20	0	1541	90	-1	859	10
508	4	114	10	712	769	90	-1	464	10
509	169	336	-10	0	1616	90	781	-1	13
510	200	178	20	240	298	90	-1	914	10
511	412	453	-10	0	1475	90	301	-1	7
512	121	151	-20	0	1572	90	233	-1	7
513	403	93	-20	0	1515	90	549	-1	10
514	399	301	-20	0	1577	90	616	-1	11
515	97	387	-20	823	869	90	384	-1	8
516	176	8	10	0	1481	90	-1	623	10
517	62	326	-10	0	1532	90	43	-1	9
518	151	207	10	0	1627	90	-1	370	10
519	299	98	-20	0	1575	90	356	-1	8
520	334	240	30	0	1650	90	-1	995	10
521	92	270	-10	0	1575	90	529	-1	10
522	444	269	-20	0	1540	90	650	-1	11
523	132	223	30	0	1613	90	-1	678	10
524	428	25	-20	0	1448	90	176	-1	6
525	413	421	10	768	828	90	-1	345	10
526	382	498	10	0	1454	90	-1	635	10
527	391	429	20	0	1507	0	-1	1037	10
528	398	97	10	264	344	90	-1	779	10
529	192	265	10	0	1675	90	-1	521	10
530	438	26	10	0	1442	90	-1	194	10
531	44	79	10	0	1467	90	-1	32	10
532	137	290	10	0	1615	90	-1	576	10
533	446	319	30	0	1527	90	-1	313	10
534	175	487	20	248	308	90	-1	408	10
535	26	45	30	0	1431	90	-1	256	10
536	147	435	-30	0	1523	90	148	-1	6
537	111	459	20	0	1483	90	-1	159	10
538	472	132	-20	767	826	90	981	-1	15
539	349	158	-20	0	1599	90	765	-1	13
540	86	268	-10	0	1570	90	905	-1	14
541	415	216	-10	0	1566	90	732	-1	12
542	121	218	20	191	257	90	-1	741	10
543	210	185	20	0	1658	90	-1	595	10
544	98	215	-10	0	1579	90	490	-1	9
545	484	174	-40	0	1488	90	174	-1	6
546	328	458	10	0	1512	90	-1	551	10
547	313	126	-40	0	1595	90	136	-1	5
548	390	415	-20	0	1518	90	103	-1	1
549	459	17	20	1039	1094	90	-1	513	10
550	481	124	-30	505	571	90	93	-1	15
551	386	414	-10	1109	1162	90	546	-1	10
552	116	466	20	0	1480	90	-1	973	10
553	468	295	10	0	1512	0	-1	1010	10
554	391	426	10	0	1509	90	-1	557	10
555	408	279	-20	0	1574	90	272	-1	7
556	15	68	10	448	508	90	-1	214	10
557	392	424	-10	0	1510	90	554	-1	10
558	88	95	-20	0	1510	90	697	-1	12
559	116	151	20	774	836	90	-1	561	10
560	240	250	10	0	1724	0	-1	1026	10
561	123	159	-20	0	1578	90	559	-1	10
562	89	290	20	0	1569	90	-1	26	10
563	39	50	30	0	1444	90	-1	371	11
564	359	179	-20	0	1604	90	192	-1	6
565	338	257	20	0	1646	90	-1	20	11
566	92	236	20	0	1576	90	-1	861	11
567	413	417	-20	1135	1207	90	222	-1	6
568	91	101	-10	0	1517	90	459	-1	9
569	55	449	20	0	1456	90	-1	864	11
570	57	425	20	0	1474	90	-1	377	11
571	465	287	10	0	1516	90	-1	828	11
572	320	280	-30	221	298	90	71	-1	12
573	322	468	20	0	1505	90	-1	896	11
574	483	458	-10	656	708	90	44	-1	9
575	312	267	-20	0	1670	90	68	-1	12
576	139	291	-10	0	1616	90	532	-1	10
577	388	408	10	0	1525	90	-1	450	11
578	110	459	-30	0	1483	90	491	-1	10
579	459	372	-10	0	1492	90	683	-1	12
580	204	269	30	49	98	90	-1	932	11
581	407	98	10	0	1516	90	-1	739	11
582	335	256	-10	890	962	90	693	-1	12
583	471	484	10	0	1413	90	-1	863	11
584	339	244	-20	0	1645	90	618	-1	11
585	89	272	-20	0	1572	90	810	-1	13
586	488	96	-10	0	1451	90	830	-1	14
587	316	286	-30	601	662	90	612	-1	11
588	235	50	-40	813	896	90	63	-1	11
589	316	258	-10	0	1668	90	648	-1	11
590	425	288	-10	0	1555	90	923	-1	15
591	213	397	-20	0	1583	90	770	-1	13
592	113	156	-20	0	1568	90	952	-1	15
593	199	9	20	853	911	90	-1	425	11
594	463	167	-10	0	1506	90	846	-1	14
595	129	27	-20	0	1481	90	543	-1	10
596	248	404	-40	0	1580	90	237	-1	7
597	405	276	20	0	1577	90	-1	419	11
598	400	288	30	0	1580	90	-1	716	11
599	61	156	-10	462	532	90	868	-1	14
600	393	20	20	0	1464	0	-1	1007	11
601	484	177	-20	0	1489	90	448	-1	9
602	108	116	-10	0	1539	90	906	-1	14
603	112	217	20	0	1593	90	-1	492	11
604	389	404	-10	0	1527	90	836	-1	14
605	102	391	20	0	1530	90	-1	651	11
606	434	26	10	0	1445	90	-1	790	11
607	488	26	30	0	1408	90	-1	838	11
608	477	120	10	968	1026	90	-1	842	11
609	126	220	20	0	1607	90	-1	297	11
610	439	310	-30	0	1536	90	806	-1	13
611	212	319	30	0	1656	90	-1	903	11
612	320	283	30	421	471	90	-1	587	11
613	17	459	-20	0	1421	90	811	-1	13
614	236	213	20	0	1695	90	-1	987	11
615	68	108	10	0	1504	90	-1	894	11
616	390	294	20	0	1588	90	-1	514	11
617	275	42	30	0	1525	90	-1	62	11
618	423	214	20	0	1558	90	-1	584	11
619	460	367	20	0	1494	90	-1	959	11
