Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
141	28	180	-35	0	7455	10	367	-1	6
142	64	135	-21	3413	3653	10	924	-1	18
143	174	376	8	0	7540	10	-1	240	1
144	293	174	31	0	7600	10	-1	948	1
145	218	12	-15	0	7447	10	788	-1	15
146	110	122	14	0	7498	10	-1	736	2
147	459	53	-16	0	7400	10	424	-1	7
148	173	474	14	0	7451	10	-1	756	2
149	135	400	-40	0	7498	10	930	-1	18
150	497	266	-22	0	7440	10	748	-1	14
151	380	194	-14	0	7546	10	638	-1	12
152	495	227	20	0	7441	10	-1	101	2
153	268	351	-13	0	7585	10	60	-1	12
154	213	399	18	0	7534	10	-1	334	2
155	448	414	23	0	7430	10	-1	957	2
156	327	139	13	4969	5209	10	-1	588	2
157	151	81	-27	0	7492	10	928	-1	18
158	425	448	9	3118	3358	10	-1	275	2
159	92	259	-20	0	7529	10	552	-1	11
160	59	388	-16	2591	2831	10	425	-1	7
161	468	360	16	0	7443	10	-1	971	2
162	332	459	-29	0	7463	10	863	-1	17
163	469	489	4	0	7363	10	-1	340	2
164	248	176	-14	0	7613	10	365	-1	6
165	174	41	15	0	7465	10	-1	755	2
166	343	205	-22	0	7584	10	567	-1	11
167	154	392	-13	0	7516	10	332	-1	6
168	92	18	8	0	7407	10	-1	569	2
169	250	328	24	0	7609	10	-1	652	2
170	88	484	-13	0	7403	10	728	-1	14
171	360	488	-12	1202	1442	10	935	-1	19
172	156	65	-29	4089	4329	10	523	-1	10
173	18	225	8	0	7454	10	-1	639	2
174	152	476	-9	2030	2270	10	521	-1	10
175	176	470	-14	0	7455	10	584	-1	11
176	195	450	16	0	7480	10	-1	59	2
177	466	149	-29	0	7449	10	362	-1	6
178	221	269	14	0	7653	10	-1	416	2
179	105	137	-13	0	7504	10	304	-1	5
180	284	319	-14	3207	3447	10	889	-1	18
181	41	120	-19	2724	2964	10	580	-1	11
182	263	418	-8	0	7519	10	220	-1	3
183	218	271	16	0	7649	10	-1	53	2
184	365	119	-9	0	7513	10	897	-1	18
185	89	322	21	0	7511	10	-1	451	2
186	180	283	23	0	7610	10	-1	35	2
187	385	17	-36	3175	3415	10	487	-1	9
188	401	314	-15	3846	4086	10	988	-1	20
189	245	176	20	4879	5119	10	-1	887	2
190	251	238	-27	0	7675	10	611	-1	12
191	139	438	-28	0	7469	10	757	-1	15
192	236	126	23	0	7563	10	-1	885	2
193	61	441	27	2115	2355	10	-1	515	2
194	405	454	11	0	7431	10	-1	17	2
195	111	392	18	0	7489	10	-1	626	3
196	373	421	-1	0	7477	10	746	-1	14
197	247	443	17	0	7494	10	-1	500	3
198	322	406	17	0	7516	10	-1	0	3
199	412	478	-30	3779	4019	10	250	-1	4
200	374	346	27	0	7531	10	-1	726	3
201	122	422	-27	0	7473	10	875	-1	17
202	261	359	10	0	7578	10	-1	831	3
203	173	182	25	291	531	10	-1	578	3
204	398	341	-20	0	7514	10	903	-1	18
205	413	127	28	0	7483	10	-1	368	3
206	325	311	-36	5229	5469	10	435	-1	8
207	80	357	-16	2062	2302	10	560	-1	11
208	67	378	26	0	7464	10	-1	779	3
209	216	341	-31	0	7590	10	874	-1	17
210	498	457	15	0	7364	10	-1	111	3
211	44	344	12	0	7461	10	-1	810	3
212	352	481	-20	5079	5319	10	920	-1	18
213	237	420	15	0	7517	10	-1	949	3
214	389	43	21	0	7438	10	-1	499	3
215	292	136	-11	0	7566	10	97	-1	19
216	426	38	-17	0	7412	10	837	-1	16
217	245	461	8	0	7476	10	-1	94	3
218	415	253	21	0	7522	10	-1	732	3
219	298	264	36	80	320	10	-1	795	3
220	307	412	8	0	7516	10	-1	182	3
221	53	204	-1	0	7485	10	139	-1	1
222	480	152	-34	0	7437	10	551	-1	11
223	262	97	17	0	7534	10	-1	573	3
224	83	169	-17	0	7502	10	590	-1	11
225	377	432	-23	0	7466	10	934	-1	18
226	390	249	21	0	7547	10	-1	403	3
227	132	479	11	910	1150	10	-1	568	3
228	359	246	18	0	7578	10	-1	115	3
229	314	205	-18	6047	6287	10	778	-1	15
230	124	448	-33	0	7453	10	973	-1	19
231	0	188	-23	0	7430	10	937	-1	19
232	343	166	28	3444	3684	10	-1	811	3
233	482	141	-11	3983	4223	10	449	-1	8
234	162	306	22	417	657	10	-1	995	4
235	24	71	-15	0	7399	10	867	-1	17
236	188	119	-6	0	7543	10	472	-1	9
237	100	85	14	0	7465	10	-1	858	4
238	103	177	-22	2446	2686	10	348	-1	6
239	26	67	15	0	7398	10	-1	137	4
240	164	332	-8	0	7569	10	143	-1	1
241	385	285	13	3412	3652	10	-1	729	4
242	209	68	-9	0	7501	10	849	-1	17
243	149	341	-8	0	7552	10	123	-1	1
244	415	95	-18	0	7461	10	445	-1	8
245	167	488	17	940	1180	10	-1	12	4
246	413	493	26	4813	5053	10	-1	640	4
247	439	222	22	0	7496	10	-1	360	4
248	150	484	16	0	7433	10	-1	786	4
249	299	353	34	0	7573	10	-1	300	4
250	273	300	30	0	7632	10	-1	199	4
251	402	277	-2	0	7533	10	647	-1	13
252	239	15	-3	0	7452	10	517	-1	10
253	363	225	-19	3363	3603	10	986	-1	20
254	65	343	-13	0	7480	10	945	-1	19
255	351	60	15	0	7472	10	-1	401	4
256	60	246	-11	0	7497	10	497	-1	9
257	144	35	26	0	7448	10	-1	51	4
258	463	253	-14	4128	4368	10	942	-1	19
259	332	382	-30	0	7532	10	268	-1	4
260	408	318	15	0	7515	10	-1	663	4
261	452	206	-16	0	7481	10	104	-1	1
262	471	368	-13	0	7437	10	572	-1	11
263	93	490	2	1457	1697	10	-1	767	4
264	241	402	11	0	7535	10	-1	434	4
265	60	231	32	0	7497	10	-1	374	4
266	172	66	-17	0	7488	10	506	-1	10
267	404	207	-17	0	7528	10	669	-1	13
268	286	356	30	328	568	10	-1	259	4
269	489	338	-19	5529	5769	10	576	-1	11
270	334	481	-13	0	7442	10	681	-1	13
271	26	442	-13	0	7392	10	763	-1	15
272	226	175	23	0	7609	10	-1	135	4
273	488	3	3	0	7344	10	-1	126	4
274	178	150	33	0	7564	10	-1	36	4
275	371	423	-9	0	7476	10	158	-1	2
276	5	224	-18	0	7441	10	535	-1	10
277	94	344	-28	2669	2909	10	918	-1	18
278	153	235	10	0	7589	10	-1	496	4
279	12	367	-25	1243	1483	10	291	-1	5
280	217	357	-30	0	7576	10	532	-1	10
281	255	487	19	0	7450	10	-1	592	4
282	149	214	-25	0	7580	10	79	-1	15
283	169	305	-2	0	7590	10	698	-1	13
284	487	446	-23	0	7380	10	816	-1	16
285	267	374	23	0	7562	10	-1	538	5
286	360	294	-11	0	7569	10	847	-1	17
287	185	431	-25	0	7495	10	812	-1	16
288	325	210	15	0	7602	10	-1	678	5
289	175	352	-7	6600	6840	10	463	-1	8
290	76	462	18	0	7413	10	-1	314	5
291	19	273	25	0	7455	10	-1	279	5
292	72	227	25	0	7508	10	-1	42	5
293	213	283	-13	0	7638	10	20	-1	3
294	130	140	-26	0	7525	10	486	-1	9
295	274	442	17	0	7494	10	-1	345	5
296	337	41	-21	0	7461	10	80	-1	16
297	372	39	10	0	7444	10	-1	968	5
298	269	112	19	0	7548	10	-1	737	5
299	224	56	13	0	7492	10	-1	1	5
300	340	416	-34	1224	1464	10	249	-1	4
301	13	214	-16	5354	5594	10	610	-1	12
302	230	320	-17	4708	4948	10	470	-1	9
303	6	196	20	0	7438	10	-1	628	5
304	87	3	13	0	7392	10	-1	179	5
305	133	202	33	0	7561	10	-1	612	5
306	235	316	-23	2563	2803	10	371	-1	6
307	435	180	37	0	7490	10	-1	352	5
308	173	65	12	1734	1974	10	-1	446	5
309	245	42	-18	2129	2369	10	375	-1	7
310	384	149	18	0	7520	10	-1	407	5
311	51	286	14	0	7485	10	-1	437	5
312	267	290	15	54	294	10	-1	550	5
313	453	318	-15	0	7473	10	72	-1	14
314	189	402	-18	0	7524	10	290	-1	5
315	210	276	-21	0	7640	10	789	-1	15
316	120	261	-19	3113	3353	10	399	-1	7
317	35	263	-9	0	7472	10	868	-1	17
318	429	59	9	1775	2015	10	-1	99	5
319	330	308	-12	0	7589	10	478	-1	9
320	58	391	16	3469	3709	10	-1	376	5
321	260	472	-26	4084	4324	10	615	-1	12
322	217	333	-21	0	7598	10	727	-1	14
323	335	46	-24	0	7466	10	140	-1	1
324	198	85	28	990	1230	10	-1	768	5
325	138	28	23	4326	4566	10	-1	993	5
326	29	336	22	0	7450	10	-1	329	5
327	200	27	-24	0	7459	10	764	-1	15
328	157	269	31	0	7593	10	-1	468	5
329	177	404	-22	0	7517	10	326	-1	5
330	202	28	22	0	7460	10	-1	82	6
331	366	334	-18	0	7544	10	95	-1	19
332	149	458	13	0	7456	10	-1	167	6
333	481	454	14	0	7379	10	-1	433	6
334	377	385	-18	3405	3645	10	154	-1	2
335	217	207	-25	0	7633	10	931	-1	18
336	96	346	26	0	7506	10	-1	857	6
337	224	320	36	5075	5315	10	-1	895	6
338	206	97	33	1732	1972	10	-1	904	6
339	438	127	-27	0	7463	10	366	-1	6
340	494	468	-4	1350	1590	10	163	-1	2
341	494	165	-22	2357	2597	10	907	-1	18
342	5	281	-43	0	7441	10	803	-1	16
343	441	60	-22	0	7418	10	477	-1	9
344	14	232	-17	0	7451	10	834	-1	16
345	288	439	-17	0	7495	10	295	-1	5
346	420	224	10	0	7516	10	-1	870	6
347	267	162	-6	0	7598	10	843	-1	17
348	195	273	22	118	358	10	-1	238	6
349	233	230	20	0	7661	10	-1	609	6
350	382	360	26	0	7516	10	-1	845	6
351	406	460	-22	2817	3057	10	981	-1	20
352	499	316	-37	0	7430	10	307	-1	5
353	246	407	12	0	7530	10	-1	57	6
354	283	454	-17	0	7481	10	32	-1	5
355	426	231	-13	4054	4294	10	69	-1	13
356	432	2	20	1806	2046	10	-1	630	6
357	404	439	3	0	7444	10	-1	613	6
358	397	477	13	0	7417	10	-1	559	6
359	44	140	-23	3413	3653	10	990	-1	20
360	330	138	-22	0	7550	10	247	-1	4
361	39	153	-25	0	7455	10	405	-1	7
362	397	153	29	3470	3710	10	-1	177	6
363	226	316	-30	0	7617	10	794	-1	16
364	354	156	20	0	7547	10	-1	579	6
365	201	66	14	0	7497	10	-1	164	6
366	389	156	27	2802	3042	10	-1	339	6
367	134	211	35	422	662	10	-1	141	6
368	386	154	-28	0	7521	10	205	-1	3
369	335	99	25	0	7514	10	-1	589	6
370	356	256	19	0	7581	10	-1	623	6
371	240	362	23	0	7575	10	-1	306	6
372	412	100	1	0	7467	10	-1	14	6
373	394	322	12	0	7527	10	-1	715	6
374	48	150	-32	0	7462	10	265	-1	4
375	225	121	18	0	7556	10	-1	309	7
376	102	422	-16	0	7461	10	320	-1	5
377	339	41	-14	0	7460	10	466	-1	8
378	440	201	-2	0	7491	10	641	-1	12
379	411	379	-11	0	7481	10	725	-1	14
380	219	210	-21	0	7637	10	616	-1	12
381	250	441	5	0	7496	10	-1	109	7
382	210	29	-16	0	7463	10	58	-1	11
383	178	302	-16	3486	3726	10	693	-1	13
384	148	208	-18	0	7577	10	992	-1	20
385	225	369	-7	0	7566	10	975	-1	20
386	16	287	-11	0	7451	10	688	-1	13
387	450	416	25	2247	2487	10	-1	554	7
388	287	397	-26	0	7536	10	963	-1	19
389	285	247	-10	0	7652	10	18	-1	2
390	351	481	-26	1227	1467	10	480	-1	9
391	243	408	15	5675	5915	10	-1	86	7
392	137	377	-12	0	7518	10	854	-1	17
393	33	152	17	5220	5460	10	-1	708	7
394	68	303	-14	825	1065	10	481	-1	9
395	456	113	17	0	7440	10	-1	716	7
396	134	276	-24	0	7569	10	624	-1	12
397	26	221	28	0	7462	10	-1	753	7
398	79	257	26	3752	3992	10	-1	6	7
399	181	185	19	0	7593	10	-1	316	7
400	104	349	-10	3977	4217	10	447	-1	8
401	267	174	-15	0	7610	10	255	-1	4
402	475	267	-5	0	7462	10	2	-1	3
403	385	239	-21	3082	3322	10	226	-1	3
404	95	382	-17	865	1105	10	805	-1	16
405	67	190	25	0	7495	10	-1	361	7
406	32	94	14	3661	3901	10	-1	534	7
407	401	164	-18	0	7514	10	310	-1	5
408	376	113	8	0	7501	10	-1	636	7
409	409	255	23	0	7528	0	-1	1005	7
410	228	260	-9	6362	6602	10	561	-1	11
411	363	34	19	0	7444	10	-1	855	7
412	274	441	-13	0	7495	10	450	-1	8
413	146	188	6	0	7566	10	-1	106	7
414	212	186	-10	0	7613	10	40	-1	7
415	432	66	-15	0	7429	10	660	-1	13
416	83	300	-14	1939	2179	10	178	-1	2
417	51	89	-1	0	7432	10	88	-1	17
418	379	486	22	0	7419	10	-1	712	7
419	440	284	25	0	7494	10	-1	510	7
420	175	239	-18	0	7612	10	5	-1	9
421	282	1	18	4110	4350	10	-1	93	7
422	268	113	-4	0	7549	10	705	-1	14
423	480	131	5	0	7429	10	-1	78	7
424	429	67	16	0	7432	10	-1	147	7
425	162	301	16	0	7586	10	-1	160	7
426	281	96	1	0	7530	10	-1	539	7
427	495	199	-12	0	7437	10	77	-1	15
428	372	115	-14	0	7506	10	869	-1	17
429	396	83	-19	6286	6526	10	608	-1	12
430	239	486	-33	0	7451	10	983	-1	20
431	288	70	24	0	7504	10	-1	828	7
432	66	163	6	0	7484	10	-1	462	8
433	470	417	-14	0	7411	10	333	-1	6
434	226	423	-11	0	7513	10	264	-1	4
435	342	319	36	0	7572	10	-1	206	8
436	174	122	-35	0	7539	10	938	-1	19
437	49	353	-14	5724	5964	10	311	-1	5
438	448	495	40	0	7372	10	-1	926	8
439	13	465	31	0	7368	10	-1	923	8
440	489	159	29	5651	5891	10	-1	884	8
441	311	203	15	0	7610	10	-1	738	8
442	480	119	7	0	7423	10	-1	558	8
443	442	153	29	4695	4935	10	-1	824	8
444	148	462	-3	2847	3087	10	958	-1	19
445	233	87	18	950	1190	10	-1	244	8
446	323	34	-12	0	7459	10	308	-1	5
447	84	377	10	3645	3885	10	-1	400	8
448	292	32	14	0	7465	10	-1	684	8
449	418	75	11	1732	1972	10	-1	233	8
450	451	305	13	0	7479	10	-1	412	8
451	225	269	-21	0	7656	10	185	-1	2
452	272	420	-10	0	7516	10	23	-1	3
453	318	280	21	177	417	10	-1	743	8
454	250	57	-15	0	7494	10	112	-1	1
455	77	372	-7	0	7476	10	648	-1	13
456	385	58	-8	1559	1799	10	54	-1	10
457	44	496	-4	0	7367	10	991	-1	20
458	460	328	13	0	7463	10	-1	603	8
459	67	24	-16	0	7397	10	44	-1	8
460	91	27	14	0	7414	10	-1	882	8
461	360	284	19	2606	2846	10	-1	943	8
462	82	183	-6	4347	4587	10	432	-1	8
463	153	362	7	0	7539	10	-1	289	8
464	52	412	-25	0	7432	10	645	-1	12
465	32	191	5	2285	2525	10	-1	469	8
466	325	147	14	0	7560	10	-1	377	8
467	328	458	17	0	7465	10	-1	853	8
468	133	273	-31	357	597	10	328	-1	5
469	147	30	-5	4375	4615	10	465	-1	8
470	131	246	17	0	7568	10	-1	302	9
471	433	319	-10	5445	5685	10	955	-1	19
472	168	59	6	0	7480	10	-1	236	9
473	218	403	15	0	7531	10	-1	566	9
474	295	89	-15	0	7520	10	689	-1	13
475	118	314	-17	0	7541	10	76	-1	15
476	251	63	14	3890	4130	10	-1	90	9
477	388	44	22	0	7440	10	-1	343	9
478	381	328	12	0	7535	10	-1	319	9
479	132	32	18	0	7440	10	-1	959	9
480	334	403	26	578	818	10	-1	390	9
481	83	290	14	0	7516	10	-1	394	9
482	411	396	23	0	7470	10	-1	721	9
483	243	402	13	0	7535	10	-1	571	9
484	52	18	-24	0	7382	10	851	-1	17
485	265	0	-27	0	7437	10	490	-1	9
486	268	288	26	0	7645	10	-1	294	9
487	476	61	36	0	7393	10	-1	187	9
488	283	438	-29	0	7497	10	873	-1	17
489	191	215	17	154	394	10	-1	117	9
490	253	50	27	0	7487	10	-1	485	9
491	71	282	-32	0	7506	10	710	-1	14
492	297	304	4	0	7616	10	-1	553	9
493	244	368	-10	0	7569	10	751	-1	15
494	80	279	19	0	7515	10	-1	979	9
495	488	96	-30	0	7404	10	631	-1	12
496	142	30	-10	0	7442	10	278	-1	4
497	68	240	11	3118	3358	10	-1	256	9
498	193	138	30	0	7562	10	-1	742	9
499	451	62	-21	0	7412	10	214	-1	3
500	138	406	-17	4804	5044	10	197	-1	3
501	306	42	11	0	7472	10	-1	581	9
502	247	219	17	0	7656	10	-1	642	9
503	98	29	14	4126	4366	10	-1	709	9
504	102	6	3	0	7402	10	-1	813	9
505	142	360	-14	0	7533	10	826	-1	16
506	172	24	17	5749	5989	10	-1	266	10
507	352	241	5	3109	3349	10	-1	633	10
508	486	324	-25	0	7440	10	703	-1	14
509	133	455	25	0	7451	10	-1	886	10
510	440	292	-25	0	7493	10	419	-1	7
511	364	173	30	661	901	10	-1	793	10
512	442	289	25	0	7492	10	-1	37	10
513	48	412	7	0	7429	10	-1	800	10
514	344	70	24	4523	4763	10	-1	66	10
515	78	406	-27	3782	4022	10	193	-1	2
516	329	456	-10	0	7467	10	759	-1	15
517	157	38	3	0	7456	10	-1	252	10
518	374	260	27	0	7563	10	-1	883	10
519	297	283	-13	0	7630	10	71	-1	14
520	210	113	28	0	7545	10	-1	605	10
521	215	434	9	0	7500	10	-1	174	10
522	262	92	25	2462	2702	10	-1	791	10
523	140	108	29	0	7508	10	-1	172	10
524	235	108	12	0	7545	10	-1	772	10
525	210	133	15	0	7564	10	-1	674	10
526	25	53	-12	4020	4260	10	773	-1	15
527	339	113	-31	0	7524	10	540	-1	10
528	394	310	10	4334	4574	10	-1	771	10
529	126	391	19	0	7500	10	-1	543	10
530	343	34	-20	0	7452	10	537	-1	10
531	354	416	10	2657	2897	10	-1	765	10
532	202	391	30	2434	2674	10	-1	280	10
533	367	97	17	0	7495	10	-1	762	10
534	188	151	-14	0	7571	10	406	-1	7
535	111	178	18	0	7531	10	-1	276	10
536	456	157	-25	5760	6000	10	73	-1	14
537	441	7	20	0	7378	10	-1	530	10
538	270	337	-23	0	7598	10	285	-1	5
539	323	29	-1	4490	4730	10	426	-1	7
540	200	78	31	0	7508	10	-1	527	10
541	330	281	14	0	7602	10	-1	665	10
542	438	488	18	1249	1489	10	-1	818	11
543	161	416	-19	0	7499	10	529	-1	10
544	30	97	-3	4781	5021	10	917	-1	18
545	273	70	36	0	7506	10	-1	118	11
546	214	245	8	0	7651	10	-1	75	11
547	221	291	9	0	7637	10	-1	582	11
548	79	467	22	1346	1586	10	-1	654	11
549	423	315	-7	0	7503	10	718	-1	14
550	395	474	-15	0	7421	10	312	-1	5
551	481	207	34	0	7453	10	-1	222	11
552	199	203	20	0	7618	10	-1	159	11
553	497	483	-4	1354	1594	10	492	-1	9
554	449	428	-25	4927	5167	10	387	-1	7
555	100	266	5	0	7537	10	-1	670	11
556	214	274	-14	5416	5656	10	595	-1	12
557	16	68	-23	0	7391	10	966	-1	19
558	475	198	-7	3281	3521	10	442	-1	8
559	371	427	-13	0	7473	10	358	-1	6
560	62	375	16	1335	1575	10	-1	207	11
561	163	472	9	0	7449	10	-1	410	11
562	13	314	14	0	7442	10	-1	586	11
563	376	385	-21	0	7503	10	806	-1	16
564	231	29	-26	4845	5085	10	801	-1	16
565	89	358	-7	4929	5169	10	124	-1	1
566	331	356	-15	0	7554	10	473	-1	9
567	365	190	22	0	7558	10	-1	166	11
568	256	441	-11	0	7496	10	227	-1	3
569	120	37	-8	0	7438	10	168	-1	2
570	349	43	26	0	7458	10	-1	792	11
571	230	487	-13	0	7450	10	483	-1	9
572	489	457	13	0	7371	10	-1	262	11
573	341	72	-17	3159	3399	10	223	-1	3
574	181	441	25	0	7484	10	-1	996	11
575	306	229	10	0	7628	10	-1	30	11
576	492	326	19	4756	4996	10	-1	269	11
577	347	459	25	0	7457	10	-1	89	11
578	66	88	-25	0	7442	10	203	-1	3
579	272	234	-20	0	7660	10	364	-1	6
580	134	194	19	0	7559	10	-1	181	11
581	320	211	-11	0	7607	10	501	-1	9
582	214	311	-9	0	7617	10	547	-1	11
583	489	274	31	0	7447	10	-1	81	11
584	231	410	14	0	7526	10	-1	175	11
585	432	199	7	0	7498	10	-1	49	11
586	29	358	-14	0	7442	10	562	-1	11
587	62	236	29	2172	2412	10	-1	962	11
588	333	163	-13	4901	5141	10	156	-1	2
589	364	71	-25	0	7475	10	369	-1	6
590	125	65	17	0	7464	10	-1	224	11
591	429	476	-19	2233	2473	10	45	-1	8
592	161	275	-19	5327	5567	10	281	-1	4
593	365	274	14	350	590	10	-1	679	12
594	117	110	13	0	7494	0	-1	1001	12
595	166	345	14	0	7561	10	-1	556	12
596	345	146	-11	5696	5936	10	997	-1	20
597	324	99	10	0	7519	10	-1	644	12
598	72	477	46	0	7399	10	-1	617	12
599	487	320	21	0	7440	10	-1	68	12
600	120	17	-23	0	7421	10	783	-1	15
601	1	252	-19	0	7438	10	48	-1	9
602	303	186	10	0	7604	10	-1	672	12
603	428	302	-13	0	7502	10	458	-1	8
604	264	135	1	0	7572	10	-1	31	12
605	223	178	-28	0	7611	10	520	-1	10
606	174	347	-20	0	7564	10	888	-1	18
607	238	123	-13	0	7560	10	136	-1	1
608	187	61	19	2120	2360	10	-1	429	12
609	52	303	-20	0	7483	10	349	-1	6
610	89	185	16	0	7514	10	-1	301	12
