Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
50	203	211	20	0	1854	10	-1	448	8
51	2	264	40	0	1667	10	-1	835	9
52	231	167	15	0	1830	10	-1	105	9
53	423	221	9	0	1740	10	-1	830	9
54	459	53	20	0	1628	10	-1	777	10
55	386	154	-16	1111	1121	10	180	-1	2
56	130	494	6	0	1644	10	-1	778	10
57	31	175	-10	0	1684	10	615	-1	11
58	69	423	-27	812	822	10	957	-1	19
59	352	241	5	802	812	10	-1	734	11
60	261	201	-12	1524	1534	10	164	-1	2
61	59	276	11	902	912	10	-1	686	11
62	146	188	-19	1245	1255	10	527	-1	9
63	451	62	5	0	1640	10	-1	667	12
64	299	285	-23	1264	1274	10	141	-1	1
65	142	372	18	0	1753	10	-1	548	12
66	440	201	29	903	913	10	-1	3	12
67	219	210	14	50	360	10	-1	143	13
68	64	198	-18	0	1722	10	139	-1	1
69	390	249	21	592	602	10	-1	786	13
70	9	101	16	676	686	10	-1	551	13
71	424	288	-10	1067	1077	10	923	-1	18
72	77	372	19	211	221	10	-1	842	14
73	298	264	36	50	560	10	-1	711	14
74	405	454	-23	0	1659	10	117	-1	1
75	407	35	-2	0	1649	10	168	-1	2
76	225	369	38	0	1794	10	-1	252	15
77	347	459	25	489	499	10	-1	906	15
78	117	178	28	0	1764	10	-1	787	15
79	132	479	11	257	467	10	-1	49	15
80	201	66	-22	0	1725	10	797	-1	15
81	245	176	20	0	1841	10	-1	784	16
82	470	138	-13	1399	1409	10	755	-1	14
83	115	296	-28	1539	1549	10	429	-1	7
84	348	476	-17	1207	1217	10	521	-1	9
85	43	210	20	210	220	10	-1	415	17
86	327	139	-10	1267	1277	10	270	-1	4
87	49	353	-12	1456	1466	10	204	-1	3
88	356	256	19	106	116	10	-1	677	17
89	335	99	25	0	1742	10	-1	220	18
90	363	34	19	282	492	10	-1	623	18
91	33	278	-5	0	1697	10	304	-1	4
92	366	288	29	694	704	10	-1	20	18
93	452	172	9	0	1699	10	-1	675	19
94	86	189	-23	237	247	10	730	-1	14
95	262	369	-6	0	1796	10	775	-1	15
96	218	403	15	0	1759	10	-1	899	19
97	218	12	3	0	1675	0	-1	1021	20
98	228	399	14	0	1765	10	-1	500	20
99	492	188	33	0	1666	10	-1	167	20
100	267	174	-23	1628	1638	10	772	-1	15
101	274	441	12	0	1723	10	-1	236	1
102	210	113	-33	700	710	10	946	-1	19
103	370	262	-19	1109	1119	10	138	-1	1
104	303	186	-13	1364	1374	10	504	-1	9
105	241	180	-15	1705	1715	10	52	-1	9
106	100	85	-2	0	1693	10	555	-1	10
107	350	199	21	0	1803	10	-1	296	1
108	500	228	8	0	1665	10	-1	921	1
109	251	238	-26	0	1903	10	406	-1	7
110	114	102	-19	0	1715	10	854	-1	17
111	345	146	-20	0	1775	10	853	-1	17
112	21	146	-6	497	507	10	295	-1	4
113	330	147	-15	858	868	10	217	-1	3
114	476	61	-2	0	1621	10	710	-1	14
115	386	245	-15	0	1779	10	321	-1	5
116	201	278	13	0	1859	10	-1	17	1
117	421	499	23	0	1613	10	-1	74	1
118	426	231	-14	1038	1048	10	927	-1	19
119	105	137	-22	162	572	10	514	-1	9
120	64	437	11	928	938	10	-1	283	1
121	181	260	-27	0	1846	10	263	-1	4
122	413	391	-23	0	1700	10	968	-1	20
123	370	493	-10	581	591	10	390	-1	6
124	447	267	19	990	1000	10	-1	553	1
125	232	101	-19	0	1765	10	609	-1	11
126	371	332	14	540	550	10	-1	770	1
127	447	383	-17	0	1678	10	805	-1	15
128	325	147	14	0	1788	10	-1	766	1
129	489	437	29	717	727	10	-1	232	1
130	415	95	-22	1187	1197	10	45	-1	7
131	331	356	-16	0	1782	10	759	-1	15
132	374	346	27	0	1759	10	-1	648	1
133	108	37	-28	559	569	10	278	-1	4
134	5	224	-29	0	1669	10	881	-1	17
135	93	413	17	226	236	10	-1	737	1
136	210	29	-23	0	1691	10	794	-1	15
137	136	265	-12	0	1801	10	425	-1	7
138	409	155	19	0	1730	10	-1	103	1
139	111	178	18	156	666	10	-1	68	1
140	291	251	20	41	51	10	-1	318	1
141	322	290	23	0	1833	10	-1	64	1
142	57	183	-17	0	1711	10	939	-1	19
143	181	185	-14	0	1821	10	67	-1	13
144	7	382	-26	780	790	10	857	-1	17
145	425	448	9	804	814	10	-1	911	1
146	174	41	-26	0	1693	10	701	-1	13
147	161	276	8	143	153	10	-1	584	1
148	398	49	21	0	1666	10	-1	313	1
149	210	379	-15	719	729	10	850	-1	17
150	60	231	32	0	1725	10	-1	747	1
151	453	360	13	230	240	10	-1	749	1
152	367	97	-16	0	1723	10	7	-1	13
153	488	3	-32	0	1572	10	952	-1	19
154	44	115	24	246	456	10	-1	337	1
155	48	293	-18	0	1709	10	718	-1	14
156	64	135	11	0	1697	10	-1	491	1
157	65	62	15	0	1652	10	-1	471	1
158	404	207	6	0	1756	10	-1	356	2
159	68	303	-7	0	1726	10	543	-1	10
160	263	418	25	288	298	10	-1	424	2
161	147	30	-18	1119	1129	10	482	-1	8
162	384	149	18	0	1748	10	-1	934	2
163	340	416	36	0	1727	10	-1	681	2
164	271	128	12	0	1792	10	-1	60	2
165	89	358	-20	0	1722	10	21	-1	3
166	20	480	25	0	1590	0	-1	1004	2
167	488	173	-33	0	1665	10	99	-1	20
168	439	156	2	0	1704	10	-1	75	2
169	389	156	27	726	736	10	-1	657	2
170	111	392	-9	0	1717	10	307	-1	5
171	267	162	-19	1459	1469	10	317	-1	5
172	248	176	32	0	1841	10	-1	760	2
173	413	476	-10	1189	1199	10	950	-1	19
174	352	481	-22	1295	1305	10	748	-1	14
175	264	135	1	0	1800	10	-1	986	2
176	29	462	17	1320	1330	10	-1	281	2
177	148	462	-23	737	747	10	475	-1	8
178	44	140	-26	878	888	10	587	-1	11
179	414	378	23	505	515	10	-1	484	2
180	392	95	16	776	786	10	-1	55	2
181	216	341	-26	664	674	10	606	-1	11
182	211	411	-31	0	1750	10	202	-1	2
183	317	45	8	0	1700	10	-1	659	2
184	178	150	-26	642	652	10	515	-1	9
185	428	302	-24	1026	1036	10	342	-1	5
186	450	45	-14	0	1629	10	371	-1	6
187	453	318	30	0	1701	10	-1	218	2
188	186	135	-37	0	1784	10	654	-1	12
189	11	403	18	353	363	10	-1	716	2
190	433	447	-7	804	814	10	206	-1	3
191	272	420	7	1396	1406	10	-1	670	2
192	429	59	-21	0	1654	10	988	-1	20
193	200	27	22	535	545	10	-1	863	2
194	498	171	-14	0	1655	10	647	-1	12
195	487	320	21	868	878	10	-1	564	2
196	45	166	-15	1023	1033	10	445	-1	7
197	490	276	-21	0	1674	10	589	-1	11
198	126	391	19	0	1728	10	-1	908	2
199	92	18	8	0	1635	10	-1	975	2
200	293	228	19	0	1867	10	-1	266	2
201	343	205	26	0	1812	10	-1	678	2
202	182	480	31	0	1676	10	-1	182	2
203	385	285	13	878	888	10	-1	36	2
204	44	344	12	1089	1099	10	-1	87	3
205	170	347	15	0	1790	10	-1	383	3
206	457	492	7	0	1597	10	-1	190	3
207	124	448	6	379	389	10	-1	250	3
208	398	210	-13	0	1762	10	826	-1	16
209	75	118	21	419	429	10	-1	274	3
210	105	474	-19	481	491	10	767	-1	15
211	134	211	-23	130	140	10	605	-1	11
212	211	248	26	39	249	10	-1	546	3
213	212	186	11	1732	1742	0	-1	1019	3
214	492	335	-13	0	1659	10	871	-1	17
215	497	483	12	363	373	10	-1	821	3
216	440	436	-18	0	1650	10	813	-1	16
217	311	203	15	733	743	10	-1	113	3
218	491	369	-30	0	1647	10	187	-1	2
219	67	378	-13	380	490	10	234	-1	3
220	383	17	-25	950	960	10	89	-1	18
221	7	82	25	422	432	10	-1	856	3
222	342	319	-20	0	1800	10	995	-1	20
223	78	406	-15	970	980	10	960	-1	19
224	103	123	8	500	510	10	-1	427	3
225	241	38	-30	0	1703	10	779	-1	15
226	224	3	-27	700	710	10	690	-1	13
227	436	467	12	746	756	10	-1	5	3
228	438	488	-25	0	1612	10	549	-1	10
229	351	60	-18	0	1700	10	841	-1	16
230	13	214	-26	1364	1374	10	47	-1	8
231	429	67	-11	742	752	10	792	-1	15
232	498	456	-29	0	1593	10	129	-1	1
233	135	400	20	0	1726	10	-1	478	3
234	215	293	13	55	265	10	-1	219	3
235	354	416	10	0	1720	10	-1	851	3
236	294	421	-12	1585	1595	10	101	-1	1
237	208	445	22	0	1716	10	-1	483	3
238	230	320	-25	1202	1212	10	877	-1	17
239	157	38	-24	0	1684	10	941	-1	19
240	441	100	31	0	1673	10	-1	719	3
241	61	170	20	1016	1026	10	-1	806	3
242	79	467	22	361	371	10	-1	22	3
243	365	190	-14	1487	1497	10	604	-1	11
244	282	1	18	0	1664	10	-1	365	3
245	124	111	-23	0	1728	10	29	-1	4
246	247	219	17	0	1884	0	-1	1010	3
247	28	180	-18	0	1683	10	883	-1	17
248	167	488	17	160	370	10	-1	435	3
249	442	289	25	0	1720	10	-1	809	3
250	136	430	-6	0	1702	10	207	-1	3
251	38	15	3	0	1599	10	-1	353	3
252	246	314	-38	1455	1465	10	76	-1	15
253	176	200	17	578	588	10	-1	795	3
254	337	232	-12	1581	1591	10	509	-1	9
255	257	133	-13	0	1798	10	579	-1	10
256	295	247	12	1313	1323	0	-1	1014	4
257	39	162	18	575	585	10	-1	866	4
258	79	257	-26	963	973	10	494	-1	8
259	236	126	-24	0	1791	10	498	-1	8
260	259	498	-14	1085	1095	10	411	-1	7
261	180	162	-13	0	1803	10	306	-1	5
262	53	466	9	345	355	10	-1	573	4
263	167	291	27	1644	1654	10	-1	121	4
264	89	185	16	610	620	10	-1	385	4
265	487	446	-10	0	1608	10	902	-1	18
266	308	199	-19	0	1838	10	200	-1	2
267	481	84	-24	516	526	10	375	-1	6
268	495	227	-7	0	1669	10	724	-1	14
269	397	57	-12	0	1673	10	691	-1	13
270	372	39	10	0	1672	10	-1	86	4
271	278	450	29	1385	1395	0	-1	1028	4
272	292	32	-1	239	549	10	846	-1	16
273	90	496	13	0	1622	10	-1	692	4
274	68	53	-21	749	759	10	209	-1	3
275	371	423	10	0	1704	0	-1	1029	4
276	273	149	14	0	1812	10	-1	359	4
277	297	283	28	0	1858	0	-1	1036	4
278	120	37	28	0	1666	10	-1	133	4
279	371	488	-10	0	1649	10	878	-1	17
280	206	174	-32	0	1828	10	780	-1	15
281	174	347	-17	0	1792	10	176	-1	2
282	330	281	-3	1340	1350	10	300	-1	4
283	67	451	-11	1226	1236	10	120	-1	1
284	27	464	-31	0	1606	10	519	-1	9
285	361	178	-30	0	1783	10	890	-1	18
286	463	406	-13	867	877	10	948	-1	19
287	456	157	-30	0	1689	10	507	-1	9
288	153	244	5	118	128	10	-1	8	4
289	153	192	-27	0	1802	10	432	-1	7
290	352	63	-21	1188	1198	10	433	-1	7
291	371	71	21	0	1699	10	-1	310	4
292	163	472	9	663	673	10	-1	431	4
293	448	495	-4	394	404	10	880	-1	17
294	282	10	30	0	1673	10	-1	783	4
295	66	163	6	405	415	10	-1	112	4
296	314	205	-21	1537	1547	10	107	-1	1
297	83	169	21	0	1730	10	-1	392	4
298	221	291	-11	0	1865	10	879	-1	17
299	374	116	9	597	607	10	-1	350	4
300	418	269	3	0	1746	10	-1	282	4
301	178	302	-8	897	907	10	410	-1	7
302	250	57	26	0	1722	10	-1	804	4
303	475	352	33	0	1668	10	-1	554	4
304	1	252	5	0	1666	10	-1	91	4
305	286	356	30	0	1804	10	-1	354	5
306	65	82	13	750	760	10	-1	261	5
307	154	392	9	171	681	10	-1	170	5
308	196	56	15	0	1714	10	-1	12	5
309	366	390	23	0	1734	10	-1	4	5
310	436	25	-21	1292	1302	10	291	-1	4
311	67	352	20	0	1706	10	-1	25	5
312	173	182	25	102	112	10	-1	828	5
313	390	34	-21	1070	1080	10	148	-1	1
314	18	225	-16	0	1682	10	28	-1	4
315	57	43	-14	0	1632	10	520	-1	9
316	388	44	22	1141	1151	10	-1	983	5
317	269	112	19	1273	1283	10	-1	171	5
318	374	260	-20	0	1791	10	140	-1	1
319	291	213	-16	1268	1278	10	536	-1	9
320	178	420	-29	1081	1091	10	452	-1	7
321	389	255	15	795	805	10	-1	115	5
322	134	194	-1	1662	1672	10	637	-1	12
323	93	490	-18	389	399	10	581	-1	11
324	64	294	-25	0	1724	10	958	-1	19
325	493	111	26	551	561	10	-1	48	5
326	150	484	16	0	1661	10	-1	351	5
327	235	316	2	666	676	0	-1	1002	5
328	239	15	2	0	1680	10	-1	541	5
329	193	138	30	0	1790	10	-1	642	5
330	40	278	10	0	1704	10	-1	963	5
331	307	52	23	0	1709	10	-1	688	5
332	161	416	-7	0	1727	10	976	-1	20
333	381	457	-7	481	491	10	942	-1	19
334	55	318	13	322	332	10	-1	44	5
335	80	279	-28	0	1743	10	524	-1	9
336	48	162	15	227	237	10	-1	1	5
337	91	27	-24	1092	1202	10	154	-1	1
338	288	70	24	189	599	10	-1	673	5
339	177	404	17	0	1745	10	-1	407	5
340	10	237	19	626	636	10	-1	391	5
341	493	493	20	866	876	0	-1	1040	5
342	440	292	24	950	960	10	-1	185	5
343	349	76	-28	1041	1051	10	964	-1	20
344	47	208	30	236	246	10	-1	408	6
345	283	454	-32	0	1709	10	532	-1	9
346	486	324	-14	0	1668	10	437	-1	7
347	392	87	-30	0	1699	10	358	-1	6
348	122	422	-13	1467	1477	10	885	-1	17
349	37	281	-27	503	513	10	441	-1	7
350	413	127	-9	841	851	10	299	-1	4
351	222	499	-16	855	865	10	326	-1	5
352	211	446	15	0	1716	10	-1	459	6
353	30	7	-3	1199	1209	10	251	-1	3
354	398	341	-30	949	959	10	305	-1	5
355	26	67	15	1327	1337	0	-1	1000	6
356	461	186	-6	0	1695	10	158	-1	2
357	313	391	5	0	1761	10	-1	919	6
358	471	94	30	0	1645	10	-1	347	6
359	341	72	-14	815	825	10	276	-1	4
360	130	186	-17	141	651	10	672	-1	13
361	257	57	18	0	1722	10	-1	395	6
362	94	344	-26	0	1733	10	943	-1	19
363	6	53	-11	0	1602	10	785	-1	15
364	146	376	-36	244	254	10	689	-1	13
365	244	13	-18	1023	1033	10	244	-1	3
366	29	336	-13	0	1678	10	697	-1	13
367	306	42	11	0	1700	10	-1	961	6
368	177	486	-14	0	1668	10	836	-1	16
369	489	338	-19	1407	1417	10	860	-1	17
370	179	318	-32	1131	1141	10	417	-1	7
371	344	203	14	177	187	10	-1	186	6
372	149	341	6	414	424	10	-1	14	6
373	307	412	-29	0	1744	10	614	-1	11
374	68	450	18	643	653	10	-1	768	6
375	420	80	24	0	1675	10	-1	267	6
376	144	220	-16	0	1805	10	393	-1	6
377	497	54	-21	988	998	10	16	-1	2
378	80	458	-23	381	391	10	596	-1	11
379	84	377	-22	0	1706	10	516	-1	9
380	332	382	-15	1020	1030	10	39	-1	6
381	6	196	20	1213	1223	0	-1	1045	6
382	104	28	8	0	1650	10	-1	739	6
383	224	320	-15	1294	1304	10	205	-1	3
384	87	3	-18	0	1620	10	38	-1	6
385	149	214	-16	0	1808	10	264	-1	4
386	98	29	-22	0	1647	10	895	-1	18
387	135	30	-18	0	1667	10	576	-1	10
388	287	397	12	574	584	10	-1	525	6
389	107	374	-20	924	934	10	680	-1	13
390	355	485	10	0	1658	10	-1	123	6
391	51	286	-19	1469	1479	10	340	-1	5
392	49	118	-21	0	1675	10	297	-1	4
393	159	226	16	94	604	10	-1	376	6
394	185	431	-16	0	1723	10	839	-1	16
395	262	92	-18	0	1757	10	361	-1	6
396	475	198	-33	0	1685	10	462	-1	8
397	142	30	32	0	1670	10	-1	992	6
398	481	207	34	0	1681	10	-1	505	6
399	174	122	14	603	613	10	-1	501	6
400	35	263	27	280	290	10	-1	592	6
401	24	71	11	356	366	10	-1	989	6
402	173	65	12	458	468	10	-1	428	6
403	91	326	4	0	1739	10	-1	595	7
404	470	417	-8	747	757	10	419	-1	7
405	397	153	-9	892	902	10	13	-1	1
406	295	283	26	0	1860	10	-1	109	7
407	174	376	-17	0	1768	10	339	-1	5
408	38	190	-30	0	1695	10	344	-1	6
409	16	68	-10	0	1619	10	502	-1	9
410	179	286	8	0	1836	10	-1	301	7
411	244	422	14	548	558	10	-1	260	7
412	250	441	5	0	1724	10	-1	11	7
413	497	18	-22	0	1577	10	974	-1	20
414	195	111	-7	608	1018	10	666	-1	12
415	26	221	-20	1006	1016	10	85	-1	17
416	442	5	-31	330	340	10	649	-1	12
417	44	496	32	0	1595	10	-1	370	7
418	448	404	-25	0	1665	10	578	-1	10
419	471	427	8	0	1632	10	-1	404	7
420	460	424	11	1465	1475	10	-1	593	7
421	461	195	-25	0	1697	10	987	-1	20
422	146	313	22	0	1794	10	-1	936	7
423	19	273	25	1027	1037	0	-1	1031	7
424	245	461	-25	659	669	10	160	-1	2
425	69	266	12	0	1734	10	-1	137	7
426	191	84	-13	877	887	10	723	-1	14
427	68	160	-8	0	1712	10	224	-1	3
428	212	47	-12	811	821	10	402	-1	6
429	80	337	28	0	1725	10	-1	83	7
430	412	478	-21	0	1636	10	834	-1	16
431	225	488	-9	0	1676	10	292	-1	4
432	105	140	27	0	1733	10	-1	289	7
433	389	43	21	0	1666	10	-1	290	7
434	177	156	-32	0	1796	10	926	-1	18
435	179	497	-17	991	1431	10	248	-1	3
436	377	432	-26	841	851	10	982	-1	20
437	497	296	14	623	633	10	-1	346	7
438	152	476	45	533	543	10	-1	544	7
439	277	428	-9	500	510	10	798	-1	15
440	64	5	-25	1139	1149	10	603	-1	11
441	44	311	27	0	1701	10	-1	349	7
442	165	59	27	953	963	10	-1	746	7
443	261	138	1	0	1803	0	-1	1034	7
444	268	351	-15	0	1813	10	473	-1	8
445	48	150	15	0	1690	10	-1	196	7
446	215	79	5	0	1741	0	-1	1035	7
447	109	56	27	239	249	10	-1	700	7
448	171	188	-20	631	641	10	50	-1	8
449	284	457	-20	0	1706	10	625	-1	12
450	274	442	17	0	1722	10	-1	655	7
451	33	286	-25	0	1696	10	884	-1	17
452	112	433	29	0	1686	10	-1	320	7
453	423	170	-9	423	733	10	485	-1	8
454	213	283	-21	0	1866	10	460	-1	8
455	240	34	28	0	1699	0	-1	1023	8
456	283	438	3	241	551	10	-1	10	8
457	324	99	-18	0	1747	10	472	-1	8
458	259	301	25	0	1864	10	-1	750	8
459	189	402	-15	0	1752	10	352	-1	6
460	215	282	21	1450	1460	10	-1	454	8
461	166	440	-13	0	1708	10	669	-1	12
462	374	232	33	125	135	10	-1	396	8
463	339	113	14	0	1752	0	-1	1026	8
464	335	46	-2	0	1694	10	598	-1	11
465	313	493	-17	1203	1213	10	971	-1	20
466	432	66	-14	0	1657	10	977	-1	20
467	76	462	-23	466	976	10	707	-1	13
468	397	477	13	0	1645	10	-1	510	8
469	196	489	-14	1040	1050	10	945	-1	19
470	354	156	20	0	1775	10	-1	705	8
471	171	24	-15	1393	1403	10	157	-1	1
472	187	73	18	302	312	10	-1	457	8
473	243	408	15	0	1757	10	-1	444	8
474	421	387	-26	0	1696	10	695	-1	13
475	141	426	23	541	551	10	-1	177	8
476	415	118	-25	0	1704	10	694	-1	13
477	240	255	-14	1621	1631	10	843	-1	16
478	162	388	-20	1136	1146	10	233	-1	3
479	413	493	26	0	1623	10	-1	704	8
480	69	414	6	1273	1283	10	-1	2	8
481	273	70	-27	629	639	10	674	-1	13
482	142	14	18	845	855	10	-1	161	8
483	185	434	-22	0	1720	10	237	-1	3
484	360	294	-23	0	1797	10	179	-1	2
485	265	240	9	18	208	10	-1	453	8
486	280	245	21	30	140	10	-1	529	8
487	87	51	35	0	1658	10	-1	26	8
488	195	273	22	59	369	10	-1	41	8
489	422	498	-26	702	712	10	726	-1	14
490	95	64	-33	776	786	10	757	-1	15
491	63	155	-11	0	1706	10	156	-1	1
492	24	259	-23	0	1689	10	754	-1	14
493	376	92	10	0	1713	0	-1	1006	8
494	83	300	26	510	520	10	-1	258	8
495	72	477	46	288	598	10	-1	23	8
496	380	194	3	0	1774	0	-1	1022	8
497	72	227	25	0	1736	10	-1	823	8
498	238	123	24	791	801	10	-1	259	8
499	188	119	-17	985	995	10	626	-1	12
500	229	322	-14	0	1840	10	98	-1	20
501	150	68	-14	0	1708	10	399	-1	6
502	67	24	10	0	1625	10	-1	409	9
503	63	420	-22	0	1663	10	15	-1	1
504	339	144	13	1109	1119	10	-1	104	9
505	454	201	-34	0	1706	10	398	-1	6
506	158	24	18	0	1671	10	-1	845	9
507	365	119	30	392	402	10	-1	287	9
508	440	284	25	862	872	10	-1	713	9
509	417	212	12	920	930	10	-1	254	9
510	404	439	-13	0	1672	10	468	-1	8
511	472	248	-23	0	1693	10	882	-1	17
512	235	108	-18	0	1773	10	37	-1	6
513	174	67	-10	0	1717	10	616	-1	11
514	132	151	22	154	364	10	-1	119	9
515	217	207	26	0	1861	10	-1	184	9
516	162	306	22	129	439	10	-1	379	9
517	48	366	29	0	1683	10	-1	550	9
518	209	68	27	0	1729	0	-1	1027	9
519	94	497	31	0	1623	10	-1	284	9
520	110	122	14	0	1726	10	-1	315	9
521	274	403	17	0	1761	10	-1	84	9
522	421	386	29	834	844	10	-1	956	9
523	399	175	13	757	767	10	-1	920	9
524	56	268	28	1074	1084	10	-1	335	9
525	322	406	-12	0	1744	10	388	-1	6
526	244	277	-30	1311	1321	10	640	-1	12
527	105	181	19	0	1755	10	-1	62	9
528	30	97	-9	1220	1230	10	831	-1	16
529	359	246	-21	0	1806	10	486	-1	8
530	498	457	-12	0	1592	10	898	-1	18
531	190	267	36	0	1853	10	-1	769	9
532	334	481	32	0	1670	10	-1	345	9
533	18	24	32	638	648	10	-1	30	9
534	482	104	-2	0	1641	10	559	-1	10
535	460	328	13	0	1691	10	-1	715	9
536	320	211	16	1003	1013	10	-1	319	9
537	494	165	19	0	1657	10	-1	601	10
538	167	445	7	0	1704	10	-1	618	10
539	340	291	22	480	490	10	-1	740	10
540	272	234	26	1600	1610	0	-1	1042	10
541	325	56	-2	806	816	10	328	-1	5
542	71	304	19	699	709	10	-1	585	10
543	87	311	7	0	1741	10	-1	159	10
544	207	487	-45	0	1675	10	438	-1	7
545	332	5	-7	1043	1053	10	563	-1	10
546	161	275	-26	0	1823	10	212	-1	3
547	268	458	24	533	543	10	-1	833	10
548	175	352	-18	0	1789	10	65	-1	12
549	398	476	25	0	1645	10	-1	228	10
550	51	360	-29	1155	1165	10	517	-1	9
551	21	70	-16	781	791	10	70	-1	13
552	80	251	14	314	324	10	-1	722	10
553	457	280	-19	1010	1020	10	124	-1	1
554	423	315	-33	0	1731	10	303	-1	4
555	66	88	2	0	1670	10	-1	106	10
556	479	387	13	0	1649	0	-1	1005	10
557	436	123	40	0	1690	10	-1	867	10
558	286	244	-13	1294	1304	10	742	-1	14
559	449	190	2	1150	1160	10	-1	534	10
560	456	113	-13	1237	1247	10	972	-1	20
561	480	152	26	0	1665	10	-1	591	10
562	100	266	5	480	490	0	-1	1041	10
563	343	34	7	0	1680	10	-1	545	10
564	374	306	-21	1004	1014	10	195	-1	2
565	13	465	-5	784	794	10	918	-1	18
566	230	487	20	1140	1150	0	-1	1012	10
567	442	153	29	0	1700	10	-1	574	10
568	240	362	-21	0	1803	10	892	-1	18
569	433	319	-29	0	1720	10	763	-1	15
570	0	422	8	831	841	0	-1	1015	10
571	297	131	25	0	1788	10	-1	644	10
572	71	12	2	303	313	10	-1	998	10
573	44	440	-9	0	1635	10	262	-1	4
574	447	184	-29	0	1708	10	567	-1	10
575	341	59	-36	800	810	10	888	-1	18
576	132	32	18	794	804	10	-1	387	10
577	411	396	-20	0	1698	10	949	-1	19
578	450	416	25	0	1656	10	-1	418	10
579	323	34	13	0	1687	10	-1	255	10
580	244	368	25	424	434	10	-1	629	11
581	90	477	18	277	287	10	-1	323	11
582	34	169	11	494	504	10	-1	901	11
583	351	128	15	0	1757	10	-1	597	11
584	71	282	-8	0	1734	10	147	-1	1
585	157	269	-19	1586	1596	10	542	-1	10
586	392	1	11	615	625	10	-1	619	11
587	39	153	26	808	818	10	-1	178	11
588	306	229	-32	1330	1340	10	612	-1	11
589	415	253	21	377	387	10	-1	197	11
590	92	76	4	1149	1159	10	-1	682	11
591	437	98	-26	1124	1134	10	561	-1	10
592	12	367	-27	0	1650	10	400	-1	6
593	448	414	-11	0	1658	10	420	-1	7
594	128	113	-12	373	383	10	889	-1	18
595	43	360	-4	0	1681	10	403	-1	7
596	102	422	23	236	246	10	-1	378	11
597	480	131	-15	698	708	10	583	-1	11
598	210	81	2	0	1742	10	-1	464	11
599	432	2	-7	0	1608	10	973	-1	20
600	396	83	-22	1596	1606	10	808	-1	16
601	489	159	-19	0	1660	10	537	-1	10
602	56	75	24	0	1654	10	-1	800	11
603	66	31	25	0	1629	10	-1	440	11
604	460	117	14	530	540	10	-1	243	11
605	175	239	23	75	85	10	-1	211	11
606	217	333	26	0	1826	10	-1	181	11
607	62	375	16	359	369	10	-1	955	11
608	82	183	-24	1112	1122	10	665	-1	12
609	248	214	19	0	1879	10	-1	125	11
610	385	239	-31	796	806	10	801	-1	15
611	371	315	18	0	1778	10	-1	721	11
612	333	163	32	0	1795	10	-1	588	11
613	100	66	-8	0	1678	10	725	-1	14
614	311	422	29	0	1733	10	-1	373	11
615	153	235	10	98	108	10	-1	57	11
616	168	109	10	0	1752	10	-1	513	11
617	284	319	17	0	1839	10	-1	782	11
618	195	464	-7	0	1695	10	538	-1	10
