Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
90	432	199	-10	594	714	10	689	-1	14
91	92	18	-30	1079	1199	10	456	-1	9
92	273	300	30	55	175	10	-1	388	19
93	269	112	19	1218	1338	10	-1	764	19
94	429	389	18	379	499	10	-1	69	19
95	371	71	-10	242	362	10	320	-1	5
96	5	297	10	286	406	10	-1	574	20
97	414	378	-20	450	570	10	517	-1	10
98	38	15	-18	1046	1166	10	505	-1	10
99	2	295	30	261	381	10	-1	242	20
100	237	254	20	38	158	10	-1	198	1
101	54	445	10	276	396	10	-1	781	1
102	382	110	-15	1067	1187	10	803	-1	16
103	438	488	18	303	423	10	-1	289	1
104	395	331	20	172	292	0	-1	1031	1
105	230	487	-30	1085	1205	10	866	-1	17
106	249	407	10	157	277	10	-1	931	1
107	488	26	-20	388	508	10	997	-1	2
108	151	81	-10	1496	1616	10	43	-1	8
109	483	14	-10	331	451	10	503	-1	9
110	0	422	8	776	896	10	-1	765	1
111	429	67	-20	687	807	10	860	-1	17
112	195	464	-9	1471	1591	10	137	-1	1
113	356	256	19	106	226	10	-1	62	1
114	264	180	-25	1620	1740	10	556	-1	11
115	94	235	20	156	276	10	-1	285	1
116	474	96	-10	271	391	10	812	-1	16
117	268	52	10	261	381	10	-1	168	1
118	44	440	-20	744	864	10	588	-1	11
119	7	382	27	725	845	0	-1	1046	1
120	459	53	20	1077	1197	10	-1	660	1
121	491	25	-5	364	484	10	15	-1	2
122	439	243	20	269	389	10	-1	206	1
123	210	185	20	76	196	10	-1	958	1
124	150	68	-27	378	498	10	440	-1	8
125	201	270	-30	52	172	10	837	-1	17
126	0	188	-29	887	1007	10	176	-1	2
127	103	464	-20	1228	1348	10	678	-1	13
128	325	56	-10	751	871	10	489	-1	9
129	44	344	12	1034	1154	10	-1	220	1
130	418	75	11	403	523	10	-1	725	1
131	472	57	-5	1250	1370	10	952	-1	19
132	460	328	13	224	344	10	-1	183	1
133	89	270	-10	162	282	10	13	-1	1
134	374	190	20	137	257	0	-1	1038	1
135	463	253	-10	1002	1122	10	572	-1	11
136	97	93	20	219	339	10	-1	799	1
137	163	472	9	608	728	10	-1	112	1
138	29	336	-30	287	407	10	936	-1	19
139	84	453	-23	1178	1298	10	665	-1	13
140	294	421	-29	1515	1635	10	967	-1	20
141	343	62	-10	312	432	10	999	-1	4
142	371	193	-30	133	253	10	161	-1	2
143	142	372	18	162	282	10	-1	254	1
144	66	88	-25	785	905	10	387	-1	7
145	395	332	10	166	286	10	-1	684	1
146	93	413	17	226	346	10	-1	365	2
147	267	394	10	214	334	10	-1	616	2
148	249	258	-10	82	202	10	58	-1	11
149	472	129	10	252	372	10	-1	445	2
150	87	3	13	1388	1508	10	-1	554	2
151	62	326	20	241	361	10	-1	510	2
152	212	186	-15	1617	1737	10	573	-1	11
153	241	402	11	980	1100	10	-1	956	2
154	439	266	10	189	309	10	-1	692	2
155	79	80	-22	1337	1457	10	355	-1	6
156	62	453	-10	276	396	10	663	-1	13
157	188	151	7	1252	1372	10	-1	871	2
158	386	154	-9	1056	1176	10	673	-1	13
159	38	301	-10	251	371	10	922	-1	19
160	192	265	10	79	199	10	-1	303	2
161	371	192	30	134	254	10	-1	142	2
162	64	294	-28	1056	1176	10	881	-1	18
163	381	494	-20	288	408	10	914	-1	18
164	437	12	-20	302	422	10	855	-1	17
165	186	135	-25	673	793	10	583	-1	11
166	459	10	10	318	438	10	-1	700	2
167	175	422	-36	1401	1521	10	291	-1	5
168	274	48	-10	203	323	10	117	-1	1
169	488	173	20	250	370	10	-1	647	2
170	398	97	10	212	332	10	-1	637	2
171	385	17	-10	764	884	10	845	-1	17
172	180	283	23	699	819	10	-1	743	2
173	71	12	2	297	417	10	-1	686	2
174	343	49	-20	221	341	10	750	-1	15
175	248	251	20	2	122	10	-1	530	2
176	7	194	29	906	1026	10	-1	126	2
177	322	290	-30	1434	1554	10	791	-1	16
178	410	399	25	218	338	10	-1	511	2
179	398	103	30	233	353	10	-1	823	2
180	385	285	13	823	943	10	-1	540	2
181	179	497	1	1366	1486	10	-1	12	2
182	464	13	20	340	460	10	-1	364	2
183	492	335	-13	783	903	10	132	-1	1
184	27	464	-20	1246	1366	10	857	-1	17
185	231	29	-12	1181	1301	10	390	-1	7
186	157	38	3	1003	1123	0	-1	1028	3
187	439	268	10	253	373	10	-1	481	3
188	149	214	-10	437	557	10	64	-1	13
189	187	73	18	247	367	10	-1	542	3
190	429	169	8	858	978	0	-1	1021	3
191	350	199	-29	1156	1276	10	411	-1	8
192	60	231	-4	981	1101	10	63	-1	12
193	448	404	15	554	674	10	-1	28	3
194	481	20	20	325	445	10	-1	287	3
195	436	25	-20	1237	1357	10	335	-1	6
196	111	459	20	314	434	10	-1	60	3
197	389	17	10	321	441	0	-1	1001	3
198	148	208	-20	481	601	10	100	-1	1
199	475	477	-30	360	480	10	998	-1	3
200	390	325	-30	206	326	10	959	-1	20
201	346	354	-34	772	892	10	270	-1	4
202	91	266	-20	188	308	10	76	-1	15
203	17	65	20	297	417	10	-1	265	3
204	391	112	24	955	1075	10	-1	579	3
205	224	203	20	53	173	10	-1	499	3
206	426	231	-20	983	1103	10	122	-1	1
207	260	472	-7	991	1111	10	474	-1	9
208	265	0	10	851	971	10	-1	557	3
209	391	293	20	181	301	0	-1	1039	3
210	411	421	20	270	390	10	-1	217	3
211	132	30	-26	281	401	10	372	-1	7
212	475	480	-20	334	454	10	498	-1	9
213	286	244	31	1239	1359	10	-1	756	3
214	436	237	-10	186	306	10	351	-1	6
215	402	284	30	155	275	10	-1	776	3
216	287	397	-30	519	639	10	435	-1	8
217	272	420	-20	1341	1461	10	210	-1	3
218	477	120	-10	297	417	10	34	-1	6
219	145	434	-20	211	331	10	995	-1	1
220	33	286	-12	1472	1592	10	129	-1	1
221	370	262	-14	1054	1174	10	23	-1	3
222	393	20	-9	346	466	10	907	-1	18
223	330	308	24	1125	1245	10	-1	283	3
224	246	398	40	148	268	10	-1	502	3
225	482	184	14	1062	1182	10	-1	610	3
226	451	305	-25	208	328	10	300	-1	5
227	226	316	21	70	190	10	-1	268	3
228	110	459	-20	303	423	10	465	-1	9
229	244	250	10	6	126	10	-1	606	3
230	458	16	20	313	433	10	-1	828	4
231	390	34	-20	1015	1135	10	940	-1	19
232	423	214	-10	176	296	10	767	-1	15
233	219	215	-20	46	166	10	271	-1	4
234	326	118	-25	152	272	10	274	-1	4
235	365	74	24	803	923	10	-1	619	4
236	331	356	13	667	787	0	-1	1037	4
237	210	398	10	159	279	10	-1	945	4
238	403	93	-10	296	416	10	669	-1	13
239	248	404	30	154	274	10	-1	353	4
240	65	62	-21	931	1051	10	253	-1	4
241	460	13	-20	316	436	10	455	-1	8
242	0	293	-30	253	373	10	99	-1	20
243	211	248	-10	39	159	10	870	-1	18
244	484	174	10	246	366	10	-1	819	4
245	175	352	-30	1565	1685	10	343	-1	6
246	455	168	-9	822	942	10	470	-1	9
247	224	191	-10	64	184	10	292	-1	5
248	439	156	-36	481	601	10	319	-1	5
249	434	359	-17	1347	1467	10	431	-1	8
250	118	314	-10	293	413	10	858	-1	17
251	234	246	-10	20	140	10	792	-1	16
252	406	450	20	253	373	10	-1	459	4
253	75	118	21	364	484	10	-1	240	4
254	115	395	-18	770	890	10	143	-1	1
255	329	456	19	220	340	10	-1	377	4
256	218	403	-31	1274	1394	10	859	-1	17
257	149	341	-17	359	479	10	928	-1	19
258	253	74	-13	1305	1425	10	412	-1	8
259	436	241	-20	282	402	10	970	-1	20
260	238	203	10	49	169	10	-1	795	4
261	405	455	40	296	416	10	-1	71	4
262	485	27	-10	401	521	10	968	-1	20
263	323	118	20	150	270	10	-1	766	4
264	330	371	1	514	634	10	-1	337	4
265	25	65	-20	331	451	10	203	-1	3
266	406	96	20	219	339	10	-1	977	4
267	49	451	20	284	404	10	-1	704	4
268	307	249	-21	1332	1452	10	227	-1	3
269	178	135	-29	1469	1589	10	758	-1	15
270	299	353	34	114	234	10	-1	201	4
271	236	213	20	39	159	10	-1	233	4
272	355	177	-30	127	247	10	315	-1	5
273	394	23	-20	359	479	10	363	-1	7
274	306	235	25	57	177	10	-1	234	4
275	90	477	18	277	397	10	-1	433	4
276	379	486	22	627	747	10	-1	3	4
277	435	16	-20	322	442	10	728	-1	14
278	8	497	40	363	483	10	-1	703	4
279	150	484	-25	580	700	10	814	-1	16
280	213	399	18	189	309	10	-1	295	4
281	391	18	10	333	453	10	-1	451	4
282	111	392	18	1124	1244	0	-1	1023	5
283	330	281	-24	1285	1405	10	223	-1	3
284	344	203	14	122	242	10	-1	786	5
285	91	235	-20	224	344	10	115	-1	1
286	346	60	-20	276	396	10	473	-1	9
287	483	27	-20	413	533	10	194	-1	3
288	382	498	-30	280	400	10	638	-1	12
289	457	492	-18	463	583	10	103	-1	1
290	291	213	23	1213	1333	0	-1	1018	5
291	154	374	36	892	1012	10	-1	167	5
292	225	196	10	59	179	10	-1	247	5
293	94	40	-28	1023	1143	10	410	-1	8
294	0	356	-10	1041	1161	10	624	-1	12
295	297	283	-18	1304	1424	10	280	-1	4
296	371	423	10	211	331	10	-1	806	5
297	417	217	30	170	290	10	-1	890	5
298	500	228	-10	737	857	10	559	-1	11
299	412	214	10	165	285	0	-1	1030	5
300	442	289	25	195	315	10	-1	226	5
301	157	269	31	1531	1651	10	-1	734	5
302	440	241	10	256	376	10	-1	774	5
303	100	266	-10	150	270	10	160	-1	2
304	111	178	-10	156	276	10	954	-1	20
305	91	101	-30	253	373	10	787	-1	15
306	25	307	10	232	352	0	-1	1013	5
307	135	400	20	254	374	10	-1	618	5
308	58	458	10	283	403	10	-1	702	5
309	133	26	10	267	387	10	-1	414	5
310	211	386	20	141	261	10	-1	875	5
311	94	97	-20	218	338	10	341	-1	6
312	30	155	9	1235	1355	0	-1	1003	5
313	208	184	-20	78	198	10	762	-1	15
314	394	333	-17	166	286	10	930	-1	19
315	355	180	30	126	246	10	-1	272	5
316	241	180	-13	1621	1741	10	449	-1	8
317	21	485	-32	328	448	10	811	-1	16
318	80	251	-10	259	379	10	423	-1	8
319	476	61	36	404	524	10	-1	248	5
320	406	94	10	220	340	10	-1	95	5
321	364	71	-20	1303	1423	10	56	-1	11
322	418	221	10	246	366	10	-1	873	5
323	274	441	12	650	770	10	-1	441	5
324	304	97	20	162	282	10	-1	666	5
325	297	102	10	155	275	10	-1	848	6
326	250	405	20	155	275	10	-1	81	6
327	111	463	-20	277	397	10	24	-1	4
328	408	279	20	175	295	10	-1	566	6
329	263	418	-10	233	353	10	533	-1	10
330	480	119	7	583	703	10	-1	748	6
331	420	383	27	937	1057	10	-1	661	6
332	142	14	-10	790	910	10	30	-1	5
333	73	328	-10	193	313	10	617	-1	12
334	50	438	20	292	412	10	-1	912	6
335	441	7	20	347	467	10	-1	195	6
336	462	14	-30	352	472	10	615	-1	12
337	360	294	-1	1373	1493	10	264	-1	4
338	58	39	12	1118	1238	10	-1	78	6
339	58	391	-26	837	957	10	790	-1	16
340	410	285	20	163	283	10	-1	374	6
341	96	97	20	217	337	10	-1	311	6
342	21	64	20	307	427	10	-1	417	6
343	238	210	30	89	209	10	-1	245	6
344	479	121	10	262	382	10	-1	398	6
345	200	178	20	87	207	10	-1	943	6
346	216	341	19	609	729	10	-1	457	6
347	48	437	4	759	879	10	-1	45	6
348	200	270	20	53	173	10	-1	975	6
349	357	181	20	127	247	10	-1	950	6
350	476	174	-20	279	399	10	874	-1	18
351	400	286	10	154	274	10	-1	214	6
352	351	481	10	277	397	10	-1	479	6
353	270	400	-30	151	271	10	239	-1	4
354	95	234	10	155	275	10	-1	565	6
355	128	113	22	318	438	10	-1	155	6
356	133	455	-30	763	883	10	986	-1	20
357	16	463	20	330	450	10	-1	971	6
358	59	388	20	618	738	10	-1	550	6
359	376	190	30	139	259	10	-1	73	7
360	481	122	30	264	384	10	-1	984	7
361	266	405	20	172	292	10	-1	77	7
362	374	232	-10	125	245	10	770	-1	15
363	398	20	20	273	393	10	-1	273	7
364	481	26	-20	321	441	10	182	-1	2
365	63	444	-17	335	455	10	146	-1	2
366	89	290	-20	165	285	10	844	-1	17
367	246	314	-8	1400	1520	10	89	-1	18
368	40	304	16	1100	1220	10	-1	622	7
369	262	369	15	119	239	10	-1	458	7
370	323	29	-10	1092	1212	10	720	-1	14
371	89	65	-4	675	795	10	525	-1	10
372	144	35	26	239	359	10	-1	211	7
373	200	265	10	107	227	10	-1	463	7
374	436	264	-20	186	306	10	340	-1	6
375	15	457	20	313	433	10	-1	979	7
376	397	20	-10	272	392	10	989	-1	20
377	328	491	-19	633	753	10	255	-1	4
378	399	175	-20	702	822	10	587	-1	11
379	432	2	-20	422	542	10	681	-1	13
380	63	336	20	221	341	10	-1	633	7
381	6	296	-10	275	395	10	74	-1	15
382	146	376	-20	189	309	10	656	-1	13
383	295	247	-10	1258	1378	10	1	-1	1
384	235	33	-20	1292	1412	10	698	-1	14
385	233	204	20	49	169	10	-1	604	7
386	142	360	-11	1487	1607	10	784	-1	15
387	177	156	25	122	242	10	-1	144	7
388	315	287	-30	103	223	10	92	-1	19
389	452	172	-27	563	683	10	492	-1	9
390	263	153	12	367	487	10	-1	185	7
391	493	493	-10	811	931	10	961	-1	20
392	320	283	30	77	197	10	-1	589	7
393	64	5	-28	1084	1204	10	941	-1	19
394	95	235	10	155	275	10	-1	424	7
395	203	211	-21	1261	1381	10	863	-1	17
396	16	497	20	381	501	10	-1	416	7
397	348	348	23	890	1010	10	-1	596	7
398	485	104	-10	749	869	10	344	-1	6
399	330	147	-33	803	923	10	84	-1	17
400	443	237	20	193	313	10	-1	599	7
401	316	286	30	92	212	10	-1	86	7
402	335	46	-20	1297	1417	10	796	-1	16
403	381	495	-10	277	397	10	680	-1	13
404	364	173	-30	137	257	10	51	-1	10
405	267	162	-1	1404	1524	10	653	-1	13
406	214	245	8	36	156	10	-1	788	7
407	92	234	-20	190	310	10	944	-1	19
408	347	459	25	434	554	10	-1	462	7
409	30	7	-25	1144	1264	10	934	-1	19
410	120	37	28	730	850	10	-1	293	8
411	397	153	29	837	957	10	-1	191	8
412	210	29	13	1006	1126	10	-1	258	8
413	87	285	30	196	316	10	-1	586	8
414	132	32	-10	739	859	10	309	-1	5
415	390	294	-20	192	312	10	480	-1	9
416	67	451	-20	1171	1291	10	396	-1	7
417	24	68	-20	369	489	10	342	-1	6
418	146	439	-9	215	335	10	436	-1	8
419	209	212	-10	1483	1603	10	694	-1	14
420	6	292	-12	247	367	10	901	-1	18
421	18	63	10	297	417	10	-1	716	8
422	149	98	-18	1120	1240	10	714	-1	14
423	91	268	10	200	320	10	-1	318	8
424	103	177	-10	581	701	10	394	-1	7
425	367	178	20	137	257	10	-1	513	8
426	225	269	-30	1226	1346	10	966	-1	20
427	443	246	-10	193	313	10	712	-1	14
428	306	42	-10	432	552	10	567	-1	11
429	374	306	-10	949	1069	10	893	-1	18
430	413	421	-8	258	378	10	723	-1	14
431	470	405	17	881	1001	10	-1	249	8
432	33	278	-15	1442	1562	10	558	-1	11
433	149	458	-18	1119	1239	10	275	-1	4
434	257	57	-25	1181	1301	10	564	-1	11
435	272	403	30	154	274	10	-1	216	8
436	221	291	9	50	170	10	-1	418	8
437	1	101	8	1212	1332	10	-1	969	8
438	332	459	35	324	444	10	-1	484	8
439	220	392	20	213	333	10	-1	861	8
440	253	50	27	200	320	10	-1	124	8
441	250	441	-12	711	831	10	323	-1	5
442	471	484	10	321	441	10	-1	847	8
443	480	152	26	977	1097	10	-1	603	8
444	404	83	-10	253	373	10	522	-1	10
445	476	94	-10	274	394	10	149	-1	2
446	458	213	-10	1083	1203	10	521	-1	10
447	215	395	20	197	317	10	-1	66	8
448	85	288	20	169	289	10	-1	39	8
449	179	75	13	695	815	10	-1	316	8
450	228	287	21	43	163	10	-1	910	8
451	397	18	-10	274	394	10	281	-1	4
452	238	204	20	60	180	10	-1	685	8
453	488	3	3	356	476	10	-1	707	8
454	407	88	10	279	399	10	-1	22	8
455	459	14	20	315	435	10	-1	241	8
456	120	17	30	266	386	10	-1	91	9
457	235	316	-19	611	731	10	346	-1	6
458	370	382	-15	839	959	10	369	-1	7
459	405	454	-20	1258	1378	10	252	-1	4
460	17	458	-10	388	508	10	59	-1	11
461	43	135	-24	236	356	10	693	-1	14
462	318	497	-25	809	929	10	408	-1	7
463	199	268	-10	54	174	10	373	-1	7
464	111	467	-10	257	377	10	627	-1	12
465	138	438	20	242	362	10	-1	228	9
466	172	314	-15	500	620	10	625	-1	12
467	494	468	31	327	447	10	-1	938	9
468	35	303	20	221	341	0	-1	1024	9
469	341	59	27	745	865	0	-1	1029	9
470	423	221	9	213	333	10	-1	246	9
471	395	295	-10	166	286	10	908	-1	18
472	413	417	-30	311	431	10	701	-1	14
473	339	60	20	209	329	10	-1	286	9
474	277	428	7	445	565	10	-1	207	9
475	176	199	28	89	209	0	-1	1033	9
476	265	240	9	18	138	10	-1	768	9
477	365	190	-10	1432	1552	10	541	-1	10
478	133	53	20	234	354	10	-1	993	9
479	387	488	-10	317	437	10	352	-1	6
480	385	295	20	142	262	10	-1	415	9
481	491	369	-10	685	805	10	187	-1	3
482	445	273	20	213	333	10	-1	917	9
483	195	273	22	59	179	10	-1	697	9
484	313	493	-35	1148	1268	10	438	-1	8
485	495	227	-10	299	419	10	514	-1	10
486	241	403	10	175	295	10	-1	548	9
487	30	72	-30	387	507	10	785	-1	15
488	21	487	10	329	449	10	-1	605	9
489	324	99	10	293	413	10	-1	128	9
490	453	318	30	329	449	10	-1	35	9
491	443	272	10	225	345	10	-1	515	9
492	447	184	27	379	499	10	-1	389	9
493	366	288	29	639	759	0	-1	1040	9
494	440	284	-11	807	927	10	793	-1	16
495	13	314	-10	245	365	10	644	-1	13
496	72	227	-13	519	639	10	546	-1	10
497	377	385	-17	821	941	10	7	-1	14
498	477	478	20	347	467	10	-1	212	9
499	204	185	-20	118	238	10	205	-1	3
500	226	191	20	63	183	10	-1	960	9
501	330	138	-19	1065	1185	10	726	-1	14
502	185	434	-40	529	649	10	224	-1	3
503	483	22	10	325	445	10	-1	109	9
504	71	282	-40	597	717	10	802	-1	16
505	60	5	18	999	1119	10	-1	98	10
506	189	402	-15	491	611	10	9	-1	18
507	134	211	-23	122	242	10	5	-1	9
508	146	313	22	1150	1270	0	-1	1043	10
509	21	146	-11	442	562	10	79	-1	16
510	37	281	-20	448	568	10	151	-1	2
511	416	417	-25	298	418	10	178	-1	2
512	44	311	-5	362	482	10	921	-1	19
513	361	181	-20	152	272	10	425	-1	8
514	444	242	10	194	314	10	-1	485	10
515	444	271	-10	201	321	10	491	-1	9
516	359	179	20	130	250	0	-1	1027	10
517	388	334	20	161	281	10	-1	97	10
518	401	164	13	576	696	10	-1	876	10
519	499	316	18	577	697	0	-1	1016	10
520	399	106	-19	257	377	10	777	-1	15
521	425	215	10	184	304	10	-1	446	10
522	407	98	10	218	338	10	-1	444	10
523	406	460	-20	674	794	10	70	-1	14
524	88	95	20	225	345	10	-1	27	10
525	95	64	4	721	841	10	-1	371	10
526	306	229	10	1275	1395	10	-1	789	10
527	273	55	20	196	316	10	-1	980	10
528	384	149	-20	1152	1272	10	775	-1	15
529	122	35	-30	250	370	10	562	-1	11
530	308	199	-20	1463	1583	10	175	-1	2
531	390	301	10	149	269	10	-1	972	10
532	300	108	10	150	270	10	-1	675	10
533	267	400	10	187	307	10	-1	329	10
534	8	300	-10	311	431	10	727	-1	14
535	105	181	-16	1486	1606	10	771	-1	15
536	398	325	30	188	308	10	-1	825	10
537	166	247	1	84	204	10	-1	878	10
538	140	431	-20	211	331	10	836	-1	17
539	253	118	19	502	622	10	-1	939	10
540	359	246	-13	1378	1498	10	180	-1	2
541	321	277	10	75	195	10	-1	477	10
542	168	59	-18	321	441	10	189	-1	3
543	406	285	20	159	279	10	-1	80	10
544	391	334	20	164	284	10	-1	757	10
545	437	19	15	969	1089	0	-1	1009	10
546	201	278	13	56	176	10	-1	496	10
547	435	267	-30	278	398	10	65	-1	13
548	245	408	-10	159	279	10	486	-1	9
549	16	462	10	341	461	10	-1	553	11
550	107	374	-20	869	989	10	358	-1	6
551	477	97	10	273	393	10	-1	937	11
552	346	57	-10	263	383	10	818	-1	16
553	14	459	-10	315	435	10	549	-1	11
554	102	6	-13	1406	1526	10	150	-1	2
555	359	287	24	115	235	10	-1	737	11
556	297	131	25	1120	1240	10	-1	114	11
557	282	1	-10	997	1117	10	208	-1	3
558	21	70	15	726	846	10	-1	432	11
559	440	244	10	221	341	10	-1	298	11
560	482	104	-5	762	882	10	976	-1	20
561	120	261	-17	748	868	10	978	-1	20
562	125	29	30	253	373	10	-1	529	11
563	292	32	-12	222	342	10	719	-1	14
564	262	92	25	585	705	10	-1	434	11
565	68	160	-10	1091	1211	10	354	-1	6
566	405	276	-20	189	309	10	328	-1	6
567	277	50	10	201	321	10	-1	428	11
568	32	319	-20	356	476	10	614	-1	12
569	344	70	24	1101	1221	10	-1	47	11
570	481	84	17	461	581	0	-1	1004	11
571	21	68	20	356	476	10	-1	850	11
572	441	244	10	232	352	10	-1	135	11
573	57	43	15	978	1098	10	-1	152	11
574	1	293	-10	252	372	10	96	-1	20
575	481	96	-20	277	397	10	895	-1	18
576	471	368	19	383	503	10	-1	801	11
577	236	126	23	124	244	10	-1	631	11
578	406	99	-20	217	337	10	840	-1	17
579	303	186	-24	1309	1429	10	204	-1	3
580	225	369	38	121	241	10	-1	744	11
581	412	453	-5	259	379	10	740	-1	15
582	104	349	-30	964	1084	10	868	-1	18
583	173	182	25	102	222	10	-1	165	11
584	111	464	-10	266	386	10	739	-1	15
585	53	440	10	278	398	10	-1	924	11
586	69	336	-30	200	320	10	413	-1	8
587	359	182	20	164	284	10	-1	378	11
588	13	459	20	315	435	10	-1	118	11
589	244	277	-30	1256	1376	10	392	-1	7
590	484	177	-20	245	365	10	598	-1	12
591	452	206	31	447	567	10	-1	889	12
592	22	483	-30	325	445	10	688	-1	14
593	452	110	14	295	415	0	-1	1022	12
594	347	192	-24	1443	1563	10	32	-1	5
595	95	92	-12	221	341	10	903	-1	18
596	368	311	-23	881	1001	10	397	-1	7
597	479	387	13	352	472	10	-1	0	12
598	479	169	20	264	384	10	-1	590	12
599	497	266	-20	703	823	10	400	-1	7
600	66	336	10	208	328	10	-1	879	12
601	376	195	10	137	257	10	-1	677	12
602	401	281	20	216	336	10	-1	690	12
603	441	177	-26	956	1076	10	443	-1	8
604	231	203	-20	50	170	10	385	-1	7
605	21	488	-10	330	450	10	488	-1	9
606	231	204	-10	105	225	10	229	-1	3
607	122	422	-10	1412	1532	10	846	-1	17
608	65	453	-10	274	394	10	11	-1	1
609	206	261	10	137	257	10	-1	6	12
610	466	149	-14	1141	1261	10	225	-1	3
611	313	119	30	171	291	0	-1	1007	12
612	90	274	20	161	281	10	-1	929	12
613	39	162	18	520	640	10	-1	42	12
614	35	306	20	222	342	10	-1	568	12
615	437	15	30	310	430	10	-1	336	12
616	307	412	-10	359	479	10	147	-1	2
617	79	291	10	175	295	10	-1	333	12
618	64	437	-20	873	993	10	307	-1	5
619	376	92	-24	946	1066	10	235	-1	4
620	129	27	-10	253	373	10	915	-1	19
621	196	489	-9	985	1105	10	983	-1	20
622	51	286	-16	1414	1534	10	368	-1	7
623	20	488	10	330	450	10	-1	61	12
624	13	455	10	313	433	10	-1	294	12
625	170	347	15	391	511	10	-1	466	12
626	92	230	-10	159	279	10	899	-1	18
627	117	467	10	254	374	10	-1	464	12
628	413	217	20	166	286	10	-1	730	12
629	405	450	20	253	373	10	-1	711	12
630	394	322	-12	980	1100	10	862	-1	17
631	125	61	-23	567	687	10	577	-1	11
