Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
42	136	68	-6	2317	2557	10	470	-1	6
43	230	80	26	0	4707	10	-1	457	5
44	151	172	-16	2937	3177	10	100	-1	1
45	136	50	16	0	4713	10	-1	306	5
46	8	200	-36	2685	2925	10	83	-1	10
47	72	20	-27	0	4662	10	278	-1	3
48	57	125	23	783	1023	10	-1	326	6
49	208	47	6	0	4695	10	-1	327	6
50	262	14	21	0	4637	10	-1	233	6
51	139	250	17	0	4713	10	-1	161	7
52	220	18	38	2424	2664	10	-1	447	7
53	191	234	9	0	4720	10	-1	521	7
54	111	40	-18	0	4697	10	280	-1	3
55	227	5	-13	0	4649	10	377	-1	4
56	265	141	22	0	4698	10	-1	566	8
57	272	211	-16	1377	1617	10	98	-1	2
58	56	116	-5	859	1099	10	295	-1	3
59	170	93	-14	1842	2082	10	213	-1	2
60	120	155	24	0	4783	10	-1	332	9
61	3	119	8	2695	2935	10	-1	257	9
62	208	290	16	0	4662	10	-1	461	9
63	285	283	22	2154	2394	0	-1	601	9
64	290	37	1	3205	3445	10	-1	354	10
65	180	106	19	93	333	10	-1	374	10
66	29	139	25	0	4692	10	-1	169	10
67	37	159	-24	0	4700	10	362	-1	4
68	201	175	-6	2711	2951	10	28	-1	3
69	128	155	11	22	262	10	-1	300	10
70	94	93	19	0	4734	10	-1	538	10
71	3	135	7	0	4666	10	-1	208	10
72	279	36	29	0	4641	10	-1	321	10
73	46	155	-5	2961	3201	10	344	-1	4
74	15	178	9	0	4676	10	-1	542	10
75	15	219	-33	0	4662	10	490	-1	6
76	275	146	14	2544	2784	10	-1	486	10
77	268	113	-22	3311	3551	10	14	-1	1
78	207	149	-4	0	4756	10	252	-1	3
79	179	123	4	39	279	10	-1	86	10
80	103	8	16	0	4664	10	-1	475	10
81	176	235	33	236	476	10	-1	201	10
82	253	84	-17	0	4691	10	129	-1	1
83	51	217	36	0	4694	10	-1	46	10
84	114	259	-20	0	4699	10	413	-1	5
85	212	45	-12	0	4692	10	509	-1	7
86	276	66	-4	0	4662	10	79	-1	10
87	243	136	-15	0	4719	10	175	-1	2
88	160	17	24	1301	1541	10	-1	588	10
89	183	80	13	0	4736	10	-1	239	10
90	177	281	-17	0	4680	10	414	-1	5
91	123	76	-28	0	4735	10	193	-1	2
92	80	86	-16	0	4719	10	266	-1	3
93	299	153	-9	0	4664	10	547	-1	8
94	40	236	11	0	4674	10	-1	309	10
95	38	74	-27	0	4678	10	578	-1	9
96	289	130	27	0	4673	10	-1	356	10
97	147	152	14	3	243	10	-1	440	1
98	243	191	16	287	527	10	-1	57	2
99	9	239	20	0	4647	10	-1	397	3
100	238	103	16	0	4714	10	-1	44	1
101	236	108	-14	3480	3720	10	1	-1	1
102	189	197	-23	0	4752	10	311	-1	4
103	64	91	-17	0	4709	10	491	-1	6
104	159	266	-34	3518	3758	10	341	-1	4
105	281	68	-22	1968	2208	10	299	-1	3
106	78	246	-13	0	4693	10	386	-1	4
107	211	239	-25	2247	2487	10	200	-1	2
108	7	31	29	0	4627	10	-1	298	1
109	140	18	26	1520	1760	10	-1	448	1
110	69	208	-33	0	4714	10	195	-1	2
111	105	252	-17	0	4702	10	579	-1	9
112	99	105	4	0	4745	10	-1	125	1
113	166	123	14	31	271	10	-1	229	1
114	139	146	34	11	251	10	-1	318	1
115	261	232	12	1937	2177	10	-1	520	1
116	92	241	-12	0	4706	10	281	-1	3
117	107	174	21	77	317	10	-1	364	1
118	173	148	-23	0	4790	10	504	-1	7
119	72	286	17	1549	1789	10	-1	215	1
120	236	27	-19	0	4663	10	284	-1	3
121	106	243	22	692	932	10	-1	265	1
122	63	170	19	1000	1240	10	-1	428	1
123	136	228	2	1368	1608	10	-1	517	1
124	246	166	-21	0	4716	10	558	-1	8
125	102	81	-4	216	456	10	112	-1	1
126	271	105	42	0	4684	10	-1	516	1
127	93	117	-14	0	4748	10	522	-1	7
128	227	192	-35	1198	1438	10	143	-1	1
129	262	80	17	812	1052	10	-1	82	1
130	205	44	9	0	4694	10	-1	584	1
131	278	178	17	2682	2922	10	-1	258	1
132	17	0	-15	0	4613	10	548	-1	8
133	116	14	-19	2555	2795	10	514	-1	7
134	119	254	-16	3167	3407	10	319	-1	4
135	107	281	-27	432	672	10	400	-1	5
136	86	216	25	772	1012	10	-1	29	1
137	189	201	21	0	4749	10	-1	392	1
138	263	291	2	689	929	10	-1	570	1
139	11	191	12	2843	3083	10	-1	434	1
140	192	150	-11	0	4771	10	551	-1	8
141	131	222	-22	551	791	10	531	-1	8
142	108	80	1	1839	2079	10	-1	303	1
143	259	187	35	340	580	10	-1	128	1
144	297	43	-13	0	4632	10	163	-1	1
145	112	43	-14	0	4700	10	502	-1	7
146	182	146	-32	3173	3413	10	322	-1	4
147	205	130	30	3698	3938	0	-1	600	1
148	289	209	23	0	4662	10	-1	462	1
149	157	254	8	2006	2246	10	-1	3	1
150	291	148	11	0	4672	10	-1	373	1
151	201	122	-12	2827	3067	10	577	-1	9
152	244	13	-13	2832	3072	10	190	-1	2
153	162	148	25	2941	3181	10	-1	378	1
154	20	245	-25	0	4652	10	313	-1	4
155	60	287	15	3873	4113	10	-1	472	1
156	213	119	-15	0	4743	10	494	-1	6
157	234	146	-9	1348	1588	10	439	-1	5
158	231	28	-24	3358	3598	10	467	-1	6
159	288	127	23	2782	3022	10	-1	34	1
160	82	35	-13	0	4680	10	410	-1	5
161	159	300	-17	481	721	10	51	-1	7
162	296	252	-18	0	4635	10	235	-1	3
163	207	20	13	681	921	10	-1	144	1
164	122	96	19	530	770	10	-1	218	1
165	133	153	32	17	257	10	-1	196	1
166	54	136	9	0	4716	10	-1	230	1
167	28	141	25	2520	2760	10	-1	501	2
168	208	208	16	362	602	10	-1	351	2
169	2	81	-25	0	4650	10	66	-1	10
170	8	4	29	695	935	10	-1	335	2
171	30	145	-31	3328	3568	10	292	-1	3
172	186	26	-18	2199	2439	10	349	-1	4
173	83	77	-6	0	4714	10	493	-1	6
174	203	283	6	2905	3145	10	-1	411	2
175	129	83	15	2427	2667	10	-1	87	2
176	172	198	29	0	4761	10	-1	24	2
177	157	12	11	0	4675	10	-1	334	2
178	52	109	30	0	4707	10	-1	369	2
179	237	171	-45	0	4724	10	385	-1	4
180	126	42	23	0	4703	10	-1	211	2
181	24	261	-19	1970	2210	10	507	-1	7
182	250	49	-33	1855	2095	10	562	-1	8
183	40	1	-21	1736	1976	10	396	-1	5
184	96	86	12	215	455	10	-1	20	2
185	223	198	24	1776	2016	10	-1	497	2
186	188	198	8	0	4752	10	-1	482	2
187	107	291	17	2107	2347	10	-1	518	2
188	181	277	15	1095	1335	10	-1	534	2
189	239	295	11	0	4643	10	-1	451	2
190	229	40	13	0	4678	10	-1	152	2
191	198	159	-14	0	4765	10	466	-1	5
192	297	213	21	0	4654	10	-1	598	2
193	220	43	28	1679	1919	10	-1	91	2
194	295	123	29	3019	3259	10	-1	330	2
195	57	192	33	0	4711	10	-1	110	2
196	36	212	-32	439	679	10	165	-1	1
197	45	74	-17	1512	1752	10	528	-1	7
198	117	155	22	0	4780	10	-1	402	2
199	168	42	-19	0	4704	10	523	-1	7
200	296	235	25	0	4645	10	-1	107	2
201	116	245	-33	2249	2489	10	81	-1	10
202	254	206	-5	2425	2665	10	9	-1	10
203	241	183	12	0	4717	10	-1	286	2
204	118	38	27	793	1033	10	-1	593	2
205	51	63	6	451	691	10	-1	353	2
206	44	189	13	332	572	10	-1	567	2
207	183	43	14	0	4702	10	-1	599	2
208	141	120	-7	0	4782	10	71	-1	10
209	37	126	19	0	4698	10	-1	576	2
210	290	219	-27	0	4657	10	5	-1	6
211	224	138	-23	0	4739	10	180	-1	2
212	25	64	-31	0	4662	10	437	-1	5
213	194	11	14	1246	1486	10	-1	59	2
214	100	138	24	760	1000	10	-1	325	2
215	88	49	-17	0	4695	10	119	-1	1
216	57	127	-12	1324	1564	10	232	-1	2
217	25	191	-12	859	1099	10	459	-1	5
218	217	43	-19	0	4687	10	164	-1	1
219	96	96	-19	0	4737	10	590	-1	9
220	135	139	12	18	258	10	-1	481	2
221	41	279	-3	0	4645	10	533	-1	8
222	217	138	-22	2702	2942	10	225	-1	2
223	18	196	-18	0	4674	10	371	-1	4
224	30	149	4	0	4693	10	-1	33	2
225	224	61	22	1834	2074	10	-1	222	2
226	248	280	-4	1102	1342	10	580	-1	9
227	94	12	-25	0	4665	10	340	-1	4
228	18	184	24	0	4677	10	-1	389	2
229	266	39	-14	1970	2210	10	113	-1	1
230	103	81	-9	0	4730	10	166	-1	1
231	125	148	8	0	4788	10	-1	559	2
232	28	124	12	0	4689	10	-1	216	2
233	293	62	-21	0	4646	10	50	-1	6
234	213	299	22	0	4652	10	-1	358	3
235	158	291	18	589	829	10	-1	162	3
236	12	10	22	1615	1855	10	-1	426	3
237	53	141	16	0	4716	10	-1	575	3
238	208	297	-26	1576	1816	10	550	-1	8
239	227	62	-13	3159	3399	10	89	-1	10
240	209	84	-23	1469	1709	10	250	-1	3
241	226	248	17	0	4689	10	-1	246	3
242	238	214	15	1773	2013	10	-1	415	3
243	102	76	-24	3314	3554	10	498	-1	6
244	220	182	-22	2392	2632	10	360	-1	4
245	88	110	1	2476	2716	0	-1	603	3
246	224	229	-17	0	4705	10	241	-1	3
247	219	152	-31	3776	4016	10	367	-1	4
248	102	155	-16	0	4765	10	288	-1	3
249	246	93	-26	2114	2354	10	568	-1	9
250	175	123	23	0	4777	10	-1	240	3
251	43	52	31	2203	2443	10	-1	406	3
252	151	113	4	1324	1564	10	-1	78	3
253	184	237	14	2993	3233	10	-1	500	3
254	274	256	-25	0	4650	10	455	-1	5
255	266	212	11	0	4682	10	-1	539	3
256	117	79	-21	0	4735	10	420	-1	5
257	26	27	-8	3419	3659	10	61	-1	9
258	256	286	-17	3117	3357	10	131	-1	1
259	157	276	18	0	4687	0	-1	602	3
260	107	29	-17	3985	4225	10	589	-1	9
261	229	179	-16	908	1148	10	274	-1	3
262	162	92	2	0	4754	10	-1	384	3
263	135	38	-16	0	4700	10	310	-1	4
264	283	275	-13	0	4631	10	556	-1	8
265	108	298	-22	3461	3701	10	121	-1	1
266	11	242	16	0	4647	10	-1	92	3
267	5	189	5	525	765	10	-1	370	3
268	225	192	26	2125	2365	10	-1	454	3
269	187	129	-25	0	4771	10	478	-1	6
270	14	165	-30	2010	2250	10	302	-1	3
271	214	6	35	0	4656	10	-1	571	3
272	152	241	2	2624	2864	10	-1	323	3
273	200	26	-16	1718	1958	10	596	-1	9
274	202	161	16	93	333	10	-1	261	3
275	211	174	33	0	4748	10	-1	283	3
276	81	219	-26	3794	4034	10	473	-1	6
277	255	203	32	2860	3100	10	-1	583	3
278	31	68	27	0	4669	10	-1	47	3
279	139	270	-23	0	4693	10	343	-1	4
280	85	75	18	0	4714	10	-1	54	3
281	88	190	12	0	4740	10	-1	116	3
282	140	294	18	0	4669	10	-1	465	3
283	225	210	-33	0	4717	10	275	-1	3
284	166	99	19	0	4760	10	-1	120	3
285	140	214	-17	0	4749	10	331	-1	4
286	251	195	-12	1093	1333	10	203	-1	2
287	246	133	9	0	4716	10	-1	535	3
288	59	113	16	0	4715	10	-1	248	3
289	113	62	-7	2034	2274	10	17	-1	2
290	72	89	-5	0	4714	10	417	-1	5
291	247	19	-12	3213	3453	10	581	-1	9
292	135	251	31	1877	2117	10	-1	171	3
293	159	41	11	1165	1405	10	-1	31	3
294	73	81	15	2163	2403	10	-1	21	3
295	125	136	5	28	268	10	-1	58	3
296	24	76	-21	0	4667	10	338	-1	4
297	84	231	-5	2118	2358	10	476	-1	6
298	206	121	-29	0	4750	10	108	-1	1
299	242	70	22	0	4692	10	-1	105	3
300	76	160	-11	179	419	10	69	-1	10
301	18	151	-35	0	4681	10	442	-1	5
302	11	185	30	1015	1255	10	-1	270	3
303	109	148	-1	0	4772	10	142	-1	1
304	126	233	20	0	4727	10	-1	594	3
305	121	116	23	0	4769	10	-1	450	3
306	110	31	-16	1392	1632	10	45	-1	5
307	107	39	9	0	4694	10	-1	401	3
308	181	297	10	590	830	10	-1	345	3
309	96	199	-11	4017	4257	10	94	-1	10
310	34	5	16	0	4628	10	-1	263	4
311	252	219	23	0	4690	10	-1	102	4
312	234	107	24	1294	1534	10	-1	355	4
313	51	278	25	0	4652	10	-1	154	4
314	239	84	-21	2277	2517	10	418	-1	5
315	172	2	-19	2350	2590	10	587	-1	9
316	153	226	-10	1464	1704	10	16	-1	1
317	112	272	-24	0	4686	10	6	-1	9
318	110	145	-34	603	843	10	114	-1	1
319	175	294	16	1905	2145	10	-1	134	4
320	202	292	-6	3572	3812	10	530	-1	7
321	282	104	-29	1024	1264	10	72	-1	10
322	160	179	32	3058	3298	10	-1	146	4
323	143	223	-2	0	4740	10	272	-1	3
324	263	193	29	1004	1244	10	-1	492	4
325	14	177	-24	0	4675	10	214	-1	2
326	127	77	-23	3259	3499	10	48	-1	6
327	188	69	-6	2530	2770	10	49	-1	6
328	159	287	21	1526	1766	10	-1	483	4
329	47	153	9	3010	3250	10	-1	464	4
330	274	136	-29	3158	3398	10	194	-1	2
331	175	281	17	0	4680	10	-1	285	4
332	26	0	-24	0	4619	10	60	-1	9
333	126	127	40	0	4780	10	-1	503	4
334	232	45	-11	3188	3428	10	177	-1	2
335	38	44	-29	2543	2783	10	170	-1	2
336	183	44	-27	375	615	10	510	-1	7
337	296	17	-32	3080	3320	10	560	-1	8
338	2	238	21	3302	3542	10	-1	296	4
339	149	76	-13	3140	3380	10	8	-1	10
340	57	7	25	0	4643	10	-1	227	4
341	280	158	34	2531	2771	10	-1	104	4
342	131	78	8	0	4739	10	-1	460	4
343	131	220	23	423	663	10	-1	279	4
344	128	225	5	0	4735	10	-1	73	4
345	250	194	-10	3449	3689	10	308	-1	3
346	76	280	27	0	4664	10	-1	419	4
347	9	122	19	0	4670	10	-1	372	4
348	203	166	20	0	4758	10	-1	484	4
349	235	31	18	505	745	10	-1	172	4
350	120	60	12	1990	2230	10	-1	416	4
351	136	295	-16	0	4668	10	168	-1	2
352	119	183	6	0	4768	10	-1	431	4
353	1	11	-6	1859	2099	10	205	-1	2
354	283	65	-1	0	4656	10	64	-1	10
355	274	66	-24	0	4664	10	312	-1	4
356	247	86	-27	787	1027	10	96	-1	10
357	167	171	9	3371	3611	0	-1	604	4
358	262	164	-22	3531	3771	10	234	-1	3
359	222	100	-29	2845	3085	10	441	-1	5
360	271	106	22	0	4685	10	-1	244	4
361	233	119	-7	0	4725	10	19	-1	2
362	37	149	24	0	4700	10	-1	67	4
363	150	185	-7	0	4778	10	405	-1	5
364	93	165	-21	116	356	10	117	-1	1
365	203	36	-23	1529	1769	10	438	-1	5
366	124	299	9	1110	1350	10	-1	398	4
367	241	208	31	0	4706	10	-1	247	4
368	108	162	24	2449	2689	10	-1	435	4
369	80	67	-30	1647	1887	10	178	-1	2
370	139	31	-5	0	4694	10	267	-1	3
371	4	296	18	0	4607	10	-1	223	4
372	170	53	-19	0	4714	10	347	-1	4
373	253	69	-11	0	4682	10	150	-1	1
374	246	123	-19	0	4714	10	65	-1	10
375	183	88	-10	0	4743	10	511	-1	7
376	230	135	-5	0	4732	10	394	-1	5
377	148	8	13	0	4671	10	-1	55	4
378	159	199	-25	3215	3455	10	153	-1	1
379	148	299	-5	0	4664	10	32	-1	4
380	159	89	22	0	4752	10	-1	409	4
381	109	299	-17	0	4659	10	430	-1	5
382	250	228	-12	3047	3287	10	453	-1	5
383	211	62	-5	0	4706	10	586	-1	9
384	300	44	-2	0	4630	10	262	-1	3
385	210	236	45	3135	3375	10	-1	179	4
386	172	225	13	0	4735	10	-1	106	4
387	12	275	18	0	4627	10	-1	527	4
388	180	93	-17	3816	4056	10	565	-1	8
389	29	72	-24	0	4670	10	228	-1	2
390	75	265	-18	0	4676	10	569	-1	9
391	174	238	21	0	4722	10	-1	592	4
392	166	194	-21	0	4767	10	137	-1	1
393	271	8	-18	0	4627	10	572	-1	9
394	158	140	5	12	252	10	-1	376	5
395	267	29	-14	0	4645	10	526	-1	7
396	15	52	21	547	787	10	-1	183	5
397	15	88	-20	0	4665	10	99	-1	3
398	154	207	-9	0	4756	10	366	-1	4
399	15	2	5	1535	1775	10	-1	540	5
400	126	266	27	0	4695	10	-1	135	5
401	175	107	-9	4285	4525	10	307	-1	3
402	44	223	-22	960	1200	10	198	-1	2
403	15	209	-9	0	4666	10	505	-1	7
404	289	79	-9	1502	1742	10	23	-1	2
405	194	234	7	259	499	10	-1	363	5
406	132	16	-31	0	4678	10	251	-1	3
407	83	188	16	1217	1457	10	-1	564	5
408	152	77	10	213	453	10	-1	458	5
409	216	40	-22	548	788	10	380	-1	4
410	9	63	13	0	4648	10	-1	160	5
411	206	157	-6	3582	3822	10	174	-1	2
412	287	293	-24	2092	2332	10	546	-1	8
413	58	240	20	3038	3278	10	-1	84	5
414	184	277	17	747	987	10	-1	90	5
415	162	250	-15	0	4713	10	242	-1	3
416	82	100	-12	0	4729	10	350	-1	4
417	27	255	5	0	4652	10	-1	290	5
418	230	128	21	1462	1702	10	-1	314	5
419	19	290	-27	1489	1729	10	346	-1	4
420	154	101	21	77	317	10	-1	256	5
421	265	78	-4	0	4678	10	525	-1	7
422	40	181	-6	0	4699	10	574	-1	9
423	229	188	7	696	936	10	-1	487	5
424	119	214	16	0	4742	10	-1	532	5
425	190	181	30	0	4763	10	-1	541	5
426	228	41	-22	3189	3429	10	236	-1	3
427	152	29	10	3537	3777	10	-1	544	5
428	99	226	-19	1254	1494	10	122	-1	1
429	142	188	12	0	4775	10	-1	2	5
430	209	269	17	1723	1963	10	-1	381	5
431	52	165	-6	0	4714	10	352	-1	4
432	63	130	-3	2188	2428	10	471	-1	6
433	37	36	26	0	4653	10	-1	591	5
434	23	218	-12	0	4669	10	139	-1	1
435	129	77	-24	0	4738	10	368	-1	4
436	180	98	-24	0	4753	10	37	-1	4
437	114	117	31	0	4765	10	-1	212	5
438	151	133	23	0	4796	10	-1	365	5
439	221	145	9	0	4742	10	-1	157	5
440	30	226	-14	0	4671	10	97	-1	1
441	182	81	29	1814	2054	10	-1	359	5
442	45	190	35	1720	1960	10	-1	301	5
443	195	9	26	0	4665	10	-1	480	5
444	72	36	7	0	4675	10	-1	513	5
445	90	44	12	0	4692	10	-1	485	5
446	121	246	9	1879	2119	10	-1	4	5
447	282	76	-38	3362	3602	10	52	-1	7
448	150	67	-26	0	4730	10	109	-1	1
449	4	97	23	0	4658	10	-1	597	5
450	188	142	-23	4507	4747	10	305	-1	3
451	285	285	-11	0	4623	10	189	-1	2
452	163	150	-33	0	4800	10	15	-1	1
453	272	183	12	0	4687	10	-1	382	5
454	279	189	-26	0	4679	10	268	-1	3
455	148	172	25	0	4791	10	-1	254	5
456	155	93	33	493	733	10	-1	474	5
457	181	145	-26	0	4782	10	43	-1	5
458	147	43	-10	351	591	10	408	-1	5
459	75	191	12	262	502	10	-1	217	5
460	150	104	-8	0	4767	10	342	-1	4
461	103	260	-16	0	4694	10	62	-1	9
462	234	213	-23	0	4708	10	148	-1	1
463	9	30	6	0	4628	10	-1	36	5
464	125	168	-9	3407	3647	10	329	-1	4
465	165	256	-18	0	4706	10	282	-1	3
466	176	153	14	0	4787	10	-1	191	5
467	16	22	24	2038	2278	10	-1	158	6
468	156	182	-17	2334	2574	10	41	-1	5
469	88	124	2	205	445	10	-1	26	6
470	176	72	6	2238	2478	10	-1	42	6
471	85	62	3	2146	2386	10	-1	432	6
472	71	268	-15	0	4671	10	155	-1	1
473	110	262	26	0	4695	10	-1	276	6
474	109	61	-33	0	4716	10	456	-1	5
475	229	25	-16	0	4666	10	80	-1	10
476	186	228	5	1592	1832	10	-1	297	6
477	173	72	-27	2683	2923	10	499	-1	6
478	198	100	25	0	4744	10	-1	269	6
479	164	108	21	57	297	10	-1	12	6
480	284	72	-26	0	4658	10	443	-1	5
481	98	129	-12	104	344	10	220	-1	2
482	167	193	-8	0	4767	10	186	-1	2
483	34	150	-21	0	4697	10	328	-1	4
484	161	242	-20	3443	3683	10	348	-1	4
485	139	110	-12	0	4772	10	445	-1	5
486	265	197	-14	0	4689	10	76	-1	10
487	241	218	-7	527	767	10	423	-1	5
488	238	294	-13	0	4645	10	543	-1	8
489	94	109	-31	3072	3312	10	18	-1	2
490	8	227	33	0	4652	10	-1	75	6
491	25	119	17	613	853	10	-1	103	6
492	238	206	-29	2232	2472	10	324	-1	4
493	1	145	6	0	4664	10	-1	173	6
494	208	117	15	253	493	10	-1	156	6
495	47	203	29	0	4698	10	-1	557	6
496	4	294	15	2142	2382	10	-1	554	6
497	199	213	-24	1984	2224	10	185	-1	2
498	74	117	24	0	4731	10	-1	243	6
499	156	57	27	2666	2906	10	-1	477	6
500	189	240	-14	0	4715	10	253	-1	3
501	1	81	-25	0	4649	10	167	-1	2
502	89	61	14	0	4706	10	-1	145	7
503	122	127	-40	36	276	10	333	-1	4
504	260	64	23	0	4674	10	-1	118	7
505	15	259	9	2651	2891	10	-1	403	7
506	112	161	11	39	279	10	-1	573	7
507	60	176	19	721	961	10	-1	181	7
508	264	35	-41	3872	4112	10	11	-1	1
509	189	41	12	1569	1809	10	-1	85	7
510	158	83	27	150	390	10	-1	336	7
511	56	212	10	1830	2070	10	-1	375	7
512	228	217	-22	0	4711	10	536	-1	8
513	157	50	-7	3728	3968	10	444	-1	5
514	37	14	19	911	1151	10	-1	133	7
515	116	240	17	2041	2281	10	-1	30	7
516	225	73	-42	2015	2255	10	126	-1	1
517	125	278	-2	1963	2203	10	123	-1	1
518	14	204	-17	0	4667	10	187	-1	2
519	296	279	15	0	4619	10	-1	10	7
520	215	295	-12	0	4655	10	115	-1	1
521	135	210	-9	0	4752	10	53	-1	7
522	80	131	14	1275	1515	10	-1	127	7
523	157	84	19	0	4747	10	-1	199	7
524	29	130	-29	0	4691	10	555	-1	8
525	250	124	4	472	712	10	-1	421	7
526	143	67	14	213	453	10	-1	395	7
527	69	90	-18	0	4713	10	387	-1	4
528	47	143	17	1276	1516	10	-1	197	7
529	106	168	-35	0	4766	10	553	-1	8
530	266	203	6	2502	2742	10	-1	320	7
531	124	174	22	35	275	10	-1	141	8
532	33	231	-16	0	4671	10	424	-1	5
533	67	175	3	1045	1285	10	-1	221	8
534	132	297	-15	0	4665	10	188	-1	2
535	230	150	-9	2586	2826	10	287	-1	3
536	208	235	22	3230	3470	10	-1	512	8
537	183	23	-13	2235	2475	10	561	-1	8
538	149	98	-19	3257	3497	10	70	-1	10
539	228	276	-11	2871	3111	10	255	-1	3
540	113	4	-5	0	4663	10	399	-1	5
541	203	183	-30	220	460	10	425	-1	5
542	6	168	-9	0	4668	10	74	-1	10
543	127	266	13	430	670	10	-1	488	8
544	176	70	-10	0	4729	10	427	-1	5
545	271	145	-15	0	4692	10	13	-1	1
546	148	157	24	0	4806	10	-1	412	8
547	180	114	9	0	4767	10	-1	93	8
548	25	14	15	792	1032	10	-1	132	8
549	99	73	22	300	540	10	-1	39	8
550	209	246	26	1435	1675	10	-1	238	8
551	207	237	11	0	4709	10	-1	140	8
552	75	269	-10	0	4673	10	35	-1	4
553	152	258	35	0	4705	10	-1	529	8
554	37	258	-15	0	4657	10	496	-1	6
555	42	221	29	0	4684	10	-1	524	8
556	143	244	13	0	4719	10	-1	264	8
557	87	183	-29	2040	2280	10	495	-1	6
558	212	270	21	2307	2547	10	-1	124	8
559	113	188	-8	1155	1395	10	231	-1	2
560	294	64	32	1873	2113	10	-1	337	8
561	296	15	13	1945	2185	10	-1	537	8
562	159	42	33	445	685	10	-1	182	8
563	48	141	25	808	1048	10	-1	27	8
564	11	176	-16	0	4672	10	407	-1	5
565	148	28	17	0	4691	10	-1	388	8
566	173	152	-22	2927	3167	10	56	-1	8
567	40	192	-13	0	4696	10	206	-1	2
568	272	70	26	0	4668	10	-1	249	9
569	71	294	18	2203	2443	10	-1	390	9
570	296	211	-2	726	966	10	138	-1	1
571	248	41	-35	0	4667	10	271	-1	3
572	259	14	18	0	4639	10	-1	393	9
573	5	195	-11	0	4662	10	506	-1	7
574	30	243	6	1085	1325	10	-1	422	9
575	80	133	-16	0	4741	10	237	-1	3
576	57	123	-19	0	4717	10	209	-1	2
577	153	61	12	975	1215	10	-1	151	9
578	72	180	27	0	4730	10	-1	95	9
579	59	287	17	1926	2166	10	-1	111	9
580	147	240	4	0	4723	10	-1	226	9
581	191	49	12	0	4704	10	-1	291	9
582	44	286	-11	2094	2334	10	38	-1	4
583	169	236	-32	0	4725	10	277	-1	3
584	254	87	-9	0	4692	10	130	-1	1
585	182	284	-42	0	4676	10	40	-1	5
586	101	114	5	918	1158	10	-1	383	9
587	281	8	19	914	1154	10	-1	315	9
588	103	93	-24	2205	2445	10	88	-1	10
589	64	170	17	0	4725	10	-1	260	9
590	47	121	19	349	589	10	-1	219	9
591	139	33	-26	0	4696	10	433	-1	5
592	139	206	-21	2300	2540	10	391	-1	4
593	145	38	-27	0	4701	10	204	-1	2
594	137	212	-20	2728	2968	10	304	-1	3
595	206	130	26	118	358	10	-1	25	9
596	111	98	16	0	4748	10	-1	273	9
597	43	62	-23	3223	3463	10	449	-1	5
598	214	234	-21	2861	3101	10	192	-1	2
599	199	28	-14	1767	2007	10	207	-1	2
600	205	130	-30	3698	3938	10	147	-1	1
601	285	283	-22	2154	2394	10	63	-1	9
602	157	276	-18	0	4687	10	259	-1	3
603	88	110	-1	2476	2716	10	245	-1	3
604	167	171	-9	3371	3611	10	357	-1	4
605	133	187	-16	4210	4450	10	0	-1	1
									
Part 3:	Properties of depots							
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
606	167	113	0	0	4823	0	-1	607	1
607	167	113	0	0	4823	0	606	-1	1
