Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
67	259	240	10	256	286	10	-1	155	10
68	38	139	-40	337	367	10	574	-1	9
69	277	41	-10	344	374	10	326	-1	4
70	255	57	10	140	170	10	-1	12	10
71	9	122	19	216	246	10	-1	100	10
72	102	76	-32	843	873	10	420	-1	5
73	43	286	-20	173	203	10	38	-1	5
74	60	160	20	90	120	10	-1	411	10
75	172	225	13	109	139	10	-1	432	1
76	161	22	-10	203	233	10	163	-1	1
77	88	110	-13	634	664	10	303	-1	3
78	122	127	1	36	66	10	-1	462	2
79	52	63	10	158	188	10	-1	88	3
80	53	141	16	97	127	10	-1	91	4
81	175	281	17	640	670	10	-1	584	5
82	265	141	22	115	145	10	-1	393	6
83	250	126	-15	199	229	10	439	-1	5
84	147	281	-10	273	303	10	151	-1	1
85	255	240	20	176	206	10	-1	50	7
86	188	142	30	1128	1158	0	-1	623	8
87	154	26	-20	154	184	10	212	-1	2
88	59	64	-10	186	216	10	79	-1	3
89	114	204	-10	103	133	10	32	-1	4
90	235	242	-10	177	207	10	472	-1	6
91	34	150	-16	393	423	10	80	-1	4
92	140	214	24	614	644	0	-1	609	9
93	59	113	-40	244	274	10	339	-1	4
94	282	104	19	271	301	10	-1	414	10
95	145	184	10	80	110	10	-1	389	1
96	184	277	17	202	232	10	-1	202	2
97	129	77	-12	638	668	10	318	-1	4
98	96	199	-14	1019	1049	10	276	-1	3
99	67	154	20	176	206	10	-1	229	3
100	2	81	-19	264	294	10	71	-1	10
101	208	208	16	106	136	10	-1	216	1
102	169	173	10	29	59	10	-1	452	1
103	106	108	20	113	143	10	-1	137	1
104	15	2	-29	20	521	10	11	-1	1
105	227	26	20	145	175	10	-1	153	1
106	147	285	10	259	289	10	-1	231	1
107	141	286	10	243	273	10	-1	557	1
108	231	70	-20	144	174	10	402	-1	5
109	242	73	20	126	156	0	-1	614	1
110	15	259	-20	678	708	10	24	-1	3
111	93	165	13	58	88	10	-1	449	1
112	10	198	-10	234	264	10	305	-1	3
113	149	294	-10	172	202	10	528	-1	8
114	82	100	16	578	608	0	-1	608	1
115	256	286	31	794	824	10	-1	476	1
116	172	2	-14	602	632	10	122	-1	1
117	277	172	10	199	229	10	-1	281	1
118	73	81	15	556	586	10	-1	304	1
119	217	69	10	113	143	10	-1	285	1
120	85	224	-10	208	238	10	220	-1	2
121	0	153	20	215	245	10	-1	379	1
122	147	43	14	107	137	10	-1	116	1
123	143	288	30	201	231	10	-1	383	1
124	112	272	-20	337	367	10	345	-1	4
125	200	26	-40	444	474	10	166	-1	2
126	140	143	20	12	42	10	-1	362	1
127	83	236	-20	125	155	10	324	-1	4
128	253	84	-20	405	435	10	169	-1	2
129	53	288	20	210	240	10	-1	217	1
130	256	239	10	187	217	10	-1	33	1
131	224	79	30	112	142	10	-1	246	1
132	110	107	-10	172	202	10	172	-1	2
133	125	136	5	28	558	10	-1	183	1
134	149	76	-20	400	830	10	519	-1	7
135	203	166	-26	990	1020	10	219	-1	2
136	211	61	20	168	198	10	-1	227	1
137	107	103	-20	147	177	10	103	-1	1
138	262	62	10	235	265	10	-1	471	1
139	227	80	30	104	134	10	-1	300	1
140	269	103	20	219	249	10	-1	7	1
141	119	254	-20	807	837	10	579	-1	9
142	122	96	19	147	177	10	-1	245	1
143	248	245	10	136	166	10	-1	540	1
144	181	297	10	162	192	10	-1	524	1
145	65	69	-10	254	284	10	301	-1	3
146	16	151	20	134	164	10	-1	359	1
147	254	206	29	621	651	0	-1	619	1
148	167	176	20	61	91	10	-1	535	1
149	280	172	-30	186	216	10	312	-1	4
150	285	285	13	701	731	10	-1	321	1
151	149	282	10	132	162	10	-1	84	1
152	277	100	-20	144	174	10	225	-1	2
153	223	23	-20	158	188	10	105	-1	1
154	25	191	-10	230	260	10	349	-1	4
155	266	212	-10	333	363	10	67	-1	10
156	272	183	-19	706	736	10	589	-1	10
157	135	251	-20	484	514	10	213	-1	2
158	11	191	-10	726	756	10	386	-1	5
159	25	119	-11	168	198	10	292	-1	3
160	215	68	10	104	134	10	-1	52	1
161	137	104	-10	139	169	10	5	-1	7
162	113	202	-20	91	121	10	419	-1	5
163	160	24	10	191	221	10	-1	76	1
164	51	217	36	269	299	10	-1	500	1
165	14	177	17	138	168	10	-1	510	2
166	225	22	40	148	178	10	-1	125	2
167	194	234	-9	94	124	10	447	-1	6
168	262	14	-30	698	728	10	253	-1	3
169	259	126	20	169	199	10	-1	128	2
170	214	234	21	730	760	10	-1	380	2
171	216	23	10	197	227	10	-1	572	2
172	111	110	10	77	107	10	-1	132	2
173	145	182	10	114	144	10	-1	550	2
174	51	2	41	217	247	10	-1	527	2
175	30	243	6	286	316	10	-1	264	2
176	186	228	-30	413	443	10	547	-1	8
177	132	146	20	78	108	10	-1	25	2
178	176	72	-22	574	604	10	416	-1	5
179	108	3	16	671	701	10	-1	506	2
180	216	62	20	143	173	0	-1	616	2
181	271	106	22	587	617	10	-1	350	2
182	140	290	20	228	258	10	-1	263	2
183	64	59	-5	125	525	10	133	-1	1
184	206	157	-12	911	941	10	258	-1	3
185	66	157	10	163	193	10	-1	467	2
186	132	297	40	164	194	10	-1	224	2
187	109	105	-40	160	190	10	230	-1	2
188	64	55	20	135	165	10	-1	369	2
189	173	64	-10	572	602	10	513	-1	7
190	213	65	-10	192	222	10	440	-1	5
191	17	205	20	155	185	10	-1	512	2
192	224	229	-20	341	371	10	306	-1	3
193	78	236	-20	151	181	10	520	-1	8
194	274	6	-13	519	549	10	488	-1	7
195	207	237	-30	488	518	10	568	-1	9
196	161	26	-10	217	247	10	398	-1	5
197	119	104	10	192	222	0	-1	620	2
198	169	171	30	28	58	10	-1	385	2
199	296	235	-22	560	590	10	279	-1	3
200	220	74	-20	202	232	10	265	-1	3
201	109	148	19	41	71	10	-1	485	2
202	212	270	-17	592	622	10	96	-1	2
203	265	197	-10	321	351	10	211	-1	2
204	174	238	-12	1023	1053	10	423	-1	5
205	223	74	10	189	219	10	-1	407	2
206	47	203	29	670	700	10	-1	368	2
207	69	90	-7	776	806	10	3	-1	3
208	33	231	-10	745	775	10	483	-1	7
209	8	265	20	201	231	10	-1	232	2
210	136	144	10	53	83	10	-1	289	2
211	286	175	10	157	187	10	-1	203	2
212	151	30	20	120	150	10	-1	87	2
213	150	184	20	44	74	10	-1	157	2
214	157	25	20	178	208	10	-1	538	2
215	131	78	-30	578	608	10	21	-1	2
216	232	240	-16	226	256	10	101	-1	1
217	53	285	-20	223	253	10	129	-1	1
218	278	176	20	213	243	10	-1	431	2
219	225	192	26	546	576	10	-1	135	2
220	115	197	10	120	150	10	-1	120	2
221	167	179	20	74	104	10	-1	346	2
222	6	168	-25	744	774	10	6	-1	10
223	163	180	-20	100	130	10	296	-1	3
224	135	210	-40	902	932	10	186	-1	2
225	277	104	20	135	165	10	-1	152	2
226	262	241	-40	243	273	10	493	-1	7
227	162	148	-20	750	780	10	136	-1	1
228	61	138	-46	643	673	10	543	-1	8
229	117	155	-20	1008	1038	10	99	-1	3
230	126	127	40	33	63	10	-1	187	2
231	157	221	-10	411	441	10	106	-1	1
232	19	290	-20	387	417	10	209	-1	2
233	65	156	10	151	181	0	-1	613	2
234	159	177	-20	115	145	10	390	-1	5
235	12	10	22	419	449	10	-1	498	3
236	67	175	-21	276	306	10	415	-1	5
237	78	232	20	176	206	10	-1	367	3
238	201	175	-13	693	723	10	587	-1	10
239	249	133	10	100	130	10	-1	529	3
240	139	110	-20	859	889	10	4	-1	5
241	252	128	10	187	217	10	-1	30	3
242	57	123	19	165	195	10	-1	286	3
243	71	154	-14	190	220	10	534	-1	8
244	157	276	18	126	156	10	-1	336	3
245	111	98	-19	271	301	10	142	-1	1
246	221	70	-30	164	194	10	131	-1	1
247	70	57	-20	215	245	10	317	-1	4
248	236	108	-16	885	915	10	586	-1	10
249	268	113	-12	843	873	10	583	-1	9
250	40	1	-10	449	479	10	424	-1	5
251	106	243	-23	188	218	10	490	-1	7
252	37	126	19	154	184	10	-1	344	3
253	259	58	30	197	227	10	-1	168	3
254	167	193	-12	1023	1053	10	334	-1	4
255	168	204	20	56	86	10	-1	507	3
256	72	286	17	402	432	10	-1	553	3
257	254	240	-10	165	195	10	364	-1	4
258	241	183	12	843	873	10	-1	184	3
259	75	191	12	85	115	10	-1	515	3
260	26	27	-21	870	900	10	564	-1	9
261	12	270	-30	243	273	10	64	-1	10
262	81	238	-10	138	168	10	332	-1	4
263	140	294	-20	409	439	10	182	-1	2
264	11	242	-6	517	547	10	175	-1	2
265	224	77	20	124	154	10	-1	200	3
266	166	123	14	31	61	10	-1	22	3
267	92	241	-10	767	797	10	373	-1	4
268	280	180	20	133	163	10	-1	287	3
269	151	113	-10	346	376	10	599	-1	10
270	65	49	20	174	204	10	-1	459	3
271	203	36	18	397	427	10	-1	56	3
272	129	83	-30	622	652	10	554	-1	8
273	38	74	16	150	180	10	-1	596	3
274	166	105	-10	97	127	10	27	-1	3
275	129	98	-20	123	359	10	475	-1	6
276	30	226	14	938	968	10	-1	98	3
277	15	178	-19	768	798	10	430	-1	5
278	108	298	17	880	910	0	-1	611	3
279	296	211	22	196	226	10	-1	199	3
280	236	72	-20	192	222	10	492	-1	7
281	277	177	-10	235	265	10	117	-1	1
282	99	73	22	92	122	10	-1	427	3
283	166	113	-20	137	167	10	487	-1	7
284	271	8	-11	761	791	10	63	-1	10
285	228	41	-10	812	842	10	119	-1	1
286	80	131	-19	334	364	10	242	-1	3
287	284	176	-20	145	175	10	268	-1	3
288	208	117	15	78	108	10	-1	16	3
289	119	183	-10	567	597	10	210	-1	2
290	246	166	-30	544	574	10	541	-1	8
291	144	292	-20	187	217	10	497	-1	7
292	128	155	11	22	52	10	-1	159	3
293	113	188	-10	304	334	10	525	-1	8
294	155	93	33	138	168	10	-1	480	3
295	161	210	-30	83	113	10	549	-1	8
296	168	176	20	50	80	10	-1	223	3
297	60	64	-20	197	227	10	436	-1	5
298	165	204	20	66	96	10	-1	384	3
299	280	158	34	648	678	10	-1	302	3
300	241	71	-30	138	168	10	139	-1	1
301	57	68	10	131	161	10	-1	145	3
302	219	152	-34	959	989	10	299	-1	3
303	72	89	13	553	583	10	-1	77	3
304	85	75	-15	726	756	10	118	-1	1
305	3	205	10	214	244	10	-1	112	3
306	235	243	20	166	196	10	-1	192	3
307	12	275	-10	512	542	10	581	-1	9
308	76	160	2	74	104	10	-1	489	3
309	56	116	-10	230	260	10	330	-1	4
310	170	53	-30	162	192	10	43	-1	5
311	34	5	16	735	765	0	-1	604	3
312	280	175	30	173	203	10	-1	149	4
313	288	127	-20	710	740	10	446	-1	5
314	103	8	-20	682	712	10	521	-1	8
315	229	25	-28	493	523	10	580	-1	9
316	12	198	-5	246	276	10	421	-1	5
317	66	54	20	189	219	10	-1	247	4
318	120	60	12	512	542	10	-1	97	4
319	110	31	15	363	393	10	-1	518	4
320	218	20	20	174	204	10	-1	545	4
321	226	248	-13	853	883	10	150	-1	1
322	275	100	-20	156	186	10	392	-1	5
323	217	73	-4	215	245	10	347	-1	4
324	88	225	20	97	127	10	-1	127	4
325	123	92	20	71	101	10	-1	561	4
326	293	62	10	167	197	10	-1	69	4
327	4	149	-10	199	229	10	41	-1	5
328	216	25	-19	209	239	10	348	-1	4
329	63	59	-10	213	243	10	551	-1	8
330	63	155	10	139	169	10	-1	309	4
331	158	140	5	12	42	10	-1	588	4
332	84	236	10	114	144	10	-1	262	4
333	260	58	-17	208	238	10	592	-1	10
334	284	244	12	736	766	10	-1	254	4
335	190	181	30	904	934	0	-1	618	4
336	159	287	-18	397	427	10	244	-1	3
337	285	283	22	554	584	10	-1	577	4
338	65	68	20	243	273	10	-1	42	4
339	61	157	40	126	156	10	-1	93	4
340	102	173	15	53	83	10	-1	9	4
341	300	44	-20	757	787	10	400	-1	5
342	103	78	10	85	115	10	-1	66	4
343	144	182	30	103	133	10	-1	352	4
344	24	76	-19	497	527	10	252	-1	3
345	149	186	20	56	86	10	-1	124	4
346	165	182	-20	87	117	10	221	-1	2
347	179	123	4	39	69	10	-1	323	4
348	157	84	19	100	130	10	-1	328	4
349	17	209	10	145	175	10	-1	154	4
350	233	119	-22	938	968	10	181	-1	2
351	167	105	-10	108	138	10	1	-1	1
352	238	206	-30	573	603	10	343	-1	4
353	127	101	20	54	84	10	-1	382	4
354	263	291	2	187	217	10	-1	401	4
355	281	68	-19	507	537	10	465	-1	6
356	251	237	-10	150	180	10	15	-1	1
357	108	109	-20	100	130	10	567	-1	9
358	199	28	12	457	487	0	-1	625	4
359	3	119	-20	689	719	10	146	-1	1
360	252	219	23	301	331	10	-1	461	4
361	234	213	15	142	172	10	-1	438	4
362	136	140	-20	39	69	10	126	-1	1
363	191	49	12	130	160	0	-1	615	4
364	251	241	10	136	166	10	-1	257	4
365	119	214	-37	618	648	10	536	-1	8
366	275	182	-26	129	159	10	569	-1	9
367	103	260	-20	894	924	10	237	-1	3
368	2	238	-29	840	870	10	206	-1	2
369	94	93	-20	910	940	10	188	-1	2
370	158	291	18	162	192	10	-1	533	4
371	230	248	20	126	156	10	-1	593	4
372	207	20	13	185	215	10	-1	40	4
373	54	285	10	234	264	10	-1	267	4
374	160	107	30	71	101	10	-1	511	4
375	59	280	-10	261	291	10	539	-1	8
376	208	290	16	305	335	10	-1	387	4
377	248	280	-33	90	420	10	502	-1	7
378	138	100	30	103	133	10	-1	426	4
379	8	155	-20	233	263	10	121	-1	1
380	208	235	-21	823	853	10	170	-1	2
381	111	112	20	54	84	10	-1	509	5
382	128	94	-20	86	116	10	353	-1	4
383	110	262	-30	492	522	10	123	-1	1
384	162	203	-20	110	140	10	298	-1	3
385	160	179	-30	780	810	10	198	-1	2
386	16	204	10	166	196	10	-1	158	5
387	239	295	-16	752	782	10	376	-1	4
388	157	31	20	255	285	10	-1	10	5
389	147	178	-10	128	158	10	95	-1	1
390	170	174	20	37	67	10	-1	234	5
391	157	254	8	516	546	10	-1	571	5
392	277	101	20	136	166	10	-1	322	5
393	283	144	-22	133	163	10	82	-1	6
394	156	182	-20	598	628	10	455	-1	6
395	274	97	10	180	210	10	-1	503	5
396	66	56	30	201	231	10	-1	17	5
397	158	27	-10	241	271	10	457	-1	6
398	156	26	10	166	196	10	-1	196	5
399	257	133	20	140	170	10	-1	468	5
400	264	61	20	223	253	10	-1	341	5
401	296	279	-2	497	527	10	354	-1	4
402	220	66	20	127	157	10	-1	108	5
403	240	71	-20	149	179	10	23	-1	2
404	112	43	-31	553	583	10	570	-1	9
405	4	296	-10	834	864	10	466	-1	6
406	222	73	-20	177	207	10	45	-1	6
407	209	84	-10	382	412	10	205	-1	2
408	250	134	-10	108	138	10	585	-1	9
409	59	287	-40	496	526	10	566	-1	9
410	13	202	20	180	210	10	-1	29	5
411	93	117	-20	350	380	10	74	-1	10
412	62	53	10	148	178	0	-1	607	5
413	275	97	10	169	199	0	-1	602	5
414	206	121	-19	746	776	10	94	-1	10
415	107	174	21	49	79	10	-1	236	5
416	224	61	22	473	503	10	-1	178	5
417	124	174	22	35	65	10	-1	443	5
418	101	110	-20	128	158	10	65	-1	10
419	112	201	20	79	109	10	-1	162	5
420	80	86	32	600	630	10	-1	72	5
421	5	189	5	150	180	10	-1	316	5
422	141	100	-20	80	110	10	62	-1	10
423	165	256	12	587	617	10	-1	204	5
424	108	113	10	63	93	10	-1	250	5
425	37	159	7	116	146	10	-1	523	5
426	136	104	-30	128	158	10	378	-1	4
427	107	71	-22	124	154	10	282	-1	3
428	97	232	-17	933	963	10	31	-1	3
429	127	266	13	122	152	10	-1	49	5
430	14	204	19	593	623	10	-1	277	5
431	278	177	-20	224	254	10	218	-1	2
432	209	246	-13	374	404	10	75	-1	1
433	134	148	-30	101	131	10	445	-1	5
434	283	65	27	450	480	10	-1	522	5
435	108	80	20	178	208	10	-1	20	5
436	55	62	20	172	202	10	-1	297	5
437	141	137	30	23	53	10	-1	517	5
438	224	138	-15	909	939	10	361	-1	4
439	163	150	15	13	43	10	-1	83	5
440	213	68	10	103	133	10	-1	190	5
441	113	62	-20	524	554	10	451	-1	6
442	100	138	24	205	235	10	-1	0	5
443	126	266	-22	494	524	10	417	-1	5
444	10	150	10	146	176	10	-1	508	5
445	137	150	30	115	145	10	-1	433	5
446	258	232	20	274	304	10	-1	313	5
447	191	234	9	93	123	10	-1	167	6
448	213	119	-15	729	759	10	58	-1	9
449	5	195	-13	186	216	10	111	-1	1
450	166	203	30	55	85	10	-1	484	6
451	100	73	20	97	127	10	-1	441	6
452	147	185	-10	68	98	10	102	-1	1
453	60	156	20	115	145	10	-1	57	6
454	239	77	20	115	145	0	-1	603	6
455	163	202	20	121	151	10	-1	394	6
456	81	219	27	964	994	0	-1	605	6
457	155	28	10	142	172	10	-1	397	6
458	160	27	-20	229	259	10	473	-1	6
459	43	62	-20	821	851	10	270	-1	3
460	235	241	-10	201	231	10	544	-1	8
461	291	148	-23	636	666	10	360	-1	4
462	64	53	-1	160	190	10	78	-1	2
463	168	42	-24	633	663	10	558	-1	9
464	183	282	42	442	472	10	-1	44	6
465	289	79	19	390	420	10	-1	355	6
466	1	272	10	221	251	10	-1	405	6
467	87	183	-10	525	555	10	185	-1	2
468	234	107	-20	338	368	10	399	-1	5
469	52	288	20	199	229	10	-1	591	6
470	236	66	30	176	206	10	-1	530	6
471	264	35	-10	983	1013	10	138	-1	1
472	233	245	10	154	184	10	-1	90	6
473	144	100	20	67	97	10	-1	458	6
474	260	64	-10	433	463	10	53	-1	8
475	130	96	20	20	341	10	-1	275	6
476	202	292	-31	908	938	10	115	-1	1
477	7	31	-24	793	823	10	505	-1	7
478	96	86	12	83	113	0	-1	617	6
479	141	102	10	48	501	10	-1	542	6
480	170	93	-33	476	506	10	294	-1	3
481	85	228	10	194	224	10	-1	18	7
482	10	147	-20	159	189	10	13	-1	1
483	18	206	10	144	174	10	-1	208	7
484	164	202	-30	132	162	10	450	-1	6
485	1	81	-19	321	351	10	201	-1	2
486	148	157	24	7	37	10	-1	37	7
487	159	110	20	47	77	10	-1	283	7
488	229	40	13	239	269	10	-1	194	7
489	67	161	-2	83	113	10	308	-1	3
490	131	220	23	121	151	10	-1	251	7
491	112	199	20	67	97	10	-1	531	7
492	238	69	20	162	192	10	-1	280	7
493	258	247	40	226	256	10	-1	226	7
494	205	130	-27	939	969	10	28	-1	3
495	109	61	17	397	427	10	-1	47	7
496	59	67	10	123	153	10	-1	8	7
497	151	294	20	160	190	10	-1	291	7
498	26	0	-22	495	525	10	235	-1	3
499	45	190	-24	445	475	10	60	-1	10
500	56	212	-36	473	503	10	164	-1	1
501	148	288	-10	143	173	10	36	-1	4
502	275	263	33	68	398	10	-1	377	7
503	272	97	-10	192	222	10	395	-1	5
504	143	67	14	83	313	10	-1	537	7
505	29	8	24	751	781	10	-1	477	7
506	152	29	-16	899	929	10	179	-1	2
507	176	235	-20	88	118	10	255	-1	3
508	30	145	-10	847	877	10	444	-1	5
509	61	70	-20	119	149	10	381	-1	5
510	16	196	-17	260	290	10	165	-1	2
511	168	108	-30	121	151	10	374	-1	4
512	15	209	-20	882	912	10	191	-1	2
513	211	66	10	205	235	10	-1	189	7
514	256	54	-10	149	179	10	576	-1	9
515	11	207	-12	195	225	10	259	-1	3
516	58	240	-20	774	804	10	55	-1	8
517	131	95	-30	99	129	10	437	-1	5
518	116	14	-15	654	684	10	319	-1	4
519	154	31	20	119	632	10	-1	134	7
520	86	230	20	102	132	10	-1	193	8
521	133	99	20	137	167	10	-1	314	8
522	290	37	-27	816	846	10	434	-1	5
523	9	145	-7	171	201	10	425	-1	5
524	140	292	-10	216	246	10	144	-1	1
525	134	146	10	66	96	10	-1	293	8
526	229	179	-10	242	272	10	598	-1	10
527	72	20	-41	684	714	10	174	-1	2
528	149	285	10	135	165	10	-1	113	8
529	257	137	-10	126	156	10	239	-1	3
530	225	73	-30	519	549	10	470	-1	6
531	71	294	-20	566	596	10	491	-1	7
532	156	57	27	681	711	10	-1	34	8
533	177	281	-18	426	456	10	370	-1	4
534	117	168	14	37	67	10	-1	243	8
535	162	250	-20	196	226	10	148	-1	1
536	116	245	37	577	607	10	-1	365	8
537	153	28	-14	90	460	10	504	-1	7
538	176	70	-20	672	702	10	214	-1	2
539	50	285	10	185	215	10	-1	375	8
540	257	243	-10	201	231	10	143	-1	1
541	246	133	30	238	268	10	-1	290	8
542	140	100	-10	91	302	10	479	-1	6
543	69	134	46	624	654	10	-1	228	8
544	236	248	10	139	169	10	-1	460	8
545	217	21	-20	185	215	10	320	-1	4
546	161	112	10	39	69	10	-1	565	8
547	233	242	30	213	243	10	-1	176	8
548	127	77	-20	830	860	10	35	-1	4
549	155	180	30	30	60	10	-1	295	8
550	144	173	-10	144	174	10	173	-1	2
551	65	56	10	126	156	10	-1	329	8
552	130	102	20	151	181	10	-1	560	8
553	76	280	-17	485	515	10	256	-1	3
554	110	76	30	150	180	10	-1	272	8
555	271	101	10	206	236	10	-1	575	9
556	216	203	-13	541	571	10	2	-1	2
557	136	241	-10	372	402	10	107	-1	1
558	160	17	24	340	370	10	-1	463	9
559	64	91	-2	104	134	10	46	-1	6
560	107	39	-20	341	371	10	552	-1	8
561	106	77	-20	165	195	10	325	-1	4
562	103	93	13	566	596	0	-1	621	9
563	138	101	20	114	144	0	-1	606	9
564	15	52	21	166	196	10	-1	260	9
565	160	111	-10	40	70	10	546	-1	8
566	81	223	40	222	252	10	-1	409	9
567	113	114	20	51	81	10	-1	357	9
568	162	206	30	97	127	10	-1	195	9
569	203	183	26	70	100	10	-1	366	9
570	113	4	31	291	321	10	-1	404	9
571	176	263	-8	610	640	10	391	-1	5
572	173	72	-10	686	716	10	171	-1	2
573	279	189	30	594	624	0	-1	622	9
574	9	144	40	182	212	10	-1	68	9
575	266	104	-10	232	262	10	555	-1	9
576	253	57	10	138	168	10	-1	514	9
577	296	252	-22	789	819	10	337	-1	4
578	254	87	7	1045	1075	0	-1	612	9
579	114	198	20	60	90	10	-1	141	9
580	220	43	28	435	465	10	-1	315	9
581	11	265	10	180	210	10	-1	307	9
582	250	130	-4	213	243	10	48	-1	7
583	299	153	12	410	440	10	-1	249	9
584	133	187	-17	1068	1098	10	81	-1	5
585	246	137	10	96	126	10	-1	408	9
586	238	103	16	722	752	10	-1	248	10
587	220	182	13	613	643	10	-1	238	10
588	213	61	-5	156	186	10	331	-1	4
589	290	219	19	187	217	10	-1	156	10
590	153	61	-21	259	289	10	54	-1	8
591	55	285	-20	245	275	10	469	-1	6
592	276	66	17	151	181	10	-1	333	10
593	236	240	-20	190	220	10	371	-1	4
594	244	13	-20	723	753	10	26	-1	3
595	163	200	10	145	175	0	-1	610	10
596	62	65	-16	229	259	10	273	-1	3
597	189	240	18	98	128	10	-1	39	10
598	145	183	10	91	121	10	-1	526	10
599	140	108	10	154	184	10	-1	269	10
600	116	240	-17	525	555	10	19	-1	2
601	255	132	-10	152	182	10	59	-1	10
602	275	97	-10	169	199	10	413	-1	5
603	239	77	-20	115	145	10	454	-1	6
604	34	5	-16	735	765	10	311	-1	3
605	81	219	-27	964	994	10	456	-1	6
606	138	101	-20	114	144	10	563	-1	9
607	62	53	-10	148	178	10	412	-1	5
608	82	100	-16	578	608	10	114	-1	1
609	140	214	-24	614	644	10	92	-1	9
610	163	200	-10	145	175	10	595	-1	10
611	108	298	-17	880	910	10	278	-1	3
612	254	87	-7	1045	1075	10	578	-1	9
613	65	156	-10	151	181	10	233	-1	2
614	242	73	-20	126	156	10	109	-1	1
615	191	49	-12	130	160	10	363	-1	4
616	216	62	-20	143	173	10	180	-1	2
617	96	86	-12	83	113	10	478	-1	6
618	190	181	-30	904	934	10	335	-1	4
619	254	206	-29	621	651	10	147	-1	1
620	119	104	-10	192	222	10	197	-1	2
621	103	93	-13	566	596	10	562	-1	9
622	279	189	-30	594	624	10	573	-1	9
623	188	142	-30	1128	1158	10	86	-1	8
624	165	113	-20	148	178	10	61	-1	10
625	199	28	-12	457	487	10	358	-1	4
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
626	171	171	0	0	1206	0	-1	627	1
627	139	180	0	0	1206	0	626	-1	1
628	137	174	0	0	1206	0	-1	629	2
629	162	140	0	0	1206	0	628	-1	2
630	133	149	0	0	1206	0	-1	631	3
631	153	135	0	0	1206	0	630	-1	3
632	140	157	0	0	1206	0	-1	633	4
633	155	145	0	0	1206	0	632	-1	4
634	154	161	0	0	1206	0	-1	635	5
635	168	157	0	0	1206	0	634	-1	5
636	158	154	0	0	1206	0	-1	637	6
637	165	175	0	0	1206	0	636	-1	6
638	139	159	0	0	1206	0	-1	639	7
639	158	131	0	0	1206	0	638	-1	7
640	163	154	0	0	1206	0	-1	641	8
