Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
420	80	86	-20	2279	2643	10	426	-1	5
421	5	189	-20	354	937	10	453	-1	6
422	141	100	-10	248	515	10	479	-1	6
423	165	256	12	2326	2487	10	-1	394	5
424	108	113	10	304	317	10	-1	427	5
425	37	159	-20	266	785	10	25	-1	3
426	136	104	20	243	902	10	-1	420	5
427	107	71	-10	272	841	10	424	-1	5
428	97	232	-21	3467	4117	10	222	-1	2
429	127	266	13	369	731	10	-1	113	5
430	14	204	-11	2271	2594	10	292	-1	3
431	278	177	20	687	1228	10	-1	438	5
432	209	246	26	1468	1641	10	-1	376	5
433	134	148	20	363	567	10	-1	159	5
434	283	65	-10	1851	1870	10	138	-1	1
435	108	80	-10	532	1012	10	599	-1	10
436	55	62	20	497	996	10	-1	505	5
437	141	137	30	15	427	10	-1	4	5
438	224	138	-20	3519	3871	10	431	-1	5
439	163	150	15	13	273	10	-1	313	5
440	213	68	-10	330	498	10	546	-1	8
441	113	62	-20	2021	2287	10	542	-1	8
442	100	138	24	695	1064	10	-1	571	5
443	126	266	27	1933	2139	10	-1	365	6
444	10	150	10	407	881	10	-1	515	6
445	137	150	30	382	656	10	-1	391	6
446	258	232	20	1078	1235	10	-1	184	6
447	191	234	-30	346	401	10	234	-1	3
448	213	119	-13	2811	3140	10	587	-1	9
449	5	195	-2	536	1069	10	308	-1	4
450	166	203	-20	102	451	10	255	-1	3
451	100	73	20	290	605	10	-1	543	6
452	147	185	10	266	399	10	-1	380	6
453	60	156	20	281	757	10	-1	421	6
454	239	77	20	391	529	10	-1	578	6
455	163	202	-10	300	790	10	389	-1	5
456	81	219	-17	3578	4251	10	256	-1	3
457	155	28	10	362	895	10	-1	289	6
458	160	27	30	756	1192	10	-1	269	6
459	43	62	-20	3218	3469	10	353	-1	4
460	235	241	30	693	1036	10	-1	401	6
461	291	148	-30	2326	2878	10	573	-1	9
462	64	53	-20	546	850	10	475	-1	6
463	168	42	-30	2337	2846	10	223	-1	2
464	183	282	42	1517	2136	10	-1	2	6
465	289	79	-30	1497	1747	10	403	-1	5
466	1	272	10	678	1213	10	-1	553	6
467	87	183	-15	1795	2525	10	91	-1	4
468	234	107	-10	1315	1513	10	149	-1	1
469	52	288	-15	845	868	10	340	-1	4
470	236	66	30	648	880	10	-1	271	6
471	264	35	-11	3817	4167	10	128	-1	1
472	233	245	10	488	862	10	-1	547	6
473	144	100	20	249	410	10	-1	378	6
474	260	64	-20	1753	1832	10	400	-1	5
475	130	96	20	222	784	10	-1	462	6
476	202	292	-16	3551	3833	10	526	-1	8
477	7	31	-30	2994	3469	10	8	-1	10
478	96	86	12	90	579	10	-1	174	6
479	141	102	10	65	405	10	-1	422	6
480	170	93	-40	1665	2259	10	166	-1	2
481	85	228	-20	577	1096	10	262	-1	3
482	10	147	-10	604	788	10	386	-1	5
483	18	206	10	410	859	10	-1	316	6
484	164	202	-30	382	797	10	384	-1	5
485	1	81	-10	1091	1593	10	187	-1	2
486	148	157	24	7	492	10	-1	36	7
487	159	110	20	99	400	10	-1	590	7
488	229	40	-10	815	1219	10	108	-1	1
489	67	161	10	84	586	10	-1	305	7
490	131	220	-21	289	797	10	415	-1	5
491	112	199	20	276	383	10	-1	324	7
492	238	69	20	588	830	10	-1	215	7
493	258	247	40	783	1142	10	-1	377	7
494	205	130	30	3736	3899	10	-1	86	7
495	109	61	-30	1435	1858	10	396	-1	5
496	59	67	10	323	744	10	-1	270	7
497	151	294	20	562	836	10	-1	263	7
498	26	0	-9	1783	2294	10	560	-1	9
499	45	190	-40	1650	2029	10	230	-1	2
500	56	212	10	1876	2025	10	-1	508	7
501	148	288	30	380	886	10	-1	96	7
502	275	263	33	546	910	10	-1	150	7
503	272	97	-20	686	970	10	333	-1	4
504	143	67	-10	127	539	10	172	-1	2
505	29	8	-20	2965	3162	10	436	-1	5
506	152	29	-20	3212	4102	10	518	-1	7
507	176	235	33	269	442	10	-1	238	7
508	30	145	-10	3274	3622	10	500	-1	7
509	61	70	30	197	760	10	-1	551	7
510	16	196	-10	895	1306	10	41	-1	5
511	168	108	-30	475	616	10	161	-1	1
512	15	209	-12	3360	3819	10	232	-1	3
513	211	66	-10	770	987	10	163	-1	2
514	256	54	-10	556	756	10	152	-1	1
515	11	207	-10	650	1034	10	444	-1	6
516	58	240	20	3049	3267	10	-1	267	7
517	131	95	20	359	556	10	-1	301	7
518	116	14	20	2519	2832	10	-1	506	7
519	154	31	20	239	714	10	-1	42	8
520	86	230	-14	206	696	10	534	-1	8
521	133	99	20	266	952	10	-1	382	8
522	290	37	-19	3225	3425	10	22	-1	2
523	9	145	-16	461	1028	10	154	-1	1
524	140	292	10	831	1021	10	-1	414	8
525	134	146	10	105	544	10	-1	165	8
526	229	179	16	922	1133	10	-1	476	8
527	72	20	-33	2553	3042	10	294	-1	3
528	149	285	10	305	856	10	-1	84	8
529	257	137	20	368	759	10	-1	299	8
530	225	73	-13	2012	2258	10	372	-1	4
531	71	294	-10	2228	2418	10	373	-1	5
532	156	57	-15	2635	2937	10	58	-1	9
533	177	281	-10	1574	1950	10	107	-1	1
534	117	168	14	41	260	10	-1	520	8
535	162	250	24	804	880	10	-1	56	8
536	116	245	-24	2295	2443	10	49	-1	7
537	153	28	10	210	950	10	-1	398	8
538	176	70	-5	2691	2805	10	176	-1	2
539	50	285	10	717	886	10	-1	73	8
540	257	243	10	676	1054	10	-1	155	8
541	246	133	-19	838	1189	10	589	-1	9
542	140	100	20	346	506	10	-1	441	8
543	69	134	-20	2474	2638	10	451	-1	6
544	236	248	-10	550	685	10	15	-1	1
545	217	21	-20	586	1013	10	280	-1	3
546	161	112	10	39	416	10	-1	440	8
547	233	242	-10	714	1113	10	472	-1	6
548	127	77	-6	3205	3553	10	51	-1	7
549	155	180	30	30	576	10	-1	345	8
550	144	173	-10	472	800	10	173	-1	2
551	65	56	-30	338	769	10	509	-1	7
552	130	102	-10	546	785	10	5	-1	7
553	76	280	-10	1797	2201	10	466	-1	6
554	110	76	-10	441	883	10	342	-1	4
555	271	101	-10	732	1037	10	12	-1	1
556	216	203	5	1964	2483	10	-1	219	8
557	136	241	11	1313	1780	10	-1	157	9
558	160	17	-12	1057	1786	10	363	-1	4
559	64	91	29	220	696	10	-1	104	9
560	107	39	9	1142	1702	10	-1	498	9
561	106	77	-20	344	1093	10	20	-1	2
562	103	93	-12	2055	2595	10	318	-1	4
563	138	101	20	446	590	10	-1	329	9
564	15	52	21	517	818	10	-1	319	9
565	160	111	30	127	280	10	-1	388	9
566	81	223	40	714	1183	10	-1	208	9
567	113	114	-5	51	426	10	133	-1	1
568	162	206	30	86	809	10	-1	202	9
569	203	183	26	270	411	10	-1	90	9
570	113	4	-10	1072	1374	10	88	-1	1
571	176	263	-24	2421	2576	10	442	-1	5
572	173	72	-11	2547	3058	10	195	-1	2
573	279	189	30	2246	2630	10	-1	461	9
574	9	144	40	607	970	0	-1	606	9
575	266	104	-20	740	1237	10	265	-1	3
576	253	57	10	411	700	10	-1	395	9
577	296	252	18	2965	3469	0	-1	602	9
578	254	87	-20	4162	4325	10	454	-1	6
579	114	198	20	60	503	0	-1	600	9
580	220	43	28	1621	1977	10	-1	125	9
581	11	265	-22	545	981	10	251	-1	3
582	250	130	-15	875	952	10	288	-1	3
583	299	153	-20	1447	1954	10	218	-1	2
584	133	187	-9	4235	4426	10	277	-1	3
585	246	137	10	251	525	10	-1	287	9
586	238	103	-30	2740	3158	10	123	-1	1
587	220	182	13	2253	2770	10	-1	448	9
588	213	61	-20	556	809	10	274	-1	3
589	290	219	19	685	931	10	-1	541	9
590	153	61	-20	815	1375	10	487	-1	7
591	55	285	30	906	1175	10	-1	307	10
592	276	66	-14	493	719	10	266	-1	3
593	236	240	30	790	847	10	-1	335	10
594	244	13	-14	2939	2965	10	69	-1	10
595	163	200	-10	507	769	10	598	-1	10
596	62	65	-21	869	1082	10	54	-1	8
597	189	240	18	319	559	10	-1	182	10
598	145	183	10	118	731	10	-1	595	10
599	140	108	10	503	850	10	-1	435	10
600	114	198	-20	60	503	10	579	-1	9
601	52	63	-10	344	1042	10	79	-1	10
602	296	252	-18	2965	3469	10	577	-1	9
603	293	62	-10	560	899	10	326	-1	4
604	162	148	-25	2824	3298	10	227	-1	2
605	69	208	-17	2242	2533	10	31	-1	4
606	9	144	-40	607	970	10	574	-1	9
607	139	110	-21	3114	3878	10	240	-1	3
608	159	89	-22	3273	3457	10	34	-1	4
609	214	234	-21	2924	3038	10	170	-1	2
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
610	151	173	0	0	4823	0	-1	611	1
611	151	173	0	0	4823	0	610	-1	1
612	166	132	0	0	4823	0	-1	613	2
613	166	132	0	0	4823	0	612	-1	2
614	192	119	0	0	4823	0	-1	615	3
615	192	119	0	0	4823	0	614	-1	3
616	108	109	0	0	4823	0	-1	617	4
