Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
131	472	57	-20	0	7080	10	222	-1	6
132	460	328	13	876	1096	10	-1	830	4
133	89	270	-10	814	1034	10	634	-1	12
134	374	190	20	573	793	10	-1	777	4
135	463	253	-10	4188	4408	10	559	-1	3
136	97	93	-20	962	1182	10	752	-1	15
137	163	472	-25	2614	2834	10	814	-1	16
138	29	336	-20	1326	1546	10	992	-1	16
139	84	453	-10	4892	5112	10	923	-1	19
140	294	421	-23	6302	6522	10	97	-1	20
141	343	62	-10	1430	1650	10	168	-1	6
142	371	193	20	0	7241	10	-1	724	5
143	142	372	-20	0	7212	10	151	-1	5
144	66	88	-10	0	7129	10	639	-1	12
145	395	332	-10	0	7208	10	759	-1	15
146	93	413	17	845	1065	10	-1	250	5
147	267	394	10	1037	1257	10	-1	15	5
148	249	258	-20	0	7366	10	70	-1	13
149	472	129	10	0	7122	10	-1	619	5
150	87	3	-8	5732	5952	10	878	-1	18
151	62	326	20	1145	1365	10	-1	143	5
152	212	186	-18	6886	7106	10	414	-1	9
153	241	402	-10	0	7222	10	260	-1	7
154	439	266	-29	741	961	10	493	-1	10
155	79	80	-20	5528	5748	10	942	-1	19
156	62	453	10	1179	1399	10	-1	585	5
157	188	151	-12	5187	5407	10	390	-1	8
158	386	154	-10	0	7208	10	81	-1	16
159	38	301	-10	1182	1402	10	59	-1	11
160	192	265	10	497	717	10	-1	693	5
161	371	192	30	519	739	10	-1	578	5
162	64	294	-10	0	7183	10	354	-1	8
163	381	494	-22	1334	1554	10	956	-1	20
164	437	12	20	1318	1538	10	-1	937	5
165	186	135	-27	2871	3091	10	897	-1	18
166	459	10	10	0	7056	10	-1	560	5
167	175	422	24	5786	6006	10	-1	310	6
168	274	48	10	845	1065	10	-1	141	6
169	488	173	-20	1115	1335	10	374	-1	8
170	398	97	10	836	1056	10	-1	669	6
171	385	17	-30	3235	3455	10	980	-1	20
172	180	283	-10	2975	3195	10	373	-1	8
173	71	12	-10	1172	1392	10	43	-1	9
174	343	49	10	1060	1280	10	-1	907	6
175	248	251	20	2	222	10	-1	995	6
176	7	194	29	0	7125	10	-1	969	6
177	322	290	23	5916	6136	10	-1	388	6
178	410	399	25	935	1155	10	-1	217	6
179	398	103	-20	1114	1334	10	266	-1	7
180	385	285	13	0	7235	10	-1	543	6
181	179	497	-6	0	7117	10	912	-1	18
182	464	13	-20	1539	1759	10	40	-1	8
183	492	335	10	3313	3533	10	-1	35	6
184	27	464	-10	5164	5384	10	96	-1	20
185	231	29	-27	4905	5125	10	699	-1	13
186	157	38	3	4191	4411	10	-1	405	6
187	439	268	-17	1191	1411	10	930	-1	19
188	149	214	7	0	7267	0	-1	1007	6
189	187	73	18	1168	1388	10	-1	780	6
190	429	169	8	3611	3831	10	-1	610	6
191	350	199	21	0	7262	10	-1	587	6
192	60	231	-19	4104	4324	10	856	-1	17
193	448	404	15	2396	2616	10	-1	430	6
194	481	20	-20	1388	1608	10	56	-1	4
195	436	25	-20	5129	5349	10	516	-1	10
196	111	459	-30	1435	1655	10	866	-1	17
197	389	17	-30	1463	1683	10	786	-1	16
198	148	208	-30	2106	2326	10	742	-1	15
199	475	477	20	1618	1838	10	-1	289	6
200	390	325	-20	1005	1225	10	209	-1	6
201	346	354	8	3270	3490	10	-1	630	6
202	91	266	-10	930	1150	10	922	-1	19
203	17	65	20	1307	1527	10	-1	421	6
204	391	112	-5	4001	4221	10	976	-1	20
205	224	203	20	155	375	10	-1	126	6
206	426	231	-10	4114	4334	10	882	-1	18
207	260	472	33	4144	4364	10	-1	105	6
208	265	0	-14	3584	3804	10	593	-1	11
209	391	293	20	903	1123	10	-1	200	6
210	411	421	20	1260	1480	10	-1	0	6
211	132	30	20	0	7125	10	-1	505	6
212	475	480	30	0	7053	10	-1	661	6
213	286	244	-16	5136	5356	10	668	-1	13
214	436	237	-10	0	7188	10	730	-1	14
215	402	284	-19	658	878	10	737	-1	14
216	287	397	12	2257	2477	10	-1	721	6
217	272	420	-25	5543	5763	10	178	-1	6
218	477	120	10	1368	1588	10	-1	428	6
219	145	434	20	932	1152	10	-1	334	6
220	33	286	-20	6184	6404	10	366	-1	8
221	370	262	15	4398	4618	10	-1	283	6
222	393	20	20	1563	1783	10	-1	131	6
223	330	308	-4	4682	4902	10	429	-1	9
224	246	398	40	532	752	10	-1	66	6
225	482	184	-9	4427	4647	10	389	-1	8
226	451	305	-30	774	994	10	959	-1	20
227	226	316	-21	221	441	10	450	-1	9
228	110	459	30	0	7123	10	-1	510	6
229	244	250	10	47	267	10	-1	565	6
230	458	16	20	1192	1412	10	-1	872	6
231	390	34	7	4241	4461	10	-1	660	6
232	423	214	20	867	1087	10	-1	360	6
233	219	215	32	127	347	10	-1	826	6
234	326	118	10	0	7222	10	-1	473	6
235	365	74	-27	3394	3614	10	654	-1	12
236	331	356	13	2847	3067	10	-1	757	6
237	210	398	10	817	1037	10	-1	733	6
238	403	93	10	0	7155	10	-1	53	6
239	248	404	30	598	818	10	-1	397	6
240	65	62	-10	3906	4126	10	954	-1	20
241	460	13	-20	1287	1507	10	681	-1	13
242	0	293	30	1115	1335	10	-1	633	7
243	211	248	26	96	316	10	-1	371	7
244	484	174	10	1058	1278	10	-1	492	7
245	175	352	-14	6660	6880	10	75	-1	15
246	455	168	-10	3467	3687	10	767	-1	15
247	224	191	20	324	544	10	-1	968	7
248	439	156	2	2103	2323	10	-1	518	7
249	434	359	13	5569	5789	10	-1	794	7
250	118	314	-17	0	7228	10	146	-1	5
251	234	246	10	259	479	10	-1	834	7
252	406	450	20	1037	1257	0	-1	1006	7
253	75	118	-17	1636	1856	10	26	-1	7
254	115	395	-20	3261	3481	10	327	-1	7
255	329	456	19	996	1216	10	-1	38	7
256	218	403	-20	5277	5497	10	314	-1	7
257	149	341	-10	1616	1836	10	39	-1	8
258	253	74	-30	5400	5620	10	384	-1	8
259	436	241	-19	1309	1529	10	726	-1	14
260	238	203	10	375	595	10	-1	153	7
261	405	455	-27	0	7117	10	331	-1	8
262	485	27	10	0	7051	10	-1	378	7
263	323	118	20	643	863	10	-1	675	7
264	330	371	-20	2234	2454	10	326	-1	7
265	25	65	-23	1505	1725	10	5	-1	10
266	406	96	20	863	1083	10	-1	179	7
267	49	451	-22	1120	1340	10	508	-1	10
268	307	249	-20	5506	5726	10	982	-1	20
269	178	135	-28	6055	6275	10	941	-1	19
270	299	353	34	396	616	10	-1	657	7
271	236	213	20	98	318	10	-1	528	7
272	355	177	20	497	717	10	-1	315	7
273	394	23	-10	1615	1835	10	731	-1	14
274	306	235	25	172	392	10	-1	628	7
275	90	477	-10	1051	1271	10	916	-1	18
276	379	486	22	2687	2907	10	-1	459	7
277	435	16	10	1470	1690	10	-1	789	7
278	8	497	-22	0	7029	10	483	-1	10
279	150	484	-20	2501	2721	10	465	-1	9
280	213	399	18	936	1156	10	-1	802	7
281	391	18	10	1511	1731	10	-1	570	7
282	111	392	-30	0	7176	10	781	-1	16
283	330	281	-15	5322	5542	10	221	-1	6
284	344	203	14	669	889	10	-1	322	7
285	91	235	10	1076	1296	10	-1	810	7
286	346	60	10	1285	1505	10	-1	395	7
287	483	27	-10	1832	2052	10	964	-1	20
288	382	498	10	1237	1457	10	-1	545	7
289	457	492	-20	2032	2252	10	199	-1	6
290	291	213	-15	5031	5251	10	925	-1	19
291	154	374	-30	0	7218	10	538	-1	10
292	225	196	-24	0	7315	10	747	-1	15
293	94	40	-15	4272	4492	10	558	-1	2
294	0	356	-30	4345	4565	10	688	-1	13
295	297	283	-9	0	7317	10	935	-1	19
296	371	423	10	784	1004	10	-1	772	7
297	417	217	30	754	974	10	-1	116	7
298	500	228	-22	0	7124	10	783	-1	16
299	412	214	10	604	824	10	-1	840	7
300	442	289	25	764	984	10	-1	806	7
301	157	269	31	0	7280	10	-1	867	7
302	440	241	10	1205	1425	10	-1	122	7
303	100	266	20	586	806	10	-1	502	7
304	111	178	18	566	786	10	-1	417	7
305	91	101	10	1193	1413	10	-1	461	7
306	25	307	-1	998	1218	10	537	-1	10
307	135	400	-20	1194	1414	10	586	-1	11
308	58	458	10	1291	1511	10	-1	506	7
309	133	26	-25	0	7122	10	496	-1	10
310	211	386	-24	0	7233	10	167	-1	6
311	94	97	-20	856	1076	10	807	-1	16
312	30	155	-8	5122	5342	10	831	-1	17
313	208	184	20	294	514	10	-1	943	7
314	394	333	20	777	997	10	-1	256	7
315	355	180	-20	549	769	10	272	-1	7
316	241	180	-16	6778	6998	10	46	-1	9
317	21	485	-20	1353	1573	10	365	-1	8
318	80	251	-10	1214	1434	10	646	-1	12
319	476	61	-12	1795	2015	10	645	-1	12
320	406	94	10	911	1131	10	-1	402	7
321	364	71	5	0	7162	10	-1	642	7
322	418	221	-14	0	7204	10	284	-1	7
323	274	441	12	2778	2998	10	-1	12	7
324	304	97	20	727	947	10	-1	422	7
325	297	102	-20	0	7219	10	851	-1	17
326	250	405	20	646	866	10	-1	264	7
327	111	463	20	1286	1506	10	-1	254	7
328	408	279	-20	0	7214	10	690	-1	13
329	263	418	-20	1114	1334	10	36	-1	8
330	480	119	-22	2514	2734	10	779	-1	15
331	420	383	27	3928	4148	10	-1	261	8
332	142	14	18	3341	3561	10	-1	894	8
333	73	328	20	714	934	10	-1	468	8
334	50	438	-20	1347	1567	10	219	-1	6
335	441	7	-10	0	7065	10	999	-1	20
336	462	14	20	1588	1808	10	-1	477	8
337	360	294	-17	5671	5891	10	911	-1	18
338	58	39	-32	4652	4872	10	686	-1	13
339	58	391	-30	3529	3749	10	974	-1	20
340	410	285	20	0	7211	10	-1	482	8
341	96	97	20	808	1028	10	-1	994	8
342	21	64	20	1409	1629	10	-1	913	8
343	238	210	30	0	7333	0	-1	1001	8
344	479	121	10	1231	1451	10	-1	672	8
345	200	178	20	374	594	10	-1	499	8
346	216	341	-8	2616	2836	10	697	-1	13
347	48	437	4	3215	3435	10	-1	127	8
348	200	270	-20	236	456	10	990	-1	14
349	357	181	20	598	818	10	-1	590	8
350	476	174	-20	1297	1517	10	874	-1	18
351	400	286	10	0	7220	10	-1	853	8
352	351	481	10	1287	1507	10	-1	120	8
353	270	400	10	545	765	10	-1	967	8
354	95	234	10	653	873	10	-1	162	8
355	128	113	22	1451	1671	10	-1	758	8
356	133	455	25	0	7138	10	-1	696	8
357	16	463	20	0	7058	10	-1	641	8
358	59	388	-10	2651	2871	10	11	-1	2
359	376	190	-5	621	841	10	710	-1	14
360	481	122	-20	0	7110	10	232	-1	6
361	266	405	-3	868	1088	10	709	-1	14
362	374	232	33	441	661	10	-1	454	8
363	398	20	20	1076	1296	10	-1	376	8
364	481	26	30	1227	1447	10	-1	756	8
365	63	444	20	0	7105	10	-1	317	8
366	89	290	20	0	7209	10	-1	220	8
367	246	314	-6	5781	6001	10	497	-1	10
368	40	304	-10	0	7158	10	899	-1	18
369	262	369	15	0	7255	10	-1	852	8
370	323	29	-14	0	7142	10	563	-1	5
371	89	65	-26	2881	3101	10	243	-1	7
372	144	35	-20	0	7135	10	626	-1	12
373	200	265	10	610	830	10	-1	172	8
374	436	264	20	686	906	10	-1	169	8
375	15	457	-10	0	7061	10	727	-1	14
376	397	20	-20	0	7102	10	363	-1	8
377	328	491	-10	2713	2933	10	531	-1	10
378	399	175	-10	0	7208	10	262	-1	7
379	432	2	20	1866	2086	10	-1	111	8
380	63	336	20	0	7169	10	-1	625	8
381	6	296	-4	0	7126	10	918	-1	18
382	146	376	8	937	1157	10	-1	833	8
383	295	247	-20	5214	5434	10	684	-1	13
384	235	33	30	5348	5568	10	-1	258	8
385	233	204	20	217	437	10	-1	705	8
386	142	360	-11	6128	6348	10	784	-1	16
387	177	156	25	0	7255	10	-1	946	8
388	315	287	-23	0	7300	10	177	-1	6
389	452	172	9	0	7158	10	-1	225	8
390	263	153	12	1650	1870	10	-1	157	8
391	493	493	20	3426	3646	10	-1	28	8
392	320	283	30	442	662	10	-1	400	8
393	64	5	-10	0	7067	10	487	-1	10
394	95	235	10	563	783	10	-1	886	8
395	203	211	-10	5226	5446	10	286	-1	7
396	16	497	20	1703	1923	10	-1	769	8
397	348	348	-30	3739	3959	10	239	-1	6
398	485	104	-20	3178	3398	10	445	-1	9
399	330	147	-22	3394	3614	10	991	-1	15
400	443	237	-30	754	974	10	392	-1	8
401	316	286	30	547	767	10	-1	566	9
402	335	46	-10	0	7153	10	320	-1	7
403	381	495	20	1290	1510	10	-1	988	9
404	364	173	30	721	941	10	-1	575	9
405	267	162	-3	5797	6017	10	186	-1	6
406	214	245	8	85	305	10	-1	614	9
407	92	234	10	0	7216	10	-1	929	9
408	347	459	-20	0	7144	10	773	-1	15
409	30	7	-10	4754	4974	10	815	-1	16
410	120	37	-24	3101	3321	10	920	-1	19
411	397	153	-10	3530	3750	10	989	-1	13
412	210	29	13	4203	4423	10	-1	114	9
413	87	285	30	964	1184	10	-1	821	9
414	132	32	18	3138	3358	10	-1	152	9
415	390	294	-10	949	1169	10	80	-1	16
416	67	451	-9	0	7103	10	738	-1	14
417	24	68	-18	1658	1878	10	304	-1	7
418	146	439	-12	1037	1257	10	919	-1	19
419	209	212	-44	0	7319	10	33	-1	8
420	6	292	-20	970	1190	10	448	-1	9
421	18	63	-20	1356	1576	10	203	-1	6
422	149	98	-20	4660	4880	10	324	-1	7
423	91	268	-10	978	1198	10	792	-1	16
424	103	177	28	0	7210	10	-1	880	9
425	367	178	20	721	941	10	-1	674	9
426	225	269	30	5083	5303	10	-1	589	9
427	443	246	-24	919	1139	10	555	-1	10
428	306	42	-10	1907	2127	10	218	-1	6
429	374	306	4	0	7238	10	-1	223	9
430	413	421	-15	0	7138	10	193	-1	6
431	470	405	-20	0	7105	10	827	-1	17
432	33	278	18	5949	6169	10	-1	734	9
433	149	458	-18	4655	4875	10	945	-1	19
434	257	57	-20	4904	5124	10	664	-1	13
435	272	403	30	0	7220	10	-1	877	9
436	221	291	9	184	404	10	-1	822	9
437	1	101	-20	5029	5249	10	463	-1	9
438	332	459	35	1475	1695	10	-1	823	9
439	220	392	20	0	7229	10	-1	9	9
440	253	50	27	903	1123	10	-1	819	9
441	250	441	-36	0	7183	10	48	-1	9
442	471	484	-26	0	7053	10	87	-1	17
443	480	152	26	4086	4306	10	-1	647	9
444	404	83	-20	1194	1414	10	902	-1	18
445	476	94	20	0	7100	10	-1	398	9
446	458	213	-10	4513	4733	10	957	-1	20
447	215	395	20	968	1188	10	-1	824	9
448	85	288	20	728	948	10	-1	420	9
449	179	75	13	2960	3180	10	-1	662	9
450	228	287	21	112	332	10	-1	227	9
451	397	18	10	1168	1388	10	-1	900	9
452	238	204	20	419	639	10	-1	655	9
453	488	3	-30	1602	1822	10	615	-1	12
454	407	88	-33	1298	1518	10	362	-1	8
455	459	14	20	1241	1461	10	-1	828	9
456	120	17	30	1116	1336	10	-1	542	9
457	235	316	-12	0	7307	10	901	-1	18
458	370	382	11	3535	3755	10	-1	905	9
459	405	454	-22	5212	5432	10	276	-1	7
460	17	458	-10	1732	1952	10	624	-1	12
461	43	135	-10	0	7138	10	305	-1	7
462	318	497	-18	0	7118	10	103	-1	1
463	199	268	20	0	7320	10	-1	437	9
464	111	467	-23	0	7117	10	665	-1	13
465	138	438	20	1149	1369	10	-1	279	9
466	172	314	9	2182	2402	10	-1	921	9
467	494	468	-14	1410	1630	10	947	-1	19
468	35	303	-20	0	7153	10	333	-1	8
469	341	59	27	3159	3379	10	-1	766	9
470	423	221	9	1033	1253	10	-1	691	9
471	395	295	-20	845	1065	10	62	-1	12
472	413	417	10	1424	1644	10	-1	892	9
473	339	60	-10	844	1064	10	234	-1	6
474	277	428	7	0	7194	10	-1	803	9
475	176	199	28	299	519	10	-1	903	9
476	265	240	9	18	238	10	-1	812	9
477	365	190	-20	5910	6130	10	336	-1	8
478	133	53	20	0	7145	10	-1	652	9
479	387	488	20	1448	1668	10	-1	679	9
480	385	295	20	509	729	10	-1	891	9
481	491	369	28	2918	3138	10	-1	494	10
482	445	273	-20	1031	1251	10	340	-1	8
483	195	273	22	0	7315	10	-1	278	10
484	313	493	-40	4772	4992	10	4	-1	8
485	495	227	-37	1376	1596	10	671	-1	13
486	241	403	-20	0	7221	10	104	-1	1
487	30	72	10	1726	1946	10	-1	393	10
488	21	487	-10	1401	1621	10	101	-1	1
489	324	99	10	1352	1572	10	-1	666	10
490	453	318	-19	0	7160	10	113	-1	2
491	443	272	10	0	7180	10	-1	88	10
492	447	184	-10	1698	1918	10	244	-1	7
493	366	288	29	0	7252	10	-1	154	10
494	440	284	-28	0	7181	10	481	-1	10
495	13	314	-20	975	1195	10	829	-1	17
496	72	227	25	0	7195	10	-1	309	10
497	377	385	6	3465	3685	10	-1	367	10
498	477	478	-7	0	7053	10	71	-1	14
499	204	185	-20	0	7295	10	345	-1	8
500	226	191	20	372	592	10	-1	700	10
501	330	138	-23	4438	4658	10	41	-1	9
502	185	434	-20	0	7179	10	303	-1	7
503	483	22	-20	0	7049	10	855	-1	17
504	71	282	-17	2567	2787	10	816	-1	16
505	60	5	-20	0	7064	10	211	-1	6
506	189	402	-10	2144	2364	10	308	-1	7
507	134	211	-10	482	702	10	870	-1	18
508	146	313	22	0	7253	10	-1	267	10
509	21	146	-20	1947	2167	10	799	-1	16
510	37	281	-30	0	7159	10	228	-1	6
511	416	417	20	1372	1592	10	-1	523	10
512	44	311	27	1630	1850	10	-1	554	10
513	361	181	20	0	7244	10	-1	873	10
514	444	242	-10	862	1082	10	541	-1	10
515	444	271	10	982	1202	10	-1	591	10
516	359	179	20	0	7244	10	-1	195	10
517	388	334	20	0	7213	10	-1	972	10
518	401	164	-2	0	7201	10	248	-1	7
519	499	316	-10	2487	2707	10	689	-1	13
520	399	106	20	1207	1427	10	-1	52	10
521	425	215	10	916	1136	10	-1	917	10
522	407	98	10	814	1034	10	-1	19	10
523	406	460	-20	2877	3097	10	511	-1	10
524	88	95	20	0	7150	10	-1	27	10
525	95	64	4	3064	3284	10	-1	963	10
526	306	229	-20	5281	5501	10	598	-1	11
527	273	55	20	725	945	10	-1	809	10
528	384	149	-20	4789	5009	10	271	-1	7
529	122	35	10	981	1201	10	-1	30	10
530	308	199	-17	6033	6253	10	725	-1	14
531	390	301	10	661	881	10	-1	377	10
532	300	108	10	542	762	10	-1	632	10
533	267	400	10	929	1149	10	-1	47	10
534	8	300	10	1423	1643	10	-1	835	10
535	105	181	19	6125	6345	10	-1	42	10
536	398	325	30	933	1153	10	-1	602	10
537	166	247	1	276	496	10	-1	306	10
538	140	431	30	0	7163	10	-1	291	10
539	253	118	19	2189	2409	0	-1	1005	10
540	359	246	18	0	7265	10	-1	728	10
541	321	277	10	244	464	10	-1	514	10
542	168	59	-30	1464	1684	10	456	-1	9
543	406	285	-13	0	7215	10	180	-1	6
544	391	334	20	724	944	10	-1	862	10
545	437	19	-10	4056	4276	10	288	-1	7
546	201	278	13	166	386	10	-1	836	10
547	435	267	20	1291	1511	10	-1	677	10
548	245	408	-20	815	1035	10	973	-1	20
549	16	462	10	0	7059	10	-1	904	10
550	107	374	-6	3657	3877	10	45	-1	9
551	477	97	-20	1131	1351	10	805	-1	16
552	346	57	20	1233	1453	10	-1	869	10
553	14	459	20	1343	1563	10	-1	857	10
554	102	6	-27	5834	6054	10	512	-1	10
555	359	287	24	0	7259	10	-1	427	10
556	297	131	25	4662	4882	10	-1	68	10
557	282	1	18	4170	4390	10	-1	713	1
558	21	70	15	3085	3305	10	-1	293	2
559	440	244	10	0	7184	10	-1	135	3
560	482	104	-10	3230	3450	10	166	-1	5
561	120	261	-30	3173	3393	10	785	-1	16
562	125	29	-10	1133	1353	10	915	-1	18
563	292	32	14	917	1137	10	-1	370	5
564	262	92	25	0	7216	10	-1	651	6
565	68	160	-10	0	7171	10	229	-1	6
566	405	276	-30	937	1157	10	401	-1	9
567	277	50	10	791	1011	10	-1	698	7
568	32	319	21	0	7146	10	-1	879	8
569	344	70	24	0	7171	10	-1	865	11
570	481	84	-10	2022	2242	10	281	-1	7
571	21	68	-10	1606	1826	10	850	-1	17
572	441	244	-20	1108	1328	10	73	-1	14
573	57	43	15	0	7091	10	-1	604	11
574	1	293	-20	1071	1291	10	844	-1	17
575	481	96	-30	1188	1408	10	404	-1	9
576	471	368	19	1712	1932	10	-1	14	11
577	236	126	23	439	659	10	-1	808	11
578	406	99	-30	908	1128	10	161	-1	5
579	303	186	10	5417	5637	0	-1	1008	11
580	225	369	38	426	646	10	-1	106	11
581	412	453	-10	1188	1408	10	858	-1	17
582	104	349	20	4037	4257	10	-1	744	11
583	173	182	25	351	571	10	-1	884	11
584	111	464	-24	1242	1462	10	885	-1	18
585	53	440	-10	1292	1512	10	156	-1	5
586	69	336	20	0	7174	10	-1	307	11
587	359	182	-21	0	7246	10	191	-1	6
588	13	459	-30	0	7059	10	592	-1	11
589	244	277	-30	5205	5425	10	426	-1	9
590	484	177	-20	1006	1226	10	349	-1	8
591	452	206	-10	1969	2189	10	515	-1	10
592	22	483	30	1244	1464	10	-1	588	11
593	452	110	14	1361	1581	10	-1	208	11
594	347	192	-34	5953	6173	10	876	-1	18
595	95	92	-21	1011	1231	10	863	-1	17
596	368	311	-20	3704	3924	10	736	-1	14
597	479	387	13	1590	1810	10	-1	3	11
598	479	169	20	1234	1454	10	-1	526	11
599	497	266	25	2990	3210	0	-1	1003	11
600	66	336	10	1013	1233	10	-1	910	11
601	376	195	10	724	944	10	-1	927	11
602	401	281	-30	1044	1264	10	536	-1	10
603	441	177	-10	4005	4225	10	888	-1	18
604	231	203	-15	0	7324	10	573	-1	11
605	21	488	-10	1445	1665	10	663	-1	13
