Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
80	398	49	-16	3107	3347	10	424	-1	9
81	497	296	-33	2390	2630	10	836	-1	17
82	276	84	20	2665	2905	10	-1	527	17
83	128	113	-10	1391	1631	10	40	-1	9
84	422	498	5	2708	2948	10	-1	712	17
85	460	424	-23	5758	5998	10	482	-1	10
86	246	314	-23	5721	5961	10	280	-1	7
87	0	422	8	3224	3464	10	-1	437	18
88	166	247	1	216	456	10	-1	468	18
89	311	422	-25	3892	4132	10	879	-1	18
90	392	95	16	3005	3245	10	-1	215	19
91	460	117	-16	2019	2259	10	775	-1	16
92	28	467	34	5310	5550	10	-1	666	19
93	375	145	12	3657	3897	10	-1	674	19
94	240	255	-24	6384	6624	10	191	-1	6
95	440	436	-13	3508	3748	10	699	-1	14
96	454	201	-20	5160	5400	10	558	-1	11
97	407	35	-13	5093	5333	10	791	-1	16
98	420	383	-9	3868	4108	10	158	-1	6
99	264	180	-1	6663	6903	10	426	-1	9
100	440	294	-17	3781	4021	10	32	-1	8
101	500	228	8	3067	3307	10	-1	668	1
102	144	331	13	3665	3905	10	-1	761	1
103	98	2	14	2307	2547	10	-1	722	1
104	461	186	-13	5989	6229	10	974	-1	20
105	68	450	-22	2470	2710	10	394	-1	9
106	153	192	-21	3403	3643	10	924	-1	19
107	34	239	16	816	1056	10	-1	696	1
108	465	367	14	4047	4287	10	-1	576	1
109	208	488	22	1850	2090	10	-1	800	2
110	93	413	17	785	1025	10	-1	645	2
111	371	332	-19	2058	2298	10	262	-1	7
112	231	167	15	221	461	10	-1	597	2
113	179	75	13	2900	3140	10	-1	859	2
114	196	489	23	4061	4301	10	-1	170	2
115	280	245	21	30	270	10	-1	65	2
116	108	37	23	2138	2378	10	-1	69	2
117	1	101	-8	4969	5209	10	168	-1	6
118	420	80	24	4327	4567	10	-1	62	3
119	38	190	-23	1079	1319	10	990	-1	16
120	470	405	17	3643	3883	10	-1	246	3
121	448	397	33	3402	3642	10	-1	957	3
122	471	427	8	3206	3446	10	-1	896	3
123	146	376	8	877	1117	10	-1	149	3
124	12	358	-7	4837	5077	10	648	-1	13
125	175	422	-6	5726	5966	10	637	-1	13
126	297	131	-11	4602	4842	10	948	-1	20
127	457	492	7	1972	2212	10	-1	679	4
128	69	423	-13	3150	3390	10	728	-1	15
129	97	288	-23	5076	5316	10	186	-1	6
130	172	314	9	2122	2362	10	-1	946	4
131	170	347	15	1683	1923	10	-1	751	4
132	103	123	-23	1899	2139	10	783	-1	16
133	154	374	-17	3688	3928	10	197	-1	6
134	318	497	-3	3355	3595	10	488	-1	10
135	330	147	28	3334	3574	10	-1	466	5
136	241	180	-3	6718	6958	10	517	-1	10
137	174	67	-17	4979	5219	10	470	-1	10
138	235	288	18	43	283	10	-1	864	5
139	94	192	-11	4261	4501	10	359	-1	8
140	232	101	24	1324	1564	10	-1	594	5
141	28	180	34	1482	1722	10	-1	937	5
142	64	135	-11	3413	3653	10	497	-1	10
143	174	376	-22	5617	5857	10	59	-1	12
144	293	174	-9	229	469	10	849	-1	18
145	218	12	3	2116	2356	10	-1	252	6
146	110	122	-23	5975	6215	10	544	-1	5
147	459	53	-7	4429	4669	10	723	-1	14
148	173	474	-10	5080	5320	10	444	-1	9
149	135	400	-8	1134	1374	10	123	-1	3
150	497	266	-9	2930	3170	10	939	-1	20
151	380	194	3	2794	3034	10	-1	778	6
152	495	227	20	1316	1556	10	-1	718	6
153	268	351	-36	6640	6880	10	300	-1	7
154	213	399	18	876	1116	10	-1	412	6
155	448	414	23	4831	5071	10	-1	998	6
156	327	139	13	4969	5209	10	-1	164	6
157	151	81	-21	6172	6412	10	616	-1	12
158	425	448	9	3118	3358	10	-1	98	6
159	92	259	4	1538	1778	10	-1	282	6
160	59	388	20	2591	2831	10	-1	809	6
161	468	360	16	1036	1276	10	-1	944	6
162	332	459	-34	1415	1655	10	568	-1	11
163	469	489	-12	2162	2402	10	553	-1	11
164	248	176	-13	5546	5786	10	156	-1	6
165	174	41	-14	5154	5394	10	237	-1	7
166	343	205	26	3009	3249	10	-1	288	6
167	154	392	9	566	806	10	-1	940	6
168	92	18	8	4437	4677	10	-1	117	6
169	250	328	24	935	1175	10	-1	174	6
170	88	484	-23	5903	6143	10	114	-1	2
171	360	488	-19	1202	1442	10	516	-1	10
172	156	65	22	4089	4329	10	-1	325	6
173	18	225	-18	2705	2945	10	29	-1	7
174	152	476	-24	2030	2270	10	169	-1	6
175	176	470	14	2127	2367	10	-1	826	6
176	195	450	-1	5884	6124	10	52	-1	10
177	466	149	-17	4684	4924	10	828	-1	17
178	221	269	-21	5002	5242	10	403	-1	9
179	105	137	32	1749	1989	10	-1	587	6
180	284	319	17	3207	3447	10	-1	198	6
181	41	120	22	2724	2964	10	-1	966	6
182	263	418	25	1054	1294	10	-1	195	6
183	218	271	-19	6235	6475	10	494	-1	10
184	365	119	-5	1467	1707	10	785	-1	16
185	89	322	-20	4023	4263	10	400	-1	9
186	180	283	23	2915	3155	10	-1	129	6
187	385	17	-26	3175	3415	10	876	-1	18
188	401	314	-26	3846	4086	10	350	-1	8
189	245	176	20	4879	5119	10	-1	993	6
190	251	238	27	12	252	10	-1	921	6
191	139	438	24	796	1036	10	-1	94	6
192	236	126	23	379	619	10	-1	428	6
193	61	441	-46	2115	2355	10	598	-1	12
194	405	454	-14	5152	5392	10	333	-1	8
195	111	392	-25	4616	4856	10	182	-1	6
196	373	421	21	890	1130	10	-1	340	6
197	247	443	17	1261	1501	10	-1	133	6
198	322	406	-17	3257	3497	10	180	-1	6
199	412	478	7	3779	4019	10	-1	949	6
200	374	346	27	1624	1864	10	-1	4	6
201	122	422	-15	5767	6007	10	756	-1	15
202	261	359	10	318	558	10	-1	652	6
203	173	182	25	291	531	10	-1	708	6
204	398	341	33	3697	3937	10	-1	603	6
205	413	127	-9	3263	3503	10	573	-1	11
206	325	311	22	5229	5469	10	-1	269	6
207	80	357	1	2062	2302	10	-1	886	6
208	67	378	-13	1822	2062	10	735	-1	15
209	216	341	-1	2556	2796	10	746	-1	15
210	498	457	-15	3592	3832	10	620	-1	12
211	44	344	12	4258	4498	10	-1	624	6
212	352	481	-20	5079	5319	10	571	-1	11
213	237	420	-10	5277	5517	10	447	-1	9
214	389	43	21	1522	1762	10	-1	630	6
215	292	136	-16	3062	3302	10	90	-1	19
216	426	38	-17	2375	2615	10	716	-1	14
217	245	461	8	2537	2777	10	-1	847	6
218	415	253	21	1406	1646	10	-1	657	6
219	298	264	36	80	320	10	-1	729	6
220	307	412	8	1555	1795	10	-1	45	7
221	53	204	-13	4160	4400	10	739	-1	15
222	480	152	-5	4026	4266	10	672	-1	13
223	262	97	-15	3728	3968	10	525	-1	10
224	83	169	21	3046	3286	10	-1	242	7
225	377	432	-12	3266	3506	10	478	-1	10
226	390	249	-24	2267	2507	10	851	-1	18
227	132	479	11	910	1150	10	-1	381	7
228	359	246	-14	5631	5871	10	663	-1	13
229	314	205	-20	6047	6287	10	364	-1	8
230	124	448	6	1414	1654	10	-1	787	7
231	0	188	-16	3668	3908	10	560	-1	11
232	343	166	28	3444	3684	10	-1	899	7
233	482	141	-18	3983	4223	10	782	-1	16
234	162	306	22	417	657	10	-1	474	7
235	24	71	11	1324	1564	10	-1	633	7
236	188	119	44	3839	4079	10	-1	689	7
237	100	85	14	1344	1584	10	-1	165	7
238	103	177	28	2446	2686	10	-1	720	7
239	26	67	-15	5207	5447	10	695	-1	14
240	164	332	-23	5059	5299	10	866	-1	18
241	385	285	13	3412	3652	10	-1	883	7
242	209	68	-21	6212	6452	10	224	-1	7
243	149	341	6	1556	1796	10	-1	575	7
244	415	95	-7	4647	4887	10	530	-1	10
245	167	488	17	940	1180	10	-1	615	7
246	413	493	-17	4813	5053	10	120	-1	3
247	439	222	-31	3858	4098	10	583	-1	11
248	150	484	-9	2441	2681	10	784	-1	16
249	299	353	34	336	576	10	-1	759	7
250	273	300	30	100	340	10	-1	848	7
251	402	277	-26	5694	5934	10	486	-1	10
252	239	15	-3	2355	2595	10	145	-1	6
253	363	225	-15	3363	3603	10	441	-1	9
254	65	343	38	769	1009	10	-1	55	7
255	351	60	15	781	1021	10	-1	707	7
256	60	246	-17	640	880	10	36	-1	8
257	144	35	-25	839	1079	10	79	-1	16
258	463	253	-10	4128	4368	10	955	-1	20
259	332	382	-16	3982	4222	10	345	-1	8
260	408	318	15	2512	2752	10	-1	724	7
261	452	206	31	1909	2149	10	-1	355	7
262	471	368	19	1652	1892	10	-1	111	7
263	93	490	2	1457	1697	10	-1	798	7
264	241	402	-23	4039	4279	10	559	-1	11
265	60	231	-11	4044	4284	10	70	-1	14
266	172	66	18	5151	5391	10	-1	534	7
267	404	207	-13	3582	3822	10	622	-1	12
268	286	356	30	328	568	10	-1	480	7
269	489	338	-22	5529	5769	10	206	-1	6
270	334	481	32	1262	1502	10	-1	531	7
271	26	442	-32	5316	5556	10	457	-1	10
272	226	175	-19	6715	6955	10	399	-1	9
273	488	3	-19	1542	1782	10	411	-1	9
274	178	150	33	2466	2706	10	-1	422	7
275	371	423	-15	724	964	10	312	-1	8
276	5	224	19	4159	4399	10	-1	592	7
277	94	344	26	2669	2909	10	-1	398	7
278	153	235	10	273	513	10	-1	51	7
279	12	367	-5	1243	1483	10	75	-1	15
280	217	357	23	5620	5860	10	-1	86	7
281	255	487	19	1532	1772	10	-1	574	7
282	149	214	-4	1868	2108	10	159	-1	6
283	169	305	-5	587	827	10	315	-1	8
284	487	446	-12	5301	5541	10	862	-1	18
285	267	374	23	2343	2583	10	-1	0	7
286	360	294	-24	5611	5851	10	319	-1	8
287	185	431	15	1488	1728	10	-1	670	7
288	325	210	-26	3674	3914	10	166	-1	6
289	175	352	-31	6600	6840	10	874	-1	18
290	76	462	18	3764	4004	10	-1	464	7
291	19	273	-26	4006	4246	10	416	-1	9
292	72	227	25	2195	2435	10	-1	856	7
293	213	283	14	5824	6064	10	-1	911	7
294	130	140	17	716	956	10	-1	42	7
295	274	442	-16	4205	4445	10	614	-1	12
296	337	41	-27	3949	4189	10	611	-1	12
297	372	39	10	2834	3074	10	-1	658	7
298	269	112	-18	4991	5231	10	479	-1	10
299	224	56	-35	4686	4926	10	367	-1	8
300	340	416	36	1224	1464	10	-1	153	7
301	13	214	21	5354	5594	10	-1	580	7
302	230	320	-5	4708	4948	10	30	-1	7
303	6	196	-10	4753	4993	10	777	-1	16
304	87	3	-15	5672	5912	10	788	-1	16
305	133	202	33	1782	2022	10	-1	625	7
306	235	316	2	2563	2803	10	-1	929	8
307	435	180	-14	838	1078	10	638	-1	13
308	173	65	12	1734	1974	10	-1	938	8
309	245	42	24	2129	2369	10	-1	608	8
310	384	149	-31	4729	4969	10	368	-1	8
311	51	286	-21	5776	6016	10	789	-1	16
312	267	290	15	54	294	10	-1	275	8
313	453	318	30	1435	1675	10	-1	693	8
314	189	402	10	2084	2324	10	-1	680	8
315	210	276	5	71	311	10	-1	283	8
316	120	261	5	3113	3353	10	-1	803	8
317	35	263	27	1021	1261	10	-1	810	8
318	429	59	9	1775	2015	10	-1	360	8
319	330	308	24	4622	4862	10	-1	286	8
320	58	391	-6	3469	3709	10	765	-1	15
321	260	472	33	4084	4324	10	-1	758	8
322	217	333	26	1584	1824	10	-1	774	8
323	335	46	-11	5307	5547	10	501	-1	10
324	198	85	28	990	1230	10	-1	877	8
325	138	28	-22	4326	4566	10	172	-1	6
326	29	336	22	1266	1506	10	-1	834	8
327	200	27	-17	2039	2279	10	502	-1	10
328	157	269	-11	6245	6485	10	688	-1	14
329	177	404	-7	4989	5229	10	463	-1	10
330	202	28	-35	3677	3917	10	815	-1	17
331	366	334	5	1581	1821	10	-1	726	8
332	149	458	13	4595	4835	10	-1	500	8
333	481	454	14	1222	1462	10	-1	194	8
334	377	385	6	3405	3645	10	-1	68	8
335	217	207	-19	5470	5710	10	529	-1	10
336	96	346	26	681	921	10	-1	481	8
337	224	320	-16	5075	5315	10	581	-1	11
338	206	97	-27	1732	1972	10	490	-1	10
339	438	127	2	3704	3944	10	-1	539	8
340	494	468	-21	1350	1590	10	196	-1	6
341	494	165	-21	2357	2597	10	768	-1	15
342	5	281	-12	5426	5666	10	854	-1	18
343	441	60	-9	5775	6015	10	819	-1	17
344	14	232	18	1160	1400	10	-1	995	8
345	288	439	16	1034	1274	10	-1	259	8
346	420	224	-25	1656	1896	10	512	-1	10
347	267	162	-31	5737	5977	10	893	-1	19
348	195	273	22	118	358	10	-1	912	8
349	233	230	20	26	266	10	-1	535	8
350	382	360	26	652	892	10	-1	188	8
351	406	460	2	2817	3057	10	-1	690	8
352	499	316	-25	2427	2667	10	967	-1	20
353	246	407	12	1186	1426	10	-1	543	8
354	283	454	14	5000	5240	10	-1	452	8
355	426	231	-31	4054	4294	10	261	-1	7
356	432	2	20	1806	2046	10	-1	852	8
357	404	439	3	895	1135	10	-1	22	8
358	397	477	-13	4803	5043	10	572	-1	11
359	44	140	11	3413	3653	10	-1	139	8
360	330	138	-9	4378	4618	10	318	-1	8
361	39	153	-19	3131	3371	10	747	-1	15
362	397	153	29	3470	3710	10	-1	621	8
363	226	316	21	161	401	10	-1	842	8
364	354	156	20	3270	3510	10	-1	229	8
365	201	66	-4	4607	4847	10	655	-1	13
366	389	156	-23	2802	3042	10	28	-1	7
367	134	211	35	422	662	10	-1	299	8
368	386	154	31	4344	4584	10	-1	310	8
369	335	99	-35	4814	5054	10	964	-1	20
370	356	256	19	305	545	10	-1	884	8
371	240	362	-25	5595	5835	10	554	-1	11
372	412	100	1	1993	2233	10	-1	567	8
373	394	322	-27	4039	4279	10	928	-1	19
374	48	150	15	2560	2800	10	-1	627	8
375	225	121	18	2874	3114	10	-1	942	8
376	102	422	23	845	1085	10	-1	891	8
377	339	41	-24	1763	2003	10	456	-1	10
378	440	201	-7	3510	3750	10	402	-1	9
379	411	379	-23	4713	4953	10	706	-1	14
380	219	210	14	82	322	10	-1	737	9
381	250	441	-11	2963	3203	10	227	-1	7
382	210	29	-26	4143	4383	10	454	-1	10
383	178	302	-7	3486	3726	10	12	-1	3
384	148	208	22	2046	2286	10	-1	604	9
385	225	369	38	366	606	10	-1	659	9
386	16	287	-8	1023	1263	10	546	-1	6
387	450	416	25	2247	2487	10	-1	591	9
388	287	397	-9	2197	2437	10	521	-1	10
389	285	247	-6	5039	5279	10	413	-1	9
390	351	481	10	1227	1467	10	-1	881	9
391	243	408	15	5675	5915	0	-1	1005	9
392	137	377	23	560	800	10	-1	475	9
393	33	152	17	5220	5460	0	-1	1006	9
394	68	303	22	825	1065	10	-1	105	9
395	456	113	-20	4849	5089	10	920	-1	19
396	134	276	15	473	713	10	-1	814	9
397	26	221	28	3926	4166	10	-1	565	9
398	79	257	-26	3752	3992	10	277	-1	7
399	181	185	19	6395	6635	10	-1	272	9
400	104	349	20	3977	4217	10	-1	185	9
401	267	174	-14	6413	6653	10	869	-1	18
402	475	267	7	3058	3298	10	-1	378	9
403	385	239	21	3082	3322	10	-1	178	9
404	95	382	-19	865	1105	10	455	-1	10
405	67	190	25	4633	4873	10	-1	910	9
406	32	94	-20	3661	3901	10	639	-1	13
407	401	164	13	2425	2665	10	-1	641	9
408	376	113	8	1997	2237	10	-1	67	9
409	409	255	-12	6030	6270	10	811	-1	17
410	228	260	12	6362	6602	0	-1	1001	9
411	363	34	19	1029	1269	10	-1	273	9
412	274	441	-18	2718	2958	10	154	-1	6
413	146	188	6	4880	5120	10	-1	389	9
414	212	186	-19	6826	7066	10	994	-1	18
415	432	66	-5	4225	4465	10	675	-1	13
416	83	300	26	1939	2179	10	-1	291	9
417	51	89	19	4773	5013	10	-1	980	9
418	379	486	22	2627	2867	10	-1	963	9
419	440	284	25	3347	3587	10	-1	510	9
420	175	239	23	183	423	10	-1	609	9
421	282	1	-15	4110	4350	10	922	-1	19
422	268	113	-33	2659	2899	10	274	-1	7
423	480	131	-5	2690	2930	10	499	-1	10
424	429	67	16	2869	3109	10	-1	80	9
425	162	301	-9	6392	6632	10	923	-1	19
426	281	96	1	4443	4683	10	-1	99	9
427	495	199	25	1287	1527	10	-1	579	9
428	372	115	-23	1395	1635	10	192	-1	6
429	396	83	-22	6286	6526	10	495	-1	10
430	239	486	-28	5868	6108	10	640	-1	13
431	288	70	24	656	896	10	-1	569	9
432	66	163	-21	1522	1762	10	952	-1	20
433	470	417	11	2887	3127	10	-1	934	9
434	226	423	15	728	968	10	-1	860	9
435	342	319	36	340	580	10	-1	715	9
436	174	122	-14	2313	2553	10	448	-1	9
437	49	353	-8	5724	5964	10	87	-1	18
438	448	495	-23	1474	1714	10	816	-1	17
439	13	465	31	3034	3274	10	-1	972	9
440	489	159	29	5651	5891	10	-1	536	9
441	311	203	15	2830	3070	10	-1	253	9
442	480	119	-20	2454	2694	10	537	-1	10
443	442	153	-11	4695	4935	10	927	-1	19
444	148	462	10	2847	3087	10	-1	148	9
445	233	87	18	950	1190	10	-1	25	9
446	323	34	-11	5199	5439	10	649	-1	13
447	84	377	10	3645	3885	10	-1	213	9
448	292	32	14	857	1097	10	-1	436	9
449	418	75	11	1732	1972	10	-1	545	9
450	451	305	13	714	954	10	-1	895	9
451	225	269	-15	5023	5263	10	72	-1	14
452	272	420	-14	5483	5723	10	354	-1	8
453	318	280	21	177	417	10	-1	461	10
454	250	57	26	2933	3173	10	-1	382	10
455	77	372	19	727	967	10	-1	404	10
456	385	58	24	1559	1799	10	-1	377	10
457	44	496	32	1547	1787	10	-1	271	10
458	460	328	13	816	1056	10	-1	743	10
459	67	24	-16	4014	4254	10	44	-1	9
460	91	27	-14	4667	4907	10	795	-1	16
461	360	284	-21	2606	2846	10	453	-1	10
462	82	183	-22	4347	4587	10	43	-1	9
463	153	362	7	4585	4825	10	-1	329	10
464	52	412	-18	5563	5803	10	290	-1	7
465	32	191	5	2285	2525	10	-1	733	10
466	325	147	-28	4687	4927	10	135	-1	5
467	328	458	-26	3011	3251	10	550	-1	11
468	133	273	-1	357	597	10	88	-1	18
469	147	30	-26	4375	4615	10	662	-1	13
470	131	246	17	3268	3508	10	-1	137	10
471	433	319	-14	5445	5685	10	541	-1	3
472	168	59	-30	1404	1644	10	600	-1	12
473	218	403	-12	5217	5457	10	740	-1	15
474	295	89	-22	2908	3148	10	234	-1	7
475	118	314	-23	1290	1530	10	392	-1	9
476	251	63	14	3890	4130	10	-1	745	10
477	388	44	-12	4463	4703	10	717	-1	14
478	381	328	12	2809	3049	10	-1	225	10
479	132	32	18	3078	3318	10	-1	298	10
480	334	403	-30	578	818	10	268	-1	7
481	83	290	-26	2370	2610	10	336	-1	8
482	411	396	23	3621	3861	10	-1	85	10
483	243	402	-22	1560	1800	10	956	-1	20
484	52	18	-2	3368	3608	10	578	-1	11
485	265	0	10	3524	3764	10	-1	844	10
486	268	288	26	5008	5248	10	-1	251	10
487	476	61	36	1735	1975	10	-1	650	10
488	283	438	3	866	1106	10	-1	134	10
489	191	215	17	154	394	10	-1	647	10
490	253	50	27	843	1083	10	-1	338	10
491	71	282	-20	2507	2747	10	888	-1	18
492	297	304	4	166	406	10	-1	835	10
493	244	368	25	1596	1836	10	-1	822	10
494	80	279	19	4571	4811	10	-1	183	10
495	488	96	22	4205	4445	10	-1	429	10
496	142	30	-27	4924	5164	10	969	-1	20
497	68	240	11	3118	3358	10	-1	142	10
498	193	138	-17	2583	2823	10	805	-1	17
499	451	62	5	1069	1309	10	-1	423	10
500	138	406	-13	4804	5044	10	332	-1	8
501	306	42	11	1847	2087	10	-1	323	10
502	247	219	17	31	271	10	-1	327	10
503	98	29	14	4126	4366	10	-1	890	10
504	102	6	-12	5774	6014	10	773	-1	16
505	142	360	-13	6068	6308	10	702	-1	14
506	172	24	-2	5749	5989	10	776	-1	16
507	352	241	5	3109	3349	10	-1	925	10
508	486	324	-8	3018	3258	10	987	-1	13
509	133	455	25	3172	3412	10	-1	991	10
510	440	292	-25	3700	3940	10	419	-1	9
511	364	173	30	661	901	10	-1	63	10
512	442	289	25	704	944	10	-1	346	10
513	48	412	-9	4068	4308	10	547	-1	7
514	344	70	-13	4523	4763	10	1	-1	1
515	78	406	-24	3782	4022	10	686	-1	14
516	329	456	19	936	1176	10	-1	171	10
517	157	38	3	4131	4371	10	-1	136	10
518	374	260	-13	7039	7279	10	681	-1	14
519	297	283	-15	5338	5578	10	988	-1	14
520	210	113	-8	2701	2941	10	19	-1	6
521	215	434	9	710	950	10	-1	388	10
522	262	92	-19	2462	2702	10	738	-1	15
523	140	108	-18	4225	4465	10	900	-1	19
524	235	108	-17	4258	4498	10	76	-1	15
525	210	133	15	2694	2934	10	-1	223	10
526	25	53	23	4020	4260	10	-1	882	10
527	339	113	-20	2982	3222	10	82	-1	17
528	394	310	-22	4334	4574	10	3	-1	7
529	126	391	19	1031	1271	10	-1	335	10
530	343	34	7	2839	3079	10	-1	244	10
531	354	416	-32	2657	2897	10	270	-1	7
532	202	391	30	2434	2674	10	-1	894	10
533	367	97	-10	3892	4132	10	13	-1	4
534	188	151	-18	5127	5367	10	266	-1	7
535	111	178	-20	506	746	10	349	-1	8
536	456	157	-29	5760	6000	10	440	-1	9
537	441	7	20	1506	1746	10	-1	442	10
538	270	337	20	7071	7311	0	-1	1003	1
539	323	29	-2	4490	4730	10	339	-1	8
540	200	78	-9	3911	4151	10	985	-1	11
541	330	281	14	5262	5502	10	-1	471	3
542	438	488	18	1249	1489	10	-1	863	4
543	161	416	-12	3985	4225	10	353	-1	8
544	30	97	23	4781	5021	10	-1	146	5
545	273	70	-11	2417	2657	10	449	-1	9
546	214	245	8	36	276	10	-1	386	6
547	221	291	9	124	364	10	-1	513	7
548	79	467	-13	1346	1586	10	71	-1	14
549	423	315	12	660	900	10	-1	8	8
550	395	474	26	1488	1728	10	-1	467	11
551	481	207	34	3364	3604	10	-1	719	11
552	199	203	20	5769	6009	0	-1	1007	11
553	497	483	12	1354	1594	10	-1	163	11
554	449	428	25	4927	5167	10	-1	371	11
555	100	266	5	1819	2059	10	-1	977	11
556	214	274	-19	5416	5656	10	48	-1	10
557	16	68	-31	1066	1306	10	914	-1	19
558	475	198	20	3281	3521	10	-1	96	11
559	371	427	23	3773	4013	10	-1	264	11
560	62	375	16	1335	1575	10	-1	231	11
561	163	472	9	2554	2794	10	-1	779	11
562	13	314	14	915	1155	10	-1	875	11
563	376	385	12	619	859	10	-1	687	11
564	231	29	-8	4845	5085	10	54	-1	2
565	89	358	-28	4929	5169	10	397	-1	9
566	331	356	-18	2787	3027	10	992	-1	17
567	365	190	-1	5850	6090	10	372	-1	8
568	256	441	34	644	884	10	-1	162	11
569	120	37	-24	3041	3281	10	431	-1	9
570	349	43	26	798	1038	10	-1	846	11
571	230	487	20	4458	4698	10	-1	212	11
572	489	457	13	1205	1445	10	-1	358	11
573	341	72	9	3159	3399	10	-1	205	11
574	181	441	-19	2107	2347	10	281	-1	7
575	306	229	-6	5221	5461	10	243	-1	7
576	492	326	-14	4756	4996	10	108	-1	1
577	347	459	25	1858	2098	10	-1	981	11
578	66	88	2	3259	3499	10	-1	484	11
579	272	234	-25	6301	6541	10	427	-1	9
580	134	194	-21	6547	6787	10	301	-1	7
581	320	211	16	3910	4150	10	-1	337	11
582	214	311	14	163	403	10	-1	632	11
583	489	274	31	2075	2315	10	-1	247	11
584	231	410	-7	4886	5126	10	975	-1	20
585	432	199	7	2494	2734	10	-1	750	12
586	29	358	23	2383	2623	10	-1	932	12
587	62	236	-32	2172	2412	10	179	-1	6
588	333	163	-9	4901	5141	10	897	-1	19
589	364	71	5	5334	5574	10	-1	694	12
590	125	65	-24	3094	3334	10	780	-1	16
591	429	476	-25	2233	2473	10	387	-1	9
592	161	275	-19	5327	5567	10	276	-1	7
593	365	274	-31	350	590	10	623	-1	12
594	117	110	-24	3855	4095	10	140	-1	5
595	166	345	-14	4459	4699	10	889	-1	18
596	345	146	-18	5696	5936	10	682	-1	14
