Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
57	489	101	-20	905	1266	90	786	-1	15
58	200	261	-10	845	1217	90	698	-1	13
59	476	483	-30	557	922	90	624	-1	12
60	30	302	10	472	832	90	-1	743	11
61	8	300	-10	1031	1411	90	1	-1	1
62	275	45	20	344	715	90	-1	365	12
63	238	46	40	635	984	90	-1	588	12
64	152	206	10	810	1173	0	-1	1046	12
65	99	218	30	54	405	90	-1	490	12
66	393	410	-10	813	1182	90	426	-1	9
67	480	460	20	449	827	90	-1	186	13
68	337	256	20	54	401	90	-1	565	13
69	389	300	-20	193	564	90	230	-1	6
70	90	237	-20	1129	1484	90	722	-1	14
71	321	280	30	43	394	90	-1	587	13
72	417	218	-20	960	1326	90	292	-1	7
73	64	108	10	373	739	90	-1	337	14
74	57	432	-20	873	1233	90	569	-1	10
75	356	24	20	149	523	90	-1	466	14
76	143	207	30	167	526	90	-1	185	15
77	221	325	10	494	873	90	-1	793	15
78	22	483	30	225	589	90	-1	386	15
79	24	65	-20	804	1176	90	270	-1	7
80	141	431	-20	262	623	90	105	-1	1
81	202	9	10	1125	1481	0	-1	1017	16
82	20	48	-10	1194	1558	90	366	-1	8
83	457	163	-30	184	546	90	193	-1	6
84	470	290	-10	735	1095	90	949	-1	19
85	268	400	-10	769	1128	90	620	-1	12
86	337	251	10	45	410	90	-1	995	17
87	366	20	10	774	1127	90	-1	109	17
88	72	344	-10	518	895	90	43	-1	9
89	149	203	-10	453	797	90	416	-1	9
90	55	428	-20	411	768	90	570	-1	10
91	189	7	30	210	572	90	-1	199	18
92	397	18	-10	419	775	90	107	-1	1
93	481	122	30	507	853	90	-1	842	18
94	20	73	10	190	554	90	-1	749	19
95	54	430	20	510	852	90	-1	274	19
96	74	350	-10	815	1155	90	17	-1	6
97	202	8	-20	1034	1390	90	682	-1	13
98	406	285	20	312	656	90	-1	648	20
99	460	2	-10	555	920	90	333	-1	8
100	441	244	-20	809	1155	90	335	-1	8
101	1	293	10	392	754	90	-1	933	1
102	115	465	10	309	665	90	-1	400	1
103	422	420	20	390	745	0	-1	1020	1
104	75	347	-30	710	1072	90	8	-1	16
105	141	428	20	108	466	90	-1	80	1
106	404	264	-40	295	662	90	622	-1	12
107	398	23	10	170	534	90	-1	92	1
108	148	211	-20	67	433	90	472	-1	9
109	362	22	-10	950	1321	90	87	-1	17
110	479	127	-20	312	678	90	981	-1	20
111	443	246	20	436	793	90	-1	28	1
112	22	37	10	733	1094	90	-1	451	1
113	65	100	10	663	1011	90	-1	233	2
114	404	447	20	150	480	90	-1	938	2
115	102	264	10	48	415	90	-1	839	2
116	444	271	-10	533	888	90	828	-1	16
117	325	466	-10	570	917	90	979	-1	20
118	124	219	-10	471	815	90	440	-1	9
119	335	243	-30	328	695	90	996	-1	20
120	26	42	20	355	719	90	-1	447	2
121	113	106	20	98	460	90	-1	704	2
122	399	450	-20	871	1256	90	961	-1	19
123	146	439	10	542	907	90	-1	159	3
124	162	336	20	80	447	90	-1	856	3
125	2	295	30	674	1028	0	-1	1015	3
126	122	35	10	205	576	90	-1	234	3
127	346	60	10	927	1286	90	-1	690	3
128	93	213	30	309	657	90	-1	7	3
129	218	316	20	0	334	90	-1	903	3
130	116	156	10	395	757	90	-1	373	4
131	419	422	-10	475	847	90	784	-1	15
132	467	141	-40	474	837	90	174	-1	6
133	187	491	20	671	1054	90	-1	357	4
134	433	25	-10	803	1170	90	53	-1	10
135	286	137	-10	359	716	90	29	-1	7
136	370	82	-30	350	709	90	930	-1	18
137	132	290	10	718	1098	90	-1	224	4
138	435	11	40	262	622	90	-1	954	4
139	206	261	-20	950	1304	90	51	-1	10
140	428	291	10	598	964	90	-1	54	5
141	95	384	-10	619	985	90	504	-1	10
142	205	223	-10	391	744	90	642	-1	12
143	463	140	10	195	566	0	-1	1016	5
144	343	47	-10	638	1005	90	908	-1	18
145	435	62	30	1056	1418	0	-1	1009	5
146	387	488	-20	887	1246	90	244	-1	7
147	121	157	10	120	479	90	-1	559	5
148	182	463	-20	272	640	90	207	-1	6
149	92	216	10	677	1034	90	-1	694	5
150	370	83	20	257	619	90	-1	339	5
151	444	242	-10	341	701	90	253	-1	7
152	90	285	-10	881	1242	90	188	-1	6
153	446	64	-10	500	865	90	931	-1	18
154	312	264	20	31	379	90	-1	872	5
155	208	11	-20	1216	1582	90	763	-1	15
156	442	247	10	523	889	90	-1	282	5
157	140	431	30	180	524	90	-1	384	5
158	118	153	-20	849	1228	90	417	-1	9
159	134	428	-10	835	1192	90	123	-1	3
160	91	235	-10	1040	1388	90	827	-1	16
161	406	257	-20	496	837	90	227	-1	6
162	377	76	20	538	899	0	-1	1030	6
163	474	96	30	171	527	90	-1	876	6
164	346	57	20	825	1202	90	-1	667	6
165	393	301	30	382	745	90	-1	514	6
166	412	214	10	65	415	90	-1	541	6
167	210	398	-20	492	847	90	760	-1	15
168	346	150	-40	848	1198	90	293	-1	7
169	62	453	10	415	784	90	-1	239	6
170	437	61	-20	963	1327	90	369	-1	8
171	87	96	30	644	1010	90	-1	568	6
172	367	83	30	166	524	90	-1	25	6
173	91	268	-10	769	1131	90	885	-1	17
174	459	145	40	133	491	90	-1	132	6
175	63	444	-30	984	1346	90	348	-1	8
176	433	27	20	528	894	90	-1	768	6
177	60	454	-10	792	1152	90	215	-1	6
178	478	99	10	517	875	90	-1	449	6
179	485	454	-20	742	1090	90	294	-1	7
180	6	292	-10	216	560	90	936	-1	19
181	398	20	20	233	594	90	-1	761	6
182	248	251	20	0	263	90	-1	662	6
183	433	15	20	197	544	0	-1	1003	6
184	64	426	-10	1062	1423	90	399	-1	8
185	154	207	-30	902	1266	90	76	-1	15
186	481	456	-20	928	1291	90	67	-1	13
187	380	498	10	423	782	90	-1	792	6
188	88	286	10	695	1059	90	-1	152	6
189	111	23	10	166	526	90	-1	841	6
190	199	187	20	333	690	90	-1	978	6
191	269	48	-20	723	1089	90	37	-1	8
192	367	178	-20	470	820	90	2	-1	6
193	452	163	30	119	463	90	-1	83	6
194	431	28	-10	624	983	90	530	-1	10
195	8	116	-10	794	1157	90	508	-1	10
196	233	47	20	256	615	90	-1	213	6
197	237	43	-20	531	902	90	647	-1	12
198	320	262	10	485	856	0	-1	1050	6
199	188	4	-30	313	655	90	91	-1	18
200	180	6	10	674	1039	90	-1	516	6
201	328	466	30	747	1106	0	-1	1022	6
202	393	12	-20	517	871	90	469	-1	9
203	409	90	20	469	817	90	-1	695	6
204	406	87	10	836	1199	90	-1	513	6
205	394	407	-30	633	989	90	345	-1	8
206	358	183	-20	832	1205	90	669	-1	13
207	186	461	20	120	484	90	-1	148	6
208	38	72	30	320	696	90	-1	804	6
209	323	471	30	369	746	90	-1	546	6
210	224	192	10	115	474	90	-1	358	6
211	278	46	20	105	469	90	-1	858	6
212	272	403	30	394	755	90	-1	251	6
213	232	42	-20	445	799	90	196	-1	6
214	18	63	10	616	992	0	-1	1004	6
215	58	458	10	602	974	90	-1	177	6
216	416	417	-30	957	1299	90	266	-1	7
217	205	230	30	103	463	0	-1	1051	6
218	65	453	30	323	690	90	-1	236	6
219	421	294	10	783	1153	90	-1	646	6
220	434	245	-10	1277	1616	90	452	-1	9
221	2	116	-30	426	786	90	819	-1	16
222	411	421	-10	762	1117	90	525	-1	10
223	315	260	10	123	478	90	-1	311	6
224	136	288	-10	923	1263	90	137	-1	4
225	173	490	20	306	662	90	-1	670	6
226	90	232	10	582	932	90	-1	849	6
227	402	265	20	206	565	90	-1	161	6
228	361	14	-20	586	938	90	630	-1	12
229	348	147	-10	745	1114	90	305	-1	7
230	385	295	20	42	382	90	-1	69	6
231	394	23	-20	1171	1526	90	600	-1	11
232	466	295	20	933	1273	90	-1	880	6
233	71	103	-10	1302	1672	90	113	-1	2
234	125	29	-10	488	849	90	126	-1	3
235	25	65	-20	905	1257	90	380	-1	8
236	58	449	-30	893	1242	90	218	-1	6
237	246	398	40	48	399	90	-1	286	6
238	423	294	10	690	1063	0	-1	1034	6
239	59	459	-10	522	870	90	169	-1	6
240	348	145	20	663	1013	90	-1	539	6
241	477	97	10	321	695	90	-1	621	6
242	307	102	40	502	847	90	-1	326	6
243	169	31	-20	287	647	90	983	-1	20
244	381	495	20	605	969	90	-1	146	7
245	95	234	-10	215	562	90	818	-1	16
246	22	33	-10	635	1003	90	256	-1	7
247	435	268	-20	1000	1354	90	862	-1	17
248	135	293	30	260	630	90	-1	944	7
249	439	266	10	167	493	90	-1	628	7
250	269	402	-10	487	848	90	968	-1	19
251	267	400	-30	679	1036	90	212	-1	6
252	473	196	-10	464	842	90	889	-1	17
253	445	237	10	249	602	90	-1	151	7
254	461	284	10	175	540	90	-1	898	7
255	167	339	-20	548	910	90	403	-1	8
256	26	43	10	265	627	90	-1	246	7
257	101	386	20	249	615	90	-1	316	7
258	342	54	-10	453	816	90	900	-1	18
259	243	399	-10	682	1037	90	470	-1	9
260	288	44	20	536	911	0	-1	1031	7
261	274	48	10	268	605	90	-1	631	7
262	360	184	-20	746	1106	90	455	-1	9
263	23	67	-10	992	1357	90	556	-1	10
264	6	296	-10	763	1126	90	719	-1	14
265	249	258	30	810	1174	0	-1	1053	7
266	421	415	30	197	564	90	-1	216	7
267	319	468	-10	189	553	90	5	-1	10
268	50	438	-20	624	979	90	349	-1	8
269	440	61	-10	871	1232	90	824	-1	16
270	17	65	20	525	899	90	-1	79	7
271	323	118	20	204	567	90	-1	320	7
272	402	281	-20	786	1124	90	9	-1	14
273	71	153	-10	646	1016	90	785	-1	15
274	52	432	-20	689	1043	90	95	-1	19
275	378	199	-30	661	1004	90	986	-1	20
276	238	204	-10	466	834	90	666	-1	13
277	208	184	20	46	392	90	-1	711	7
278	376	195	-20	476	816	90	962	-1	19
279	473	475	-20	1024	1381	90	989	-1	20
280	215	395	-10	765	1128	90	591	-1	11
281	123	222	-20	276	630	90	393	-1	8
282	436	241	-10	1171	1533	90	156	-1	5
283	70	100	10	1019	1391	90	-1	877	7
284	73	328	20	93	470	90	-1	966	7
285	241	205	30	569	917	0	-1	1052	7
286	250	405	-40	203	570	90	237	-1	6
287	483	14	10	564	932	90	-1	857	7
288	466	287	10	367	725	90	-1	422	7
289	467	114	-10	1059	1423	90	317	-1	7
290	120	159	10	206	577	90	-1	512	7
291	408	84	-10	645	1014	90	436	-1	9
292	413	217	20	130	489	90	-1	72	7
293	338	142	40	104	456	90	-1	168	7
294	483	457	20	635	1011	90	-1	179	7
295	479	169	20	674	1034	90	-1	994	7
296	95	224	-20	957	1320	90	382	-1	8
297	122	216	10	361	737	90	-1	22	7
298	477	179	20	137	508	90	-1	601	7
299	406	99	20	267	638	90	-1	964	7
300	44	47	20	189	556	90	-1	762	7
301	487	450	10	829	1193	90	-1	18	7
302	172	488	10	210	574	90	-1	977	7
303	460	374	-20	653	1031	90	959	-1	19
304	279	138	-40	181	520	90	984	-1	20
305	338	147	10	35	393	90	-1	229	7
306	395	295	20	577	936	0	-1	1037	7
307	195	185	-20	235	599	90	543	-1	10
308	463	194	20	120	479	90	-1	650	7
309	30	72	-20	1279	1634	90	629	-1	12
310	244	254	-10	623	987	90	35	-1	8
311	317	261	-10	298	673	90	223	-1	6
312	67	108	10	197	546	90	-1	794	7
313	442	310	20	543	898	90	-1	769	7
314	63	336	20	722	1061	90	-1	517	7
315	109	107	20	257	616	0	-1	1032	7
316	100	387	-20	349	698	90	257	-1	7
317	494	94	10	534	892	90	-1	289	7
318	343	49	-30	550	910	90	385	-1	8
319	40	52	40	446	791	90	-1	359	7
320	319	124	-20	300	665	90	271	-1	7
321	94	97	-20	185	534	90	414	-1	9
322	476	94	20	234	596	90	-1	418	7
323	283	47	10	273	620	90	-1	696	7
324	398	325	-10	674	1043	90	456	-1	9
325	460	13	20	362	732	90	-1	429	7
326	305	107	-40	588	953	90	242	-1	6
327	188	12	30	145	509	90	-1	453	7
328	136	290	20	172	532	90	-1	19	7
329	439	268	10	905	1260	90	-1	825	7
330	112	467	-20	405	757	90	552	-1	10
331	181	469	-10	368	736	90	424	-1	9
332	358	18	10	385	768	90	-1	638	8
333	459	10	10	466	814	90	-1	99	8
334	199	268	20	184	568	90	-1	653	8
335	436	237	20	86	464	90	-1	100	8
336	318	280	-10	219	584	90	572	-1	11
337	64	99	-10	753	1104	90	73	-1	14
338	394	333	20	392	767	90	-1	734	8
339	366	93	-20	836	1189	90	150	-1	5
340	95	391	-10	809	1173	90	680	-1	13
341	391	425	-10	742	1109	90	848	-1	17
342	344	146	-20	396	729	90	765	-1	15
343	198	12	10	482	831	90	-1	398	8
344	186	472	20	464	833	90	-1	935	8
345	390	408	30	350	720	90	-1	205	8
346	19	43	20	1103	1459	0	-1	1002	8
347	307	108	-30	677	1047	90	685	-1	13
348	59	457	30	710	1048	90	-1	175	8
349	49	451	20	240	609	90	-1	268	8
350	125	39	20	145	518	90	-1	474	8
351	61	147	-20	283	613	90	389	-1	8
352	317	123	20	397	754	90	-1	982	8
353	392	426	-20	566	922	90	527	-1	10
354	237	213	-10	746	1117	90	887	-1	17
355	71	333	10	152	525	90	-1	392	8
356	304	97	-30	307	666	90	519	-1	10
357	196	462	-20	855	1203	90	133	-1	4
358	224	191	-10	212	559	90	210	-1	6
359	37	51	-40	533	889	90	319	-1	7
360	491	25	10	857	1210	90	-1	446	8
361	270	401	20	117	468	90	-1	484	8
362	474	461	30	207	579	90	-1	796	8
363	66	448	10	170	545	90	-1	491	8
364	337	241	20	234	603	0	-1	1048	8
365	269	46	-20	633	994	90	62	-1	12
366	22	41	10	1010	1364	90	-1	82	8
367	198	271	20	280	658	90	-1	529	8
368	287	43	-10	455	809	90	420	-1	9
369	446	63	20	597	950	90	-1	170	8
370	200	229	-10	201	555	90	744	-1	14
371	48	72	30	611	968	0	-1	1008	8
372	465	142	10	301	645	90	-1	891	8
373	123	155	-10	1043	1409	90	130	-1	4
374	16	497	20	938	1323	90	-1	435	8
375	220	319	-10	871	1237	90	970	-1	19
376	484	171	-20	580	936	90	448	-1	9
377	55	431	20	594	952	90	-1	605	8
378	428	24	-10	1005	1340	90	606	-1	11
379	80	342	10	93	475	90	-1	16	8
380	16	68	20	421	817	90	-1	235	8
381	124	56	20	131	485	90	-1	906	8
382	95	218	20	773	1127	90	-1	296	8
383	481	26	30	221	574	90	-1	834	8
384	145	434	-30	362	714	90	157	-1	5
385	335	57	30	110	461	90	-1	318	8
386	26	490	-30	1245	1594	90	78	-1	15
387	324	127	30	43	400	90	-1	498	8
388	109	114	-20	729	1071	90	460	-1	9
389	72	148	20	165	530	90	-1	351	8
390	220	392	-10	870	1215	90	463	-1	9
391	442	243	-20	896	1252	90	507	-1	10
392	69	336	-10	340	707	90	355	-1	8
393	131	226	20	21	383	90	-1	281	8
394	150	204	20	539	894	90	-1	727	8
395	423	217	20	685	1049	90	-1	468	8
396	419	459	-10	685	1038	90	439	-1	9
397	285	163	-30	614	980	90	476	-1	9
398	203	7	-10	933	1308	90	343	-1	8
399	54	445	10	434	793	90	-1	184	8
400	109	463	-10	859	1218	90	102	-1	1
401	355	180	30	179	545	90	-1	645	8
402	13	455	-20	281	630	90	710	-1	13
403	165	337	20	273	622	90	-1	255	8
404	314	124	20	675	1036	90	-1	547	8
405	9	124	20	171	536	90	-1	501	8
406	3	292	20	304	657	90	-1	52	8
407	16	462	10	835	1186	90	-1	811	8
408	189	464	-40	756	1106	90	738	-1	14
409	288	154	-20	342	694	90	855	-1	17
410	90	296	20	66	440	90	-1	909	9
411	138	438	20	732	1093	0	-1	1028	9
412	13	459	20	546	918	90	-1	865	9
413	461	8	-20	656	1012	90	721	-1	14
414	96	97	20	117	480	90	-1	321	9
415	68	99	-20	940	1285	90	894	-1	17
416	146	205	10	263	617	90	-1	89	9
417	117	152	20	759	1135	90	-1	158	9
418	481	96	-20	426	777	90	322	-1	7
419	338	260	-20	522	878	90	494	-1	10
420	285	44	10	359	722	90	-1	368	9
421	111	464	10	675	1037	90	-1	943	9
422	468	291	-10	648	998	90	288	-1	7
423	148	206	20	358	706	90	-1	518	9
424	184	464	10	185	544	90	-1	331	9
425	197	11	-10	578	919	90	500	-1	10
426	396	410	10	729	1080	90	-1	66	9
427	133	53	20	568	920	0	-1	1025	9
428	132	30	-30	775	1126	90	681	-1	13
429	464	13	-20	753	1106	90	325	-1	7
430	100	394	-20	906	1267	90	947	-1	19
431	483	22	-20	376	743	90	852	-1	17
432	93	235	-20	851	1212	90	998	-1	20
433	174	26	-10	937	1305	90	895	-1	17
434	436	264	20	86	448	90	-1	656	9
435	24	492	-20	1152	1502	90	374	-1	8
436	406	94	10	275	630	90	-1	291	9
437	234	246	10	437	782	90	-1	21	9
438	315	287	30	593	954	90	-1	750	9
439	408	453	10	475	861	90	-1	396	9
440	128	225	10	76	453	90	-1	118	9
441	226	191	-10	297	659	90	799	-1	15
442	391	407	-10	449	805	90	577	-1	11
443	198	264	-10	670	1021	90	917	-1	18
444	179	7	-20	764	1130	90	845	-1	20
445	425	215	-20	599	948	90	618	-1	12
446	483	27	-10	1222	1584	90	360	-1	8
447	22	40	-20	912	1280	90	120	-1	2
448	479	176	20	196	567	90	-1	376	9
449	476	102	-10	697	1066	90	178	-1	6
450	386	405	20	106	466	90	-1	6	9
451	22	38	-10	829	1180	90	112	-1	1
452	440	241	10	988	1345	90	-1	220	9
453	182	14	-30	962	1316	90	327	-1	7
454	266	405	-10	580	945	90	913	-1	18
455	357	181	20	267	641	90	-1	262	9
456	395	332	10	493	848	90	-1	324	9
457	423	290	10	229	589	90	-1	636	9
458	104	28	20	616	948	90	-1	829	9
459	131	56	10	389	733	90	-1	851	9
460	111	110	20	450	790	90	-1	388	9
461	97	93	20	360	730	90	-1	558	9
462	90	274	20	311	658	90	-1	585	9
463	214	394	10	678	1034	90	-1	390	9
464	6	114	10	709	1055	90	-1	673	9
465	375	191	30	373	731	0	-1	1041	9
466	356	21	-20	314	652	90	75	-1	14
467	466	165	-20	647	1005	90	907	-1	18
468	415	223	-20	1157	1502	90	395	-1	8
469	397	20	20	333	677	90	-1	202	9
470	241	403	10	586	944	90	-1	259	9
471	69	334	30	248	615	90	-1	687	9
472	152	210	20	5	363	90	-1	108	9
473	67	335	20	529	884	90	-1	945	9
474	126	30	-20	395	758	90	350	-1	8
475	390	423	10	190	536	90	-1	557	9
476	285	162	30	525	888	90	-1	397	9
477	285	158	-30	240	605	90	757	-1	15
478	406	96	20	180	542	0	-1	1026	9
479	459	374	20	748	1117	90	-1	683	9
480	67	109	-10	288	638	90	615	-1	11
481	468	475	10	213	573	90	-1	583	9
482	438	31	10	248	613	90	-1	790	9
483	168	24	10	670	1016	90	-1	974	9
484	267	394	-20	862	1227	90	361	-1	8
485	406	450	20	305	664	90	-1	511	10
486	460	288	10	113	465	90	-1	553	10
487	224	203	20	0	290	90	-1	803	10
488	21	487	10	482	829	90	-1	15	10
489	21	488	-30	567	925	90	48	-1	9
490	87	217	-30	497	844	90	65	-1	12
491	67	452	-10	227	602	90	363	-1	8
492	119	223	10	753	1106	0	-1	1040	10
493	398	428	-20	461	834	90	787	-1	15
494	344	262	20	422	785	90	-1	419	10
495	390	301	-10	291	650	90	0	-1	1
496	167	27	30	387	736	90	-1	764	10
497	236	247	20	343	692	90	-1	892	10
498	313	119	-30	579	942	90	387	-1	8
499	13	51	-30	1266	1625	90	535	-1	10
500	200	13	10	297	653	90	-1	425	10
501	0	120	-20	331	692	90	405	-1	8
502	202	4	-20	850	1204	90	798	-1	15
503	343	144	10	202	549	90	-1	929	10
504	94	383	10	536	887	90	-1	141	10
505	250	411	30	392	754	90	-1	625	10
506	464	134	20	948	1306	0	-1	1012	10
507	443	237	20	148	518	90	-1	391	10
508	4	114	10	612	969	90	-1	195	10
509	169	336	-10	738	1092	90	953	-1	19
510	200	178	20	140	498	90	-1	897	10
511	412	453	-20	574	950	90	485	-1	10
512	121	151	-10	953	1310	90	290	-1	7
513	403	93	-10	1031	1381	90	204	-1	6
514	399	301	-30	484	834	90	165	-1	6
515	97	387	-30	723	1069	90	957	-1	19
516	176	8	-10	869	1212	90	200	-1	6
517	62	326	-20	814	1169	90	314	-1	7
518	151	207	-20	631	988	90	423	-1	9
519	299	98	30	220	564	90	-1	356	10
520	334	240	-30	426	782	90	584	-1	11
521	92	270	-10	854	1229	90	540	-1	10
522	444	269	20	444	793	90	-1	767	10
523	132	223	30	737	1109	0	-1	1042	10
524	428	25	20	1075	1451	0	-1	1005	10
525	413	421	10	668	1028	90	-1	222	10
526	382	498	10	519	869	90	-1	746	10
527	391	429	20	375	725	90	-1	353	10
528	398	97	-20	164	544	90	779	-1	15
529	192	265	-20	578	921	90	367	-1	8
530	438	26	10	353	697	90	-1	194	10
531	44	79	10	167	533	90	-1	990	10
532	137	290	-10	76	445	90	576	-1	11
533	446	319	-30	264	616	90	939	-1	19
534	175	487	20	148	508	90	-1	850	10
535	26	45	30	203	566	90	-1	499	10
536	147	435	20	453	807	90	-1	815	10
537	111	459	20	1052	1395	0	-1	1014	10
538	472	132	-10	667	1026	90	912	-1	18
539	349	158	-20	950	1293	90	240	-1	6
540	86	268	10	589	935	90	-1	521	10
541	415	216	-10	219	584	90	166	-1	6
542	121	218	20	91	457	90	-1	780	10
543	210	185	20	0	320	90	-1	307	10
544	98	215	20	118	478	90	-1	777	10
545	484	174	10	396	744	90	-1	758	10
546	328	458	-30	844	1206	90	209	-1	6
547	313	126	-20	773	1123	90	404	-1	8
548	390	415	20	942	1290	0	-1	1024	10
549	459	17	-20	939	1294	90	801	-1	16
550	481	124	-10	405	771	90	706	-1	13
551	386	414	-10	1009	1362	90	554	-1	10
552	116	466	20	218	573	90	-1	330	10
553	468	295	-10	834	1187	90	486	-1	10
554	391	426	10	652	1018	90	-1	551	10
555	408	279	20	582	947	90	-1	597	10
556	15	68	10	348	708	90	-1	263	10
557	392	424	-10	826	1207	90	475	-1	9
558	88	95	-20	558	912	90	461	-1	9
559	116	151	-10	674	1036	90	147	-1	5
560	240	250	-30	240	605	90	713	-1	13
561	123	159	20	56	416	90	-1	56	10
562	89	290	20	125	500	90	-1	679	10
563	39	50	30	340	711	0	-1	1006	10
564	359	179	-20	365	729	90	659	-1	20
565	338	257	-20	613	972	90	68	-1	13
566	92	236	20	941	1304	90	-1	861	10
567	413	417	-10	1035	1407	90	836	-1	16
568	91	101	-30	744	1102	90	171	-1	6
569	55	449	20	178	539	90	-1	74	10
570	57	425	20	160	517	90	-1	90	10
571	465	287	10	456	817	90	-1	649	20
572	320	280	10	121	498	90	-1	336	11
573	322	468	20	475	825	90	-1	896	11
574	483	458	-10	556	908	90	44	-1	9
575	312	267	-20	762	1141	90	701	-1	13
576	139	291	10	18	387	90	-1	532	11
577	388	408	10	261	625	90	-1	442	11
578	110	459	-20	957	1309	90	971	-1	19
579	459	372	20	572	926	90	-1	55	11
580	204	269	30	0	298	90	-1	932	11
581	407	98	10	118	497	90	-1	36	11
582	335	256	-20	790	1162	90	733	-1	14
583	471	484	-10	471	818	90	481	-1	9
584	339	244	30	151	499	90	-1	520	11
585	89	272	-20	398	755	90	462	-1	9
586	488	96	-10	809	1173	90	830	-1	16
587	316	286	-30	501	862	90	71	-1	13
588	235	50	-40	713	1096	90	63	-1	12
589	316	258	20	217	568	90	-1	675	11
590	425	288	-20	503	869	90	975	-1	20
591	213	397	10	580	944	90	-1	280	11
592	113	156	10	477	861	90	-1	952	11
593	199	9	-10	753	1111	90	878	-1	17
594	463	167	10	557	909	90	-1	846	11
595	129	27	10	580	945	90	-1	748	11
596	248	404	30	114	474	90	-1	771	11
597	405	276	-20	671	1048	90	555	-1	10
598	400	288	30	54	432	90	-1	703	11
599	61	156	30	362	732	90	-1	869	11
600	393	20	20	1090	1422	90	-1	231	11
601	484	177	-20	290	663	90	298	-1	7
602	108	116	-10	811	1173	90	46	-1	9
603	112	217	-20	283	643	90	901	-1	18
604	389	404	10	167	531	90	-1	684	11
605	102	391	-20	998	1361	90	377	-1	8
606	434	26	10	438	801	90	-1	378	11
607	488	26	-20	1036	1399	90	726	-1	14
608	477	120	10	868	1226	90	-1	752	11
609	126	220	-20	559	911	90	39	-1	8
610	439	310	10	98	456	90	-1	737	11
611	212	319	-10	127	493	90	724	-1	14
612	320	283	-10	321	671	90	637	-1	12
613	17	459	-20	1100	1475	90	689	-1	13
614	236	213	20	0	314	90	-1	987	11
615	68	108	10	130	524	90	-1	480	11
616	390	294	-20	753	1131	90	686	-1	13
617	275	42	30	437	808	90	-1	11	20
618	423	214	20	495	869	90	-1	445	12
619	460	367	20	292	650	90	-1	958	12
620	272	402	10	217	553	90	-1	85	12
621	478	102	-10	604	975	90	241	-1	6
622	400	260	40	50	412	90	-1	106	12
623	181	6	-10	578	953	90	633	-1	12
624	470	475	30	281	629	90	-1	59	12
625	245	408	-30	485	852	90	505	-1	10
626	93	96	20	274	627	90	-1	697	12
627	218	318	20	784	1139	90	-1	816	12
628	441	265	-10	244	600	90	249	-1	7
629	21	64	20	718	1076	90	-1	309	12
630	356	23	20	209	573	90	-1	228	12
631	267	44	-10	549	893	90	261	-1	7
632	277	50	10	157	529	90	-1	928	12
