Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
304	277	431	30	1254	1574	90	-1	968	8
305	110	241	20	2056	2376	90	-1	101	8
306	48	385	20	928	1248	90	-1	50	8
307	152	260	10	98	418	90	-1	284	8
308	255	120	10	130	450	90	-1	574	8
309	214	382	30	2411	2731	90	-1	114	8
310	414	384	-20	2582	2902	90	688	-1	14
311	232	378	-10	2114	2434	90	866	-1	18
312	80	141	-30	414	734	90	962	-1	20
313	188	330	-10	433	753	90	140	-1	5
314	157	192	-20	3130	3450	90	20	-1	6
315	101	237	-10	1751	2071	90	849	-1	18
316	74	360	-30	2776	3096	90	694	-1	14
317	267	260	20	429	749	90	-1	335	8
318	378	46	30	3010	3330	90	-1	408	8
319	420	311	-10	813	1133	90	321	-1	8
320	384	217	20	1729	2049	90	-1	615	8
321	418	300	10	531	851	90	-1	319	8
322	356	77	-20	2169	2489	90	294	-1	8
323	253	244	-20	2662	2982	90	214	-1	6
324	323	258	10	1248	1568	90	-1	572	8
325	293	454	-30	2531	2851	90	341	-1	8
326	231	97	20	2807	3127	90	-1	239	8
327	316	234	-10	2581	2901	90	83	-1	17
328	207	196	-20	2485	2805	90	970	-1	20
329	321	228	-10	2120	2440	90	367	-1	8
330	382	17	-30	1654	1974	90	509	-1	10
331	206	326	-10	3166	3486	90	236	-1	7
332	198	284	10	62	382	90	-1	193	8
333	137	186	-20	2832	3152	90	690	-1	14
334	229	396	30	2802	3122	90	-1	576	8
335	268	235	-20	1762	2082	90	317	-1	8
336	95	243	20	679	999	90	-1	922	8
337	297	430	20	298	618	90	-1	613	8
338	393	368	10	392	712	90	-1	131	8
339	66	391	20	1521	1841	90	-1	656	8
340	189	339	-20	2783	3103	90	525	-1	10
341	280	351	30	105	425	90	-1	325	8
342	241	77	-20	1145	1465	90	414	-1	9
343	134	265	-10	2586	2906	90	611	-1	13
344	420	95	30	265	585	90	-1	773	8
345	111	279	30	141	461	90	-1	362	8
346	367	358	-30	2053	2373	90	853	-1	18
347	239	373	-30	1825	2145	90	125	-1	3
348	384	235	20	2592	2912	90	-1	818	8
349	284	360	30	229	549	90	-1	844	8
350	325	75	-30	2290	2610	90	364	-1	8
351	279	369	10	422	742	90	-1	490	8
352	340	449	10	3000	3320	90	-1	263	8
353	275	448	-30	2822	3142	90	928	-1	19
354	447	88	-20	2883	3203	90	660	-1	13
355	314	279	10	190	510	90	-1	822	8
356	434	377	-10	2265	2585	90	412	-1	9
357	67	377	-20	2106	2426	90	75	-1	15
358	370	353	10	666	986	90	-1	500	8
359	57	367	-30	2089	2409	90	397	-1	9
360	332	486	20	1832	2152	90	-1	886	8
361	386	361	30	1447	1767	90	-1	168	8
362	55	282	-30	225	545	90	345	-1	8
363	317	467	20	344	664	90	-1	177	8
364	335	54	30	1773	2093	90	-1	350	8
365	348	466	-20	2503	2823	90	734	-1	15
366	132	314	-10	3134	3454	90	507	-1	10
367	328	216	10	1832	2152	90	-1	329	8
368	416	48	10	1800	2120	90	-1	784	8
369	370	55	-10	2806	3126	90	726	-1	15
370	149	434	-10	2123	2443	90	252	-1	7
371	466	169	-20	2422	2742	90	831	-1	17
372	141	267	-30	1555	1875	90	26	-1	7
373	258	350	-10	1742	2062	90	650	-1	13
374	428	312	10	1004	1324	90	-1	981	8
375	211	188	10	580	900	90	-1	636	8
376	50	343	-10	2674	2994	90	233	-1	7
377	107	311	40	2733	3053	90	-1	398	8
378	178	441	20	204	524	90	-1	196	9
379	232	85	10	2229	2549	90	-1	215	9
380	391	23	-20	2618	2938	90	909	-1	19
381	137	227	20	115	435	90	-1	547	9
382	161	203	20	100	420	90	-1	896	9
383	363	212	-10	3194	3514	90	388	-1	9
384	384	346	-30	1251	1571	90	588	-1	12
385	166	434	40	2885	3205	90	-1	432	9
386	274	248	-30	230	550	90	279	-1	7
387	156	421	-20	3275	3595	90	855	-1	18
388	346	211	10	103	423	90	-1	383	9
389	265	358	20	1272	1592	90	-1	961	9
390	96	407	20	354	674	90	-1	56	9
391	443	70	-30	2384	2704	90	788	-1	16
392	125	212	-30	1107	1427	90	420	-1	9
393	361	337	50	283	603	90	-1	302	9
394	322	78	20	2384	2704	0	-1	1006	9
395	481	156	-10	1520	1840	90	907	-1	19
396	188	293	-30	757	1077	90	612	-1	13
397	76	408	30	940	1260	90	-1	359	9
398	130	304	-40	3095	3415	90	377	-1	8
399	378	363	30	1669	1989	90	-1	25	9
400	185	301	20	1250	1570	90	-1	881	9
401	385	235	10	2501	2821	90	-1	162	9
402	261	350	10	1649	1969	90	-1	19	9
403	389	33	-10	2903	3223	90	415	-1	9
404	151	214	10	431	751	90	-1	165	9
405	265	94	10	178	498	90	-1	436	9
406	65	164	-30	2515	2835	90	157	-1	6
407	293	81	10	174	494	90	-1	897	9
408	363	55	-30	2903	3223	90	318	-1	8
409	465	176	-40	2519	2839	90	790	-1	16
410	428	298	-10	1574	1894	90	568	-1	11
411	75	379	-10	2487	2807	90	810	-1	17
412	404	378	10	777	1097	90	-1	356	9
413	203	203	10	2770	3090	90	-1	446	9
414	259	88	20	465	785	90	-1	342	9
415	362	17	10	1804	2124	90	-1	403	9
416	320	258	20	484	804	90	-1	901	9
417	59	358	-10	2278	2598	90	914	-1	19
418	316	453	20	213	533	90	-1	557	9
419	225	192	20	63	383	90	-1	538	9
420	140	206	30	328	648	90	-1	392	9
421	83	151	10	220	540	90	-1	786	9
422	366	196	10	127	447	90	-1	979	9
423	108	245	-10	1650	1970	90	646	-1	13
424	129	267	-10	2400	2720	90	89	-1	19
425	57	379	20	827	1147	90	-1	247	9
426	329	56	-20	1377	1697	90	223	-1	7
427	213	363	30	1154	1474	90	-1	145	9
428	76	391	-20	1238	1558	90	136	-1	5
429	330	259	30	1151	1471	90	-1	590	9
430	136	217	30	818	1138	90	-1	58	9
431	165	333	-20	2301	2621	90	803	-1	17
432	160	431	-40	3174	3494	90	385	-1	9
433	338	489	-30	1228	1548	90	459	-1	10
434	335	64	-10	1873	2193	90	69	-1	14
435	412	361	10	1668	1988	90	-1	678	9
436	259	90	-10	557	877	90	405	-1	9
437	265	77	20	752	1072	90	-1	923	9
438	460	173	-20	2807	3127	90	470	-1	10
439	83	301	20	2217	2537	90	-1	99	9
440	201	331	20	627	947	90	-1	510	9
441	118	214	20	160	480	90	-1	741	9
442	395	30	-10	2716	3036	90	253	-1	7
443	125	444	10	1917	2237	90	-1	710	9
444	283	248	30	33	353	90	-1	723	9
445	391	334	-10	967	1287	90	508	-1	10
446	212	215	-10	3080	3400	90	413	-1	9
447	276	428	20	968	1288	90	-1	686	9
448	96	152	20	182	502	90	-1	28	9
449	425	85	-10	456	776	90	756	-1	16
450	336	7	10	1504	1824	90	-1	453	9
451	196	219	-30	2974	3294	90	251	-1	7
452	210	94	20	917	1237	90	-1	286	10
453	310	81	-10	2766	3086	90	450	-1	9
454	341	37	20	354	674	90	-1	893	10
455	344	478	20	2216	2536	0	-1	1002	10
456	406	37	40	264	584	90	-1	911	10
457	69	346	-10	2882	3202	90	463	-1	10
458	80	376	40	327	647	90	-1	128	10
459	314	449	30	209	529	90	-1	433	10
460	209	201	-10	2673	2993	90	622	-1	13
461	88	379	-10	609	929	90	560	-1	11
462	352	500	-30	1425	1745	90	241	-1	7
463	65	357	10	2374	2694	90	-1	457	10
464	345	15	-20	1402	1722	90	677	-1	14
465	125	245	-30	2922	3242	90	531	-1	11
466	52	369	30	1993	2313	90	-1	746	10
467	449	140	20	650	970	90	-1	817	10
468	430	310	-30	1096	1416	90	834	-1	17
469	109	325	-10	2928	3248	90	976	-1	20
470	446	139	20	557	877	90	-1	438	10
471	229	214	20	41	361	90	-1	600	10
472	197	301	10	103	423	90	-1	912	10
473	146	245	20	616	936	90	-1	504	10
474	401	368	20	584	904	90	-1	15	10
475	116	259	-20	2533	2853	90	695	-1	14
476	374	55	-20	2712	3032	90	606	-1	12
477	249	251	-10	2956	3276	90	141	-1	6
478	325	490	10	843	1163	90	-1	132	10
479	59	159	10	1023	1343	90	-1	767	10
480	186	177	20	1281	1601	90	-1	527	10
481	319	229	-20	2212	2532	90	777	-1	16
482	26	269	30	925	1245	90	-1	91	10
483	53	139	-10	1134	1454	90	280	-1	7
484	471	154	20	1239	1559	90	-1	143	10
485	301	247	10	3158	3478	90	-1	685	10
486	388	220	20	1343	1663	90	-1	645	10
487	235	81	20	1370	1690	90	-1	836	10
488	347	479	-30	2309	2629	90	990	-1	4
489	367	59	-20	3089	3409	90	620	-1	13
490	261	370	-10	989	1309	90	351	-1	8
491	441	287	-10	2835	3155	90	3	-1	8
492	44	153	30	1915	2235	90	-1	642	10
493	263	351	-30	1465	1785	90	77	-1	16
494	444	157	10	215	535	90	-1	33	10
495	374	17	10	1845	2165	90	-1	296	10
496	448	295	-10	2644	2964	90	555	-1	11
497	446	297	-30	2152	2472	90	992	-1	6
498	347	40	30	450	770	90	-1	123	10
499	318	493	10	745	1065	90	-1	300	10
500	399	352	-10	1180	1500	90	358	-1	8
501	51	364	-10	1807	2127	90	240	-1	7
502	250	217	-20	2454	2774	90	614	-1	13
503	107	225	30	360	680	90	-1	195	10
504	173	208	-20	1801	2121	90	473	-1	10
505	204	189	-20	2298	2618	90	735	-1	15
506	399	379	-10	2880	3200	90	540	-1	11
507	79	346	10	3070	3390	90	-1	366	10
508	360	338	10	192	512	90	-1	445	10
509	390	17	30	1373	1693	90	-1	330	10
510	207	337	-20	725	1045	90	440	-1	9
511	409	361	30	977	1297	90	-1	147	10
512	206	377	20	479	799	90	-1	79	10
513	429	294	10	1863	2183	90	-1	965	10
514	375	31	-20	2105	2425	90	597	-1	12
515	426	80	-10	642	962	90	987	-1	2
516	74	374	-30	2582	2902	90	166	-1	6
517	408	20	30	393	713	90	-1	164	10
518	239	369	-20	1731	2051	90	281	-1	7
519	420	308	30	629	949	90	-1	930	10
520	254	357	-30	1932	2252	90	186	-1	6
521	53	297	30	3220	3540	0	-1	1004	10
522	434	382	-10	2170	2490	90	799	-1	16
523	204	171	-20	878	1198	90	683	-1	14
524	173	169	10	1478	1798	90	-1	592	10
525	190	332	20	526	846	90	-1	340	10
526	274	231	-10	2046	2366	90	632	-1	13
527	207	194	-20	2393	2713	90	480	-1	10
528	315	232	10	2673	2993	90	-1	674	10
529	425	87	20	364	684	90	-1	130	11
530	312	64	20	502	822	90	-1	10	11
531	129	244	30	2828	3148	90	-1	465	11
532	278	230	-10	1386	1706	90	920	-1	19
533	351	75	10	2074	2394	90	-1	616	11
534	185	293	-20	850	1170	90	539	-1	11
535	364	364	-20	2150	2470	90	268	-1	7
536	432	369	10	2067	2387	0	-1	1008	11
537	128	249	-20	1263	1583	90	693	-1	14
538	221	179	-20	289	609	90	419	-1	9
539	194	296	20	570	890	90	-1	534	11
540	413	350	10	1477	1797	90	-1	506	11
541	214	372	10	863	1183	90	-1	98	11
542	379	229	-10	965	1285	90	212	-1	6
543	91	298	-10	1933	2253	90	115	-1	2
544	226	120	30	155	475	90	-1	868	11
545	344	46	30	1580	1900	0	-1	1003	11
546	238	84	-30	1554	1874	90	203	-1	6
547	138	276	-20	1835	2155	90	381	-1	9
548	346	487	-30	1728	2048	90	825	-1	17
549	95	160	10	179	499	90	-1	16	11
550	103	266	-20	982	1302	90	785	-1	16
551	98	286	30	1257	1577	90	-1	271	11
552	77	172	20	2896	3216	90	-1	17	11
553	147	199	30	228	548	90	-1	982	11
554	210	98	-10	641	961	90	7	-1	14
555	428	292	10	1771	2091	90	-1	496	11
556	121	236	-10	1954	2274	90	943	-1	20
557	336	479	-20	2118	2438	90	418	-1	9
558	203	369	-30	761	1081	90	235	-1	7
559	296	232	-30	1188	1508	90	673	-1	14
560	87	369	10	201	521	90	-1	461	11
561	247	88	-30	1844	2164	90	770	-1	16
562	104	246	10	1273	1593	90	-1	288	11
563	67	302	-10	2413	2733	90	242	-1	7
564	114	296	40	179	499	90	-1	655	11
565	394	356	30	178	498	90	-1	261	11
566	192	306	20	1443	1763	90	-1	670	11
567	16	285	30	2412	2732	90	-1	38	11
568	419	310	10	722	1042	90	-1	410	11
569	389	221	-20	1252	1572	90	661	-1	14
570	129	264	-20	2681	3001	90	598	-1	12
571	172	483	-10	824	1144	90	94	-1	20
572	325	251	-10	1345	1665	90	324	-1	8
573	151	436	-20	2306	2626	90	887	-1	18
574	263	91	-10	272	592	90	308	-1	8
575	401	15	-10	605	925	90	649	-1	13
576	253	382	-30	3010	3330	90	334	-1	8
577	247	89	20	1935	2255	90	-1	919	11
578	283	229	-10	1291	1611	90	270	-1	7
579	366	341	20	473	793	90	-1	696	11
580	392	213	-20	2012	2332	90	68	-1	14
581	167	304	20	127	447	90	-1	936	12
582	477	154	10	1426	1746	90	-1	191	12
583	234	383	10	2019	2339	90	-1	156	12
584	199	327	-10	2979	3299	90	260	-1	7
585	140	220	30	723	1043	90	-1	635	12
586	144	266	30	231	551	90	-1	861	12
587	432	105	10	3272	3592	0	-1	1001	12
588	368	325	30	139	459	90	-1	384	12
589	202	386	20	289	609	90	-1	679	12
590	325	246	-30	1440	1760	90	429	-1	9
591	430	86	-20	2686	3006	90	988	-1	3
592	200	195	-10	2105	2425	90	524	-1	10
593	440	295	30	2056	2376	90	-1	122	12
594	77	287	10	1825	2145	90	-1	617	12
595	187	362	-20	1706	2026	90	939	-1	20
596	131	207	20	919	1239	90	-1	637	12
597	405	5	20	706	1026	90	-1	514	12
598	125	226	20	1309	1629	90	-1	570	12
599	254	335	-10	2933	3253	90	806	-1	17
600	212	168	-20	780	1100	90	471	-1	10
601	281	279	20	634	954	90	-1	18	12
602	326	241	20	1535	1855	90	-1	127	12
603	152	241	20	713	1033	90	-1	707	12
604	71	139	30	727	1047	90	-1	720	12
