Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
283	67	451	-18	1116	1346	10	374	-1	8
284	27	464	-8	0	1706	10	364	-1	8
285	361	178	-9	0	1883	10	485	-1	9
286	463	406	-9	757	987	10	847	-1	16
287	456	157	-17	0	1789	10	796	-1	15
288	153	244	5	8	238	10	-1	137	7
289	153	192	-28	0	1902	10	828	-1	16
290	352	63	6	1078	1308	10	-1	464	7
291	371	71	-23	0	1799	10	347	-1	8
292	163	472	9	553	783	10	-1	544	7
293	448	495	40	284	514	10	-1	489	7
294	282	10	30	0	1773	10	-1	779	7
295	66	163	6	295	525	10	-1	264	7
296	314	205	-14	1427	1657	10	371	-1	8
297	83	169	21	0	1830	10	-1	247	7
298	221	291	-2	0	1965	10	370	-1	8
299	374	116	9	487	717	10	-1	130	7
300	418	269	3	0	1846	10	-1	735	7
301	178	302	-13	787	1017	10	17	-1	6
302	250	57	-3	0	1822	10	97	-1	19
303	475	352	33	0	1768	10	-1	346	7
304	1	252	-27	0	1766	10	400	-1	8
305	286	356	-9	0	1904	10	798	-1	15
306	65	82	13	640	870	10	-1	491	7
307	154	392	9	71	301	10	-1	581	7
308	196	56	15	0	1814	10	-1	814	7
309	366	390	23	0	1834	10	-1	4	7
310	436	25	-15	1182	1412	10	951	-1	19
311	67	352	-15	0	1806	10	87	-1	17
312	173	182	-7	2	232	10	666	-1	13
313	390	34	7	960	1190	10	-1	316	7
314	18	225	8	0	1782	10	-1	999	7
315	57	43	15	0	1732	10	-1	700	7
316	388	44	-7	1031	1261	10	313	-1	7
317	269	112	-24	1163	1393	10	498	-1	10
318	374	260	27	0	1891	0	-1	1003	7
319	291	213	-15	1158	1388	10	940	-1	18
320	178	420	18	971	1201	10	-1	459	7
321	389	255	15	685	915	10	-1	42	7
322	134	194	-35	1552	1782	10	211	-1	6
323	93	490	-14	279	509	10	687	-1	13
324	64	294	-14	0	1824	10	8	-1	15
325	493	111	26	441	671	10	-1	974	8
326	150	484	16	0	1761	10	-1	478	8
327	235	316	-26	556	786	10	750	-1	14
328	239	15	2	0	1780	10	-1	365	8
329	193	138	-21	0	1890	10	818	-1	16
330	40	278	-18	0	1804	10	684	-1	13
331	307	52	-11	0	1809	10	967	-1	19
332	161	416	25	0	1827	10	-1	945	8
333	381	457	-21	371	601	10	834	-1	16
334	55	318	13	212	442	10	-1	362	8
335	80	279	-22	0	1843	10	155	-1	5
336	48	162	15	120	350	10	-1	142	8
337	91	27	-4	1082	1312	10	490	-1	9
338	288	70	24	83	313	10	-1	102	8
339	177	404	-19	0	1845	10	181	-1	6
340	10	237	19	516	746	10	-1	636	8
341	493	493	20	756	986	10	-1	749	8
342	440	292	-25	840	1070	10	508	-1	10
343	349	76	15	931	1161	10	-1	822	8
344	47	208	-20	126	356	10	85	-1	16
345	283	454	-8	0	1809	10	424	-1	9
346	486	324	-33	0	1768	10	303	-1	7
347	392	87	23	0	1799	10	-1	291	8
348	122	422	-23	1357	1587	10	596	-1	11
349	37	281	17	393	623	10	-1	584	8
350	413	127	28	731	961	10	-1	583	8
351	222	499	7	745	975	10	-1	431	8
352	211	446	-18	0	1816	10	900	-1	17
353	30	7	-10	1089	1319	10	502	-1	10
354	398	341	33	839	1069	10	-1	770	8
355	26	67	-8	1217	1447	10	363	-1	8
356	461	186	16	0	1795	10	-1	755	8
357	313	391	-18	0	1861	10	6	-1	11
358	471	94	30	0	1745	10	-1	534	8
359	341	72	9	705	935	10	-1	457	8
360	130	186	16	36	266	10	-1	552	8
361	257	57	18	0	1822	10	-1	9	8
362	94	344	-13	0	1833	10	334	-1	8
363	6	53	8	0	1702	10	-1	355	8
364	146	376	8	134	364	10	-1	284	8
365	244	13	-2	913	1143	10	328	-1	8
366	29	336	22	0	1778	10	-1	517	8
367	306	42	11	0	1800	10	-1	183	8
368	177	486	20	0	1768	10	-1	248	8
369	489	338	-30	1297	1527	10	187	-1	6
370	179	318	2	1021	1251	10	-1	298	8
371	344	203	14	67	297	10	-1	296	8
372	149	341	-21	304	534	10	650	-1	12
373	307	412	-15	0	1844	10	789	-1	15
374	68	450	18	533	763	10	-1	283	8
375	420	80	-30	0	1775	10	466	-1	9
376	144	220	35	0	1905	0	-1	1029	8
377	497	54	14	878	1108	10	-1	19	8
378	80	458	-22	271	501	10	242	-1	7
379	84	377	-26	0	1806	10	219	-1	6
380	332	382	-13	910	1140	10	468	-1	9
381	6	196	-26	1103	1333	10	47	-1	9
382	104	28	-14	0	1750	10	386	-1	8
383	224	320	-25	1184	1414	10	458	-1	9
384	87	3	13	0	1720	0	-1	1002	8
385	149	214	7	0	1908	10	-1	608	8
386	98	29	14	0	1747	10	-1	382	8
387	135	30	12	0	1767	10	-1	627	8
388	287	397	-20	464	694	10	625	-1	12
389	107	374	-16	814	1044	10	607	-1	11
390	355	485	10	0	1758	10	-1	174	8
391	51	286	-28	1359	1589	10	524	-1	10
392	49	118	3	0	1775	10	-1	70	8
393	159	226	16	0	224	0	-1	1041	8
394	185	431	15	0	1823	10	-1	980	8
395	262	92	25	0	1857	10	-1	100	8
396	475	198	-7	0	1785	10	724	-1	20
397	142	30	-6	0	1770	10	845	-1	16
398	481	207	34	0	1781	10	-1	421	8
399	174	122	-21	493	723	10	698	-1	20
400	35	263	27	170	400	10	-1	304	8
401	24	71	11	246	476	10	-1	29	8
402	173	65	12	348	578	0	-1	1033	8
403	91	326	-21	0	1839	10	776	-1	15
404	470	417	-8	637	867	10	122	-1	3
405	397	153	-30	782	1012	10	875	-1	17
406	295	283	-14	0	1960	10	727	-1	20
407	174	376	8	0	1868	0	-1	1005	9
408	38	190	23	0	1795	10	-1	150	9
409	16	68	-3	0	1719	10	251	-1	7
410	179	286	8	0	1936	10	-1	761	9
411	244	422	-14	438	668	10	924	-1	18
412	250	441	-15	0	1824	10	699	-1	20
413	497	18	-17	0	1677	10	269	-1	7
414	195	111	-13	898	1128	10	723	-1	20
415	26	221	28	896	1126	10	-1	881	9
416	442	5	-11	220	450	10	75	-1	14
417	44	496	-9	0	1695	10	262	-1	7
418	448	404	15	0	1765	10	-1	848	9
419	471	427	-10	0	1732	10	902	-1	17
420	460	424	-20	1355	1585	10	949	-1	18
421	461	195	-34	0	1797	10	398	-1	8
422	146	313	22	0	1894	10	-1	858	9
423	19	273	25	917	1147	10	-1	91	9
424	245	461	8	549	779	10	-1	345	9
425	69	266	-25	0	1834	10	884	-1	17
426	191	84	-18	767	997	10	37	-1	8
427	68	160	21	0	1812	10	-1	1	9
428	212	47	-18	701	931	10	472	-1	9
429	80	337	28	0	1825	10	-1	595	9
430	412	478	-26	0	1736	10	479	-1	9
431	225	488	-7	0	1776	10	351	-1	8
432	105	140	27	0	1833	10	-1	280	9
433	389	43	-26	0	1766	10	751	-1	14
434	177	156	-9	0	1896	10	261	-1	7
435	179	497	-7	1311	1541	10	538	-1	10
436	377	432	-10	731	961	10	950	-1	19
437	497	296	14	513	743	10	-1	71	9
438	152	476	45	423	653	10	-1	737	9
439	277	428	7	390	620	10	-1	668	9
440	64	5	14	1029	1259	10	-1	975	9
441	44	311	-11	0	1801	10	61	-1	11
442	165	59	-12	843	1073	10	682	-1	13
443	261	138	1	0	1903	10	-1	175	9
444	268	351	7	0	1913	10	-1	84	9
445	48	150	-21	0	1790	10	112	-1	1
446	215	79	5	0	1841	10	-1	598	9
447	109	56	27	139	369	10	-1	213	9
448	171	188	-37	521	751	10	654	-1	12
449	284	457	17	0	1806	10	-1	450	9
450	274	442	-17	0	1822	10	449	-1	9
451	33	286	11	0	1796	10	-1	741	9
452	112	433	-23	0	1786	10	707	-1	20
453	423	170	27	413	643	10	-1	972	9
454	213	283	14	0	1966	10	-1	460	9
455	240	34	-21	0	1799	10	0	-1	1
456	283	438	3	131	361	10	-1	919	9
457	324	99	-9	0	1847	10	359	-1	8
458	259	301	25	0	1964	10	-1	383	9
459	189	402	-18	0	1852	10	320	-1	7
460	215	282	-14	1340	1570	10	454	-1	9
461	166	440	12	0	1808	10	-1	202	9
462	374	232	-21	25	255	10	915	-1	18
463	339	113	-24	0	1852	10	765	-1	14
464	335	46	-6	0	1794	10	290	-1	7
465	313	493	-22	1093	1323	10	743	-1	14
466	432	66	30	0	1757	10	-1	375	9
467	76	462	-19	856	1086	10	767	-1	14
468	397	477	13	0	1745	10	-1	380	9
469	196	489	23	930	1160	10	-1	925	9
470	354	156	20	0	1875	10	-1	504	9
471	171	24	-18	1283	1513	10	576	-1	11
472	187	73	18	192	422	10	-1	428	9
473	243	408	15	0	1857	10	-1	899	9
474	421	387	15	0	1796	10	-1	861	9
475	141	426	23	431	661	10	-1	859	9
476	415	118	-11	0	1804	10	986	-1	19
477	240	255	-14	1511	1741	10	843	-1	16
478	162	388	-16	1026	1256	10	326	-1	8
479	413	493	26	0	1723	10	-1	430	9
480	69	414	6	1163	1393	0	-1	1004	9
481	273	70	-20	519	749	10	961	-1	19
482	142	14	18	735	965	10	-1	794	9
483	185	434	-25	0	1820	10	662	-1	13
484	360	294	-27	0	1897	10	185	-1	6
485	265	240	9	0	148	10	-1	285	9
486	280	245	21	0	160	10	-1	742	9
487	87	51	35	0	1758	10	-1	941	9
488	195	273	22	0	189	10	-1	717	9
489	422	498	-40	592	822	10	293	-1	7
490	95	64	4	666	896	10	-1	337	9
491	63	155	-13	0	1806	10	306	-1	7
492	24	259	19	0	1789	10	-1	51	10
493	376	92	10	0	1813	10	-1	870	10
494	83	300	26	400	630	10	-1	542	10
495	72	477	46	188	418	10	-1	957	10
496	380	194	3	0	1874	0	-1	1030	10
497	72	227	25	0	1836	10	-1	62	10
498	238	123	24	681	911	10	-1	317	10
499	188	119	44	875	1105	10	-1	52	10
500	229	322	-23	0	1940	10	833	-1	16
501	150	68	23	0	1808	10	-1	513	10
502	67	24	10	0	1725	10	-1	353	10
503	63	420	-13	0	1763	10	234	-1	7
504	339	144	-20	999	1229	10	470	-1	9
505	454	201	-31	0	1806	10	990	-1	19
506	158	24	18	0	1771	0	-1	1034	10
507	365	119	30	282	512	10	-1	777	10
508	440	284	25	752	982	10	-1	342	10
509	417	212	12	810	1040	10	-1	158	10
510	404	439	-13	0	1772	10	704	-1	20
511	472	248	-33	0	1793	10	197	-1	6
512	235	108	12	0	1873	10	-1	929	10
513	174	67	-23	0	1817	10	501	-1	10
514	132	151	22	54	284	10	-1	665	10
515	217	207	26	0	1961	10	-1	81	10
516	162	306	22	19	249	10	-1	250	10
517	48	366	-22	0	1783	10	366	-1	8
518	209	68	27	0	1829	10	-1	946	10
519	94	497	31	0	1723	10	-1	65	10
520	110	122	-15	0	1826	10	245	-1	7
521	274	403	-38	0	1861	10	76	-1	14
522	421	386	-25	724	954	10	648	-1	12
523	399	175	13	647	877	10	-1	243	10
524	56	268	28	964	1194	10	-1	391	10
525	322	406	17	0	1844	10	-1	982	10
526	244	277	-12	1201	1431	10	14	-1	5
527	105	181	-28	0	1855	10	78	-1	15
528	30	97	23	1110	1340	0	-1	1006	10
529	359	246	18	0	1906	10	-1	59	10
530	498	457	15	0	1692	10	-1	968	10
531	190	267	36	0	1953	10	-1	25	10
532	334	481	32	0	1770	10	-1	123	10
533	18	24	32	528	758	10	-1	785	10
534	482	104	-30	0	1741	10	358	-1	8
535	460	328	-11	0	1791	10	569	-1	10
536	320	211	16	893	1123	10	-1	540	10
537	494	165	-14	0	1757	10	734	-1	14
538	167	445	7	0	1804	10	-1	435	10
539	340	291	22	370	600	10	-1	712	10
540	272	234	-16	1490	1720	10	536	-1	10
541	325	56	13	696	926	0	-1	1036	10
542	71	304	-26	589	819	10	494	-1	10
543	87	311	7	0	1841	10	-1	189	10
544	207	487	-9	0	1775	10	292	-1	7
545	332	5	-24	933	1163	10	773	-1	15
546	161	275	21	0	1923	0	-1	1043	10
547	268	458	-34	423	653	10	907	-1	18
548	175	352	12	0	1889	10	-1	689	10
549	398	476	25	0	1745	10	-1	235	10
550	51	360	13	1045	1275	10	-1	943	10
551	21	70	-25	671	901	10	221	-1	6
552	80	251	-16	204	434	10	360	-1	8
553	457	280	-19	900	1130	10	124	-1	3
554	423	315	-11	0	1831	10	713	-1	20
555	66	88	-21	0	1770	10	209	-1	6
556	479	387	-22	0	1749	10	729	-1	14
557	436	123	40	0	1790	10	-1	817	10
558	286	244	-31	1184	1414	10	801	-1	15
559	449	190	2	1040	1270	0	-1	1016	10
560	456	113	-14	1127	1357	10	604	-1	11
561	480	152	-5	0	1765	10	597	-1	11
562	100	266	5	370	600	10	-1	722	10
563	343	34	-10	0	1780	10	270	-1	7
564	374	306	-15	894	1124	10	997	-1	18
565	13	465	31	674	904	10	-1	885	10
566	230	487	-22	1030	1260	10	778	-1	15
567	442	153	-9	0	1800	10	93	-1	18
568	240	362	23	0	1903	10	-1	670	10
569	433	319	11	0	1820	10	-1	535	10
570	0	422	-13	721	951	10	697	-1	20
571	297	131	-35	0	1888	10	645	-1	12
572	71	12	2	197	427	10	-1	603	10
573	44	440	-23	0	1735	10	768	-1	14
574	447	184	-23	0	1808	10	675	-1	13
575	341	59	-36	690	920	10	888	-1	17
576	132	32	18	684	914	10	-1	471	11
577	411	396	23	0	1798	10	-1	145	11
578	450	416	25	0	1756	10	-1	928	11
579	323	34	13	0	1787	0	-1	1010	11
580	244	368	25	314	544	10	-1	855	11
581	90	477	-9	177	407	10	307	-1	7
582	34	169	-24	384	614	10	57	-1	10
583	351	128	-28	0	1857	10	350	-1	8
584	71	282	-17	0	1834	10	349	-1	8
585	157	269	-8	1476	1706	10	725	-1	20
586	392	1	11	505	735	10	-1	659	11
587	39	153	26	698	928	0	-1	1021	11
588	306	229	-14	1220	1450	10	959	-1	19
589	415	253	21	267	497	10	-1	53	11
590	92	76	4	1039	1269	10	-1	616	11
591	437	98	-16	1014	1244	10	231	-1	6
592	12	367	27	0	1750	10	-1	716	11
593	448	414	23	0	1758	10	-1	948	11
594	128	113	-29	263	493	10	635	-1	12
595	43	360	-28	0	1781	10	429	-1	9
596	102	422	23	126	356	10	-1	348	11
597	480	131	5	588	818	10	-1	561	11
598	210	81	-5	0	1842	10	446	-1	9
599	432	2	20	0	1708	10	-1	891	11
600	396	83	-24	1486	1716	10	660	-1	13
601	489	159	29	0	1760	10	-1	647	11
602	56	75	-24	0	1754	10	154	-1	5
603	66	31	-2	0	1729	10	572	-1	10
604	460	117	14	420	650	10	-1	560	11
605	175	239	23	0	205	10	-1	121	11
606	217	333	-10	0	1926	10	629	-1	12
607	62	375	16	249	479	10	-1	389	11
608	82	183	-7	1002	1232	10	385	-1	8
609	248	214	19	0	1979	10	-1	246	11
610	385	239	21	686	916	10	-1	711	11
611	371	315	-34	0	1878	10	655	-1	13
612	333	163	32	0	1895	10	-1	104	11
613	100	66	15	0	1778	10	-1	812	11
614	311	422	-35	0	1833	10	630	-1	12
615	153	235	10	0	228	10	-1	230	12
616	168	109	-4	0	1852	10	590	-1	11
617	284	319	17	0	1939	10	-1	126	12
618	195	464	20	0	1795	10	-1	96	12
619	382	9	30	0	1741	10	-1	220	12
