Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
206	325	311	-27	5290	5409	10	98	-1	20
207	80	357	1	2093	2271	10	-1	740	12
208	67	378	-28	0	7464	10	918	-1	20
209	216	341	19	0	7590	10	-1	371	12
210	498	457	-26	0	7364	10	818	-1	19
211	44	344	-7	0	7461	10	282	-1	13
212	352	481	-23	5136	5261	10	816	-1	19
213	237	420	-25	0	7517	10	812	-1	19
214	389	43	21	1564	1721	10	-1	135	12
215	292	136	-21	3126	3239	10	804	-1	18
216	426	38	23	0	7412	10	-1	674	12
217	245	461	8	0	7476	10	-1	874	12
218	415	253	21	1457	1595	10	-1	331	12
219	298	264	36	147	253	10	-1	512	12
220	307	412	8	1635	1714	10	-1	746	12
221	53	204	-26	4206	4354	10	398	-1	14
222	480	152	-14	4028	4265	10	233	-1	12
223	262	97	17	3785	3912	10	-1	411	12
224	83	169	21	3115	3218	10	-1	257	12
225	377	432	-5	0	7466	10	84	-1	19
226	390	249	21	0	7547	10	-1	576	12
227	132	479	-17	997	1063	10	110	-1	2
228	359	246	-14	5725	5777	10	108	-1	1
229	314	205	-18	6086	6249	10	778	-1	18
230	124	448	6	1430	1638	10	-1	734	12
231	0	188	-19	0	7430	10	494	-1	15
232	343	166	-40	3512	3616	10	187	-1	10
233	482	141	14	4028	4178	10	-1	222	12
234	162	306	22	494	580	10	-1	336	12
235	24	71	11	1394	1494	10	-1	612	12
236	188	119	44	3903	4016	10	-1	669	12
237	100	85	14	1422	1506	10	-1	51	12
238	103	177	28	2494	2637	10	-1	361	12
239	26	67	-16	5274	5380	10	44	-1	15
240	164	332	-23	5107	5250	10	114	-1	2
241	385	285	-24	3478	3586	10	851	-1	19
242	209	68	-7	6266	6398	10	962	-1	20
243	149	341	6	1599	1753	10	-1	893	12
244	415	95	15	4708	4825	10	-1	829	12
245	167	488	-33	972	1148	10	973	-1	20
246	413	493	26	4894	4971	10	-1	934	12
247	439	222	-11	3929	4028	10	997	-1	18
248	150	484	16	2498	2623	10	-1	264	12
249	299	353	34	0	7573	10	-1	595	12
250	273	300	30	153	288	10	-1	857	12
251	402	277	5	5771	5856	10	-1	518	12
252	239	15	2	0	7452	10	-1	18	12
253	363	225	35	3426	3541	10	-1	936	13
254	65	343	38	802	976	10	-1	20	13
255	351	60	-17	0	7472	10	533	-1	16
256	60	246	25	704	816	10	-1	904	13
257	144	35	-21	0	7448	10	224	-1	12
258	463	253	23	4171	4325	10	-1	68	13
259	332	382	-5	4037	4167	10	871	-1	19
260	408	318	15	2558	2707	10	-1	808	13
261	452	206	31	1958	2099	10	-1	828	13
262	471	368	-4	1718	1827	10	492	-1	15
263	93	490	-25	1527	1626	10	879	-1	19
264	241	402	-16	4090	4229	10	248	-1	12
265	60	231	-28	4124	4203	10	397	-1	14
266	172	66	-29	5225	5318	10	587	-1	16
267	404	207	-12	3634	3771	10	14	-1	5
268	286	356	30	354	542	10	-1	52	13
269	489	338	17	5551	5746	10	-1	471	13
270	334	481	32	1323	1440	10	-1	550	13
271	26	442	-11	0	7392	10	46	-1	15
272	226	175	23	6798	6871	10	-1	136	13
273	488	3	-26	1625	1700	10	570	-1	16
274	178	150	33	0	7564	10	-1	338	13
275	371	423	10	810	878	10	-1	196	13
276	5	224	19	0	7441	10	-1	954	13
277	94	344	26	2746	2832	10	-1	124	13
278	153	235	10	324	462	10	-1	42	13
279	12	367	27	1282	1444	10	-1	979	13
280	217	357	23	0	7576	10	-1	800	13
281	255	487	-5	1556	1747	10	315	-1	13
282	149	214	7	0	7580	10	-1	211	13
283	169	305	21	0	7590	10	-1	666	13
284	487	446	9	5360	5482	10	-1	85	13
285	267	374	23	2425	2501	10	-1	8	13
286	360	294	9	0	7569	10	-1	771	13
287	185	431	15	1561	1656	10	-1	463	13
288	325	210	15	3717	3870	10	-1	722	13
289	175	352	-25	6652	6789	10	543	-1	16
290	76	462	-18	3813	3955	10	344	-1	14
291	19	273	25	0	7455	10	-1	628	13
292	72	227	-23	2258	2373	10	990	-1	13
293	213	283	14	5885	6002	10	-1	410	13
294	130	140	17	783	889	10	-1	503	13
295	274	442	17	4301	4350	10	-1	45	13
296	337	41	-18	4018	4121	10	445	-1	15
297	372	39	-24	2886	3022	10	431	-1	14
298	269	112	19	5041	5180	10	-1	347	13
299	224	56	-18	0	7492	10	682	-1	17
300	340	416	36	1293	1396	10	-1	158	13
301	13	214	21	5428	5520	10	-1	639	13
302	230	320	-31	4770	4887	10	583	-1	16
303	6	196	20	4772	4973	10	-1	117	13
304	87	3	-14	5728	5856	10	460	-1	15
305	133	202	33	1827	1978	10	-1	850	13
306	235	316	-30	2616	2751	10	532	-1	16
307	435	180	37	0	7490	10	-1	81	13
308	173	65	-20	1768	1940	10	970	-1	20
309	245	42	-23	2203	2295	10	783	-1	18
310	384	149	18	0	7520	10	-1	750	13
311	51	286	-15	5831	5960	10	434	-1	15
312	267	290	15	111	236	10	-1	784	13
313	453	318	-20	1489	1621	10	920	-1	20
314	189	402	-26	2149	2259	10	615	-1	17
315	210	276	5	138	243	10	-1	281	13
316	120	261	-8	3154	3312	10	173	-1	9
317	35	263	-8	0	7472	10	123	-1	3
318	429	59	9	1827	1964	10	-1	402	13
319	330	308	-21	4687	4797	10	599	-1	16
320	58	391	16	3528	3651	10	-1	505	13
321	260	472	33	4143	4265	10	-1	129	13
322	217	333	26	0	7598	10	-1	602	13
323	335	46	-10	5400	5453	10	13	-1	4
324	198	85	28	1032	1189	10	-1	630	13
325	138	28	-15	4362	4530	10	841	-1	19
326	29	336	22	1319	1454	10	-1	803	13
327	200	27	22	0	7459	10	-1	96	13
328	157	269	-19	6317	6414	10	697	-1	17
329	177	404	17	0	7517	10	-1	396	13
330	202	28	-21	3733	3860	10	965	-1	20
331	366	334	-21	1650	1751	10	218	-1	12
332	149	458	13	0	7456	10	-1	473	14
333	481	454	-17	1278	1406	10	32	-1	13
334	377	385	-18	3486	3564	10	542	-1	16
335	217	207	-10	5538	5642	10	766	-1	18
336	96	346	-22	765	836	10	234	-1	12
337	224	320	-14	5187	5202	10	178	-1	9
338	206	97	-33	1785	1920	10	274	-1	13
339	438	127	-24	3785	3862	10	456	-1	15
340	494	468	-13	1417	1523	10	458	-1	15
341	494	165	-9	2401	2553	10	819	-1	19
342	5	281	16	0	7441	10	-1	436	14
343	441	60	-36	0	7418	10	487	-1	15
344	14	232	18	1187	1374	10	-1	290	14
345	288	439	16	1121	1187	10	-1	614	14
346	420	224	10	1704	1848	10	-1	723	14
347	267	162	-19	0	7598	10	298	-1	13
348	195	273	22	156	320	10	-1	751	14
349	233	230	-26	0	7661	10	662	-1	17
350	382	360	26	696	849	10	-1	987	14
351	406	460	-7	2868	3006	10	975	-1	20
352	499	316	18	2472	2623	10	-1	100	14
353	246	407	12	1235	1377	10	-1	22	14
354	283	454	-22	5107	5134	10	109	-1	1
355	426	231	-17	4102	4245	10	744	-1	18
356	432	2	-26	1848	2004	10	827	-1	19
357	404	439	3	964	1067	10	-1	508	14
358	397	477	-17	4853	4993	10	120	-1	3
359	44	140	-5	3464	3602	10	465	-1	15
360	330	138	18	4493	4504	10	-1	156	14
361	39	153	-28	3203	3299	10	238	-1	12
362	397	153	29	3507	3673	10	-1	73	14
363	226	316	21	234	328	10	-1	598	14
364	354	156	20	3322	3458	10	-1	443	14
365	201	66	14	0	7497	10	-1	378	14
366	389	156	27	2851	2993	10	-1	899	14
367	134	211	35	458	626	10	-1	813	14
368	386	154	-21	0	7521	10	80	-1	18
369	335	99	25	4913	4955	10	-1	49	14
370	356	256	19	337	513	10	-1	681	14
371	240	362	-19	0	7575	10	209	-1	12
372	412	100	1	2066	2161	10	-1	876	14
373	394	322	12	4111	4207	10	-1	663	14
374	48	150	-19	2642	2718	10	48	-1	15
375	225	121	-31	0	7556	10	540	-1	16
376	102	422	23	0	7461	10	-1	193	14
377	339	41	6	0	7460	10	-1	838	14
378	440	201	-14	0	7491	10	365	-1	14
379	411	379	25	4781	4886	10	-1	65	14
380	219	210	14	152	252	10	-1	585	14
381	250	441	5	0	7496	10	-1	464	14
382	210	29	-10	4213	4314	10	485	-1	15
383	178	302	19	3553	3659	10	-1	447	14
384	148	208	22	0	7577	10	-1	476	14
385	225	369	38	432	541	10	-1	105	14
386	16	287	-13	0	7451	10	71	-1	17
387	450	416	-13	2281	2453	10	971	-1	20
388	287	397	-12	2262	2373	10	935	-1	20
389	285	247	-18	0	7652	10	421	-1	14
390	351	481	-36	1284	1410	10	435	-1	15
391	243	408	-12	5720	5870	10	659	-1	17
392	137	377	23	0	7518	0	-1	1001	14
393	33	152	-17	5278	5403	10	805	-1	18
394	68	303	22	904	987	10	-1	415	14
395	456	113	-19	4922	5015	10	802	-1	18
396	134	276	-17	0	7569	10	329	-1	13
397	26	221	28	4016	4076	10	-1	265	14
398	79	257	26	3803	3942	10	-1	221	14
399	181	185	-19	6436	6594	10	994	-1	16
400	104	349	20	4058	4135	10	-1	991	14
401	267	174	-14	6470	6596	10	691	-1	17
402	475	267	-9	3124	3232	10	318	-1	13
403	385	239	-5	3130	3274	10	507	-1	15
404	95	382	19	929	1041	10	-1	416	14
405	67	190	25	4722	4785	10	-1	696	14
406	32	94	-28	3707	3854	10	484	-1	15
407	401	164	13	0	7514	10	-1	596	14
408	376	113	-22	0	7501	10	909	-1	19
409	409	255	-16	0	7528	10	693	-1	17
410	228	260	-14	6450	6514	10	293	-1	13
411	363	34	-17	0	7444	10	223	-1	12
412	274	441	-10	2762	2915	10	23	-1	12
413	146	188	-19	0	7566	10	580	-1	16
414	212	186	-3	6893	6999	10	504	-1	15
415	432	66	-22	0	7429	10	394	-1	14
416	83	300	-19	1987	2131	10	404	-1	14
417	51	89	19	4833	4953	10	-1	47	14
418	379	486	-4	2679	2815	10	163	-1	8
419	440	284	-21	0	7494	10	453	-1	15
420	175	239	23	256	351	10	-1	890	14
421	282	1	18	4184	4276	10	-1	389	14
422	268	113	21	2734	2823	10	-1	843	14
423	480	131	-14	2740	2881	10	448	-1	15
424	429	67	16	2938	3040	10	-1	429	14
425	162	301	-15	6423	6601	10	878	-1	19
426	281	96	-24	4532	4594	10	762	-1	18
427	495	199	25	0	7437	10	-1	833	14
428	372	115	13	0	7506	10	-1	631	14
429	396	83	-16	6362	6449	10	424	-1	14
430	239	486	3	0	7451	10	-1	757	14
431	288	70	24	0	7504	10	-1	297	14
432	66	163	6	1566	1718	10	-1	132	15
433	470	417	-10	0	7411	10	712	-1	18
434	226	423	15	832	863	10	-1	311	15
435	342	319	36	419	502	10	-1	390	15
436	174	122	-16	2376	2491	10	342	-1	14
437	49	353	15	5810	5879	10	-1	55	15
438	448	495	-33	0	7372	10	121	-1	3
439	13	465	-24	3116	3193	10	191	-1	11
440	489	159	-12	5723	5818	10	93	-1	20
441	311	203	-14	2892	3008	10	111	-1	2
442	480	119	7	2515	2632	10	-1	772	15
443	442	153	-20	4765	4865	10	364	-1	14
444	148	462	-17	2906	3028	10	197	-1	11
445	233	87	18	966	1174	10	-1	296	15
446	323	34	13	0	7459	10	-1	30	15
447	84	377	-19	3699	3831	10	383	-1	14
448	292	32	14	888	1066	10	-1	423	15
449	418	75	11	1807	1896	10	-1	99	15
450	451	305	13	779	889	10	-1	60	15
451	225	269	-4	5082	5205	10	705	-1	17
452	272	420	-14	5515	5691	10	148	-1	6
453	318	280	21	254	340	10	-1	419	15
454	250	57	-15	0	7494	10	112	-1	2
455	77	372	19	0	7476	10	-1	654	15
456	385	58	24	1661	1697	10	-1	339	15
457	44	496	-13	1594	1740	10	702	-1	17
458	460	328	13	872	1001	10	-1	340	15
459	67	24	-23	4083	4184	10	526	-1	16
460	91	27	14	4699	4874	10	-1	304	15
461	360	284	-27	2660	2792	10	928	-1	20
462	82	183	17	4444	4490	10	-1	840	15
463	153	362	-15	4647	4762	10	287	-1	13
464	52	412	-5	5608	5758	10	381	-1	14
465	32	191	5	2344	2465	10	-1	359	15
466	325	147	14	0	7560	0	-1	1005	15
467	328	458	17	0	7465	10	-1	820	15
468	133	273	20	419	535	10	-1	67	15
469	147	30	-18	4424	4565	10	29	-1	13
470	131	246	-21	3348	3429	10	6	-1	16
471	433	319	-17	5509	5621	10	269	-1	13
472	168	59	-11	0	7480	10	61	-1	16
473	218	403	-13	5305	5368	10	332	-1	14
474	295	89	23	0	7520	10	-1	78	15
475	118	314	-13	1315	1505	10	739	-1	18
476	251	63	-22	3981	4039	10	384	-1	14
477	388	44	22	4519	4647	10	-1	588	15
478	381	328	12	0	7535	10	-1	676	15
479	132	32	-15	0	7440	10	788	-1	18
480	334	403	26	620	776	10	-1	531	15
481	83	290	14	2421	2560	0	-1	1002	15
482	411	396	-7	3667	3814	10	976	-1	20
483	243	402	13	0	7535	10	-1	175	15
484	52	18	28	3438	3537	10	-1	406	15
485	265	0	10	3570	3718	10	-1	382	15
486	268	288	-10	5075	5181	10	955	-1	20
487	476	61	36	1780	1930	10	-1	343	15
488	283	438	3	939	1032	10	-1	977	15
489	191	215	-32	211	338	10	950	-1	20
490	253	50	27	921	1005	10	-1	752	15
491	71	282	-18	2583	2670	10	814	-1	19
492	297	304	4	227	345	10	-1	262	15
493	244	368	25	0	7569	10	-1	561	15
494	80	279	19	4586	4795	10	-1	231	15
495	488	96	22	4264	4386	10	-1	635	15
496	142	30	-22	0	7442	10	172	-1	9
497	68	240	-5	3176	3300	10	555	-1	16
498	193	138	30	0	7562	10	-1	544	15
499	451	62	5	0	7412	10	-1	797	15
500	138	406	-13	4892	4956	10	945	-1	20
501	306	42	11	1944	1989	10	-1	968	15
502	247	219	-27	0	7656	10	190	-1	11
503	98	29	-17	4209	4284	10	294	-1	13
504	102	6	3	5820	5968	10	-1	414	15
505	142	360	-16	6124	6252	10	320	-1	13
506	172	24	-3	5814	5924	10	517	-1	16
507	352	241	5	3178	3280	10	-1	403	15
508	486	324	-3	3109	3168	10	357	-1	14
509	133	455	25	3222	3362	10	-1	59	15
510	440	292	24	3776	3864	10	-1	169	15
511	364	173	30	700	862	10	-1	824	15
512	442	289	-36	744	903	10	219	-1	12
513	48	412	7	0	7429	10	-1	915	15
514	344	70	24	4542	4743	10	-1	689	15
515	78	406	-19	3818	3986	10	747	-1	18
516	329	456	19	1008	1104	10	-1	198	15
517	157	38	3	4186	4316	10	-1	506	16
518	374	260	-5	0	7563	10	251	-1	12
519	297	283	-9	0	7630	10	939	-1	20
520	210	113	-17	2778	2864	10	76	-1	18
521	215	434	9	752	909	10	-1	664	16
522	262	92	25	2507	2657	10	-1	852	16
523	140	108	29	0	7508	10	-1	524	16
524	235	108	-29	4307	4449	10	523	-1	16
525	210	133	-23	2767	2862	10	866	-1	19
526	25	53	23	4088	4193	10	-1	459	16
527	339	113	14	3050	3154	10	-1	694	16
528	394	310	-27	4410	4498	10	603	-1	16
529	126	391	-22	0	7500	10	956	-1	20
530	343	34	7	2882	3036	10	-1	147	16
531	354	416	-26	2719	2836	10	480	-1	15
532	202	391	30	2497	2611	10	-1	306	16
533	367	97	17	0	7495	10	-1	255	16
534	188	151	7	5223	5270	10	-1	552	16
535	111	178	18	593	659	10	-1	708	16
536	456	157	-24	5788	5972	10	629	-1	17
537	441	7	20	1563	1690	10	-1	150	16
538	270	337	-7	7160	7222	10	153	-1	6
539	323	29	-28	4533	4687	10	711	-1	18
540	200	78	31	3981	4080	10	-1	375	16
541	330	281	14	5336	5427	10	-1	880	16
542	438	488	18	1304	1433	10	-1	334	16
543	161	416	25	0	7499	10	-1	289	16
544	30	97	-30	4851	4951	10	498	-1	15
545	273	70	-8	2458	2617	10	38	-1	14
546	214	245	8	0	7651	10	-1	15	16
547	221	291	-21	184	305	10	806	-1	18
548	79	467	22	1400	1531	10	-1	186	16
549	423	315	12	0	7503	10	-1	836	16
550	395	474	-32	1545	1670	10	270	-1	13
551	481	207	34	3447	3521	10	-1	668	16
552	199	203	-7	0	7618	10	534	-1	16
553	497	483	12	1407	1541	10	-1	591	16
554	449	428	25	4966	5129	10	-1	998	16
555	100	266	5	0	7537	10	-1	497	16
556	214	274	24	5490	5583	10	-1	183	16
557	16	68	11	0	7391	10	-1	16	16
558	475	198	20	3335	3466	10	-1	948	16
559	371	427	-18	3811	3974	10	95	-1	20
560	62	375	16	1410	1500	10	-1	609	16
561	163	472	-25	2611	2736	10	493	-1	15
562	13	314	14	985	1086	10	-1	601	16
563	376	385	12	640	837	10	-1	171	16
564	231	29	-31	4896	5035	10	914	-1	20
565	89	358	-27	4950	5147	10	972	-1	20
566	331	356	-25	0	7554	10	577	-1	16
567	365	190	-16	5897	6043	10	104	-1	1
568	256	441	-10	722	807	10	202	-1	12
569	120	37	-14	0	7438	10	103	-1	1
570	349	43	26	855	980	10	-1	273	16
571	230	487	-8	0	7450	10	19	-1	11
572	489	457	-18	0	7371	10	992	-1	14
573	341	72	9	3243	3315	10	-1	943	16
574	181	441	25	2177	2278	10	-1	143	16
575	306	229	-25	0	7628	10	703	-1	17
576	492	326	-21	4863	4890	10	226	-1	12
577	347	459	25	1931	2024	10	-1	566	16
578	66	88	-16	3302	3455	10	610	-1	17
579	272	234	-27	6353	6489	10	692	-1	17
580	134	194	19	6631	6703	10	-1	413	16
581	320	211	-19	0	7607	10	738	-1	18
582	214	311	14	225	341	10	-1	735	16
583	489	274	31	2132	2258	10	-1	302	16
584	231	410	-3	0	7526	10	606	-1	16
585	432	199	-14	0	7498	10	380	-1	14
586	29	358	23	2425	2581	10	-1	102	16
587	62	236	29	2238	2345	10	-1	266	16
588	333	163	-22	4973	5068	10	477	-1	15
589	364	71	-20	5374	5533	10	152	-1	6
590	125	65	-8	3170	3257	10	980	-1	20
591	429	476	-12	2314	2392	10	553	-1	16
592	161	275	-11	5370	5524	10	894	-1	19
593	365	274	-15	395	545	10	72	-1	18
594	117	110	-18	3898	4052	10	700	-1	17
595	166	345	-34	4517	4642	10	249	-1	12
596	345	146	-13	5727	5905	10	407	-1	14
597	324	99	-31	1368	1455	10	623	-1	17
598	72	477	-21	0	7399	10	363	-1	14
599	487	320	21	3448	3534	10	-1	319	16
600	120	17	-35	0	7421	10	938	-1	20
601	1	252	-14	1103	1218	10	562	-1	16
