Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
194	395	378	10	1636	1796	90	-1	824	11
195	139	262	30	1450	1610	90	-1	741	11
196	176	447	20	311	471	90	-1	432	11
197	67	380	-20	0	3600	90	461	-1	14
198	35	358	-20	0	3584	90	664	-1	17
199	294	455	-30	2426	2586	90	997	-1	20
200	351	33	20	0	3585	90	-1	318	12
201	216	316	-10	2319	2479	90	910	-1	20
202	261	96	40	0	3670	90	-1	836	12
203	238	57	-30	0	3631	90	436	-1	14
204	383	18	20	1643	1803	90	-1	330	12
205	152	460	10	0	3593	90	-1	249	12
206	94	479	-10	0	3547	90	971	-1	20
207	337	453	30	0	3604	90	-1	278	12
208	135	460	-30	0	3585	90	891	-1	19
209	260	104	20	157	317	90	-1	837	12
210	337	63	-20	0	3618	90	895	-1	19
211	32	247	-20	802	962	90	137	-1	5
212	394	205	10	0	3674	90	-1	812	12
213	95	294	10	0	3663	90	-1	715	12
214	253	241	-10	2835	2995	90	732	-1	18
215	223	90	30	2787	2947	90	-1	286	12
216	64	473	10	0	3534	90	-1	702	12
217	275	431	-10	0	3642	90	183	-1	10
218	261	84	10	0	3658	90	-1	350	12
219	176	296	-30	1230	1390	90	612	-1	16
220	361	349	-10	3016	3176	90	435	-1	14
221	168	433	-30	3156	3316	90	176	-1	9
222	394	10	40	0	3545	90	-1	705	12
223	308	60	20	776	936	90	-1	897	12
224	94	456	20	0	3566	90	-1	583	12
225	73	484	20	0	3531	90	-1	844	12
226	277	434	-30	1427	1587	90	8	-1	18
227	119	232	-20	1939	2099	90	423	-1	14
228	78	375	10	0	3612	90	-1	160	12
229	366	346	-10	0	3674	90	508	-1	15
230	125	181	20	0	3682	90	-1	505	12
231	69	493	-20	1977	2137	90	663	-1	17
232	432	80	40	908	1068	90	-1	852	12
233	72	391	10	0	3597	90	-1	718	12
234	85	486	-30	0	3537	90	759	-1	18
235	204	371	30	0	3695	90	-1	347	12
236	173	328	-20	2481	2641	90	389	-1	14
237	280	423	-30	0	3649	90	304	-1	13
238	200	327	-20	3150	3310	90	113	-1	2
239	241	98	-10	0	3672	90	405	-1	14
240	96	356	10	186	346	90	-1	161	12
241	332	491	-30	1211	1371	90	819	-1	19
242	81	283	10	1624	1784	90	-1	377	12
243	373	22	10	0	3565	90	-1	442	12
244	255	371	-20	2209	2369	90	281	-1	13
245	358	359	-20	0	3671	90	104	-1	1
246	216	93	10	0	3664	90	-1	687	12
247	73	360	-40	0	3616	90	316	-1	13
248	305	212	20	0	3758	0	-1	1000	12
249	151	462	-10	1402	1562	90	205	-1	12
250	47	389	-10	1102	1262	90	717	-1	17
251	155	198	30	118	278	90	-1	404	12
252	152	457	10	0	3595	90	-1	370	12
253	329	48	-20	1555	1715	90	530	-1	15
254	88	394	-30	0	3608	90	397	-1	14
255	153	295	-40	3382	3542	90	458	-1	14
256	81	373	10	590	750	90	-1	960	12
257	163	453	10	0	3604	90	-1	443	12
258	378	25	-30	2408	2568	90	164	-1	8
259	401	385	-10	0	3622	90	302	-1	13
260	184	340	-10	2768	2928	90	493	-1	15
261	402	362	-20	0	3636	90	688	-1	17
262	70	482	-20	2351	2511	90	82	-1	19
263	357	445	-30	0	3602	90	839	-1	19
264	212	71	20	0	3642	90	-1	813	12
265	231	81	-30	2403	2563	90	662	-1	17
266	379	208	10	835	995	90	-1	383	12
267	236	95	30	0	3669	90	-1	802	12
268	386	344	20	0	3659	90	-1	384	12
269	189	200	-30	1989	2149	90	420	-1	14
270	296	253	10	834	994	90	-1	67	12
271	73	303	-10	0	3640	90	560	-1	16
272	30	162	-30	0	3588	90	604	-1	16
273	230	95	-20	1899	2059	90	916	-1	20
274	57	131	10	0	3598	90	-1	954	13
275	379	245	-10	2773	2933	90	542	-1	16
276	107	221	-30	0	3679	90	430	-1	14
277	154	458	-20	0	3595	90	950	-1	20
278	290	417	-30	0	3653	90	207	-1	12
279	272	243	-10	0	3801	90	528	-1	15
280	94	130	10	0	3628	90	-1	552	13
281	222	356	20	1608	1768	90	-1	244	13
282	243	108	-20	3061	3221	90	935	-1	20
283	224	93	-20	2191	2351	90	290	-1	13
284	155	242	-10	0	3729	90	149	-1	6
285	440	302	-10	0	3628	90	3	-1	13
286	221	102	-30	2858	3018	90	215	-1	12
287	52	484	10	0	3518	90	-1	144	13
288	111	244	-10	2229	2389	90	874	-1	19
289	132	273	10	2203	2363	90	-1	865	13
290	228	186	20	269	429	90	-1	283	13
291	221	374	-20	0	3697	90	510	-1	15
292	406	286	-10	3314	3474	90	713	-1	17
293	390	9	30	1263	1423	90	-1	380	13
294	335	52	-20	0	3609	90	43	-1	14
295	189	368	20	144	304	90	-1	541	13
296	397	40	40	2491	2651	90	-1	620	13
297	408	305	10	0	3657	90	-1	669	13
298	156	434	10	0	3618	90	-1	385	13
299	180	335	-10	0	3714	90	745	-1	18
300	327	483	20	2098	2258	90	-1	459	13
301	363	62	20	0	3605	90	-1	1	13
302	375	342	10	939	1099	90	-1	259	13
303	16	280	-20	0	3589	90	38	-1	14
304	277	431	30	0	3641	90	-1	237	13
305	110	241	-10	0	3684	90	107	-1	1
306	48	385	20	1008	1168	90	-1	151	13
307	152	260	10	0	3726	0	-1	1012	13
308	255	120	10	130	290	90	-1	737	13
309	214	382	30	0	3688	90	-1	730	13
310	414	384	10	0	3613	90	-1	804	13
311	232	378	20	2194	2354	90	-1	79	13
312	80	141	-10	494	654	90	421	-1	14
313	188	330	-10	0	3723	90	95	-1	20
314	157	192	-20	3210	3370	90	382	-1	14
315	101	237	-20	1831	1991	90	336	-1	13
316	74	360	40	2856	3016	90	-1	247	13
317	267	260	20	0	3805	90	-1	361	13
318	378	46	-20	0	3584	90	200	-1	12
319	420	311	-30	893	1053	90	588	-1	16
320	384	217	-30	1809	1969	90	716	-1	17
321	418	300	-30	611	771	90	834	-1	19
322	356	77	-10	2249	2409	90	533	-1	15
323	253	244	-30	0	3818	90	344	-1	13
324	323	258	10	0	3751	90	-1	572	13
325	293	454	-20	0	3616	90	846	-1	19
326	231	97	20	0	3670	90	-1	751	13
327	316	234	10	2661	2821	90	-1	674	13
328	207	196	20	2565	2725	90	-1	707	13
329	321	228	30	0	3750	90	-1	901	13
330	382	17	-20	1734	1894	90	204	-1	12
331	206	326	-20	0	3737	90	525	-1	15
332	198	284	-30	0	3762	90	366	-1	13
333	137	186	-20	2912	3072	90	682	-1	17
334	229	396	-10	2882	3042	90	963	-1	20
335	268	235	-20	1842	2002	90	386	-1	14
336	95	243	20	0	3669	90	-1	315	13
337	297	430	20	378	538	90	-1	850	13
338	393	368	-30	0	3639	90	565	-1	16
339	66	391	-20	0	3593	90	56	-1	16
340	189	339	-30	2863	3023	90	341	-1	13
341	280	351	30	116	276	90	-1	340	13
342	241	77	30	1225	1385	90	-1	453	13
343	134	265	-10	2666	2826	90	794	-1	18
344	420	95	30	345	505	90	-1	323	13
345	111	279	30	141	301	90	-1	372	13
346	367	358	-10	2133	2293	90	147	-1	6
347	239	373	-30	1905	2065	90	235	-1	12
348	384	235	-20	0	3690	90	979	-1	20
349	284	360	-20	0	3709	90	652	-1	17
350	325	75	-10	2370	2530	90	218	-1	12
351	279	369	10	0	3702	90	-1	826	13
352	340	449	-20	0	3606	90	418	-1	14
353	275	448	10	0	3625	90	-1	978	13
354	447	88	-30	2963	3123	90	364	-1	13
355	314	279	-10	270	430	90	97	-1	20
356	434	377	-10	0	3601	90	358	-1	13
357	67	377	-20	0	3602	90	128	-1	4
358	370	353	10	746	906	90	-1	356	13
359	57	367	-20	2169	2329	90	753	-1	18
360	332	486	20	1912	2072	90	-1	557	13
361	386	361	-20	1527	1687	90	317	-1	13
362	55	282	40	305	465	90	-1	631	13
363	317	467	20	0	3597	90	-1	42	13
364	335	54	30	1853	2013	90	-1	354	13
365	348	466	-10	0	3587	90	116	-1	2
366	132	314	30	0	3690	90	-1	332	13
367	328	216	10	0	3739	90	-1	744	13
368	416	48	-20	1880	2040	90	988	-1	10
369	370	55	10	2886	3046	0	-1	1002	13
370	149	434	-10	0	3615	90	252	-1	12
371	466	169	-30	2502	2662	90	170	-1	8
372	141	267	-30	0	3714	90	345	-1	13
373	258	350	20	1822	1982	90	-1	19	13
374	428	312	-30	0	3636	90	992	-1	14
375	211	188	10	0	3751	0	-1	1009	14
376	50	343	-30	0	3604	90	466	-1	15
377	107	311	-10	2813	2973	90	242	-1	12
378	178	441	20	0	3620	90	-1	571	14
379	232	85	10	2309	2469	90	-1	760	14
380	391	23	-30	0	3557	90	293	-1	13
381	137	227	20	0	3709	90	-1	73	14
382	161	203	20	100	260	90	-1	314	14
383	363	212	-10	3274	3434	90	266	-1	12
384	384	346	-20	1331	1491	90	268	-1	12
385	166	434	-10	2965	3125	90	298	-1	13
386	274	248	20	0	3800	90	-1	335	14
387	156	421	30	0	3629	90	-1	727	14
388	346	211	10	0	3721	90	-1	818	14
389	265	358	20	1352	1512	90	-1	236	14
390	96	407	20	0	3605	90	-1	840	14
391	443	70	-20	2464	2624	90	146	-1	6
392	125	212	-30	0	3694	90	586	-1	16
393	361	337	50	363	523	90	-1	445	14
394	322	78	-20	2464	2624	90	731	-1	18
395	481	156	20	1600	1760	90	-1	65	14
396	188	293	30	0	3749	90	-1	780	14
397	76	408	30	0	3589	90	-1	254	14
398	130	304	-10	3175	3335	90	811	-1	18
399	378	363	-20	0	3654	90	506	-1	15
400	185	301	20	1330	1490	90	-1	670	14
401	385	235	-10	2581	2741	90	135	-1	4
402	261	350	-30	0	3724	90	66	-1	17
403	389	33	-10	0	3567	90	415	-1	14
404	151	214	-30	511	671	90	251	-1	12
405	265	94	10	258	418	90	-1	239	14
406	65	164	-10	2595	2755	90	479	-1	15
407	293	81	10	174	334	90	-1	748	14
408	363	55	-20	2983	3143	90	464	-1	15
409	465	176	-30	0	3597	90	48	-1	15
410	428	298	-10	1654	1814	90	869	-1	19
411	75	379	-20	0	3607	90	425	-1	14
412	404	378	-20	0	3624	90	579	-1	16
413	203	203	-30	0	3758	90	460	-1	14
414	259	88	20	0	3662	90	-1	842	14
415	362	17	10	0	3566	90	-1	403	14
416	320	258	20	564	724	90	-1	55	14
417	59	358	20	2358	2518	90	-1	946	14
418	316	453	20	224	384	90	-1	352	14
419	225	192	20	74	234	90	-1	538	14
420	140	206	30	0	3706	90	-1	269	14
421	83	151	10	0	3630	90	-1	312	14
422	366	196	-20	0	3697	90	870	-1	19
423	108	245	20	0	3682	90	-1	227	14
424	129	267	10	2480	2640	90	-1	101	14
425	57	379	20	907	1067	90	-1	411	14
426	329	56	-30	1457	1617	90	860	-1	19
427	213	363	-20	0	3706	90	973	-1	20
428	76	391	30	0	3601	90	-1	914	14
429	330	259	30	1231	1391	90	-1	602	14
430	136	217	30	0	3706	90	-1	276	14
431	165	333	20	0	3706	90	-1	828	14
432	160	431	-20	0	3622	90	196	-1	11
433	338	489	-20	1308	1468	90	729	-1	18
434	335	64	-10	0	3620	90	692	-1	17
435	412	361	10	1748	1908	90	-1	220	14
436	259	90	30	0	3664	90	-1	203	14
437	265	77	20	0	3651	0	-1	1007	14
438	460	173	20	2887	3047	90	-1	80	14
439	83	301	-20	0	3650	90	785	-1	18
440	201	331	-20	0	3730	90	667	-1	17
441	118	214	-20	0	3688	90	537	-1	15
442	395	30	-10	2796	2956	90	243	-1	12
443	125	444	-10	1997	2157	90	257	-1	12
444	283	248	-10	0	3791	90	766	-1	18
445	391	334	-50	1047	1207	90	393	-1	14
446	212	215	-30	3160	3320	90	967	-1	20
447	276	428	-20	1048	1208	90	809	-1	18
448	96	152	20	0	3642	90	-1	483	14
449	425	85	10	0	3584	90	-1	138	14
450	336	7	10	0	3567	90	-1	909	14
451	196	219	-10	3054	3214	90	527	-1	15
452	210	94	-10	997	1157	90	998	-1	20
453	310	81	-30	0	3645	90	342	-1	13
454	341	37	20	434	594	90	-1	677	14
455	344	478	-30	2296	2456	90	990	-1	12
456	406	37	40	275	435	90	-1	952	14
457	69	346	-10	0	3620	90	697	-1	17
458	80	376	40	407	567	90	-1	255	14
459	314	449	-20	0	3615	90	300	-1	13
460	209	201	30	2753	2913	90	-1	413	14
461	88	379	20	689	849	90	-1	197	14
462	352	500	30	1505	1665	90	-1	825	15
463	65	357	-10	0	3611	90	656	-1	17
464	345	15	20	0	3571	90	-1	408	15
465	125	245	-20	3002	3162	90	695	-1	17
466	52	369	30	2073	2233	90	-1	376	15
467	449	140	-20	730	890	90	133	-1	4
468	430	310	30	0	3635	0	-1	1006	15
469	109	325	-10	0	3665	90	50	-1	15
470	446	139	-10	0	3599	90	987	-1	9
471	229	214	20	41	201	90	-1	636	15
472	197	301	10	0	3751	90	-1	871	15
473	146	245	-10	0	3720	90	993	-1	15
474	401	368	20	664	824	90	-1	78	15
475	116	259	-30	2613	2773	90	776	-1	18
476	374	55	30	2792	2952	90	-1	758	15
477	249	251	-20	3036	3196	90	803	-1	18
478	325	490	10	0	3573	90	-1	873	15
479	59	159	10	0	3613	90	-1	406	15
480	186	177	20	1361	1521	90	-1	735	15
481	319	229	-10	0	3752	90	590	-1	16
482	26	269	30	0	3600	90	-1	927	15
483	53	139	-20	0	3598	90	448	-1	14
484	471	154	-10	0	3584	90	154	-1	7
485	301	247	10	0	3773	90	-1	35	15
486	388	220	-20	0	3683	90	728	-1	18
487	235	81	20	0	3655	90	-1	772	15
488	347	479	-20	2389	2549	90	734	-1	18
489	367	59	-10	0	3601	90	951	-1	20
490	261	370	30	1069	1229	90	-1	815	15
491	441	287	-20	0	3630	90	122	-1	3
492	44	153	30	0	3597	90	-1	157	15
493	263	351	10	1545	1705	90	-1	260	15
494	444	157	10	215	375	90	-1	29	15
495	374	17	-20	0	3561	90	575	-1	16
496	448	295	-30	0	3621	90	519	-1	15
497	446	297	10	2232	2392	90	-1	45	15
498	347	40	-20	0	3593	90	654	-1	17
499	318	493	10	825	985	90	-1	548	15
500	399	352	10	1260	1420	90	-1	799	15
501	51	364	-20	1887	2047	90	762	-1	18
502	250	217	-30	2534	2694	90	975	-1	20
503	107	225	30	440	600	90	-1	562	15
504	173	208	-20	0	3737	90	17	-1	8
505	204	189	-20	0	3748	90	230	-1	12
506	399	379	20	2960	3120	90	-1	399	15
507	79	346	10	0	3628	90	-1	905	15
508	360	338	10	272	432	90	-1	229	15
509	390	17	-10	0	3553	90	726	-1	18
510	207	337	20	0	3727	90	-1	291	15
511	409	361	30	0	3631	90	-1	53	15
512	206	377	20	559	719	90	-1	806	15
513	429	294	-30	0	3640	90	930	-1	20
514	375	31	-10	2185	2345	90	875	-1	19
515	426	80	-30	0	3580	90	517	-1	15
516	74	374	20	0	3609	90	-1	733	15
517	408	20	30	0	3545	90	-1	515	15
518	239	369	-30	1811	1971	90	125	-1	3
519	420	308	30	709	869	90	-1	496	15
520	254	357	-30	0	3717	90	22	-1	12
521	53	297	-20	0	3622	90	5	-1	15
522	434	382	-10	0	3598	90	536	-1	15
523	204	171	20	0	3733	90	-1	983	15
524	173	169	-10	1558	1718	90	622	-1	16
525	190	332	20	0	3723	90	-1	331	15
526	274	231	30	0	3794	90	-1	632	15
527	207	194	10	0	3754	90	-1	451	15
528	315	232	10	0	3757	90	-1	279	15
529	425	87	20	444	604	90	-1	862	15
530	312	64	20	582	742	90	-1	253	15
531	129	244	30	2908	3068	90	-1	841	15
532	278	230	-30	0	3790	90	788	-1	18
533	351	75	10	0	3622	90	-1	322	15
534	185	293	10	0	3747	90	-1	754	15
535	364	364	20	0	3663	90	-1	701	15
536	432	369	10	0	3607	90	-1	522	15
537	128	249	20	0	3702	90	-1	441	15
538	221	179	-20	369	529	90	419	-1	14
539	194	296	20	0	3752	90	-1	972	15
540	413	350	10	0	3633	90	-1	88	16
541	214	372	-20	0	3697	90	295	-1	13
542	379	229	10	1045	1205	90	-1	275	16
543	91	298	-10	2013	2173	90	594	-1	16
544	226	120	30	0	3692	90	-1	787	16
545	344	46	-40	1660	1820	90	142	-1	5
546	238	84	10	1634	1794	90	-1	778	16
547	138	276	-20	1915	2075	90	190	-1	11
548	346	487	-10	1808	1968	90	499	-1	15
549	95	160	10	0	3645	90	-1	913	16
550	103	266	30	1062	1222	90	-1	603	16
551	98	286	-10	0	3668	90	111	-1	2
552	77	172	-10	2976	3136	90	280	-1	13
553	147	199	30	308	468	90	-1	598	16
554	210	98	10	0	3667	90	-1	919	16
555	428	292	-30	0	3642	90	610	-1	16
556	121	236	-20	2034	2194	90	854	-1	19
557	336	479	-20	0	3580	90	360	-1	13
558	203	369	-20	841	1001	90	595	-1	16
559	296	232	10	1268	1428	90	-1	152	16
560	87	369	10	201	361	90	-1	271	16
561	247	88	30	1924	2084	90	-1	616	16
562	104	246	-30	1353	1513	90	503	-1	15
563	67	302	-20	2493	2653	90	838	-1	19
564	114	296	-20	0	3681	90	625	-1	16
565	394	356	30	0	3646	90	-1	338	16
566	192	306	20	1523	1683	90	-1	193	16
567	16	285	30	2492	2652	90	-1	112	16
568	419	310	-20	0	3645	90	109	-1	1
569	389	221	10	0	3683	0	-1	1010	16
570	129	264	20	0	3703	90	-1	739	16
571	172	483	-20	904	1064	90	378	-1	14
572	325	251	-10	1425	1585	90	324	-1	13
573	151	436	-20	2386	2546	90	887	-1	19
574	263	91	20	0	3665	90	-1	868	16
575	401	15	20	685	845	90	-1	495	16
576	253	382	-10	3090	3250	90	30	-1	13
577	247	89	20	2015	2175	90	-1	898	16
578	283	229	-20	0	3785	90	4	-1	14
579	366	341	20	553	713	90	-1	412	16
580	392	213	20	2092	2252	90	-1	933	16
581	167	304	20	207	367	90	-1	148	16
582	477	154	10	1506	1666	90	-1	724	16
583	234	383	-20	0	3691	90	224	-1	12
584	199	327	-10	0	3732	90	947	-1	20
585	140	220	30	0	3710	90	-1	175	16
586	144	266	30	311	471	90	-1	392	16
587	432	105	-10	0	3592	90	130	-1	4
588	368	325	30	139	299	90	-1	319	16
589	202	386	20	0	3680	90	-1	774	16
590	325	246	10	1520	1680	90	-1	481	16
591	430	86	-20	0	3581	90	87	-1	19
592	200	195	-20	0	3750	90	103	-1	1
593	440	295	30	2136	2296	90	-1	666	16
594	77	287	10	1905	2065	90	-1	543	16
595	187	362	20	0	3696	90	-1	558	16
596	131	207	-20	0	3698	90	165	-1	8
597	405	5	20	786	946	90	-1	863	16
598	125	226	-30	1389	1549	90	553	-1	16
599	254	335	-30	3013	3173	90	877	-1	19
600	212	168	20	860	1020	90	-1	925	16
601	281	279	-20	0	3782	90	648	-1	17
602	326	241	-30	1615	1775	90	429	-1	14
603	152	241	-30	0	3726	90	550	-1	16
604	71	139	30	807	967	90	-1	272	16
605	46	277	10	589	749	90	-1	155	16
606	393	13	20	1358	1518	90	-1	699	16
607	87	454	-10	882	1042	90	876	-1	19
608	86	359	-20	0	3628	90	81	-1	18
609	220	192	-30	0	3759	90	637	-1	17
