Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
70	9	101	-15	300	700	10	336	-1	13
71	424	288	-7	1067	1077	10	733	-1	17
72	77	372	19	211	221	10	-1	815	17
73	298	264	36	50	60	10	-1	712	17
74	405	454	-25	0	1659	10	549	-1	15
75	407	35	-16	0	1649	10	416	-1	14
76	225	369	38	121	299	10	-1	580	18
77	347	459	-9	489	499	10	798	-1	18
78	117	178	-23	1127	1137	10	605	-1	16
79	132	479	11	257	267	10	-1	452	18
80	201	66	14	1177	1187	10	-1	246	18
81	245	176	-1	0	1841	10	175	-1	8
82	470	138	-17	1399	1409	10	560	-1	15
83	115	296	-10	1539	1549	10	330	-1	13
84	348	476	-20	1207	1217	10	436	-1	14
85	43	210	20	210	220	10	-1	247	19
86	327	139	-28	1267	1277	10	113	-1	2
87	49	353	-7	1456	1466	10	738	-1	18
88	356	256	19	106	116	10	-1	882	19
89	335	99	-6	1228	1238	10	290	-1	13
90	363	34	19	282	292	10	-1	792	19
91	33	278	18	1497	1507	10	-1	451	19
92	366	288	29	694	704	10	-1	969	20
93	452	172	-15	618	628	10	229	-1	12
94	86	189	21	237	247	10	-1	527	20
95	262	369	15	0	1796	10	-1	131	20
96	218	403	-18	0	1759	10	467	-1	14
97	218	12	3	554	564	10	-1	361	20
98	228	399	-13	0	1765	10	991	-1	20
99	492	188	-31	725	735	10	990	-1	20
100	267	174	34	1628	1638	10	-1	844	1
101	274	441	12	705	715	10	-1	271	1
102	210	113	28	700	710	10	-1	946	1
103	370	262	-3	1109	1119	10	300	-1	13
104	303	186	10	1364	1374	0	-1	1005	1
105	241	180	-28	1705	1715	10	760	-1	18
106	100	85	14	361	371	10	-1	992	1
107	350	199	-21	1211	1221	10	867	-1	19
108	500	228	8	0	1665	10	-1	647	1
109	251	238	27	12	522	10	-1	259	1
110	114	102	-17	517	527	10	962	-1	20
111	345	146	27	0	1775	10	-1	986	1
112	21	146	21	497	507	10	-1	894	1
113	330	147	28	858	868	10	-1	86	2
114	476	61	36	459	469	10	-1	557	2
115	386	245	16	489	499	10	-1	69	2
116	201	278	13	56	566	10	-1	680	2
117	421	499	-22	1355	1365	10	123	-1	3
118	426	231	-13	1038	1048	10	755	-1	18
119	105	137	32	462	472	10	-1	665	2
120	64	437	11	928	938	10	-1	538	2
121	181	260	23	0	1846	10	-1	14	2
122	413	391	-10	0	1700	10	275	-1	13
123	370	493	22	581	591	10	-1	117	3
124	447	267	-11	990	1000	10	3	-1	13
125	232	101	24	356	366	10	-1	280	3
126	371	332	14	540	550	10	-1	59	3
127	447	383	-15	0	1678	10	530	-1	15
128	325	147	-19	1197	1207	10	200	-1	11
129	489	437	-17	717	727	10	848	-1	19
130	415	95	-13	1187	1197	10	523	-1	15
131	331	356	-15	722	732	10	95	-1	20
132	374	346	27	0	1759	10	-1	832	4
133	108	37	23	559	569	10	-1	442	4
134	5	224	-23	0	1669	10	408	-1	14
135	93	413	17	226	236	10	-1	676	4
136	210	29	-15	0	1691	10	308	-1	13
137	136	265	12	114	124	10	-1	204	4
138	409	155	19	0	1730	10	-1	358	4
139	111	178	18	156	166	10	-1	700	4
140	291	251	20	41	651	10	-1	45	4
141	322	290	-13	0	1833	10	556	-1	15
142	57	183	-35	0	1711	10	376	-1	14
143	181	185	-14	1624	1634	10	520	-1	15
144	7	382	27	780	790	10	-1	658	5
145	425	448	9	804	814	10	-1	173	5
146	174	41	-25	0	1693	10	434	-1	14
147	161	276	8	143	153	10	-1	754	5
148	398	49	-20	802	812	10	599	-1	16
149	210	379	12	719	729	10	-1	407	6
150	60	231	-5	1036	1046	10	901	-1	19
151	453	360	13	230	840	10	-1	578	6
152	367	97	-16	998	1008	10	180	-1	9
153	488	3	3	411	421	10	-1	951	6
154	44	115	24	246	256	10	-1	613	6
155	48	293	22	286	296	10	-1	391	6
156	64	135	-27	0	1697	10	432	-1	14
157	65	62	15	0	1652	10	-1	800	7
158	404	207	-31	0	1756	10	208	-1	12
159	68	303	-25	0	1726	10	958	-1	20
160	263	418	25	288	298	10	-1	439	7
161	147	30	26	1119	1129	0	-1	1011	7
162	384	149	18	1207	1217	0	-1	1025	7
163	340	416	36	331	341	10	-1	309	7
164	271	128	12	356	366	10	-1	913	7
165	89	358	-13	1257	1267	10	334	-1	13
166	20	480	25	0	1590	0	-1	1009	7
167	488	173	-20	1220	1230	10	268	-1	12
168	439	156	-7	0	1704	10	973	-1	20
169	389	156	27	726	736	0	-1	1032	8
170	111	392	18	0	1717	10	-1	922	8
171	267	162	-26	1459	1469	10	751	-1	18
172	248	176	-17	1411	1421	10	820	-1	19
173	413	476	-9	1189	1199	10	145	-1	5
174	352	481	15	1295	1305	10	-1	390	8
175	264	135	1	889	899	10	-1	81	8
176	29	462	-22	1320	1330	10	31	-1	13
177	148	462	10	737	747	10	-1	473	9
178	44	140	11	878	888	10	-1	637	9
179	414	378	23	505	515	10	-1	953	9
180	392	95	16	776	786	10	-1	152	9
181	216	341	19	664	674	10	-1	238	9
182	211	411	-3	0	1750	10	925	-1	20
183	317	45	8	0	1700	0	-1	1004	9
184	178	150	-21	642	652	10	698	-1	17
185	428	302	-21	1026	1036	10	834	-1	19
186	450	45	24	514	524	10	-1	310	10
187	453	318	-16	384	394	10	909	-1	19
188	186	135	24	0	1784	0	-1	1028	10
189	11	403	-5	353	363	10	25	-1	12
190	433	447	-5	804	814	10	489	-1	15
191	272	420	-19	1396	1406	10	762	-1	18
192	429	59	-21	0	1654	10	988	-1	20
193	200	27	-21	535	545	10	818	-1	18
194	498	171	-25	800	1276	10	249	-1	12
195	487	320	-14	868	878	10	437	-1	14
196	45	166	-8	1023	1033	10	866	-1	19
197	490	276	33	248	258	10	-1	735	11
198	126	391	19	283	293	0	-1	1038	11
199	92	18	8	1134	1144	10	-1	518	11
200	293	228	19	48	58	10	-1	128	11
201	343	205	26	777	787	10	-1	46	11
202	182	480	-20	0	1676	10	368	-1	13
203	385	285	13	878	888	10	-1	793	12
204	44	344	-12	1089	1099	10	137	-1	4
205	170	347	-18	0	1790	10	65	-1	16
206	457	492	-40	0	1597	10	293	-1	13
207	124	448	6	379	389	10	-1	879	12
208	398	210	31	753	1163	10	-1	158	12
209	75	118	21	419	429	10	-1	62	12
210	105	474	-18	481	600	10	581	-1	16
211	134	211	35	130	140	10	-1	425	12
212	211	248	26	39	449	10	-1	546	12
213	212	186	-12	1732	1742	10	512	-1	15
214	492	335	-12	0	1659	10	938	-1	20
215	497	483	-12	363	373	10	898	-1	19
216	440	436	-3	902	912	10	510	-1	15
217	311	203	15	733	743	10	-1	612	12
218	491	369	-13	0	1647	10	871	-1	19
219	67	378	26	480	490	10	-1	21	12
220	383	17	-18	950	960	10	48	-1	14
221	7	82	25	422	432	10	-1	392	12
222	342	319	36	2	325	10	-1	671	12
223	78	406	15	970	980	10	-1	454	12
224	103	123	8	500	510	10	-1	590	12
225	241	38	-26	0	1703	10	302	-1	13
226	224	3	-18	700	710	10	244	-1	12
227	436	467	-4	746	756	10	821	-1	19
228	438	488	18	337	647	10	-1	721	12
229	351	60	15	0	1700	10	-1	93	12
230	13	214	-26	1364	1374	10	47	-1	14
231	429	67	-21	742	752	10	291	-1	13
232	498	456	27	1416	1426	10	-1	805	12
233	135	400	20	0	1726	10	-1	887	12
234	215	293	13	55	65	0	-1	1022	12
235	354	416	-7	0	1720	10	430	-1	14
236	294	421	-16	1585	1595	10	668	-1	17
237	208	445	22	1342	1352	0	-1	1014	12
238	230	320	-19	1202	1212	10	181	-1	9
239	157	38	3	1058	1068	10	-1	0	12
240	441	100	31	0	1673	10	-1	16	12
241	61	170	20	1016	1026	10	-1	608	12
242	79	467	22	361	371	10	-1	374	12
243	365	190	-31	1487	1497	10	55	-1	15
244	282	1	18	0	1664	10	-1	226	12
245	124	111	15	0	1728	0	-1	1023	12
246	247	219	-14	0	1884	10	80	-1	18
247	28	180	-20	396	406	10	85	-1	19
248	167	488	17	260	270	10	-1	874	12
249	442	289	25	101	515	10	-1	194	12
250	136	430	-24	500	960	10	737	-1	18
251	38	15	3	0	1599	10	-1	937	12
252	246	314	-21	1455	1465	10	650	-1	17
253	176	200	17	578	588	10	-1	289	12
254	337	232	-15	1581	1591	10	20	-1	11
255	257	133	-32	872	882	10	780	-1	18
256	295	247	12	1313	1323	0	-1	1000	12
257	39	162	-24	575	585	10	57	-1	16
258	79	257	-11	963	973	10	823	-1	19
259	236	126	-27	0	1791	10	109	-1	1
260	259	498	33	1085	1095	10	-1	11	12
261	180	162	9	0	1803	10	-1	501	12
262	53	466	9	345	355	10	-1	768	12
263	167	291	-12	1644	1654	10	914	-1	20
264	89	185	-6	610	620	10	295	-1	13
265	487	446	9	1350	1360	10	-1	729	12
266	308	199	-15	1518	1528	10	583	-1	16
267	481	84	17	516	526	10	-1	952	12
268	495	227	20	0	1669	10	-1	167	12
269	397	57	17	1486	1496	10	-1	367	12
270	372	39	-23	734	744	10	891	-1	19
271	278	450	-12	1385	1395	10	101	-1	1
272	292	32	14	239	723	10	-1	294	13
273	90	496	-22	1405	1415	10	692	-1	17
274	68	53	-10	749	759	10	502	-1	15
275	371	423	10	211	221	10	-1	122	13
276	273	149	-21	1513	1523	10	916	-1	20
277	297	283	-26	0	1858	10	406	-1	14
278	120	37	-30	0	1666	10	627	-1	16
279	371	488	-35	0	1649	10	630	-1	16
280	206	174	-24	810	820	10	125	-1	3
281	174	347	-6	1025	1035	10	372	-1	14
282	330	281	-25	1340	1350	10	648	-1	16
283	67	451	-4	1226	1236	10	981	-1	20
284	27	464	-8	1301	1311	10	570	-1	16
285	361	178	5	0	1783	10	-1	954	13
286	463	406	23	867	877	10	-1	18	13
287	456	157	-19	1465	1475	10	534	-1	15
288	153	244	5	118	628	10	-1	582	13
289	153	192	-17	876	886	10	253	-1	12
290	352	63	6	1188	1198	10	-1	89	13
291	371	71	21	297	907	10	-1	231	13
292	163	472	-14	663	673	10	924	-1	20
293	448	495	40	394	404	10	-1	206	13
294	282	10	-14	0	1673	10	272	-1	13
295	66	163	6	405	415	10	-1	264	13
296	314	205	-23	1537	1547	10	675	-1	17
297	83	169	-2	0	1730	10	555	-1	15
298	221	291	9	56	666	10	-1	428	13
299	374	116	9	597	607	10	-1	863	13
300	418	269	3	0	1746	10	-1	103	13
301	178	302	-9	897	907	10	852	-1	19
302	250	57	26	758	768	10	-1	225	13
303	475	352	33	0	1668	10	-1	713	13
304	1	252	-10	0	1666	10	615	-1	16
305	286	356	-33	0	1804	10	703	-1	17
306	65	82	-35	750	760	10	487	-1	15
307	154	392	9	171	181	10	-1	849	13
308	196	56	15	0	1714	10	-1	136	13
309	366	390	-36	0	1734	10	163	-1	7
310	436	25	-24	1292	1302	10	186	-1	10
311	67	352	20	383	393	10	-1	429	13
312	173	182	25	102	551	10	-1	498	13
313	390	34	7	1070	1080	10	-1	773	13
314	18	225	-30	400	711	10	344	-1	13
315	57	43	-14	0	1632	10	790	-1	18
316	388	44	-21	1141	1151	10	433	-1	14
317	269	112	19	1273	1283	0	-1	1030	13
318	374	260	-15	1781	1791	10	993	-1	20
319	291	213	23	1268	1278	10	-1	540	13
320	178	420	-16	1081	1091	10	326	-1	13
321	389	255	15	795	805	10	-1	826	13
322	134	194	-23	1662	1672	10	806	-1	18
323	93	490	2	389	399	10	-1	877	13
324	64	294	12	1111	1121	10	-1	944	13
325	493	111	26	551	561	10	-1	496	13
326	150	484	16	635	645	10	-1	320	13
327	235	316	-10	666	676	10	629	-1	16
328	239	15	2	0	1680	10	-1	365	13
329	193	138	30	671	681	10	-1	841	13
330	40	278	10	1114	1124	10	-1	83	13
331	307	52	-12	930	940	10	623	-1	16
332	161	416	25	0	1727	10	-1	980	13
333	381	457	28	481	491	10	-1	43	13
334	55	318	13	322	332	10	-1	165	13
335	80	279	19	0	1743	10	-1	686	13
336	48	162	15	227	499	10	-1	70	13
337	91	27	-11	1192	1202	10	409	-1	14
338	288	70	-12	189	199	10	970	-1	20
339	177	404	17	1272	1282	10	-1	500	13
340	10	237	19	626	636	10	-1	706	13
341	493	493	20	866	876	10	-1	861	13
342	440	292	-25	950	960	10	508	-1	15
343	349	76	-21	800	1051	10	486	-1	15
344	47	208	30	236	498	10	-1	314	13
345	283	454	-10	0	1709	10	709	-1	17
346	486	324	15	0	1668	10	-1	369	13
347	392	87	-31	0	1699	10	801	-1	18
348	122	422	-31	1467	1477	10	565	-1	16
349	37	281	-26	503	513	10	857	-1	19
350	413	127	28	841	851	10	-1	466	13
351	222	499	-25	855	865	10	662	-1	17
352	211	446	-14	1133	1143	10	945	-1	20
353	30	7	-15	1199	1209	10	551	-1	15
354	398	341	-15	949	959	10	997	-1	1
355	26	67	-22	800	1337	10	514	-1	15
356	461	186	-10	0	1695	10	923	-1	20
357	313	391	-6	0	1761	10	775	-1	18
358	471	94	-19	1009	1019	10	138	-1	4
359	341	72	-36	815	825	10	888	-1	19
360	130	186	16	141	455	10	-1	50	13
361	257	57	-3	1236	1246	10	97	-1	20
362	94	344	-13	0	1733	10	550	-1	15
363	6	53	8	0	1602	10	-1	38	13
364	146	376	8	244	254	10	-1	41	13
365	244	13	-2	1023	1033	10	328	-1	13
366	29	336	-12	342	352	10	736	-1	18
367	306	42	-17	0	1700	10	269	-1	12
368	177	486	20	0	1668	10	-1	202	13
369	489	338	-15	1407	1417	10	346	-1	13
370	179	318	-5	1131	1141	10	562	-1	16
371	344	203	14	177	187	10	-1	591	13
372	149	341	6	414	424	10	-1	281	14
373	307	412	-24	414	424	10	34	-1	13
374	68	450	-22	643	653	10	242	-1	12
375	420	80	-2	0	1675	10	559	-1	15
376	144	220	35	110	520	10	-1	142	14
377	497	54	-1	988	998	10	36	-1	13
378	80	458	30	381	391	10	-1	836	14
379	84	377	10	0	1706	10	-1	842	14
380	332	382	2	1020	1030	10	-1	750	14
381	6	196	-26	1213	1223	10	587	-1	16
382	104	28	-14	1483	1493	10	440	-1	14
383	224	320	-26	1294	1304	10	606	-1	16
384	87	3	13	0	1620	0	-1	1001	14
385	149	214	-8	0	1808	10	965	-1	20
386	98	29	14	0	1647	10	-1	598	14
387	135	30	12	484	494	10	-1	794	14
388	287	397	-20	574	584	10	625	-1	16
389	107	374	8	924	934	10	-1	859	14
390	355	485	-15	1489	1499	10	174	-1	8
391	51	286	-22	1469	1479	10	155	-1	6
392	49	118	-25	1081	1091	10	221	-1	12
393	159	226	16	94	594	10	-1	883	14
394	185	431	15	397	407	10	-1	566	14
395	262	92	25	640	650	10	-1	455	14
396	475	198	-12	0	1685	10	731	-1	17
397	142	30	-13	1256	1266	10	856	-1	19
398	481	207	-16	866	876	10	505	-1	15
399	174	122	-18	301	613	10	37	-1	13
400	35	263	27	280	290	10	-1	51	14
401	24	71	11	356	366	10	-1	533	14
402	173	65	12	458	468	0	-1	1035	14
403	91	326	-14	0	1739	10	639	-1	16
404	470	417	-10	747	757	10	902	-1	19
405	397	153	-13	892	902	10	972	-1	20
406	295	283	26	0	1860	10	-1	277	14
407	174	376	-12	0	1768	10	149	-1	6
408	38	190	23	295	305	10	-1	134	14
409	16	68	11	0	1619	10	-1	337	14
410	179	286	-36	351	361	10	531	-1	15
411	244	422	14	548	558	10	-1	670	14
412	250	441	-12	766	776	10	816	-1	18
413	497	18	-5	1140	1150	10	35	-1	13
414	195	111	-14	1008	1018	10	67	-1	17
415	26	221	28	1006	1016	10	-1	68	14
416	442	5	16	330	340	10	-1	75	14
417	44	496	32	412	422	10	-1	548	14
418	448	404	15	0	1665	10	-1	577	14
419	471	427	8	826	836	10	-1	681	14
420	460	424	-25	1465	1475	10	5	-1	15
421	461	195	-17	1405	1415	10	553	-1	15
422	146	313	22	0	1794	10	-1	936	14
423	19	273	-18	1027	1037	10	684	-1	17
424	245	461	-18	659	669	10	900	-1	19
425	69	266	-35	768	778	10	211	-1	12
426	191	84	-15	877	887	10	513	-1	15
427	68	160	-31	0	1712	10	978	-1	20
428	212	47	-9	300	900	10	298	-1	13
429	80	337	-20	0	1725	10	311	-1	13
430	412	478	7	0	1636	10	-1	235	14
431	225	488	28	646	656	10	-1	899	14
432	105	140	27	0	1733	10	-1	156	14
433	389	43	21	0	1666	10	-1	316	14
434	177	156	25	177	187	10	-1	146	14
435	179	497	-23	1421	1431	10	469	-1	14
436	377	432	20	841	851	10	-1	84	14
437	497	296	14	623	633	10	-1	195	14
438	152	476	45	533	543	10	-1	56	14
439	277	428	-25	500	510	10	160	-1	7
440	64	5	14	1139	1149	10	-1	382	14
441	44	311	-16	0	1701	10	732	-1	17
442	165	59	-23	953	963	10	133	-1	4
443	261	138	-24	0	1803	10	40	-1	14
444	268	351	-29	0	1813	10	614	-1	16
445	48	150	-8	0	1690	10	725	-1	17
446	215	79	-31	0	1741	10	622	-1	16
447	109	56	27	239	249	10	-1	572	14
448	171	188	-28	631	641	10	702	-1	17
449	284	457	-3	0	1706	10	456	-1	14
450	274	442	-21	0	1722	10	892	-1	19
451	33	286	-18	1556	1566	10	91	-1	19
452	112	433	-11	0	1686	10	79	-1	18
453	423	170	-25	523	533	10	694	-1	17
454	213	283	-15	0	1866	10	223	-1	12
455	240	34	-25	1570	1580	10	395	-1	14
456	283	438	3	241	251	10	-1	449	14
457	324	99	-26	348	358	10	644	-1	16
458	259	301	25	109	700	10	-1	525	14
459	189	402	-12	0	1752	10	461	-1	14
460	215	282	21	1450	1460	10	-1	477	14
461	166	440	12	207	419	10	-1	459	14
462	374	232	33	125	135	10	-1	511	14
463	339	113	-18	771	781	10	766	-1	18
464	335	46	18	0	1694	10	-1	571	14
465	313	493	-21	1203	1213	10	10	-1	1
466	432	66	-28	1081	1091	10	350	-1	13
467	76	462	18	966	976	10	-1	96	14
468	397	477	13	0	1645	10	-1	33	14
469	196	489	23	1040	1050	10	-1	435	14
470	354	156	20	842	852	10	-1	620	14
471	171	24	-17	1393	1403	10	672	-1	17
472	187	73	-28	302	312	10	679	-1	17
473	243	408	-10	1444	1454	10	177	-1	9
474	421	387	15	811	821	0	-1	1027	14
475	141	426	-25	541	551	10	49	-1	15
476	415	118	-17	0	1704	10	19	-1	10
477	240	255	-21	1621	1631	10	460	-1	14
478	162	388	11	1136	1146	10	-1	908	14
479	413	493	-22	1228	1238	10	748	-1	18
480	69	414	6	1273	1283	10	-1	840	14
481	273	70	36	629	639	10	-1	784	14
482	142	14	18	845	855	0	-1	1021	15
483	185	434	9	0	1720	10	-1	544	15
484	360	294	9	0	1797	10	-1	558	15
485	265	240	9	18	228	10	-1	710	15
486	280	245	21	30	400	10	-1	343	15
487	87	51	35	524	534	10	-1	306	15
488	195	273	22	59	666	10	-1	584	15
489	422	498	5	702	712	10	-1	190	15
490	95	64	-16	776	786	10	812	-1	18
491	63	155	-9	0	1706	10	831	-1	19
492	24	259	19	0	1689	0	-1	1024	15
493	376	92	10	0	1713	0	-1	1017	15
494	83	300	-17	510	520	10	717	-1	17
495	72	477	46	288	298	10	-1	503	15
496	380	194	-26	0	1774	10	325	-1	13
497	72	227	25	574	584	10	-1	843	15
498	238	123	-25	501	801	10	312	-1	13
499	188	119	44	985	995	10	-1	633	15
500	229	322	-17	0	1840	10	339	-1	13
501	150	68	-9	0	1708	10	261	-1	12
502	67	24	10	0	1625	10	-1	274	15
503	63	420	-46	0	1663	10	495	-1	15
504	339	144	13	1109	1119	10	-1	657	15
505	454	201	16	0	1706	10	-1	398	15
506	158	24	18	621	631	10	-1	746	15
507	365	119	-13	392	402	10	983	-1	20
508	440	284	25	862	872	10	-1	342	15
509	417	212	-27	920	930	10	811	-1	18
510	404	439	3	249	259	10	-1	216	15
511	472	248	-33	0	1693	10	462	-1	14
512	235	108	12	0	1773	10	-1	213	15
513	174	67	15	0	1717	10	-1	426	15
514	132	151	22	154	664	10	-1	355	15
515	217	207	-28	1392	1402	10	828	-1	19
516	162	306	22	129	639	10	-1	722	15
517	48	366	-20	753	763	10	753	-1	18
518	209	68	-8	1578	1588	10	199	-1	11
519	94	497	-11	792	802	10	807	-1	18
520	110	122	14	1519	1529	10	-1	143	15
521	274	403	-13	897	907	10	855	-1	19
522	421	386	-18	834	844	10	813	-1	18
523	399	175	13	757	767	10	-1	130	15
524	56	268	-11	1074	1084	10	61	-1	16
525	322	406	-25	839	849	10	458	-1	14
526	244	277	18	1311	1321	0	-1	1012	15
527	105	181	-21	1541	1551	10	94	-1	20
528	30	97	23	1220	1230	10	-1	664	15
529	359	246	-29	0	1806	10	66	-1	17
530	498	457	15	0	1592	10	-1	127	15
531	190	267	36	0	1853	10	-1	410	15
532	334	481	-17	340	350	10	617	-1	16
533	18	24	-11	638	648	10	401	-1	14
534	482	104	19	817	827	10	-1	287	15
535	460	328	13	229	239	0	-1	1006	15
536	320	211	16	1003	1013	0	-1	1036	15
537	494	165	19	0	1657	10	-1	734	15
538	167	445	-11	0	1704	10	120	-1	2
539	340	291	22	480	490	10	-1	786	15
540	272	234	-23	1600	1610	10	319	-1	13
541	325	56	13	806	816	10	-1	579	15
542	71	304	19	699	709	10	-1	829	15
543	87	311	7	0	1741	10	-1	955	15
544	207	487	-9	699	709	10	483	-1	15
545	332	5	-20	1043	1053	10	683	-1	17
546	161	275	-26	0	1823	10	212	-1	12
547	268	458	24	533	543	10	-1	789	15
548	175	352	-32	0	1789	10	417	-1	14
549	398	476	25	0	1645	10	-1	74	15
550	51	360	13	1155	1165	10	-1	362	15
551	21	70	15	781	791	10	-1	353	15
552	80	251	14	314	324	10	-1	1	15
553	457	280	17	1010	1020	10	-1	421	15
554	423	315	-11	0	1731	10	569	-1	16
555	66	88	2	840	850	10	-1	297	15
556	479	387	13	407	417	10	-1	141	15
557	436	123	-36	0	1690	10	114	-1	2
558	286	244	-9	1294	1304	10	484	-1	15
559	449	190	2	1150	1160	10	-1	375	15
560	456	113	17	1237	1247	10	-1	82	15
561	480	152	-29	0	1665	10	601	-1	16
562	100	266	5	480	490	10	-1	370	16
563	343	34	7	735	745	10	-1	765	16
564	374	306	-14	1004	1014	10	727	-1	17
565	13	465	31	784	794	10	-1	348	16
566	230	487	-15	1140	1150	10	394	-1	14
567	442	153	-24	1199	1209	10	868	-1	19
568	240	362	-22	0	1803	10	743	-1	18
569	433	319	11	0	1720	10	-1	554	16
570	0	422	8	831	841	10	-1	284	16
571	297	131	-18	1175	1185	10	464	-1	14
572	71	12	-27	303	313	10	447	-1	14
573	44	440	24	0	1635	0	-1	1037	16
574	447	184	27	434	444	0	-1	1002	16
575	341	59	27	800	810	0	-1	1010	16
576	132	32	18	794	804	10	-1	797	16
577	411	396	-15	930	940	10	418	-1	14
578	450	416	-13	587	597	10	151	-1	6
579	323	34	-13	0	1687	10	541	-1	15
580	244	368	-38	424	934	10	76	-1	18
581	90	477	18	277	587	10	-1	210	16
582	34	169	-5	300	504	10	288	-1	13
583	351	128	15	1263	1273	10	-1	266	16
584	71	282	-22	0	1734	10	488	-1	15
585	157	269	-14	1586	1596	10	8	-1	18
586	392	1	11	615	625	10	-1	846	16
587	39	153	26	808	818	10	-1	381	16
588	306	229	-33	1330	1340	10	685	-1	17
589	415	253	21	377	387	10	-1	940	16
590	92	76	-8	1149	1159	10	224	-1	12
591	437	98	-14	1124	1134	10	371	-1	13
592	12	367	27	336	346	10	-1	758	16
593	448	414	-33	1233	1243	10	911	-1	20
594	128	113	-7	373	383	10	666	-1	17
595	43	360	-23	0	1681	10	741	-1	18
596	102	422	23	236	600	10	-1	669	16
597	480	131	5	698	708	10	-1	7	16
598	210	81	-14	0	1742	10	386	-1	14
599	432	2	20	0	1608	10	-1	148	16
600	396	83	-22	1596	1606	10	808	-1	18
601	489	159	29	0	1660	10	-1	561	16
602	56	75	-19	0	1654	10	989	-1	20
603	66	31	25	0	1629	10	-1	26	16
604	460	117	-31	530	540	10	649	-1	16
605	175	239	23	75	85	10	-1	78	16
606	217	333	26	421	431	10	-1	383	16
607	62	375	-38	359	369	10	653	-1	17
608	82	183	-20	1112	1122	10	241	-1	12
609	248	214	-29	1489	1499	10	799	-1	18
610	385	239	21	796	806	10	-1	869	16
611	371	315	-16	1176	1186	10	759	-1	18
612	333	163	-15	0	1795	10	217	-1	12
613	100	66	-24	0	1678	10	154	-1	6
614	311	422	29	0	1733	10	-1	444	16
615	153	235	10	98	108	10	-1	304	16
616	168	109	10	214	224	10	-1	996	16
617	284	319	17	0	1839	10	-1	532	16
618	195	464	-14	0	1695	10	687	-1	17
619	382	9	30	282	292	10	-1	652	16
620	325	210	-20	943	953	10	470	-1	14
