Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
153	241	402	11	0	7122	10	-1	326	6
154	439	266	10	0	7085	10	-1	628	6
155	79	80	-20	5528	5648	10	203	-1	12
156	62	453	10	1179	1299	10	-1	663	6
157	188	151	-18	0	7158	10	332	-1	13
158	386	154	-10	0	7108	10	174	-1	8
159	38	301	-20	0	7056	10	76	-1	18
160	192	265	10	497	617	10	-1	3	7
161	371	192	30	519	639	10	-1	955	7
162	64	294	-10	0	7083	10	600	-1	16
163	381	494	-13	0	6998	10	132	-1	4
164	437	12	-17	1318	1438	10	570	-1	16
165	186	135	-20	2871	2991	10	706	-1	17
166	459	10	10	0	6956	10	-1	775	7
167	175	422	-20	5786	5906	10	31	-1	13
168	274	48	-20	0	7071	10	796	-1	18
169	488	173	20	0	7024	10	-1	593	8
170	398	97	-20	836	956	10	513	-1	15
171	385	17	-40	3235	3355	10	4	-1	14
172	180	283	23	2975	3095	10	-1	88	8
173	71	12	2	1172	1292	10	-1	742	8
174	343	49	10	0	7053	10	-1	158	8
175	248	251	20	0	7272	10	-1	798	8
176	7	194	-29	0	7025	10	504	-1	15
177	322	290	23	0	7192	10	-1	493	9
178	410	399	25	935	1055	10	-1	54	9
179	398	103	30	0	7066	10	-1	501	9
180	385	285	-10	0	7135	10	531	-1	15
181	179	497	-9	0	7017	10	137	-1	4
182	464	13	20	1539	1659	10	-1	968	9
183	492	335	-37	0	7018	10	671	-1	17
184	27	464	-20	5164	5284	10	439	-1	14
185	231	29	14	0	7053	10	-1	208	10
186	157	38	3	0	7043	10	-1	651	10
187	439	268	-40	1191	1311	10	25	-1	12
188	149	214	-18	0	7167	10	589	-1	16
189	187	73	18	0	7087	10	-1	449	10
190	429	169	-24	3611	3731	10	569	-1	16
191	350	199	21	0	7162	10	-1	673	10
192	60	231	-12	0	7084	10	901	-1	20
193	448	404	15	0	7024	10	-1	212	11
194	481	20	20	0	6949	10	-1	455	11
195	436	25	-12	0	6983	10	645	-1	16
196	111	459	20	0	7023	10	-1	945	11
197	389	17	-30	1463	1583	10	444	-1	14
198	148	208	-23	0	7164	10	577	-1	16
199	475	477	20	0	6955	10	-1	459	11
200	390	325	-30	0	7116	10	536	-1	15
201	346	354	-10	3270	3390	10	953	-1	20
202	91	266	10	0	7115	10	-1	133	12
203	17	65	20	0	6977	10	-1	155	12
204	391	112	24	0	7077	10	-1	320	12
205	224	203	-36	0	7221	10	367	-1	13
206	426	231	-20	0	7097	10	415	-1	14
207	260	472	-10	0	7052	10	491	-1	15
208	265	0	-14	3584	3704	10	185	-1	10
209	391	293	20	0	7127	10	-1	515	12
210	411	421	-20	0	7040	10	772	-1	18
211	132	30	20	0	7025	10	-1	98	12
212	475	480	-15	0	6953	10	193	-1	11
213	286	244	31	0	7238	10	-1	302	12
214	436	237	20	0	7088	0	-1	1005	12
215	402	284	30	0	7119	10	-1	555	12
216	287	397	-20	0	7123	10	973	-1	20
217	272	420	-10	5543	5663	10	288	-1	13
218	477	120	10	0	7013	10	-1	669	12
219	145	434	20	0	7063	10	-1	508	12
220	33	286	11	0	7055	10	-1	407	12
221	370	262	-20	4398	4518	10	73	-1	17
222	393	20	-20	0	7004	10	805	-1	18
223	330	308	24	0	7176	10	-1	763	12
224	246	398	40	0	7126	10	-1	905	12
225	482	184	-10	0	7033	10	601	-1	16
226	451	305	13	0	7066	10	-1	249	12
227	226	316	21	221	341	10	-1	580	12
228	110	459	-20	0	7023	10	678	-1	17
229	244	250	10	0	7268	10	-1	44	12
230	458	16	-20	1192	1312	10	445	-1	14
231	390	34	7	4241	4361	10	-1	235	12
232	423	214	20	867	987	10	-1	647	12
233	219	215	32	0	7228	10	-1	743	12
234	326	118	-20	0	7122	10	134	-1	4
235	365	74	-7	0	7064	10	231	-1	12
236	331	356	13	2847	2967	10	-1	397	12
237	210	398	10	817	937	10	-1	585	12
238	403	93	-20	0	7055	10	425	-1	14
239	248	404	30	0	7120	10	-1	140	12
240	65	62	15	0	7011	10	-1	304	12
241	460	13	-30	0	6958	10	615	-1	16
242	0	293	-30	0	7021	10	781	-1	18
243	211	248	26	96	216	10	-1	13	12
244	484	174	10	1058	1178	10	-1	330	12
245	175	352	12	0	7148	10	-1	254	12
246	455	168	21	0	7054	10	-1	519	12
247	224	191	-24	0	7210	10	885	-1	19
248	439	156	-30	0	7063	10	675	-1	17
249	434	359	-13	0	7061	10	226	-1	12
250	118	314	26	0	7128	10	-1	846	12
251	234	246	10	0	7258	10	-1	419	12
252	406	450	20	1037	1157	10	-1	581	12
253	75	118	21	1636	1756	10	-1	747	12
254	115	395	-12	0	7076	10	245	-1	12
255	329	456	19	996	1116	10	-1	147	12
256	218	403	-10	0	7118	10	1	-1	1
257	149	341	6	0	7139	10	-1	382	12
258	253	74	-2	0	7098	10	749	-1	18
259	436	241	20	1309	1429	10	-1	387	12
260	238	203	10	375	495	10	-1	412	12
261	405	455	-10	0	7017	10	2	-1	11
262	485	27	10	0	6951	10	-1	872	12
263	323	118	20	0	7124	10	-1	865	12
264	330	371	-25	0	7129	10	711	-1	17
265	25	65	-16	1505	1625	10	987	-1	8
266	406	96	20	0	7055	10	-1	321	12
267	49	451	-20	0	6990	10	582	-1	16
268	307	249	-30	0	7217	10	359	-1	13
269	178	135	-20	0	7139	10	867	-1	19
270	299	353	-10	0	7160	10	81	-1	18
271	236	213	20	0	7235	10	-1	705	12
272	355	177	20	0	7147	10	-1	530	12
273	394	23	20	0	7006	10	-1	900	12
274	306	235	25	172	292	10	-1	842	12
275	90	477	18	0	6997	10	-1	279	13
276	379	486	-10	0	7006	10	891	-1	19
277	435	16	-40	1470	1590	10	808	-1	18
278	8	497	40	0	6929	10	-1	396	13
279	150	484	-18	2501	2621	10	275	-1	13
280	213	399	18	936	1056	10	-1	418	13
281	391	18	10	0	7003	10	-1	619	13
282	111	392	-36	0	7076	10	48	-1	15
283	330	281	-19	5322	5442	10	113	-1	2
284	344	203	14	0	7169	10	-1	664	13
285	91	235	-10	0	7115	10	17	-1	8
286	346	60	-20	0	7062	10	606	-1	16
287	483	27	-20	0	6952	10	728	-1	17
288	382	498	10	0	6994	10	-1	217	13
289	457	492	-20	0	6956	10	629	-1	16
290	291	213	-18	0	7219	10	528	-1	15
291	154	374	36	0	7118	10	-1	426	13
292	225	196	-10	0	7215	10	64	-1	16
293	94	40	24	0	7013	10	-1	409	13
294	0	356	-14	4345	4465	10	75	-1	18
295	297	283	28	0	7217	10	-1	692	13
296	371	423	10	0	7063	10	-1	442	13
297	417	217	30	0	7104	10	-1	674	13
298	500	228	-20	0	7024	10	970	-1	20
299	412	214	-21	0	7109	10	649	-1	17
300	442	289	25	0	7079	10	-1	548	13
301	157	269	-30	0	7180	10	966	-1	20
302	440	241	-31	0	7084	10	213	-1	12
303	100	266	20	586	706	10	-1	420	13
304	111	178	-15	0	7118	10	240	-1	12
305	91	101	-18	0	7057	10	613	-1	16
306	25	307	-20	998	1118	10	614	-1	16
307	135	400	20	0	7085	10	-1	502	13
308	58	458	10	1291	1411	10	-1	119	13
309	133	26	-20	0	7022	10	311	-1	13
310	211	386	-30	0	7133	10	148	-1	5
311	94	97	20	0	7056	10	-1	309	13
312	30	155	-10	0	7035	10	634	-1	16
313	208	184	-10	0	7196	10	958	-1	20
314	394	333	-30	0	7108	10	959	-1	20
315	355	180	-30	0	7148	10	786	-1	18
316	241	180	-28	0	7204	10	835	-1	19
317	21	485	-20	0	6946	10	782	-1	18
318	80	251	-26	1214	1334	10	790	-1	18
319	476	61	36	0	6980	10	-1	503	13
320	406	94	-24	0	7054	10	204	-1	12
321	364	71	-20	0	7062	10	266	-1	12
322	418	221	10	0	7104	10	-1	350	13
323	274	441	-21	0	7082	10	462	-1	14
324	304	97	-6	0	7112	10	405	-1	14
325	297	102	10	0	7119	10	-1	635	13
326	250	405	-11	0	7119	10	153	-1	6
327	111	463	20	1286	1406	10	-1	584	13
328	408	279	20	0	7114	10	-1	539	13
329	263	418	25	1114	1234	10	-1	616	13
330	480	119	-10	2514	2634	10	244	-1	12
331	420	383	-25	0	7059	10	661	-1	17
332	142	14	18	0	7015	10	-1	157	13
333	73	328	20	0	7081	10	-1	574	13
334	50	438	20	0	7000	10	-1	495	13
335	441	7	-13	0	6965	10	128	-1	3
336	462	14	-22	1588	1708	10	779	-1	18
337	360	294	-14	0	7156	10	596	-1	16
338	58	39	12	0	6989	10	-1	6	13
339	58	391	-10	3529	3649	10	352	-1	13
340	410	285	-20	0	7111	10	544	-1	15
341	96	97	20	0	7057	0	-1	1001	13
342	21	64	20	1409	1529	10	-1	152	13
343	238	210	30	0	7233	10	-1	719	13
344	479	121	-10	0	7012	10	962	-1	20
345	200	178	20	0	7187	10	-1	722	13
346	216	341	-20	0	7177	10	857	-1	19
347	48	437	-5	3215	3335	10	416	-1	14
348	200	270	-21	0	7221	10	450	-1	14
349	357	181	-20	598	718	10	604	-1	16
350	476	174	-10	0	7036	10	322	-1	13
351	400	286	10	0	7120	10	-1	104	13
352	351	481	10	0	7022	10	-1	339	13
353	270	400	10	0	7123	10	-1	86	13
354	95	234	10	653	773	10	-1	804	13
355	128	113	22	0	7091	10	-1	620	13
356	133	455	-10	0	7038	10	746	-1	18
357	16	463	20	0	6958	10	-1	924	13
358	59	388	20	2651	2771	10	-1	641	13
359	376	190	30	0	7135	10	-1	268	13
360	481	122	-7	0	7010	10	90	-1	20
361	266	405	-20	868	988	10	447	-1	14
362	374	232	33	0	7149	10	-1	521	13
363	398	20	-20	0	7001	10	376	-1	14
364	481	26	30	0	6953	10	-1	116	13
365	63	444	20	0	7005	10	-1	696	13
366	89	290	20	0	7109	10	-1	837	13
367	246	314	36	0	7210	10	-1	205	13
368	40	304	-19	0	7058	10	856	-1	19
369	262	369	-20	0	7155	10	55	-1	15
370	323	29	7	0	7042	10	-1	700	13
371	89	65	16	0	7029	10	-1	136	13
372	144	35	26	0	7035	0	-1	1003	14
373	200	265	10	0	7222	10	-1	52	14
374	436	264	20	0	7088	10	-1	122	14
375	15	457	20	0	6961	10	-1	549	14
376	397	20	20	0	7002	10	-1	363	14
377	328	491	-35	2713	2833	10	438	-1	14
378	399	175	13	0	7108	10	-1	578	14
379	432	2	20	0	6967	10	-1	855	14
380	63	336	20	0	7069	10	-1	151	14
381	6	296	-20	0	7026	10	736	-1	18
382	146	376	-6	0	7111	10	257	-1	12
383	295	247	-10	0	7229	10	908	-1	20
384	235	33	-18	5348	5468	10	714	-1	17
385	233	204	20	217	337	10	-1	51	14
386	142	360	-20	6128	6248	10	658	-1	17
387	177	156	-20	0	7155	10	259	-1	12
388	315	287	-15	0	7200	10	9	-1	20
389	452	172	-10	0	7058	10	957	-1	20
390	263	153	-40	0	7177	10	884	-1	19
391	493	493	-23	0	6931	10	830	-1	19
392	320	283	-31	0	7197	10	591	-1	16
393	64	5	14	0	6967	10	-1	91	14
394	95	235	10	563	683	10	-1	509	14
395	203	211	-10	0	7213	10	639	-1	16
396	16	497	-40	0	6934	10	278	-1	13
397	348	348	-13	0	7136	10	236	-1	12
398	485	104	-3	0	6998	10	453	-1	14
399	330	147	-20	0	7144	10	50	-1	15
400	443	237	20	754	874	10	-1	485	14
401	316	286	30	547	667	10	-1	62	14
402	335	46	-10	0	7053	10	532	-1	15
403	381	495	-7	1290	1410	10	774	-1	18
404	364	173	-10	0	7137	10	22	-1	12
405	267	162	6	0	7185	10	-1	324	14
406	214	245	-20	0	7238	10	626	-1	16
407	92	234	-11	0	7116	10	220	-1	12
408	347	459	25	0	7044	10	-1	607	14
409	30	7	-24	4754	4874	10	293	-1	13
410	120	37	-20	0	7025	10	942	-1	20
411	397	153	-10	0	7098	10	845	-1	19
412	210	29	-10	0	7050	10	260	-1	12
413	87	285	30	0	7108	10	-1	150	14
414	132	32	18	3138	3258	10	-1	963	14
415	390	294	20	0	7128	10	-1	206	14
416	67	451	5	0	7003	10	-1	347	14
417	24	68	-8	0	6984	10	831	-1	19
418	146	439	-18	0	7059	10	280	-1	13
419	209	212	-10	0	7219	10	251	-1	12
420	6	292	-20	0	7027	10	303	-1	13
421	18	63	10	0	6977	10	-1	934	14
422	149	98	-10	0	7092	10	815	-1	18
423	91	268	10	0	7114	10	-1	906	14
424	103	177	28	0	7110	10	-1	448	14
425	367	178	20	721	841	10	-1	238	14
426	225	269	-36	0	7243	10	291	-1	13
427	443	246	20	0	7081	10	-1	559	14
428	306	42	11	0	7059	10	-1	567	14
429	374	306	4	0	7138	10	-1	654	14
430	413	421	-18	0	7038	10	0	-1	1
431	470	405	17	0	7005	10	-1	467	14
432	33	278	18	5949	6069	10	-1	899	14
433	149	458	-10	4655	4775	10	61	-1	16
434	257	57	18	0	7081	10	-1	698	14
435	272	403	30	0	7120	10	-1	10	14
436	221	291	-32	0	7224	10	788	-1	18
437	1	101	-8	0	6984	10	994	-1	3
438	332	459	35	1475	1595	10	-1	377	14
439	220	392	20	0	7129	10	-1	184	14
440	253	50	-10	0	7074	10	858	-1	19
441	250	441	-9	0	7083	10	983	-1	20
442	471	484	-10	0	6953	10	296	-1	13
443	480	152	-20	0	7024	10	890	-1	19
444	404	83	30	0	7047	10	-1	197	14
445	476	94	20	0	7000	10	-1	230	14
446	458	213	22	4513	4633	10	-1	972	14
447	215	395	20	0	7125	10	-1	361	14
448	85	288	-28	0	7105	10	424	-1	14
449	179	75	-18	0	7086	10	189	-1	10
450	228	287	21	0	7231	10	-1	348	14
451	397	18	-25	1168	1288	10	556	-1	16
452	238	204	20	0	7227	10	-1	527	14
453	488	3	3	0	6931	10	-1	398	14
454	407	88	10	0	7049	0	-1	1006	14
455	459	14	-20	0	6959	10	194	-1	11
456	120	17	-32	0	7008	10	686	-1	17
457	235	316	-12	0	7207	10	919	-1	20
458	370	382	11	0	7096	10	-1	833	14
459	405	454	-20	0	7018	10	199	-1	11
460	17	458	10	0	6962	10	-1	99	14
461	43	135	-23	0	7038	10	662	-1	17
462	318	497	21	0	7018	10	-1	323	14
463	199	268	20	0	7220	10	-1	784	14
464	111	467	20	0	7017	10	-1	11	15
465	138	438	20	1149	1269	10	-1	814	15
466	172	314	9	0	7174	10	-1	836	15
467	494	468	-17	0	6947	10	431	-1	14
468	35	303	-16	0	7053	10	841	-1	19
469	341	59	27	0	7063	10	-1	672	15
470	423	221	-10	0	7099	10	712	-1	17
471	395	295	-20	0	7123	10	480	-1	15
472	413	417	10	0	7041	10	-1	723	15
473	339	60	20	0	7065	10	-1	56	15
474	277	428	7	0	7094	10	-1	77	15
475	176	199	28	0	7185	10	-1	477	15
476	265	240	9	18	138	10	-1	874	15
477	365	190	-28	5910	6030	10	475	-1	15
478	133	53	-4	0	7045	10	525	-1	15
479	387	488	20	1448	1568	10	-1	597	15
480	385	295	20	0	7132	10	-1	471	15
481	491	369	28	0	7006	10	-1	28	15
482	445	273	20	1031	1151	10	-1	583	15
483	195	273	22	0	7215	10	-1	975	15
484	313	493	20	4772	4892	10	-1	956	15
485	495	227	-20	0	7028	10	400	-1	14
486	241	403	10	0	7121	10	-1	877	15
487	30	72	-20	0	6992	10	752	-1	18
488	21	487	10	0	6945	10	-1	623	15
489	324	99	10	0	7106	10	-1	560	15
490	453	318	-5	0	7060	10	710	-1	17
491	443	272	10	0	7080	10	-1	207	15
492	447	184	27	0	7067	10	-1	135	15
493	366	288	-23	0	7152	10	177	-1	9
494	440	284	-9	0	7081	10	648	-1	17
495	13	314	-20	0	7029	10	334	-1	13
496	72	227	-14	0	7095	10	622	-1	16
497	377	385	-20	3465	3585	10	820	-1	18
498	477	478	-20	0	6953	10	909	-1	20
499	204	185	20	0	7195	10	-1	851	15
500	226	191	-20	372	492	10	762	-1	18
501	330	138	-30	4438	4558	10	179	-1	9
502	185	434	-20	0	7079	10	307	-1	13
503	483	22	-36	0	6949	10	319	-1	13
504	71	282	29	0	7093	10	-1	176	15
505	60	5	18	0	6964	10	-1	573	15
506	189	402	-11	0	7111	10	618	-1	16
507	134	211	-17	0	7152	10	26	-1	12
508	146	313	-20	0	7153	10	219	-1	12
509	21	146	-10	0	7023	10	394	-1	14
510	37	281	-10	0	7059	10	534	-1	15
511	416	417	-20	1372	1492	10	914	-1	20
512	44	311	-10	1630	1750	10	96	-1	20
513	361	181	20	0	7144	10	-1	170	15
514	444	242	-18	0	7080	10	540	-1	15
515	444	271	-20	982	1102	10	209	-1	12
516	359	179	20	0	7144	10	-1	32	15
517	388	334	20	0	7113	10	-1	541	15
518	401	164	13	0	7101	10	-1	819	15
519	499	316	-21	0	7017	10	246	-1	12
520	399	106	-30	0	7067	10	823	-1	19
521	425	215	-33	0	7096	10	362	-1	13
522	407	98	10	0	7056	10	-1	860	15
523	406	460	-10	0	7013	10	938	-1	20
524	88	95	20	0	7050	10	-1	144	15
525	95	64	4	3064	3184	10	-1	478	15
526	306	229	10	0	7215	10	-1	636	15
527	273	55	-20	725	845	10	452	-1	14
528	384	149	18	0	7107	10	-1	290	15
529	122	35	10	0	7024	10	-1	941	15
530	308	199	-20	6033	6153	10	272	-1	12
531	390	301	10	661	781	10	-1	180	15
532	300	108	10	542	662	10	-1	402	15
533	267	400	-36	929	1049	10	744	-1	18
534	8	300	10	1423	1543	10	-1	510	15
535	105	181	19	0	7114	10	-1	63	15
536	398	325	30	0	7109	10	-1	200	15
537	166	247	1	276	396	10	-1	644	15
538	140	431	30	0	7063	10	-1	834	15
539	253	118	-20	2189	2309	10	328	-1	13
540	359	246	18	0	7165	10	-1	514	15
541	321	277	-20	0	7199	10	517	-1	15
542	168	59	6	0	7067	10	-1	562	15
543	406	285	20	0	7115	10	-1	547	15
544	391	334	20	724	844	10	-1	340	15
545	437	19	-10	0	6977	10	843	-1	19
546	201	278	13	0	7218	10	-1	640	15
547	435	267	-20	0	7089	10	543	-1	15
548	245	408	-25	0	7116	10	300	-1	13
549	16	462	-20	0	6959	10	375	-1	14
550	107	374	-25	0	7085	10	861	-1	19
551	477	97	10	1131	1251	10	-1	102	15
552	346	57	20	0	7059	10	-1	725	16
553	14	459	-10	0	6959	10	904	-1	20
554	102	6	3	0	6989	10	-1	123	16
555	359	287	-30	0	7159	10	215	-1	12
556	297	131	25	0	7147	10	-1	451	16
557	282	1	-10	0	7023	10	43	-1	14
558	21	70	-10	3085	3205	10	880	-1	19
559	440	244	-20	0	7084	10	427	-1	14
560	482	104	-10	0	7000	10	489	-1	15
561	120	261	5	0	7144	10	-1	929	16
562	125	29	-6	1133	1253	10	542	-1	15
563	292	32	14	0	7052	10	-1	631	16
564	262	92	-24	0	7116	10	27	-1	12
565	68	160	21	0	7071	10	-1	741	16
566	405	276	-10	0	7117	10	20	-1	11
567	277	50	-11	0	7073	10	428	-1	14
568	32	319	-7	0	7046	10	765	-1	18
569	344	70	24	0	7071	10	-1	190	16
570	481	84	17	0	6990	10	-1	164	16
571	21	68	-8	1606	1726	10	878	-1	19
572	441	244	10	0	7083	10	-1	603	16
573	57	43	-18	0	6991	10	505	-1	15
574	1	293	-20	1071	1191	10	333	-1	13
575	481	96	20	0	6997	10	-1	34	16
576	471	368	19	0	7024	10	-1	717	16
577	236	126	23	0	7150	10	-1	198	16
578	406	99	-13	908	1028	10	378	-1	14
579	303	186	-10	5417	5537	10	735	-1	17
580	225	369	-21	426	546	10	227	-1	12
581	412	453	-20	0	7015	10	252	-1	12
582	104	349	20	0	7098	10	-1	267	16
583	173	182	-20	0	7172	10	482	-1	15
584	111	464	-20	1242	1362	10	327	-1	13
585	53	440	-10	1292	1412	10	237	-1	12
586	69	336	-31	0	7074	10	859	-1	19
587	359	182	-10	0	7146	10	766	-1	18
588	13	459	-24	0	6959	10	910	-1	20
589	244	277	18	0	7247	10	-1	188	16
590	484	177	20	1006	1126	10	-1	68	16
591	452	206	31	0	7068	10	-1	392	16
592	22	483	-10	1244	1364	10	739	-1	18
593	452	110	-20	0	7029	10	169	-1	8
594	347	192	-21	5953	6073	10	660	-1	17
595	95	92	20	0	7053	10	-1	848	16
596	368	311	14	0	7142	10	-1	337	16
597	479	387	-20	1590	1710	10	479	-1	15
598	479	169	-10	0	7032	10	691	-1	17
599	497	266	-10	0	7027	10	689	-1	17
600	66	336	10	0	7071	10	-1	162	16
601	376	195	10	724	844	10	-1	225	16
602	401	281	-30	0	7120	10	611	-1	16
603	441	177	-10	0	7070	10	572	-1	16
604	231	203	20	0	7224	10	-1	349	16
605	21	488	10	0	6944	10	-1	738	16
606	231	204	20	0	7225	10	-1	286	16
607	122	422	-25	0	7060	10	408	-1	14
608	65	453	-10	0	7000	10	58	-1	16
609	206	261	-20	0	7229	10	100	-1	1
610	466	149	-10	0	7036	10	730	-1	17
611	313	119	30	0	7129	10	-1	602	16
