Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
85	97	288	22	1262	1337	0	-1	1045	19
86	316	284	-20	95	184	10	10	-1	1
87	334	403	26	174	204	10	-1	71	19
88	415	223	20	279	361	10	-1	800	19
89	230	320	-11	1169	1246	10	153	-1	6
90	432	199	7	635	672	10	-1	206	20
91	92	18	-20	1101	1177	10	595	-1	16
92	273	300	30	55	136	10	-1	764	20
93	269	112	-30	1234	1322	10	611	-1	16
94	429	389	-20	409	469	10	511	-1	15
95	371	71	-10	274	329	10	325	-1	13
96	5	297	-10	325	367	10	810	-1	18
97	414	378	23	494	525	10	-1	331	20
98	38	15	3	1048	1165	0	-1	1002	20
99	2	295	-20	314	327	10	992	-1	6
100	237	254	20	67	129	10	-1	658	1
101	54	445	10	296	351	10	-1	139	1
102	382	110	-13	1110	1145	10	378	-1	14
103	438	488	-20	326	358	10	629	-1	16
104	395	331	-20	209	255	10	314	-1	13
105	230	487	-15	1122	1168	10	369	-1	13
106	249	407	-30	157	245	10	239	-1	12
107	488	26	30	407	488	10	-1	287	1
108	151	81	-2	1559	1587	10	144	-1	5
109	483	14	10	347	409	10	-1	262	1
110	0	422	8	813	860	10	-1	339	1
111	429	67	-20	704	790	10	376	-1	13
112	195	464	-8	1519	1591	10	616	-1	16
113	356	256	19	106	335	10	-1	596	1
114	264	180	-6	1602	1740	10	405	-1	14
115	94	235	20	156	228	10	-1	741	2
116	474	96	30	271	324	0	-1	1013	2
117	268	52	10	292	350	10	-1	749	2
118	44	440	-10	790	817	10	904	-1	20
119	7	382	-7	746	824	10	979	-1	20
120	459	53	20	1099	1175	0	-1	1008	2
121	491	25	-30	401	447	10	364	-1	13
122	439	243	-20	302	600	10	142	-1	4
123	210	185	20	76	159	0	-1	1029	2
124	150	68	-20	409	466	10	826	-1	19
125	201	270	10	52	125	10	-1	837	3
126	0	188	26	904	990	0	-1	1011	3
127	103	464	-18	1242	1334	10	282	-1	12
128	325	56	-20	751	872	10	926	-1	20
129	44	344	-30	1072	1117	10	936	-1	20
130	418	75	-10	449	476	10	637	-1	16
131	472	57	-3	1254	1366	10	453	-1	14
132	460	328	13	224	290	10	-1	576	3
133	89	270	10	190	247	10	-1	736	3
134	374	190	-10	137	216	10	229	-1	12
135	463	253	-20	1046	1078	10	471	-1	14
136	97	93	-20	237	274	10	799	-1	18
137	163	472	9	623	713	10	-1	279	4
138	29	336	-10	299	394	10	74	-1	18
139	84	453	-10	1180	1295	10	101	-1	1
140	294	421	-12	1556	1625	10	216	-1	12
141	343	62	-10	356	388	10	567	-1	16
142	371	193	20	133	399	10	-1	122	4
143	142	372	18	162	180	10	-1	983	4
144	66	88	2	832	858	10	-1	108	5
145	395	332	10	173	269	10	-1	536	5
146	93	413	17	226	299	10	-1	782	5
147	267	394	-20	211	338	10	973	-1	20
148	249	258	30	104	179	10	-1	251	5
149	472	129	-22	252	334	10	783	-1	18
150	87	3	-24	1441	1456	10	293	-1	13
151	62	326	20	259	343	10	-1	63	5
152	212	186	-20	1663	1737	10	944	-1	20
153	241	402	11	1008	1072	10	-1	89	6
154	439	266	10	189	232	10	-1	482	6
155	79	80	-10	1383	1412	10	753	-1	18
156	62	453	-10	297	322	10	924	-1	20
157	188	151	-10	1261	1363	10	958	-1	20
158	386	154	-30	1088	1144	10	392	-1	14
159	38	301	-10	295	326	10	59	-1	16
160	192	265	-10	100	179	10	646	-1	17
161	371	192	30	134	162	10	-1	67	6
162	64	294	-10	1090	1142	10	305	-1	13
163	381	494	10	310	386	0	-1	1014	7
164	437	12	20	310	380	10	-1	336	7
165	186	135	-20	689	777	10	334	-1	13
166	459	10	-20	318	385	10	241	-1	12
167	175	422	-20	1426	1496	10	582	-1	16
168	274	48	10	217	400	10	-1	666	7
169	488	173	-20	264	324	10	887	-1	19
170	398	97	10	212	269	10	-1	266	7
171	385	17	-10	300	856	10	989	-1	4
172	180	283	23	753	764	10	-1	713	8
173	71	12	2	297	353	10	-1	716	8
174	343	49	10	237	323	10	-1	845	8
175	248	251	20	2	675	10	-1	401	8
176	7	194	29	939	993	10	-1	72	8
177	322	290	-20	1480	1507	10	867	-1	19
178	410	399	25	228	600	10	-1	14	8
179	398	103	-20	274	312	10	516	-1	15
180	385	285	-10	877	888	10	908	-1	20
181	179	497	-25	1385	1467	10	814	-1	19
182	464	13	-20	323	476	10	230	-1	12
183	492	335	-18	818	868	10	519	-1	15
184	27	464	-20	1259	1354	10	702	-1	17
185	231	29	-10	1203	1280	10	705	-1	17
186	157	38	-6	1043	1083	10	542	-1	15
187	439	268	-40	287	339	10	25	-1	12
188	149	214	7	467	528	10	-1	535	9
189	187	73	-18	268	346	10	714	-1	17
190	429	169	-13	890	945	10	889	-1	19
191	350	199	-10	1195	1238	10	735	-1	18
192	60	231	32	1014	1068	10	-1	42	10
193	448	404	-20	574	654	10	517	-1	15
194	481	20	20	346	377	10	-1	952	10
195	436	25	-20	1251	1343	10	860	-1	19
196	111	459	-20	337	410	10	24	-1	12
197	389	17	-20	347	415	10	473	-1	14
198	148	208	22	487	596	0	-1	1027	11
199	475	477	-20	413	427	10	70	-1	17
200	390	325	-20	221	311	10	209	-1	12
201	346	354	8	800	864	10	-1	77	11
202	91	266	10	211	285	10	-1	423	11
203	17	65	20	339	344	10	-1	558	11
204	391	112	-20	981	1050	10	520	-1	15
205	224	203	20	53	301	10	-1	372	11
206	426	231	-7	1001	1086	10	90	-1	20
207	260	472	33	1020	1082	10	-1	217	12
208	265	0	-10	869	953	10	489	-1	15
209	391	293	20	199	283	10	-1	200	12
210	411	421	20	289	370	0	-1	1021	12
211	132	30	-20	323	359	10	732	-1	18
212	475	480	-30	378	411	10	998	-1	8
213	286	244	-24	1252	1345	10	885	-1	19
214	436	237	20	186	218	10	-1	572	12
215	402	284	30	155	254	10	-1	710	12
216	287	397	12	537	622	10	-1	140	12
217	272	420	-33	1375	1426	10	207	-1	12
218	477	120	-40	315	399	10	636	-1	16
219	145	434	20	211	298	10	-1	12	12
220	33	286	11	1499	1592	10	-1	432	12
221	370	262	15	1090	1138	0	-1	1024	12
222	393	20	-5	348	464	10	900	-1	20
223	330	308	-12	1129	1241	10	630	-1	16
224	246	398	40	148	207	10	-1	326	12
225	482	184	-10	1108	1136	10	755	-1	18
226	451	305	13	208	262	10	-1	648	12
227	226	316	-9	70	391	10	436	-1	14
228	110	459	-10	298	427	10	627	-1	16
229	244	250	10	6	107	10	-1	134	12
230	458	16	20	313	418	10	-1	182	12
231	390	34	-20	1037	1114	10	379	-1	14
232	423	214	-20	182	281	10	628	-1	16
233	219	215	32	46	121	10	-1	64	12
234	326	118	10	152	265	10	-1	980	12
235	365	74	-20	300	896	10	527	-1	15
236	331	356	13	689	764	10	-1	967	12
237	210	398	10	181	258	10	-1	447	12
238	403	93	10	320	391	10	-1	725	12
239	248	404	30	154	219	10	-1	106	12
240	65	62	-20	961	1021	10	311	-1	13
241	460	13	20	316	417	10	-1	166	12
242	0	293	30	263	325	10	-1	727	12
243	211	248	26	39	77	10	-1	463	12
244	484	174	10	254	305	10	-1	598	12
245	175	352	-10	1572	1685	10	846	-1	19
246	455	168	-37	847	916	10	671	-1	17
247	224	191	20	76	116	10	-1	752	12
248	439	156	-19	525	557	10	777	-1	18
249	434	359	-29	1390	1425	10	650	-1	17
250	118	314	26	328	377	10	-1	833	12
251	234	246	-30	16	146	10	148	-1	5
252	406	450	20	259	290	10	-1	397	12
253	75	118	-12	419	430	10	903	-1	20
254	115	395	11	808	852	10	-1	291	12
255	329	456	19	246	283	10	-1	484	12
256	218	403	15	1300	1369	0	-1	1048	12
257	149	341	-14	398	440	10	318	-1	13
258	253	74	-28	1327	1404	10	53	-1	15
259	436	241	-10	324	360	10	322	-1	13
260	238	203	-20	63	155	10	385	-1	14
261	405	455	40	328	383	10	-1	757	12
262	485	27	-10	441	481	10	109	-1	1
263	323	118	-20	150	233	10	865	-1	19
264	330	371	1	547	600	10	-1	458	12
265	25	65	-10	365	417	10	815	-1	19
266	406	96	-10	219	295	10	170	-1	7
267	49	451	20	284	343	10	-1	317	12
268	307	249	10	1379	1405	0	-1	1051	12
269	178	135	-20	1490	1568	10	807	-1	18
270	299	353	34	114	173	10	-1	740	12
271	236	213	20	39	129	10	-1	734	12
272	355	177	20	127	150	10	-1	949	12
273	394	23	-20	392	446	10	750	-1	18
274	306	235	25	57	92	10	-1	362	12
275	90	477	18	277	374	0	-1	1016	12
276	379	486	22	633	740	10	-1	909	12
277	435	16	-20	342	423	10	363	-1	13
278	8	497	-10	378	467	10	623	-1	16
279	150	484	-9	623	657	10	137	-1	4
280	213	399	18	217	281	10	-1	1	12
281	391	18	10	350	436	10	-1	545	12
282	111	392	18	1144	1225	10	-1	127	12
283	330	281	-12	1327	1364	10	862	-1	19
284	344	203	-20	141	223	10	982	-1	1
285	91	235	-17	254	314	10	816	-1	19
286	346	60	10	307	365	10	-1	818	12
287	483	27	-30	437	509	10	107	-1	1
288	382	498	-20	289	360	10	914	-1	20
289	457	492	7	506	541	10	-1	0	12
290	291	213	23	1247	1298	10	-1	579	12
291	154	374	-11	898	1005	10	254	-1	12
292	225	196	10	59	149	10	-1	863	13
293	94	40	24	1045	1121	10	-1	150	13
294	0	356	-21	1057	1146	10	568	-1	16
295	297	283	-36	1333	1396	10	744	-1	18
296	371	423	10	211	232	10	-1	718	13
297	417	217	30	186	222	0	-1	1038	13
298	500	228	-15	758	835	10	988	-1	3
299	412	214	10	165	198	10	-1	957	13
300	442	289	25	195	241	10	-1	842	13
301	157	269	-10	1577	1606	10	694	-1	17
302	440	241	-10	269	363	10	601	-1	16
303	100	266	20	150	239	10	-1	346	13
304	111	178	18	156	200	10	-1	461	13
305	91	101	10	259	367	10	-1	162	13
306	25	307	-20	232	300	10	614	-1	16
307	135	400	-20	280	589	10	817	-1	19
308	58	458	10	300	376	10	-1	607	13
309	133	26	-10	322	331	10	529	-1	15
310	211	386	20	141	155	10	-1	548	13
311	94	97	20	224	234	10	-1	240	13
312	30	155	9	1280	1310	10	-1	969	13
313	208	184	20	78	103	10	-1	652	13
314	394	333	20	168	250	10	-1	104	13
315	355	180	-20	138	167	10	349	-1	13
316	241	180	-10	1696	1724	10	526	-1	15
317	21	485	-20	340	367	10	267	-1	12
318	80	251	14	299	338	10	-1	257	13
319	476	61	-20	434	493	10	455	-1	14
320	406	94	10	220	305	10	-1	872	13
321	364	71	-20	1324	1402	10	728	-1	18
322	418	221	10	277	335	10	-1	259	13
323	274	441	-31	657	762	10	859	-1	19
324	304	97	-40	162	231	10	883	-1	19
325	297	102	10	155	198	10	-1	95	13
326	250	405	-40	155	212	10	224	-1	12
327	111	463	-20	322	351	10	995	-1	7
328	408	279	20	185	284	0	-1	1046	13
329	263	418	-20	272	315	10	361	-1	13
330	480	119	-10	619	668	10	968	-1	20
331	420	383	-23	975	1019	10	97	-1	20
332	142	14	18	806	894	10	-1	993	13
333	73	328	20	193	232	10	-1	829	13
334	50	438	20	324	379	10	-1	165	13
335	441	7	-30	370	443	10	615	-1	16
336	462	14	-20	391	433	10	164	-1	7
337	360	294	-10	1422	1443	10	763	-1	18
338	58	39	-4	1136	1219	10	525	-1	15
339	58	391	-8	892	903	10	110	-1	1
340	410	285	20	196	219	10	-1	853	13
341	96	97	20	217	269	0	-1	1007	13
342	21	64	20	331	403	0	-1	1009	13
343	238	210	-17	142	156	10	928	-1	20
344	479	121	-20	307	338	10	715	-1	17
345	200	178	20	87	150	10	-1	884	13
346	216	341	-20	649	689	10	303	-1	13
347	48	437	-32	795	842	10	811	-1	18
348	200	270	20	53	140	10	-1	966	13
349	357	181	20	127	212	10	-1	315	13
350	476	174	30	308	370	10	-1	647	13
351	400	286	-30	163	570	10	65	-1	17
352	351	481	10	303	370	0	-1	1022	13
353	270	400	10	151	199	0	-1	1032	13
354	95	234	10	155	234	10	-1	626	13
355	128	113	-17	338	417	10	26	-1	12
356	133	455	25	759	887	10	-1	621	13
357	16	463	-20	367	413	10	965	-1	20
358	59	388	20	631	725	10	-1	769	13
359	376	190	30	139	211	10	-1	768	13
360	481	122	30	275	345	10	-1	864	13
361	266	405	20	219	245	10	-1	329	13
362	374	232	-25	125	166	10	274	-1	12
363	398	20	20	273	348	10	-1	277	13
364	481	26	30	321	381	10	-1	121	13
365	63	444	20	371	419	10	-1	416	13
366	89	290	20	166	199	10	-1	600	13
367	246	314	36	1451	1470	0	-1	1050	13
368	40	304	-28	1133	1187	10	881	-1	19
369	262	369	15	119	205	10	-1	105	13
370	323	29	-18	1099	1205	10	557	-1	15
371	89	65	-26	705	766	10	631	-1	16
372	144	35	-20	239	570	10	205	-1	11
373	200	265	-20	155	180	10	990	-1	5
374	436	264	20	186	257	10	-1	706	13
375	15	457	20	313	420	10	-1	588	13
376	397	20	20	272	354	10	-1	111	13
377	328	491	21	659	728	0	-1	1042	14
378	399	175	13	741	782	10	-1	102	14
379	432	2	20	448	516	10	-1	231	14
380	63	336	20	238	325	10	-1	841	14
381	6	296	-20	303	367	10	468	-1	14
382	146	376	-13	221	278	10	546	-1	15
383	295	247	12	1298	1339	10	-1	794	14
384	235	33	-13	1329	1375	10	939	-1	20
385	233	204	20	49	147	10	-1	260	14
386	142	360	20	1519	1574	0	-1	1035	14
387	177	156	25	163	201	10	-1	414	14
388	315	287	30	126	201	10	-1	991	14
389	452	172	-14	611	635	10	593	-1	16
390	263	153	12	394	460	10	-1	789	14
391	493	493	-10	843	900	10	961	-1	20
392	320	283	30	95	157	10	-1	158	14
393	64	5	-28	1120	1167	10	941	-1	20
394	95	235	-23	155	235	10	5	-1	15
395	203	211	20	1283	1360	10	-1	756	14
396	16	497	20	382	500	0	-1	1000	14
397	348	348	-20	928	971	10	252	-1	12
398	485	104	-5	766	853	10	976	-1	20
399	330	147	-10	848	879	10	953	-1	20
400	443	237	20	196	211	10	-1	691	14
401	316	286	-20	135	368	10	175	-1	8
402	335	46	-19	1321	1392	10	726	-1	17
403	381	495	-10	307	367	10	680	-1	17
404	364	173	-20	166	225	10	425	-1	14
405	267	162	6	1440	1488	10	-1	114	14
406	214	245	8	36	82	10	-1	743	14
407	92	234	10	219	280	10	-1	27	14
408	347	459	25	473	516	10	-1	7	14
409	30	7	-30	1152	1256	10	742	-1	18
410	120	37	-10	768	813	10	30	-1	13
411	397	153	-9	872	922	10	476	-1	14
412	210	29	-27	1029	1103	10	699	-1	17
413	87	285	30	249	264	10	-1	44	14
414	132	32	-25	773	826	10	387	-1	14
415	390	294	20	229	275	10	-1	972	14
416	67	451	-20	1211	1250	10	365	-1	13
417	24	68	-10	392	466	10	850	-1	19
418	146	439	-30	237	312	10	866	-1	19
419	209	212	18	1512	1574	0	-1	1039	14
420	6	292	10	247	358	10	-1	695	14
421	18	63	10	324	385	10	-1	571	14
422	149	98	-28	1152	1208	10	475	-1	14
423	91	268	-10	250	270	10	202	-1	11
424	103	177	28	610	672	10	-1	758	14
425	367	178	20	155	235	10	-1	404	14
426	225	269	-30	1272	1300	10	778	-1	18
427	443	246	-10	215	274	10	514	-1	15
428	306	42	-20	474	509	10	796	-1	18
429	374	306	-20	993	1025	10	896	-1	20
430	413	421	10	287	348	10	-1	472	14
431	470	405	-14	913	969	10	947	-1	20
432	33	278	-11	1478	1526	10	220	-1	12
433	149	458	-10	1151	1207	10	584	-1	16
434	257	57	18	1213	1269	0	-1	1034	14
435	272	403	30	165	245	10	-1	877	14
436	221	291	9	50	258	10	-1	227	14
437	1	101	-21	1249	1295	10	509	-1	15
438	332	459	-3	351	416	10	709	-1	17
439	220	392	20	241	304	10	-1	892	14
440	253	50	27	200	317	10	-1	564	14
441	250	441	-12	732	809	10	919	-1	20
442	471	484	10	339	370	10	-1	935	14
443	480	152	-20	1024	1049	10	664	-1	17
444	404	83	30	296	330	10	-1	22	14
445	476	94	20	274	367	10	-1	551	14
446	458	213	-20	1130	1156	10	970	-1	20
447	215	395	-10	229	284	10	237	-1	12
448	85	288	-10	169	243	10	39	-1	14
449	179	75	-32	729	781	10	788	-1	18
450	228	287	21	43	108	10	-1	52	14
451	397	18	10	279	334	10	-1	40	14
452	238	204	-40	76	164	10	4	-1	14
453	488	3	3	402	429	10	-1	131	14
454	407	88	-20	297	381	10	19	-1	10
455	459	14	20	315	389	10	-1	319	14
456	120	17	30	277	312	10	-1	505	14
457	235	316	-10	649	693	10	875	-1	19
458	370	382	-1	865	933	10	264	-1	12
459	405	454	-15	1301	1335	10	28	-1	12
460	17	458	10	409	488	0	-1	1004	14
461	43	135	-18	236	338	10	304	-1	13
462	318	497	-10	836	901	10	931	-1	20
463	199	268	-26	63	110	10	243	-1	12
464	111	467	20	292	311	10	-1	33	14
465	138	438	-20	273	331	10	836	-1	19
466	172	314	-10	520	600	10	574	-1	16
467	494	468	-20	339	395	10	773	-1	18
468	35	303	20	221	284	10	-1	381	14
469	341	59	27	786	823	10	-1	619	14
470	423	221	-20	263	284	10	805	-1	18
471	395	295	20	211	241	10	-1	135	14
472	413	417	-10	330	412	10	430	-1	14
473	339	60	20	209	317	10	-1	197	14
474	277	428	-25	483	528	10	861	-1	19
475	176	199	28	89	143	10	-1	422	14
476	265	240	9	18	93	10	-1	411	14
477	365	190	22	1465	1519	10	-1	594	15
478	133	53	-20	258	330	10	943	-1	20
479	387	488	-30	350	403	10	638	-1	16
480	385	295	20	142	205	10	-1	959	15
481	491	369	28	718	771	10	-1	717	15
482	445	273	-10	234	312	10	154	-1	6
483	195	273	-20	59	156	10	975	-1	20
484	313	493	-19	1177	1239	10	255	-1	12
485	495	227	20	339	378	0	-1	1023	15
486	241	403	10	222	248	10	-1	3	15
487	30	72	-30	418	476	10	913	-1	20
488	21	487	-30	348	382	10	592	-1	16
489	324	99	10	305	401	10	-1	208	15
490	453	318	-10	354	423	10	531	-1	15
491	443	272	10	227	343	10	-1	917	15
492	447	184	-10	395	483	10	767	-1	18
493	366	288	-10	684	714	10	682	-1	17
494	440	284	25	827	907	10	-1	35	15
495	13	314	14	245	293	10	-1	496	15
496	72	227	-14	526	631	10	495	-1	15
497	377	385	-25	846	917	10	711	-1	17
498	477	478	20	397	417	10	-1	66	15
499	204	185	20	155	201	10	-1	960	15
500	226	191	-20	73	143	10	762	-1	18
501	330	138	-33	1108	1141	10	84	-1	19
502	185	434	-10	572	605	10	11	-1	1
503	483	22	10	325	424	10	-1	964	15
504	71	282	29	615	698	10	-1	696	15
505	60	5	-30	1032	1085	10	456	-1	14
506	189	402	-40	312	671	10	16	-1	6
507	134	211	35	122	227	10	-1	79	15
508	146	313	22	1175	1245	10	-1	871	15
509	21	146	21	470	534	10	-1	437	15
510	37	281	-15	476	541	10	879	-1	19
511	416	417	20	339	377	10	-1	94	15
512	44	311	-30	395	450	10	868	-1	19
513	361	181	20	169	256	10	-1	569	15
514	444	242	10	194	268	10	-1	427	15
515	444	271	10	239	283	10	-1	776	15
516	359	179	20	142	213	10	-1	179	15
517	388	334	20	165	182	10	-1	193	15
518	401	164	-20	603	669	10	587	-1	16
519	499	316	18	573	700	10	-1	183	15
520	399	106	20	298	336	10	-1	204	15
521	425	215	-10	183	305	10	724	-1	17
522	407	98	-20	218	281	10	578	-1	16
523	406	460	-16	697	771	10	806	-1	18
524	88	95	20	275	296	0	-1	1010	15
525	95	64	4	758	804	10	-1	338	15
526	306	229	10	1310	1360	10	-1	316	15
527	273	55	20	196	503	10	-1	235	15
528	384	149	18	1183	1242	0	-1	1026	15
529	122	35	10	250	326	10	-1	309	15
530	308	199	-10	1502	1544	10	58	-1	16
531	390	301	10	149	234	10	-1	490	15
532	300	108	10	150	256	10	-1	21	15
533	267	400	-30	233	261	10	849	-1	19
534	8	300	10	341	401	10	-1	765	15
535	105	181	-7	1513	1579	10	188	-1	9
536	398	325	-10	223	273	10	145	-1	5
537	166	247	1	84	188	10	-1	798	15
538	140	431	30	211	275	10	-1	739	15
539	253	118	19	538	586	10	-1	662	15
540	359	246	-10	1406	1470	10	559	-1	15
541	321	277	10	75	170	10	-1	80	15
542	168	59	6	368	394	10	-1	186	15
543	406	285	20	171	216	10	-1	888	15
544	391	334	-20	169	223	10	684	-1	17
545	437	19	-10	1019	1038	10	281	-1	12
546	201	278	13	56	102	10	-1	382	15
547	435	267	-20	305	371	10	602	-1	16
548	245	408	-20	183	254	10	310	-1	13
549	16	462	10	357	445	10	-1	31	15
550	107	374	-10	908	951	10	8	-1	18
551	477	97	-20	273	343	10	445	-1	14
552	346	57	-30	314	332	10	869	-1	19
553	14	459	20	330	372	10	-1	857	15
554	102	6	-32	1441	1505	10	78	-1	18
555	359	287	24	115	153	10	-1	930	15
556	297	131	25	1145	1215	10	-1	68	15
557	282	1	18	1021	1094	10	-1	370	15
558	21	70	-20	750	822	10	203	-1	11
559	440	244	10	238	325	10	-1	540	15
560	482	104	19	794	850	10	-1	779	16
561	120	261	5	777	839	10	-1	978	16
562	125	29	30	274	323	10	-1	620	16
563	292	32	-30	222	276	10	848	-1	19
564	262	92	-27	607	684	10	440	-1	14
565	68	160	-15	1125	1177	10	687	-1	17
566	405	276	20	241	257	10	-1	668	16
567	277	50	10	201	243	10	-1	141	16
568	32	319	21	402	430	10	-1	294	16
569	344	70	-20	1121	1200	10	513	-1	15
570	481	84	-10	465	577	10	843	-1	19
571	21	68	-10	364	468	10	421	-1	14
572	441	244	-20	274	311	10	214	-1	12
573	57	43	15	978	1099	10	-1	934	16
574	1	293	10	257	308	10	-1	466	16
575	481	96	-20	277	370	10	775	-1	18
576	471	368	-13	401	486	10	132	-1	3
577	236	126	23	124	135	10	-1	851	16
578	406	99	20	225	260	10	-1	522	16
579	303	186	-23	1325	1413	10	290	-1	12
580	225	369	38	121	164	10	-1	656	16
581	412	453	10	299	325	10	-1	985	16
582	104	349	20	984	1064	10	-1	167	16
583	173	182	25	102	179	10	-1	994	16
584	111	464	10	301	350	10	-1	433	16
585	53	440	-29	330	347	10	667	-1	17
586	69	336	20	215	252	10	-1	622	16
587	359	182	20	197	252	10	-1	518	16
588	13	459	-20	335	388	10	375	-1	13
589	244	277	18	1272	1360	0	-1	1043	16
590	484	177	-20	245	322	10	874	-1	19
591	452	206	-14	470	544	10	37	-1	13
592	22	483	30	325	341	10	-1	488	16
593	452	110	14	322	389	10	-1	389	16
594	347	192	-22	1478	1529	10	477	-1	15
595	95	92	20	229	306	10	-1	91	16
596	368	311	-19	200	982	10	113	-1	1
597	479	387	13	383	442	10	-1	911	16
598	479	169	-10	288	360	10	244	-1	12
599	497	266	25	743	783	10	-1	774	16
600	66	336	-20	203	339	10	366	-1	13
601	376	195	10	160	231	10	-1	302	16
602	401	281	20	235	317	10	-1	547	16
603	441	177	23	994	1038	10	-1	610	16
604	231	203	20	50	119	10	-1	609	16
605	21	488	10	342	411	10	-1	61	16
606	231	204	20	142	188	0	-1	1049	16
607	122	422	-10	1435	1509	10	308	-1	13
608	65	453	30	274	383	10	-1	971	16
609	206	261	-20	177	218	10	604	-1	16
610	466	149	-23	1162	1240	10	603	-1	16
611	313	119	30	198	264	10	-1	93	16
612	90	274	20	168	220	10	-1	804	16
613	39	162	-30	533	628	10	787	-1	18
614	35	306	20	225	263	10	-1	306	16
615	437	15	30	339	401	10	-1	335	16
616	307	412	8	398	440	10	-1	112	16
617	79	291	-10	175	286	10	922	-1	20
618	64	437	-6	903	963	10	912	-1	20
619	376	92	-27	957	1055	10	469	-1	14
620	129	27	-30	302	323	10	562	-1	16
621	196	489	-25	994	1097	10	356	-1	13
622	51	286	-20	1455	1493	10	586	-1	16
623	20	488	10	368	407	10	-1	278	16
624	13	455	-30	313	371	10	974	-1	20
625	170	347	15	418	483	10	-1	733	16
626	92	230	-10	191	216	10	354	-1	13
627	117	467	10	254	302	10	-1	228	16
628	413	217	20	166	244	10	-1	232	16
629	405	450	20	253	301	10	-1	103	16
630	394	322	12	995	1084	10	-1	223	16
631	125	61	26	612	641	10	-1	371	16
