Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
151	62	326	-26	1145	1265	10	29	-1	3
152	212	186	-10	6886	7006	10	532	-1	6
153	241	402	-12	0	7122	10	216	-1	2
154	439	266	10	741	861	10	-1	226	2
155	79	80	-26	5528	5648	10	631	-1	7
156	62	453	10	1179	1299	10	-1	738	2
157	188	151	-19	0	7158	10	856	-1	12
158	386	154	31	0	7108	10	-1	813	2
159	38	301	-26	1182	1302	10	243	-1	3
160	192	265	10	497	617	10	-1	118	2
161	371	192	30	519	639	10	-1	359	2
162	64	294	12	0	7083	10	-1	966	2
163	381	494	-25	0	6998	10	178	-1	2
164	437	12	-20	1318	1438	10	241	-1	3
165	186	135	-18	2871	2991	10	332	-1	4
166	459	10	10	0	6956	10	-1	194	2
167	175	422	24	5786	5906	10	-1	323	2
168	274	48	10	845	965	10	-1	863	2
169	488	173	20	1115	1235	10	-1	526	2
170	398	97	10	836	956	10	-1	364	2
171	385	17	40	3235	3355	10	-1	530	2
172	180	283	23	2975	3095	10	-1	387	2
173	71	12	2	1172	1292	10	-1	941	2
174	343	49	10	1060	1180	10	-1	451	2
175	248	251	-30	0	7272	10	936	-1	14
176	7	194	29	0	7025	10	-1	355	2
177	322	290	23	5916	6036	10	-1	388	2
178	410	399	25	935	1055	10	-1	163	2
179	398	103	30	0	7066	10	-1	277	2
180	385	285	13	0	7135	10	-1	1	2
181	179	497	1	0	7017	10	-1	919	2
182	464	13	-20	1539	1659	10	335	-1	4
183	492	335	10	3313	3433	10	-1	842	2
184	27	464	-25	5164	5284	10	814	-1	11
185	231	29	-20	4905	5025	10	374	-1	4
186	157	38	-12	0	7043	10	719	-1	9
187	439	268	10	1191	1311	10	-1	770	2
188	149	214	-8	0	7167	10	406	-1	4
189	187	73	-20	0	7087	10	500	-1	6
190	429	169	-20	3611	3731	10	287	-1	3
191	350	199	21	0	7162	10	-1	67	2
192	60	231	-10	0	7084	10	394	-1	4
193	448	404	-13	2396	2516	10	597	-1	7
194	481	20	-10	1388	1508	10	166	-1	2
195	436	25	-10	0	6983	10	197	-1	2
196	111	459	20	0	7023	10	-1	751	2
197	389	17	10	1463	1583	10	-1	195	2
198	148	208	22	0	7164	10	-1	826	2
199	475	477	-10	1618	1738	10	2	-1	2
200	390	325	30	0	7116	10	-1	795	2
201	346	354	8	3270	3390	0	-1	1007	2
202	91	266	-10	930	1050	10	646	-1	7
203	17	65	-20	0	6977	10	732	-1	9
204	391	112	-9	4001	4121	10	673	-1	8
205	224	203	-15	0	7221	10	687	-1	8
206	426	231	-5	4114	4234	10	952	-1	14
207	260	472	33	4144	4264	10	-1	382	2
208	265	0	-2	3584	3704	10	749	-1	9
209	391	293	-10	903	1023	10	351	-1	4
210	411	421	20	1260	1380	10	-1	911	2
211	132	30	-30	0	7025	10	562	-1	6
212	475	480	30	0	6953	10	-1	103	2
213	286	244	-18	5136	5256	10	540	-1	6
214	436	237	-10	0	7088	10	302	-1	3
215	402	284	30	0	7119	10	-1	682	2
216	287	397	12	2257	2377	10	-1	153	2
217	272	420	-3	5543	5663	10	12	-1	1
218	477	120	-10	1368	1488	10	949	-1	14
219	145	434	-26	932	1052	10	790	-1	10
220	33	286	11	6184	6304	10	-1	922	2
221	370	262	-10	4398	4518	10	776	-1	10
222	393	20	20	0	7004	10	-1	21	2
223	330	308	-20	4682	4802	10	948	-1	14
224	246	398	-21	0	7126	10	462	-1	5
225	482	184	14	0	7033	10	-1	485	2
226	451	305	-10	774	894	10	154	-1	2
227	226	316	21	221	341	10	-1	506	2
228	110	459	-20	0	7023	10	658	-1	7
229	244	250	10	0	7268	10	-1	816	2
230	458	16	20	1192	1312	10	-1	968	2
231	390	34	-30	4241	4361	10	869	-1	12
232	423	214	-30	867	987	10	51	-1	6
233	219	215	32	127	247	10	-1	301	2
234	326	118	-20	0	7122	10	865	-1	12
235	365	74	24	0	7064	10	-1	68	2
236	331	356	-15	2847	2967	10	9	-1	13
237	210	398	10	817	937	10	-1	655	2
238	403	93	-20	0	7055	10	520	-1	6
239	248	404	-20	0	7120	10	326	-1	4
240	65	62	15	0	7011	10	-1	963	3
241	460	13	20	0	6958	10	-1	164	3
242	0	293	30	0	7021	10	-1	509	3
243	211	248	26	96	216	10	-1	159	3
244	484	174	-20	1058	1178	10	873	-1	12
245	175	352	-9	6660	6780	10	137	-1	1
246	455	168	-10	3467	3587	10	262	-1	3
247	224	191	20	324	444	10	-1	567	3
248	439	156	-30	2103	2223	10	315	-1	3
249	434	359	-20	5569	5689	10	896	-1	13
250	118	314	-10	0	7128	10	373	-1	4
251	234	246	10	0	7258	10	-1	535	3
252	406	450	20	1037	1157	10	-1	648	3
253	75	118	21	1636	1756	0	-1	1005	3
254	115	395	-10	3261	3381	10	624	-1	7
255	329	456	19	996	1116	10	-1	331	3
256	218	403	-20	5277	5397	10	427	-1	5
257	149	341	6	0	7139	10	-1	866	3
258	253	74	-10	0	7098	10	320	-1	4
259	436	241	-30	1309	1429	10	65	-1	7
260	238	203	10	375	495	10	-1	47	3
261	405	455	40	0	7017	10	-1	367	3
262	485	27	10	0	6951	10	-1	246	3
263	323	118	20	643	763	10	-1	563	3
264	330	371	1	0	7129	10	-1	71	3
265	25	65	-20	1505	1625	10	942	-1	14
266	406	96	-20	863	983	10	516	-1	6
267	49	451	-20	1120	1240	10	704	-1	8
268	307	249	10	0	7217	0	-1	1002	3
269	178	135	-30	6055	6175	10	787	-1	10
270	299	353	-30	396	516	10	849	-1	12
271	236	213	20	98	218	10	-1	324	3
272	355	177	20	0	7147	10	-1	951	3
273	394	23	-20	0	7006	10	452	-1	5
274	306	235	25	172	292	10	-1	917	3
275	90	477	-10	0	6997	10	488	-1	5
276	379	486	22	2687	2807	10	-1	386	3
277	435	16	-30	1470	1590	10	179	-1	2
278	8	497	-10	0	6929	10	8	-1	10
279	150	484	-10	2501	2621	10	308	-1	3
280	213	399	18	936	1056	10	-1	852	3
281	391	18	10	1511	1631	10	-1	645	3
282	111	392	-19	0	7076	10	641	-1	7
283	330	281	-20	5322	5442	10	88	-1	12
284	344	203	14	0	7169	10	-1	300	3
285	91	235	10	1076	1196	10	-1	49	3
286	346	60	-8	1285	1405	10	981	-1	15
287	483	27	20	0	6952	10	-1	190	3
288	382	498	10	1237	1357	10	-1	83	3
289	457	492	-10	2032	2152	10	961	-1	15
290	291	213	-10	0	7219	10	843	-1	11
291	154	374	-23	0	7118	10	665	-1	8
292	225	196	-4	0	7215	10	422	-1	5
293	94	40	-10	4272	4392	10	487	-1	5
294	0	356	13	4345	4465	10	-1	333	3
295	297	283	-11	0	7217	10	458	-1	5
296	371	423	10	784	904	10	-1	14	3
297	417	217	30	754	874	10	-1	635	3
298	500	228	8	0	7024	10	-1	35	3
299	412	214	10	604	724	10	-1	748	3
300	442	289	-14	0	7079	10	284	-1	3
301	157	269	-32	0	7180	10	233	-1	2
302	440	241	10	0	7084	10	-1	214	3
303	100	266	20	586	706	10	-1	612	3
304	111	178	18	566	686	10	-1	799	3
305	91	101	-16	0	7057	10	841	-1	11
306	25	307	10	998	1118	10	-1	568	3
307	135	400	-10	0	7085	10	418	-1	5
308	58	458	10	1291	1411	10	-1	279	3
309	133	26	-26	0	7022	10	372	-1	4
310	211	386	20	0	7133	10	-1	733	3
311	94	97	20	0	7056	10	-1	525	3
312	30	155	9	0	7035	10	-1	27	3
313	208	184	-26	294	414	10	713	-1	9
314	394	333	20	777	897	10	-1	723	3
315	355	180	30	549	669	10	-1	248	3
316	241	180	13	0	7204	0	-1	1006	3
317	21	485	30	1353	1473	10	-1	608	3
318	80	251	14	1214	1334	10	-1	6	3
319	476	61	-20	1795	1915	10	707	-1	9
320	406	94	10	911	1031	10	-1	258	4
321	364	71	5	0	7062	0	-1	1004	4
322	418	221	10	0	7104	10	-1	113	4
323	274	441	-24	0	7082	10	167	-1	2
324	304	97	-20	727	847	10	271	-1	3
325	297	102	10	0	7119	10	-1	651	4
326	250	405	20	0	7119	10	-1	239	4
327	111	463	-30	1286	1406	10	538	-1	6
328	408	279	-10	0	7114	10	531	-1	6
329	263	418	-36	1114	1234	10	744	-1	9
330	480	119	-26	2514	2634	10	984	-1	15
331	420	383	-19	3928	4048	10	255	-1	3
332	142	14	18	0	7015	10	-1	165	4
333	73	328	-13	0	7081	10	294	-1	3
334	50	438	-20	0	7000	10	465	-1	5
335	441	7	20	0	6965	10	-1	182	4
336	462	14	20	1588	1708	10	-1	668	4
337	360	294	9	5671	5791	10	-1	991	4
338	58	39	-10	0	6989	10	43	-1	5
339	58	391	-20	3529	3649	10	745	-1	9
340	410	285	20	0	7111	10	-1	491	4
341	96	97	20	808	928	10	-1	99	4
342	21	64	20	1409	1529	10	-1	409	4
343	238	210	-10	0	7233	10	620	-1	7
344	479	121	10	1231	1351	10	-1	962	4
345	200	178	20	0	7187	10	-1	407	4
346	216	341	19	0	7177	10	-1	589	4
347	48	437	-20	3215	3335	10	553	-1	6
348	200	270	20	0	7221	10	-1	460	4
349	357	181	20	598	718	10	-1	107	4
350	476	174	30	1297	1417	10	-1	774	4
351	400	286	10	0	7120	10	-1	209	4
352	351	481	-10	0	7022	10	875	-1	12
353	270	400	-22	545	665	10	956	-1	14
354	95	234	10	653	773	10	-1	971	4
355	128	113	-29	0	7091	10	176	-1	2
356	133	455	25	0	7038	10	-1	585	4
357	16	463	-10	0	6958	10	746	-1	9
358	59	388	-30	2651	2771	10	838	-1	11
359	376	190	-30	621	741	10	161	-1	2
360	481	122	30	0	7010	10	-1	672	4
361	266	405	-15	868	988	10	369	-1	4
362	374	232	33	441	561	10	-1	111	4
363	398	20	20	1076	1196	10	-1	900	4
364	481	26	-10	0	6953	10	170	-1	2
365	63	444	-20	0	7005	10	375	-1	4
366	89	290	20	0	7109	10	-1	140	4
367	246	314	-40	0	7210	10	261	-1	3
368	40	304	-20	0	7058	10	468	-1	5
369	262	369	15	0	7155	10	-1	361	4
370	323	29	-20	0	7042	10	932	-1	14
371	89	65	-10	2881	3001	10	810	-1	11
372	144	35	26	0	7035	10	-1	309	4
373	200	265	10	610	730	10	-1	250	4
374	436	264	20	0	7088	10	-1	185	4
375	15	457	20	0	6961	10	-1	365	4
376	397	20	20	0	7002	10	-1	864	4
377	328	491	-30	2713	2833	10	718	-1	9
378	399	175	-17	0	7108	10	570	-1	6
379	432	2	-9	1866	1986	10	907	-1	13
380	63	336	20	0	7069	10	-1	395	4
381	6	296	-8	0	7026	10	994	-1	15
382	146	376	-33	0	7111	10	207	-1	2
383	295	247	12	0	7229	10	-1	560	4
384	235	33	-9	5348	5468	10	470	-1	5
385	233	204	20	217	337	10	-1	653	4
386	142	360	-22	6128	6248	10	276	-1	3
387	177	156	-23	0	7155	10	172	-1	2
388	315	287	-23	0	7200	10	177	-1	2
389	452	172	-37	0	7058	10	671	-1	8
390	263	153	12	0	7177	10	-1	50	4
391	493	493	-10	0	6931	10	847	-1	11
392	320	283	-20	442	562	10	794	-1	10
393	64	5	-10	0	6967	10	815	-1	11
394	95	235	10	563	683	10	-1	192	4
395	203	211	-20	5226	5346	10	380	-1	4
396	16	497	20	0	6934	10	-1	464	4
397	348	348	-30	0	7136	10	435	-1	5
398	485	104	-40	3178	3298	10	636	-1	7
399	330	147	-44	0	7144	10	33	-1	4
400	443	237	20	754	874	10	-1	518	4
401	316	286	30	547	667	10	-1	638	4
402	335	46	18	0	7053	10	-1	728	4
403	381	495	20	1290	1410	10	-1	430	4
404	364	173	30	721	841	10	-1	40	4
405	267	162	6	0	7185	10	-1	786	4
406	214	245	8	85	205	10	-1	188	4
407	92	234	-20	0	7116	10	345	-1	4
408	347	459	25	0	7044	10	-1	7	5
409	30	7	-20	4754	4874	10	342	-1	4
410	120	37	-27	0	7025	10	897	-1	13
411	397	153	-40	0	7098	10	4	-1	4
412	210	29	-20	4203	4323	10	547	-1	6
413	87	285	30	964	1084	10	-1	945	5
414	132	32	-20	3138	3258	10	524	-1	6
415	390	294	20	949	1069	10	-1	566	5
416	67	451	-5	0	7003	10	921	-1	13
417	24	68	20	0	6984	10	-1	72	5
418	146	439	10	0	7059	10	-1	307	5
419	209	212	-20	0	7219	10	586	-1	7
420	6	292	-10	970	1090	10	870	-1	12
421	18	63	10	1356	1476	10	-1	716	5
422	149	98	4	0	7092	10	-1	292	5
423	91	268	-10	978	1098	10	133	-1	1
424	103	177	28	0	7110	10	-1	573	5
425	367	178	-20	721	841	10	513	-1	6
426	225	269	30	0	7243	10	-1	924	5
427	443	246	20	919	1039	10	-1	256	5
428	306	42	11	0	7059	10	-1	819	5
429	374	306	4	0	7138	10	-1	539	5
430	413	421	-20	0	7038	10	403	-1	4
431	470	405	17	0	7005	10	-1	625	5
432	33	278	18	5949	6069	0	-1	1012	5
433	149	458	-27	4655	4775	10	3	-1	3
434	257	57	18	0	7081	10	-1	993	5
435	272	403	30	0	7120	10	-1	397	5
436	221	291	9	184	304	10	-1	459	5
437	1	101	-8	0	6984	10	831	-1	11
438	332	459	35	1475	1595	10	-1	967	5
439	220	392	-20	0	7129	10	678	-1	8
440	253	50	27	903	1023	0	-1	1008	5
441	250	441	5	0	7083	10	-1	985	5
442	471	484	-20	0	6953	10	772	-1	10
443	480	152	-17	4086	4206	10	131	-1	1
444	404	83	-10	0	7047	10	454	-1	5
445	476	94	-10	0	7000	10	109	-1	1
446	458	213	-31	4513	4633	10	591	-1	7
447	215	395	-30	0	7125	10	854	-1	12
448	85	288	20	728	848	10	-1	59	5
449	179	75	-20	0	7086	10	478	-1	5
450	228	287	21	112	232	10	-1	885	5
451	397	18	-10	1168	1288	10	174	-1	2
452	238	204	20	419	539	10	-1	273	5
453	488	3	3	0	6931	10	-1	964	5
454	407	88	10	0	7049	10	-1	444	5
455	459	14	20	0	6959	10	-1	615	5
456	120	17	30	0	7008	10	-1	30	5
457	235	316	-20	0	7207	10	706	-1	8
458	370	382	11	3535	3655	10	-1	295	5
459	405	454	-9	5212	5332	10	436	-1	5
460	17	458	-20	0	6962	10	348	-1	4
461	43	135	31	0	7038	10	-1	850	5
462	318	497	21	0	7018	10	-1	224	5
463	199	268	-10	0	7220	10	644	-1	7
464	111	467	-20	0	7017	10	396	-1	4
465	138	438	20	1149	1269	10	-1	334	5
466	172	314	-40	2182	2302	10	802	-1	10
467	494	468	31	1410	1530	10	-1	839	5
468	35	303	20	0	7053	10	-1	368	5
469	341	59	-20	3159	3279	10	552	-1	6
470	423	221	9	0	7099	10	-1	384	5
471	395	295	20	845	965	10	-1	800	5
472	413	417	-7	0	7041	10	474	-1	5
473	339	60	-20	844	964	10	762	-1	10
474	277	428	7	0	7094	10	-1	472	5
475	176	199	-22	0	7185	10	508	-1	6
476	265	240	9	18	138	10	-1	528	5
477	365	190	-20	5910	6030	10	840	-1	11
478	133	53	20	0	7045	10	-1	449	5
479	387	488	20	1448	1568	10	-1	820	5
480	385	295	20	509	629	10	-1	494	5
481	491	369	28	0	7006	10	-1	607	5
482	445	273	20	1031	1151	10	-1	89	5
483	195	273	-29	0	7215	10	504	-1	6
484	313	493	-20	4772	4892	10	656	-1	7
485	495	227	-14	1376	1496	10	225	-1	2
486	241	403	-11	0	7121	10	793	-1	10
487	30	72	10	1726	1846	10	-1	293	5
488	21	487	10	0	6945	10	-1	275	5
489	324	99	-10	1352	1472	10	712	-1	9
490	453	318	-14	0	7060	10	643	-1	7
491	443	272	-20	0	7080	10	340	-1	4
492	447	184	-10	0	7067	10	521	-1	6
493	366	288	-19	0	7152	10	737	-1	9
494	440	284	-20	0	7081	10	480	-1	5
495	13	314	-10	975	1095	10	39	-1	4
496	72	227	-10	0	7095	10	753	-1	9
497	377	385	6	3465	3585	10	-1	825	6
498	477	478	-27	0	6953	10	82	-1	11
499	204	185	-10	0	7195	10	958	-1	14
500	226	191	20	372	492	10	-1	189	6
501	330	138	-4	4438	4558	10	63	-1	7
502	185	434	-19	0	7079	10	139	-1	1
503	483	22	10	0	6949	10	-1	121	6
504	71	282	29	2567	2687	10	-1	483	6
505	60	5	-32	0	6964	10	78	-1	10
506	189	402	-21	0	7111	10	227	-1	2
507	134	211	35	0	7152	10	-1	946	6
508	146	313	22	0	7153	10	-1	475	6
509	21	146	-30	1947	2067	10	242	-1	3
510	37	281	-28	0	7059	10	881	-1	12
511	416	417	20	1372	1492	10	-1	661	6
512	44	311	27	1630	1750	10	-1	561	6
513	361	181	20	0	7144	10	-1	425	6
514	444	242	10	0	7080	10	-1	557	6
515	444	271	-13	982	1102	10	132	-1	1
516	359	179	20	0	7144	10	-1	266	6
517	388	334	20	0	7113	10	-1	711	6
518	401	164	-20	0	7101	10	400	-1	4
519	499	316	-7	0	7017	10	90	-1	13
520	399	106	20	0	7067	10	-1	238	6
521	425	215	10	916	1036	10	-1	492	6
522	407	98	10	0	7056	10	-1	803	6
523	406	460	2	2877	2997	10	-1	909	6
524	88	95	20	0	7050	10	-1	414	6
525	95	64	-20	3064	3184	10	311	-1	3
526	306	229	-20	0	7215	10	169	-1	2
527	273	55	20	725	845	10	-1	102	6
528	384	149	-9	0	7107	10	476	-1	5
529	122	35	10	0	7024	10	-1	662	6
530	308	199	-40	6033	6153	10	171	-1	2
531	390	301	10	661	781	10	-1	328	6
532	300	108	10	542	662	10	-1	152	6
533	267	400	10	929	1049	10	-1	709	6
534	8	300	10	1423	1543	10	-1	79	6
535	105	181	-10	0	7114	10	251	-1	3
536	398	325	-10	0	7109	10	972	-1	15
537	166	247	1	276	396	10	-1	614	6
538	140	431	30	0	7063	10	-1	327	6
539	253	118	-4	2189	2309	10	429	-1	5
540	359	246	18	0	7165	10	-1	213	6
541	321	277	10	244	364	10	-1	691	6
542	168	59	6	1464	1584	10	-1	604	6
543	406	285	-10	0	7115	10	893	-1	13
544	391	334	20	724	844	10	-1	680	6
545	437	19	15	4056	4176	10	-1	725	6
546	201	278	13	166	286	10	-1	663	6
547	435	267	20	0	7089	10	-1	412	6
548	245	408	-30	0	7116	10	905	-1	13
549	16	462	-30	0	6959	10	688	-1	8
550	107	374	8	0	7085	10	-1	781	6
551	477	97	10	1131	1251	10	-1	664	6
552	346	57	20	0	7059	10	-1	469	6
553	14	459	20	0	6959	10	-1	347	6
554	102	6	3	0	6989	10	-1	694	6
555	359	287	24	0	7159	10	-1	80	6
556	297	131	25	0	7147	10	-1	642	6
557	282	1	-10	4170	4290	10	514	-1	6
558	21	70	15	3085	3205	10	-1	98	6
559	440	244	-12	0	7084	10	630	-1	7
560	482	104	-12	3230	3350	10	383	-1	4
561	120	261	-27	3173	3293	10	512	-1	6
562	125	29	30	1133	1253	10	-1	211	6
563	292	32	-20	0	7052	10	263	-1	3
564	262	92	-10	0	7116	10	759	-1	9
565	68	160	21	0	7071	10	-1	652	6
566	405	276	-20	0	7117	10	415	-1	5
567	277	50	-20	0	7073	10	247	-1	3
568	32	319	-10	0	7046	10	306	-1	3
569	344	70	-10	0	7071	10	141	-1	1
570	481	84	17	2022	2142	10	-1	378	6
571	21	68	20	1606	1726	10	-1	639	6
572	441	244	10	0	7083	10	-1	950	7
573	57	43	-28	0	6991	10	424	-1	5
574	1	293	10	1071	1191	10	-1	878	7
575	481	96	20	0	6997	10	-1	853	7
576	471	368	19	1712	1832	10	-1	806	7
577	236	126	23	439	559	10	-1	758	7
578	406	99	20	908	1028	10	-1	19	7
579	303	186	10	5417	5537	0	-1	1011	7
580	225	369	38	426	546	10	-1	16	7
581	412	453	-20	0	7015	10	70	-1	8
582	104	349	20	0	7098	10	-1	667	7
583	173	182	25	0	7172	10	-1	766	7
584	111	464	-10	1242	1362	10	846	-1	11
585	53	440	-25	1292	1412	10	356	-1	4
586	69	336	20	0	7074	10	-1	419	7
587	359	182	-33	0	7146	10	114	-1	1
588	13	459	-20	0	6959	10	115	-1	1
589	244	277	-19	0	7247	10	346	-1	4
590	484	177	20	1006	1126	10	-1	598	7
591	452	206	31	1969	2089	10	-1	446	7
592	22	483	30	1244	1364	10	-1	904	7
593	452	110	-10	1361	1481	10	674	-1	8
594	347	192	-10	5953	6073	10	149	-1	2
595	95	92	-18	0	7053	10	613	-1	7
596	368	311	-25	0	7142	10	801	-1	10
597	479	387	13	1590	1710	10	-1	193	7
598	479	169	-20	1234	1354	10	590	-1	7
599	497	266	-20	0	7027	10	805	-1	10
600	66	336	-7	0	7071	10	765	-1	10
601	376	195	-20	724	844	10	142	-1	1
602	401	281	20	1044	1164	10	-1	730	7
603	441	177	-20	0	7070	10	628	-1	7
604	231	203	-6	0	7224	10	542	-1	6
605	21	488	10	1445	1565	10	-1	824	7
606	231	204	20	601	721	10	-1	64	7
607	122	422	-28	5827	5947	10	481	-1	5
608	65	453	-30	0	7000	10	317	-1	3
609	206	261	-14	0	7229	10	622	-1	7
610	466	149	-22	0	7036	10	779	-1	10
