Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
125	188	69	15	0	1107	10	-1	102	1
126	242	70	22	0	1075	0	-1	620	1
127	93	165	-19	0	1138	10	211	-1	3
128	224	61	22	483	493	10	-1	345	1
129	72	180	-24	0	1113	10	551	-1	13
130	44	286	37	549	559	10	-1	236	2
131	47	121	19	112	122	10	-1	338	2
132	30	145	-18	857	867	10	486	-1	11
133	283	275	12	749	759	10	-1	91	2
134	2	238	-33	0	1024	10	248	-1	4
135	289	130	-23	339	349	10	58	-1	14
136	159	266	-42	905	915	10	283	-1	5
137	198	159	-7	788	798	10	448	-1	10
138	155	93	-27	148	158	10	422	-1	9
139	201	122	29	0	1138	10	-1	273	2
140	34	5	16	745	755	0	-1	629	2
141	103	8	-16	0	1047	10	63	-1	15
142	30	149	4	401	411	10	-1	43	2
143	278	178	17	695	705	10	-1	361	2
144	203	183	26	0	1134	10	-1	83	2
145	276	28	9	0	1021	10	-1	511	2
146	63	130	-17	0	1107	10	378	-1	8
147	199	213	-18	521	531	10	478	-1	11
148	274	6	41	529	539	10	-1	210	2
149	107	174	21	49	59	10	-1	190	2
150	57	123	19	175	185	10	-1	407	2
151	14	177	-2	146	156	10	175	-1	3
152	156	182	-22	608	618	10	567	-1	13
153	168	42	-17	643	653	10	201	-1	3
154	84	231	-12	555	565	10	555	-1	13
155	272	211	8	369	379	10	-1	332	2
156	153	226	-10	0	1120	10	292	-1	6
157	250	194	-33	887	897	10	527	-1	12
158	243	136	-11	0	1102	10	320	-1	6
159	56	212	-14	0	1084	10	580	-1	14
160	221	145	-28	1027	1037	10	252	-1	5
161	52	109	30	106	116	10	-1	173	2
162	88	190	-21	908	918	10	77	-1	15
163	11	191	-32	736	746	10	232	-1	4
164	296	235	25	570	580	10	-1	590	2
165	175	123	-8	833	843	10	270	-1	5
166	124	174	22	35	45	10	-1	266	2
167	271	105	42	220	637	10	-1	426	2
168	169	236	-18	949	959	10	213	-1	3
169	127	266	-12	132	142	10	246	-1	4
170	139	31	15	0	1077	0	-1	615	2
171	160	179	32	0	1166	10	-1	237	2
172	200	26	10	0	1063	10	-1	372	3
173	59	113	-30	254	264	10	161	-1	2
174	189	197	-10	484	494	10	370	-1	7
175	76	160	2	74	84	10	-1	151	3
176	183	44	17	119	129	10	-1	415	3
177	45	190	35	455	465	10	-1	271	3
178	145	38	10	252	262	10	-1	401	3
179	271	8	-13	0	1010	10	109	-1	1
180	161	242	-12	886	896	10	124	-1	1
181	230	150	28	672	682	10	-1	193	3
182	260	64	23	443	453	10	-1	429	3
183	44	189	-28	0	1084	10	508	-1	12
184	125	168	27	877	887	0	-1	601	3
185	120	155	-31	90	908	10	337	-1	7
186	237	171	17	404	414	10	-1	105	3
187	120	60	-17	522	532	10	295	-1	6
188	263	291	2	197	207	10	-1	288	3
189	246	93	-18	554	564	10	96	-1	15
190	15	259	-21	688	698	10	149	-1	2
191	250	124	-18	143	153	10	510	-1	12
192	129	77	-11	0	1121	10	22	-1	4
193	188	142	-28	1148	1158	10	181	-1	3
194	29	139	-19	0	1075	10	530	-1	13
195	241	218	-27	157	167	10	550	-1	13
196	183	23	-5	0	1065	10	301	-1	6
197	217	138	-14	700	710	10	568	-1	13
198	126	42	-12	234	244	10	376	-1	8
199	136	68	19	604	614	10	-1	255	3
200	64	91	29	0	1092	10	-1	404	3
201	148	28	17	346	356	10	-1	153	3
202	262	164	18	908	918	10	-1	323	3
203	103	93	-16	576	586	10	526	-1	12
204	37	159	-18	0	1083	10	93	-1	15
205	75	269	-11	818	828	10	241	-1	4
206	126	127	40	33	43	10	-1	25	3
207	103	81	33	0	1113	10	-1	279	3
208	18	196	8	442	452	10	-1	274	3
209	88	49	21	181	191	10	-1	342	3
210	259	14	-41	749	759	10	148	-1	2
211	60	176	19	0	1103	10	-1	127	3
212	15	88	12	0	1048	10	-1	331	3
213	178	263	18	0	1080	10	-1	168	3
214	45	74	9	403	413	0	-1	625	4
215	209	246	-7	384	394	10	59	-1	14
216	275	263	-16	0	1028	10	225	-1	4
217	37	149	24	382	392	10	-1	477	4
218	183	43	14	0	1085	10	-1	245	4
219	59	287	17	506	516	0	-1	609	4
220	170	93	-23	486	496	10	70	-1	15
221	167	171	9	0	1169	10	-1	360	4
222	227	192	-15	324	334	10	362	-1	7
223	236	27	-8	382	392	10	503	-1	12
224	139	110	-15	869	879	10	473	-1	11
225	243	191	16	101	111	10	-1	216	4
226	136	295	18	501	511	10	-1	566	4
227	132	16	26	259	269	10	-1	31	4
228	157	84	19	110	120	10	-1	42	4
229	162	92	-19	0	1137	10	353	-1	7
230	140	18	-31	0	1064	10	257	-1	5
231	4	97	-18	884	894	10	98	-1	15
232	133	153	32	17	27	10	-1	163	4
233	150	185	22	0	1161	10	-1	268	4
234	151	113	4	356	366	10	-1	335	4
235	71	294	-27	201	586	10	459	-1	10
236	133	187	-37	0	1156	10	130	-1	2
237	136	241	-32	382	392	10	171	-1	2
238	139	146	-24	0	1185	10	121	-1	1
239	184	237	-18	0	1103	10	438	-1	10
240	15	178	9	778	788	10	-1	334	4
241	41	279	11	422	432	10	-1	205	4
242	96	96	-21	0	1120	10	397	-1	8
243	230	128	-9	390	400	10	377	-1	8
244	198	100	25	97	107	10	-1	319	4
245	160	17	-14	350	360	10	218	-1	4
246	137	212	12	0	1133	10	-1	169	4
247	180	93	-30	979	989	10	440	-1	10
248	8	227	33	187	197	10	-1	134	4
249	189	41	12	417	427	10	-1	82	4
250	176	263	-2	620	630	10	358	-1	7
251	263	193	29	276	286	10	-1	13	5
252	220	43	28	445	455	10	-1	160	5
253	296	17	-14	795	805	10	437	-1	10
254	217	43	5	533	543	10	-1	1	5
255	150	67	-19	0	1113	10	199	-1	3
256	117	155	22	0	1163	10	-1	302	5
257	113	4	31	301	311	10	-1	230	5
258	114	259	-20	818	828	10	519	-1	12
259	38	74	16	160	170	10	-1	114	5
260	148	172	25	22	932	10	-1	5	5
261	139	250	-18	643	653	10	367	-1	7
262	163	150	15	13	323	10	-1	509	5
263	112	161	11	39	49	10	-1	538	5
264	127	77	-32	840	850	10	86	-1	15
265	147	152	14	3	323	10	-1	285	5
266	131	222	-22	0	1122	10	166	-1	2
267	43	62	-29	831	841	10	394	-1	8
268	167	193	-22	1033	1043	10	233	-1	4
269	157	254	8	526	536	10	-1	492	5
270	187	129	8	792	802	10	-1	165	5
271	96	199	-35	1029	1039	10	177	-1	3
272	31	68	-29	508	518	10	523	-1	12
273	234	146	-29	362	372	10	139	-1	2
274	14	204	-8	603	613	10	208	-1	3
275	121	116	-9	511	521	10	94	-1	15
276	88	110	1	644	654	10	-1	593	5
277	25	119	17	178	188	10	-1	35	5
278	262	14	-4	708	718	10	355	-1	7
279	108	80	-33	485	495	10	207	-1	3
280	239	84	-26	594	604	10	458	-1	10
281	107	281	16	137	147	10	-1	433	5
282	152	241	2	681	691	10	-1	462	5
283	183	282	42	452	462	10	-1	136	5
284	186	26	-21	200	585	10	37	-1	7
285	175	281	-14	3	323	10	265	-1	5
286	118	38	27	223	233	10	-1	524	5
287	189	201	-11	986	996	10	62	-1	15
288	238	294	-2	229	239	10	188	-1	3
289	250	49	-11	489	499	10	329	-1	6
290	109	299	24	387	397	10	-1	56	6
291	128	225	-42	0	1118	10	16	-1	2
292	157	221	10	421	431	10	-1	156	6
293	69	90	23	786	796	10	-1	310	6
294	12	10	22	429	439	10	-1	34	6
295	109	61	17	407	417	10	-1	187	6
296	213	299	-10	548	558	10	409	-1	9
297	11	176	-30	0	1055	10	439	-1	10
298	271	106	-19	597	607	10	490	-1	11
299	140	294	-9	419	429	10	382	-1	8
300	51	2	-12	227	237	10	583	-1	14
301	158	140	5	12	22	10	-1	196	6
302	102	155	-22	198	208	10	256	-1	5
303	75	265	-17	676	686	10	29	-1	5
304	116	240	-4	535	545	10	122	-1	1
305	272	183	12	0	1070	10	-1	581	6
306	30	226	-36	948	958	10	531	-1	13
307	27	255	-19	251	261	10	392	-1	8
308	203	166	20	1000	1010	0	-1	628	6
309	205	130	-22	949	959	10	573	-1	14
310	94	93	-23	920	930	10	293	-1	6
311	248	280	-7	300	310	10	569	-1	14
312	57	127	20	0	1101	0	-1	619	6
313	16	22	24	0	1011	10	-1	50	6
314	80	133	-15	0	1124	10	499	-1	12
315	75	127	-5	525	535	10	485	-1	11
316	9	239	-15	0	1030	10	321	-1	6
317	110	83	22	206	216	10	-1	384	6
318	297	43	-29	732	742	10	570	-1	14
319	247	86	-25	222	232	10	244	-1	4
320	248	41	11	479	489	10	-1	158	6
321	102	173	15	53	763	10	-1	316	6
322	28	141	-16	0	1074	10	513	-1	12
323	246	166	-18	0	1099	10	202	-1	3
324	5	189	5	156	166	10	-1	341	6
325	216	40	41	162	172	10	-1	471	6
326	282	104	19	281	291	10	-1	504	6
327	44	223	22	0	1068	0	-1	616	6
328	1	145	-7	0	1047	10	495	-1	11
329	253	84	11	415	425	10	-1	289	6
330	69	134	-2	634	644	10	450	-1	10
331	24	76	-12	507	517	10	212	-1	3
332	255	203	-8	740	750	10	155	-1	2
333	94	12	20	484	494	10	-1	343	7
334	14	165	-9	0	1060	10	240	-1	4
335	164	108	-4	0	1152	10	234	-1	4
336	266	203	6	0	1069	10	-1	349	7
337	114	117	31	48	558	10	-1	185	7
338	48	141	-19	227	237	10	131	-1	2
339	28	124	12	0	1072	10	-1	405	7
340	12	275	18	522	532	10	-1	396	7
341	8	200	-5	696	706	10	324	-1	6
342	123	76	-21	0	1118	10	209	-1	3
343	108	3	-20	681	691	10	333	-1	7
344	228	217	32	0	1094	10	-1	427	7
345	253	69	-22	648	658	10	128	-1	1
346	147	43	14	113	123	10	-1	515	7
347	180	114	-29	1080	1090	10	521	-1	12
348	76	221	24	730	740	10	-1	469	7
349	250	228	-6	0	1070	10	336	-1	7
350	228	276	21	743	753	10	-1	464	7
351	29	72	13	929	939	10	-1	19	7
352	57	192	-11	693	703	10	434	-1	10
353	166	99	19	53	662	10	-1	229	7
354	69	208	-8	592	602	10	525	-1	12
355	179	123	4	39	49	10	-1	278	7
356	208	297	-9	419	429	10	578	-1	14
357	241	298	27	472	482	10	-1	575	7
358	151	172	2	0	1174	10	-1	250	7
359	216	203	5	551	561	10	-1	403	7
360	241	208	-9	0	1089	10	221	-1	4
361	219	152	-17	969	979	10	143	-1	2
362	238	214	15	0	1088	10	-1	222	7
363	173	148	-19	1008	1018	10	585	-1	14
364	156	57	-26	691	701	10	532	-1	13
365	157	50	-10	957	967	10	8	-1	15
366	276	66	17	151	161	0	-1	617	7
367	112	272	18	347	357	10	-1	261	7
368	190	181	-29	914	924	10	108	-1	1
369	224	138	-29	919	929	10	460	-1	11
370	154	207	10	429	439	10	-1	174	7
371	111	40	-18	865	875	10	489	-1	11
372	172	2	-10	612	622	10	172	-1	3
373	125	278	16	0	1066	10	-1	487	7
374	186	228	-45	423	433	10	497	-1	11
375	191	49	12	140	150	10	-1	571	8
376	102	81	12	84	94	10	-1	198	8
377	246	133	9	165	175	10	-1	243	8
378	47	143	17	344	354	10	-1	146	8
379	220	18	38	631	641	10	-1	561	8
380	40	1	-12	459	469	10	23	-1	4
381	135	38	19	0	1083	10	-1	36	8
382	124	299	9	302	312	10	-1	299	8
383	36	212	4	135	145	10	-1	536	8
384	89	61	-22	263	273	10	317	-1	6
385	60	72	2	180	190	10	-1	467	8
386	83	188	16	329	339	10	-1	474	8
387	182	146	-20	818	828	10	111	-1	1
388	223	198	-22	469	479	10	41	-1	9
389	11	242	16	527	537	0	-1	607	8
390	244	13	-14	0	1030	10	572	-1	14
391	274	66	21	185	195	10	-1	393	8
392	15	219	19	0	1045	10	-1	307	8
393	294	64	-21	493	503	10	391	-1	8
394	8	4	29	203	213	10	-1	267	8
395	102	76	17	853	863	0	-1	606	8
396	4	296	-18	844	854	10	340	-1	7
397	141	120	21	31	41	10	-1	242	8
398	262	80	17	0	1064	10	-1	71	8
399	78	246	27	0	1076	10	-1	14	8
400	180	98	3	0	1136	10	-1	57	9
401	139	33	-10	518	528	10	178	-1	3
402	25	191	16	240	250	10	-1	99	9
403	188	198	-5	0	1135	10	359	-1	7
404	82	100	-29	588	598	10	200	-1	3
405	3	119	-12	699	709	10	339	-1	7
406	239	295	11	0	1026	10	-1	576	9
407	80	131	-19	344	354	10	150	-1	2
408	152	258	-20	0	1088	10	517	-1	12
409	181	297	10	172	182	10	-1	296	9
410	206	130	26	59	69	10	-1	47	9
411	241	183	12	853	863	10	-1	113	9
412	180	106	19	53	63	10	-1	518	9
413	131	220	23	131	141	0	-1	604	9
414	103	260	-25	904	914	10	546	-1	13
415	148	8	-17	196	206	10	176	-1	3
416	173	152	12	757	767	0	-1	621	9
417	235	31	18	151	161	10	-1	66	9
418	157	12	11	0	1058	10	-1	89	9
419	296	15	-6	0	998	10	543	-1	13
420	172	225	13	119	129	10	-1	563	9
421	57	125	23	221	231	10	-1	15	9
422	158	83	27	0	1129	10	-1	138	9
423	51	63	6	138	148	10	-1	32	9
424	51	217	36	279	289	10	-1	64	9
425	254	206	29	631	641	10	-1	55	9
426	236	108	-42	220	637	10	167	-1	2
427	224	229	-32	351	361	10	344	-1	7
428	208	117	15	88	98	10	-1	449	9
429	176	72	-23	584	594	10	182	-1	3
430	159	287	-18	0	1059	10	534	-1	13
431	149	98	25	839	849	10	-1	74	9
432	25	64	10	631	641	10	-1	501	9
433	135	210	-16	0	1135	10	281	-1	5
434	113	188	11	314	324	10	-1	352	10
435	142	188	12	972	982	0	-1	608	10
436	261	232	-11	509	519	10	17	-1	2
437	277	41	14	0	1029	10	-1	253	10
438	189	240	18	105	915	10	-1	239	10
439	11	185	30	0	1053	10	-1	297	10
440	212	45	30	639	649	10	-1	247	10
441	231	28	-9	0	1050	10	539	-1	13
442	159	42	-12	0	1088	10	87	-1	15
443	159	41	-14	0	1087	10	507	-1	12
444	99	73	22	100	110	10	-1	20	10
445	110	262	26	502	512	10	-1	540	10
446	15	2	5	409	419	10	-1	48	10
447	72	89	-1	563	573	10	103	-1	1
448	229	188	7	0	1109	10	-1	137	10
449	232	121	-15	587	597	10	428	-1	9
450	98	129	2	56	66	10	-1	330	10
451	139	270	-13	781	791	10	455	-1	10
452	181	277	15	0	1066	0	-1	622	10
453	281	68	-10	517	527	10	588	-1	14
454	159	300	15	150	860	10	-1	594	10
455	143	244	13	0	1102	10	-1	451	10
456	105	252	25	111	121	10	-1	79	10
457	288	127	23	720	730	10	-1	90	10
458	230	80	26	0	1090	10	-1	280	10
459	76	280	27	201	505	10	-1	235	10
460	182	81	29	0	1120	10	-1	369	11
461	61	84	-13	343	353	10	505	-1	12
462	159	199	-2	829	839	10	282	-1	5
463	280	158	34	658	668	10	-1	586	11
464	215	295	-21	832	842	10	350	-1	7
465	38	139	12	347	357	10	-1	579	11
466	213	119	25	739	749	10	-1	67	11
467	37	36	-2	343	353	10	385	-1	8
468	229	179	16	252	262	10	-1	553	11
469	81	219	-24	974	984	10	348	-1	7
470	283	65	27	460	470	10	-1	52	11
471	229	25	-41	503	513	10	325	-1	6
472	121	246	9	0	1096	10	-1	559	11
473	129	83	15	632	642	10	-1	224	11
474	87	183	-16	535	545	10	386	-1	8
475	274	256	-15	0	1033	10	529	-1	12
476	234	213	-16	152	162	10	514	-1	12
477	46	155	-24	765	775	10	217	-1	4
478	139	206	18	0	1139	10	-1	147	11
479	283	144	6	133	443	10	-1	564	11
480	208	47	6	0	1078	0	-1	611	11
481	114	211	-19	449	459	10	117	-1	1
482	15	209	-11	892	902	10	97	-1	15
483	107	291	17	552	562	10	-1	69	11
484	154	299	-16	598	608	10	51	-1	12
485	101	114	5	255	265	10	-1	315	11
486	5	195	18	0	1045	10	-1	132	11
487	120	241	-16	615	625	10	373	-1	7
488	229	40	13	0	1061	0	-1	605	11
489	83	77	18	438	448	10	-1	371	11
490	289	79	19	400	410	10	-1	298	11
491	177	281	16	436	446	10	-1	2	11
492	175	251	-8	747	757	10	269	-1	5
493	80	35	-25	0	1062	10	54	-1	13
494	117	79	-42	914	924	10	80	-1	15
495	3	135	7	678	688	10	-1	328	11
496	58	240	-29	784	794	10	6	-1	14
497	210	236	45	0	1092	10	-1	374	11
498	173	64	12	0	1107	10	-1	49	11
499	93	117	15	360	370	10	-1	314	12
500	80	86	-15	610	620	10	78	-1	15
501	125	136	-10	0	1168	10	432	-1	9
502	38	44	10	661	671	10	-1	92	12
503	211	62	8	107	117	10	-1	223	12
504	230	135	-19	988	998	10	326	-1	6
505	45	115	13	227	237	10	-1	461	12
506	40	236	-12	0	1057	10	106	-1	1
507	143	67	14	83	93	10	-1	443	12
508	20	245	28	247	257	10	-1	183	12
509	220	182	-15	13	323	10	262	-1	5
510	246	123	18	0	1097	10	-1	191	12
511	300	44	-9	0	1013	10	145	-1	2
512	9	63	13	319	329	10	-1	545	12
513	53	141	16	97	607	10	-1	322	12
514	208	208	16	116	126	10	-1	476	12
515	173	72	-14	696	706	10	346	-1	7
516	265	78	-9	716	726	10	596	-1	14
517	143	223	20	413	423	10	-1	408	12
518	272	70	-19	682	692	10	412	-1	9
519	126	233	20	401	411	10	-1	258	12
520	271	145	-29	967	977	10	60	-1	15
521	184	102	29	0	1138	10	-1	347	12
522	131	78	8	588	598	10	-1	112	12
523	7	31	29	0	1010	10	-1	272	12
524	107	39	-27	351	361	10	286	-1	5
525	110	145	8	176	186	10	-1	354	12
526	111	98	16	281	291	10	-1	203	12
527	251	195	33	0	1086	10	-1	157	12
528	18	151	15	141	151	0	-1	600	12
529	296	279	15	30	917	10	-1	475	12
530	9	122	19	226	236	10	-1	194	13
531	33	231	36	755	765	10	-1	306	13
532	195	9	26	0	1048	10	-1	364	13
533	25	14	-21	223	233	10	119	-1	1
534	158	291	18	0	1055	10	-1	430	13
535	297	213	-22	704	714	10	44	-1	10
536	23	218	-4	159	169	10	383	-1	8
537	117	178	-6	776	786	10	589	-1	14
538	40	192	-11	123	133	10	263	-1	5
539	205	44	9	150	160	10	-1	441	13
540	116	245	-26	587	597	10	445	-1	10
541	281	8	19	0	1003	10	-1	7	13
542	232	45	15	822	832	10	-1	21	13
543	266	39	6	518	528	10	-1	419	13
544	4	294	15	560	570	10	-1	110	13
545	88	124	-13	0	1129	10	512	-1	12
546	51	278	25	282	292	10	-1	414	13
547	26	0	12	0	1002	10	-1	10	13
548	80	67	-3	437	447	10	61	-1	15
549	128	155	11	22	32	10	-1	76	13
550	225	210	27	129	139	10	-1	195	13
551	18	184	24	0	1060	10	-1	129	13
552	203	283	-21	0	1053	10	11	-1	1
553	289	209	-16	704	714	10	468	-1	11
554	279	189	30	0	1062	0	-1	624	13
555	135	139	12	18	28	10	-1	154	13
556	284	72	-1	943	953	10	123	-1	1
557	132	297	-18	174	184	10	597	-1	14
558	43	52	-17	0	1051	10	27	-1	5
559	119	214	-9	628	638	10	472	-1	11
560	72	36	-19	442	452	10	33	-1	6
561	228	41	-38	822	832	10	379	-1	8
562	202	161	16	53	63	10	-1	587	13
563	162	250	-13	206	216	10	420	-1	9
564	299	153	-6	120	530	10	479	-1	11
565	202	292	-16	918	928	10	599	-1	14
566	108	298	-18	890	900	10	226	-1	4
567	238	206	22	0	1092	10	-1	152	13
568	275	146	14	0	1071	10	-1	197	13
569	194	234	7	94	104	10	-1	311	14
570	279	36	29	703	713	10	-1	318	14
571	238	103	-12	732	742	10	375	-1	8
572	194	11	14	337	347	10	-1	390	14
573	265	141	22	0	1081	10	-1	309	14
574	264	35	25	993	1003	0	-1	626	14
575	285	285	-27	711	721	10	357	-1	7
576	211	239	-11	0	1089	10	406	-1	9
577	233	119	-16	948	958	10	39	-1	8
578	191	234	9	93	103	10	-1	356	14
579	64	170	-12	467	477	10	465	-1	11
580	117	168	14	37	47	10	-1	159	14
581	265	197	-12	331	341	10	305	-1	6
582	113	62	-12	0	1101	10	53	-1	13
583	82	35	12	133	143	10	-1	300	14
584	285	283	22	564	574	0	-1	603	14
585	122	96	19	0	1136	10	-1	363	14
586	298	135	-34	910	920	10	463	-1	11
587	290	219	-16	0	1040	10	562	-1	13
588	293	62	10	0	1029	10	-1	453	14
589	119	183	6	577	587	10	-1	537	14
590	284	244	-25	746	756	10	164	-1	2
591	214	234	21	740	750	10	-1	65	14
592	176	70	-24	682	692	10	120	-1	1
593	94	109	-1	793	803	10	276	-1	5
594	148	299	-15	164	774	10	454	-1	10
595	2	81	32	274	284	0	-1	613	14
596	225	73	9	529	539	10	-1	516	14
597	157	276	18	126	136	10	-1	557	14
598	37	126	19	164	174	10	-1	101	14
599	208	290	16	315	325	10	-1	565	14
600	18	151	-15	141	151	10	528	-1	12
601	125	168	-27	877	887	10	184	-1	3
602	201	175	-10	703	713	10	46	-1	10
603	285	283	-22	564	574	10	584	-1	14
604	131	220	-23	131	141	10	413	-1	9
605	229	40	-13	0	1061	10	488	-1	11
606	102	76	-17	853	863	10	395	-1	8
607	11	242	-16	527	537	10	389	-1	8
608	142	188	-12	972	982	10	435	-1	10
609	59	287	-17	506	516	10	219	-1	4
610	254	87	-7	0	1075	10	45	-1	10
611	208	47	-6	0	1078	10	480	-1	11
612	296	252	-18	799	809	10	75	-1	15
613	2	81	-32	274	284	10	595	-1	14
614	125	148	-8	0	1171	10	116	-1	1
615	139	31	-15	0	1077	10	170	-1	2
616	44	223	-22	0	1068	10	327	-1	6
617	276	66	-17	151	161	10	366	-1	7
618	182	284	-3	523	533	10	84	-1	15
619	57	127	-20	0	1101	10	312	-1	6
620	242	70	-22	0	1075	10	126	-1	1
621	173	152	-12	757	767	10	416	-1	9
622	181	277	-15	0	1066	10	452	-1	10
623	148	157	-24	7	17	10	12	-1	1
624	279	189	-30	0	1062	10	554	-1	13
625	45	74	-9	403	413	10	214	-1	4
626	264	35	-25	993	1003	10	574	-1	14
627	152	77	-10	0	1123	10	72	-1	15
628	203	166	-20	1000	1010	10	308	-1	6
629	34	5	-16	745	755	10	140	-1	2
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
630	134	166	0	0	3206	0	-1	631	1
631	134	166	0	0	3206	0	630	-1	1
632	155	152	0	0	3206	0	-1	633	2
633	155	152	0	0	3206	0	632	-1	2
