Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
44	135	23	-20	3361	3521	90	92	-1	15
45	92	52	20	320	480	90	-1	493	10
46	136	272	-20	1793	1953	90	470	-1	11
47	262	257	20	0	3571	90	-1	285	11
48	75	28	-20	1373	1533	90	565	-1	14
49	123	63	-20	0	3634	90	348	-1	8
50	224	155	-10	0	3651	90	354	-1	8
51	170	116	20	443	603	90	-1	84	12
52	179	62	-20	2613	2773	90	290	-1	6
53	154	257	10	0	3618	90	-1	235	12
54	240	38	10	2552	2712	90	-1	155	13
55	83	105	20	465	625	90	-1	41	13
56	207	201	-20	3149	3309	90	415	-1	9
57	28	122	-20	237	397	90	168	-1	3
58	25	150	-20	1491	1651	90	432	-1	10
59	262	32	10	0	3563	90	-1	389	14
60	67	237	10	983	1143	90	-1	523	15
61	34	50	-20	0	3572	90	154	-1	3
62	186	196	10	69	229	90	-1	254	15
63	252	60	20	620	780	90	-1	156	15
64	97	10	-50	1966	2126	90	133	-1	2
65	239	262	-10	0	3582	90	462	-1	11
66	71	102	10	658	818	90	-1	459	15
67	101	29	-30	2377	2537	90	530	-1	13
68	103	35	-30	0	3601	90	575	-1	14
69	139	244	20	869	1029	90	-1	2	15
70	231	170	-40	0	3642	90	102	-1	1
71	84	114	-20	2750	2910	90	579	-1	14
72	74	109	40	2136	2296	90	-1	502	15
73	222	160	20	856	1016	90	-1	190	15
74	38	163	-20	3042	3202	90	87	-1	15
75	125	9	-30	2671	2831	90	236	-1	5
76	237	203	-20	2569	2729	90	125	-1	1
77	17	134	-20	0	3592	90	20	-1	4
78	203	200	10	0	3653	90	-1	94	15
79	19	137	10	435	595	90	-1	417	15
80	263	248	-10	0	3576	90	495	-1	12
81	29	137	20	0	3604	90	-1	269	15
82	80	255	10	690	850	90	-1	362	15
83	53	145	20	0	3628	0	-1	601	15
84	190	157	-20	1703	1863	90	51	-1	12
85	171	58	-10	2711	2871	90	245	-1	5
86	125	39	10	314	474	90	-1	11	15
87	0	169	20	0	3574	90	-1	74	15
88	252	37	-30	3171	3331	90	539	-1	13
89	65	233	20	2045	2205	90	-1	276	15
90	287	246	40	0	3558	90	-1	256	15
91	192	251	40	1001	1161	90	-1	265	15
92	143	6	20	0	3581	90	-1	44	15
93	151	228	10	78	238	90	-1	239	15
94	173	180	-10	3289	3449	90	78	-1	15
95	271	34	-20	2411	2571	90	416	-1	9
96	62	132	-20	767	927	90	361	-1	8
97	214	210	10	0	3638	90	-1	368	1
98	276	38	10	451	611	90	-1	174	2
99	60	143	-20	2723	2883	90	572	-1	14
100	49	57	20	2919	3079	90	-1	113	1
101	138	17	-20	3264	3424	90	414	-1	9
102	281	187	40	1692	1852	90	-1	70	1
103	264	250	20	1124	1284	90	-1	325	1
104	193	250	-20	0	3617	90	130	-1	2
105	225	213	-10	0	3628	90	207	-1	4
106	173	144	20	2312	2472	90	-1	117	1
107	160	111	-20	3312	3472	90	127	-1	2
108	135	270	20	1886	2046	0	-1	600	1
109	108	103	10	63	223	90	-1	564	1
110	78	128	30	104	264	90	-1	152	1
111	263	195	30	0	3604	90	-1	261	1
112	233	160	-20	0	3642	90	119	-1	1
113	52	59	-20	3292	3452	90	100	-1	1
114	134	279	30	1985	2145	90	-1	545	1
115	207	183	30	82	242	90	-1	520	1
116	264	64	20	1093	1253	90	-1	126	1
117	153	144	-20	2991	3151	90	106	-1	1
118	17	152	20	0	3592	90	-1	395	1
119	270	178	20	2380	2540	90	-1	112	1
120	86	100	-10	1845	2005	90	344	-1	7
121	49	56	10	3010	3170	90	-1	583	1
122	39	129	10	1628	1788	90	-1	428	1
123	116	21	10	796	956	90	-1	340	1
124	28	52	-10	2057	2217	90	333	-1	7
125	254	157	20	0	3621	90	-1	76	1
126	163	114	-20	3407	3567	90	116	-1	1
127	141	55	20	1445	1605	90	-1	107	2
128	167	110	-20	3215	3375	90	489	-1	11
129	141	33	20	0	3608	90	-1	206	2
130	241	276	20	2614	2774	90	-1	104	2
131	152	245	-20	298	458	90	24	-1	5
132	266	172	20	0	3607	90	-1	487	2
133	68	57	50	324	484	90	-1	64	2
134	91	104	10	277	437	90	-1	578	2
135	299	177	20	1893	2053	90	-1	390	2
136	75	89	-10	1075	1235	90	142	-1	2
137	53	57	-30	3200	3360	90	478	-1	11
138	182	236	-30	2530	2690	90	483	-1	11
139	168	287	10	0	3587	90	-1	293	2
140	71	222	-20	2621	2781	90	481	-1	11
141	87	237	-30	485	645	90	326	-1	7
142	9	136	10	813	973	90	-1	136	2
143	233	228	-20	0	3612	90	394	-1	9
144	48	36	10	0	3573	90	-1	226	2
145	264	181	10	1199	1359	90	-1	307	2
146	227	32	40	0	3585	90	-1	442	2
147	57	232	40	0	3602	90	-1	7	2
148	23	144	-20	0	3598	90	426	-1	10
149	275	31	10	1040	1200	90	-1	324	2
150	206	171	30	59	219	90	-1	528	2
151	42	147	10	108	268	90	-1	217	2
152	56	117	-30	1335	1495	90	110	-1	1
153	15	138	20	623	783	90	-1	529	2
154	56	43	20	926	1086	90	-1	61	3
155	226	56	-10	2951	3111	90	54	-1	13
156	248	48	-20	0	3584	90	63	-1	15
157	37	63	-30	2725	2885	90	10	-1	1
158	62	221	-10	2720	2880	90	542	-1	13
159	189	138	-30	0	3685	90	387	-1	9
160	203	217	-10	288	448	90	411	-1	9
161	170	89	10	365	525	90	-1	291	3
162	258	169	20	0	3616	90	-1	315	3
163	201	154	40	1139	1299	90	-1	475	3
164	183	140	-20	1836	1996	90	334	-1	7
165	86	133	30	2548	2708	90	-1	456	3
166	71	159	-20	3021	3181	90	223	-1	4
167	74	248	-20	0	3601	90	413	-1	9
168	32	128	20	140	300	90	-1	57	3
169	245	233	20	2281	2441	90	-1	585	3
170	227	211	10	766	926	90	-1	398	3
171	47	141	-20	1926	2086	90	482	-1	11
172	255	64	-20	896	1056	90	597	-1	14
173	264	42	-10	2606	2766	90	271	-1	5
174	266	28	-10	0	3557	90	98	-1	2
175	6	139	30	908	1068	90	-1	450	3
176	172	146	-20	2404	2564	90	224	-1	4
177	99	32	-40	0	3597	90	322	-1	7
178	272	41	20	2508	2668	90	-1	311	3
179	176	136	-30	1934	2094	90	458	-1	11
180	256	15	-20	1647	1807	90	527	-1	12
181	87	234	30	392	552	90	-1	457	3
182	246	254	-20	2223	2383	90	184	-1	3
183	255	187	-20	1007	1167	90	4	-1	9
184	244	251	20	2038	2198	90	-1	182	3
185	290	49	10	740	900	90	-1	215	3
186	234	216	-10	1782	1942	90	588	-1	14
187	207	203	20	77	237	90	-1	453	3
188	81	223	10	2340	2500	90	-1	241	3
189	234	38	-30	2648	2808	90	546	-1	13
190	221	203	-20	2948	3108	90	73	-1	15
191	69	239	-20	890	1050	90	23	-1	4
192	150	16	-20	3162	3322	90	347	-1	8
193	100	34	20	611	771	90	-1	213	3
194	130	38	40	0	3612	90	-1	43	3
195	62	122	20	1147	1307	90	-1	484	3
196	96	6	10	1804	1964	90	-1	352	3
197	263	12	-30	0	3547	90	522	-1	12
198	180	183	10	44	204	90	-1	419	3
199	212	190	10	460	620	90	-1	449	4
200	61	232	-30	1860	2020	90	244	-1	5
201	64	234	10	0	3605	90	-1	284	4
202	171	143	20	146	306	90	-1	321	4
203	49	46	10	1024	1184	90	-1	526	4
204	64	134	10	674	834	90	-1	267	4
205	168	49	-30	2322	2482	90	231	-1	4
206	153	88	-20	0	3663	90	129	-1	2
207	199	214	10	193	353	90	-1	105	4
208	204	189	-20	271	431	90	351	-1	8
209	160	84	-10	264	424	90	330	-1	7
210	90	86	30	1559	1719	90	-1	467	4
211	87	105	30	371	531	90	-1	591	4
212	236	213	-10	0	3619	90	469	-1	11
213	239	201	-20	2476	2636	90	193	-1	3
214	274	195	30	1495	1655	90	-1	314	4
215	264	39	-10	2792	2952	90	185	-1	3
216	258	44	-30	0	3574	90	38	-1	8
217	87	96	-10	1751	1911	90	151	-1	2
218	230	182	-20	2484	2644	90	519	-1	12
219	63	89	-10	0	3619	90	552	-1	13
220	57	40	10	833	993	90	-1	374	4
221	70	66	10	116	276	90	-1	250	4
222	196	191	-30	0	3664	90	260	-1	5
223	68	164	20	2926	3086	90	-1	166	4
224	182	144	20	1742	1902	90	-1	176	4
225	223	213	30	582	742	90	-1	366	4
226	13	51	-10	1554	1714	90	144	-1	2
227	189	232	-20	0	3635	90	375	-1	8
228	59	110	30	762	922	90	-1	275	4
229	193	175	20	1210	1370	90	-1	455	4
230	180	231	-30	2344	2504	90	501	-1	12
231	160	56	30	2221	2381	90	-1	205	4
232	161	62	-10	1752	1912	90	468	-1	11
233	44	51	-10	2440	2600	90	441	-1	10
234	122	5	-20	2766	2926	90	369	-1	8
235	131	261	-10	0	3613	90	53	-1	12
236	101	31	30	1368	1528	90	-1	75	5
237	162	141	-20	2891	3051	90	247	-1	5
238	231	235	-10	2961	3121	90	316	-1	7
239	167	256	-10	498	658	90	93	-1	15
240	177	132	-10	0	3693	90	320	-1	7
241	78	223	-10	2433	2593	90	188	-1	3
242	236	65	-20	513	673	90	279	-1	6
243	169	56	-10	2419	2579	90	302	-1	6
244	42	240	30	1373	1533	90	-1	200	5
245	153	74	10	1648	1808	90	-1	85	5
246	220	231	10	0	3618	90	-1	543	5
247	192	176	20	1118	1278	90	-1	237	5
248	223	177	10	0	3648	90	-1	438	5
249	115	25	-10	986	1146	90	471	-1	11
250	62	44	-10	0	3588	90	221	-1	4
251	218	208	20	866	1026	90	-1	297	5
252	143	236	10	0	3639	90	-1	273	5
253	162	157	-10	0	3712	90	349	-1	8
254	197	178	-10	0	3671	90	62	-1	15
255	272	185	-20	2283	2443	90	521	-1	12
256	269	257	-40	1557	1717	90	90	-1	15
257	184	163	-10	1436	1596	90	308	-1	6
258	83	35	-10	1085	1245	90	562	-1	14
259	56	132	30	863	1023	90	-1	5	5
260	193	194	30	0	3664	90	-1	222	5
261	273	184	-30	2191	2351	90	111	-1	1
262	52	153	-30	2528	2688	90	452	-1	10
263	65	152	-20	2823	2983	90	350	-1	8
264	57	119	-20	0	3627	90	336	-1	7
265	185	241	-40	1285	1445	90	91	-1	15
266	78	39	30	0	3593	90	-1	29	5
267	37	149	-10	2029	2189	90	204	-1	4
268	196	129	20	1024	1184	90	-1	574	5
269	26	161	-20	2653	2813	90	81	-1	15
270	142	242	10	776	936	90	-1	287	5
271	266	49	10	256	416	90	-1	173	5
272	268	43	10	1299	1459	90	-1	0	5
273	144	250	-10	967	1127	90	252	-1	5
274	153	64	10	2031	2191	90	-1	402	5
275	3	159	-30	2160	2320	90	228	-1	4
276	72	234	-20	0	3611	90	89	-1	15
277	96	17	10	1869	2029	90	-1	555	5
278	237	222	-20	2675	2835	90	538	-1	13
279	169	134	20	335	495	90	-1	242	6
280	242	205	30	312	472	90	-1	589	6
281	160	244	30	296	456	90	-1	448	6
282	221	213	-10	490	650	90	403	-1	9
283	34	55	20	0	3576	90	-1	310	6
284	65	217	-10	2815	2975	90	201	-1	4
285	236	224	-20	2583	2743	90	47	-1	11
286	173	73	10	0	3645	90	-1	410	6
287	139	262	-10	1161	1321	90	270	-1	5
288	196	158	30	1800	1960	90	-1	514	6
289	97	28	40	889	1049	90	-1	511	6
290	135	65	20	0	3639	90	-1	52	6
291	156	63	-10	1937	2097	90	161	-1	3
292	20	146	20	1013	1173	90	-1	569	6
293	171	253	-10	1759	1919	90	139	-1	2
294	157	88	10	169	329	90	-1	587	6
295	268	49	20	348	508	90	-1	372	6
296	229	217	-20	1877	2037	90	33	-1	7
297	239	177	-20	1848	2008	90	251	-1	5
298	141	266	-10	0	3609	90	365	-1	8
299	71	126	-30	2442	2602	90	571	-1	14
300	225	70	-30	0	3616	90	576	-1	14
301	249	44	10	2166	2326	90	-1	406	6
302	155	60	10	2125	2285	90	-1	243	6
303	76	30	-20	1281	1441	90	553	-1	13
304	172	148	-20	2496	2656	90	305	-1	6
305	176	140	20	2127	2287	90	-1	304	6
306	191	188	20	3350	3510	90	-1	596	6
307	238	203	-10	1498	1658	90	145	-1	2
308	202	178	10	747	907	90	-1	257	6
309	153	256	-10	0	3619	90	382	-1	9
310	31	63	-20	1862	2022	90	283	-1	6
311	228	62	-20	0	3608	90	178	-1	3
312	73	104	20	565	725	90	-1	400	6
313	115	2	-20	2075	2235	90	479	-1	11
314	284	184	-30	1786	1946	90	214	-1	4
315	218	197	-20	0	3643	90	162	-1	3
316	233	224	10	2770	2930	90	-1	238	7
317	256	38	20	1509	1669	90	-1	397	7
318	146	270	30	1693	1853	90	-1	423	7
319	196	178	-20	0	3672	90	540	-1	13
320	265	211	10	0	3595	90	-1	240	7
321	214	51	-20	3054	3214	90	202	-1	4
322	111	22	40	0	3592	90	-1	177	7
323	266	37	-10	0	3564	90	447	-1	10
324	257	41	-10	3074	3234	90	149	-1	2
325	250	247	-20	1941	2101	90	103	-1	1
326	85	222	30	0	3628	90	-1	141	7
327	214	239	-20	3344	3504	90	15	-1	2
328	233	189	-10	1651	1811	90	345	-1	7
329	116	272	20	2189	2349	90	-1	342	7
330	143	108	10	42	202	90	-1	209	7
331	278	42	-10	546	706	90	396	-1	9
332	163	256	10	0	3619	90	-1	388	7
333	40	60	10	0	3583	90	-1	124	7
334	191	168	20	0	3681	90	-1	164	7
335	137	255	10	0	3620	90	-1	371	7
336	57	126	20	1051	1211	90	-1	264	7
337	267	255	20	1649	1809	90	-1	42	7
338	109	126	-10	3142	3302	90	544	-1	13
339	230	59	-10	0	3604	90	430	-1	10
340	133	1	-10	2868	3028	90	123	-1	1
341	197	174	-20	1304	1464	90	492	-1	12
342	133	246	-20	3147	3307	90	329	-1	7
343	247	243	30	2381	2541	90	-1	446	7
344	92	90	10	1653	1813	90	-1	120	7
345	220	171	10	755	915	90	-1	328	7
346	96	110	10	87	247	90	-1	473	7
347	116	18	20	2196	2356	90	-1	192	8
348	110	47	20	2672	2832	90	-1	49	8
349	209	173	10	2276	2436	90	-1	253	8
350	47	118	20	0	3618	90	-1	263	8
351	209	184	20	174	334	90	-1	208	8
352	114	43	-10	2577	2737	90	196	-1	3
353	170	69	20	0	3642	90	-1	407	8
354	278	179	10	2094	2254	90	-1	50	8
355	86	83	30	1360	1520	90	-1	577	8
356	166	261	10	593	753	90	-1	359	8
357	184	267	10	800	960	90	-1	573	8
358	251	219	20	0	3603	90	-1	537	8
359	169	221	-10	2842	3002	90	356	-1	8
360	106	34	10	1272	1432	90	-1	504	8
361	67	142	20	395	555	90	-1	96	8
362	78	213	-10	3103	3263	90	82	-1	15
363	0	166	-20	2257	2417	90	551	-1	13
364	52	80	-10	0	3605	90	535	-1	13
365	152	247	10	489	649	90	-1	298	8
366	283	195	-30	0	3585	90	225	-1	4
367	242	263	-40	2717	2877	90	412	-1	9
368	222	196	-10	1456	1616	90	97	-1	1
369	92	23	20	1771	1931	90	-1	234	8
370	13	66	-20	1754	1914	90	14	-1	2
371	132	248	-10	3055	3215	90	335	-1	7
372	271	32	-20	2319	2479	90	295	-1	6
373	178	240	-10	0	3631	90	1	-1	1
374	45	44	-10	1118	1278	90	220	-1	4
375	162	246	20	0	3629	90	-1	227	8
376	50	80	-10	3403	3563	90	31	-1	6
377	126	20	-20	2389	2549	90	380	-1	8
378	193	224	-30	2636	2796	90	476	-1	11
379	244	260	-10	2412	2572	90	584	-1	14
380	122	24	20	700	860	90	-1	377	8
381	261	49	40	150	310	90	-1	536	9
382	153	241	10	0	3634	90	-1	309	9
383	208	191	-20	0	3654	90	435	-1	10
384	252	50	-20	1797	1957	90	460	-1	11
385	195	168	20	1900	2060	90	-1	503	9
386	268	19	-20	1750	1910	90	461	-1	11
387	238	170	30	2876	3036	90	-1	159	9
388	182	245	-10	0	3625	90	332	-1	7
389	228	200	-10	0	3633	90	59	-1	14
390	263	169	-20	2571	2731	90	135	-1	2
391	174	155	20	2593	2753	90	-1	491	9
392	270	25	10	0	3552	90	-1	40	9
393	175	84	10	552	712	90	-1	554	9
394	261	255	20	0	3573	90	-1	143	9
395	23	163	-20	2846	3006	90	118	-1	1
396	178	127	10	0	3689	90	-1	331	9
397	245	42	-20	2360	2520	90	317	-1	7
398	259	212	-10	0	3600	90	170	-1	3
399	115	235	-20	0	3634	90	28	-1	6
400	18	151	-20	1588	1748	90	312	-1	6
401	284	30	-10	0	3546	90	12	-1	1
402	179	59	-10	2520	2680	90	274	-1	5
403	217	219	10	392	552	90	-1	282	9
404	96	13	-20	1605	1765	90	590	-1	14
405	116	34	20	505	665	90	-1	531	9
406	241	46	-10	0	3587	90	301	-1	6
407	165	83	-20	3008	3168	90	353	-1	8
408	246	187	10	113	273	90	-1	549	9
409	184	245	-20	0	3625	90	424	-1	10
410	149	82	-10	1044	1204	90	286	-1	6
411	207	209	10	94	254	90	-1	160	9
412	248	255	40	2315	2475	90	-1	367	9
413	79	238	20	583	743	90	-1	167	9
414	124	10	20	2580	2740	90	-1	101	9
415	225	201	20	2594	2754	90	-1	56	9
416	266	33	20	2224	2384	90	-1	95	9
417	12	133	-10	719	879	90	79	-1	15
418	134	273	10	2081	2241	90	-1	18	10
419	175	142	-10	2219	2379	90	198	-1	3
420	180	227	-10	2250	2410	90	512	-1	12
421	164	79	10	2914	3074	90	-1	3	10
422	261	45	40	1202	1362	90	-1	598	10
423	125	253	-30	2391	2551	90	318	-1	7
424	256	197	20	717	877	90	-1	409	10
425	22	126	20	334	494	90	-1	500	10
426	24	141	20	1200	1360	90	-1	148	10
427	192	152	-40	1238	1398	90	561	-1	14
428	43	153	-10	2229	2389	90	122	-1	1
429	74	62	10	132	292	90	-1	17	10
430	236	53	10	0	3596	90	-1	339	10
431	116	35	10	0	3606	90	-1	550	10
432	28	147	20	0	3603	90	-1	58	10
433	143	250	20	1058	1218	90	-1	464	10
434	157	62	-20	1846	2006	90	25	-1	5
435	89	57	20	224	384	90	-1	383	10
436	231	236	-10	0	3607	90	556	-1	13
437	247	46	10	1984	2144	90	-1	443	10
438	225	191	-10	1552	1712	90	248	-1	5
439	114	27	20	1079	1239	90	-1	444	10
440	178	118	30	726	886	90	-1	509	10
441	31	48	10	2152	2312	90	-1	233	10
442	255	178	-40	2267	2427	90	146	-1	2
443	225	51	-10	0	3601	90	437	-1	10
444	104	15	-20	1906	2066	90	439	-1	10
445	163	223	-20	2938	3098	90	32	-1	7
446	245	240	-30	0	3595	90	343	-1	7
447	252	62	10	712	872	90	-1	323	10
448	188	244	-30	0	3624	90	281	-1	6
449	227	187	-10	1261	1421	90	199	-1	4
450	89	102	-30	1939	2099	90	175	-1	3
451	216	192	40	1062	1222	90	-1	485	10
452	58	161	30	2428	2588	90	-1	262	10
453	264	194	-20	1302	1462	90	187	-1	3
454	165	69	-10	843	1003	90	30	-1	6
455	191	172	-20	1400	1560	90	229	-1	4
456	87	112	-30	2844	3004	90	165	-1	3
457	78	234	-30	2238	2398	90	181	-1	3
458	199	179	30	840	1000	90	-1	179	11
459	3	149	-10	1969	2129	90	66	-1	15
460	99	53	20	0	3616	90	-1	384	11
461	276	22	20	0	3546	90	-1	386	11
462	250	264	10	2509	2669	90	-1	65	11
463	83	218	30	0	3630	90	-1	592	11
464	132	253	-20	0	3621	90	433	-1	10
465	243	252	-10	2129	2289	90	499	-1	12
466	258	213	-10	726	886	90	505	-1	12
467	92	114	-30	2939	3099	90	210	-1	4
468	149	130	10	0	3705	90	-1	232	11
469	251	186	10	912	1072	90	-1	212	11
470	149	244	20	583	743	90	-1	46	11
471	129	41	10	0	3614	90	-1	249	11
472	295	254	-10	0	3547	90	488	-1	11
473	95	104	-10	183	343	90	346	-1	7
474	178	218	20	2743	2903	90	-1	27	11
475	202	169	-40	1997	2157	90	163	-1	3
476	168	237	30	2054	2214	90	-1	378	11
477	37	165	-20	2950	3110	90	566	-1	14
478	39	57	30	2538	2698	90	-1	137	11
479	77	25	20	1467	1627	90	-1	313	11
480	41	63	-10	2819	2979	90	525	-1	12
481	53	243	20	1271	1431	90	-1	140	11
482	42	123	20	1532	1692	90	-1	171	11
483	172	249	30	1853	2013	90	-1	138	11
484	43	155	-20	0	3618	90	195	-1	3
485	239	174	-40	1941	2101	90	451	-1	10
486	239	188	30	1747	1907	90	-1	524	11
487	182	130	-20	0	3688	90	132	-1	2
488	259	235	10	429	589	90	-1	472	11
489	252	44	20	1701	1861	90	-1	128	11
490	235	260	40	2904	3064	90	-1	534	12
491	163	150	-20	2792	2952	90	391	-1	9
492	196	194	20	443	603	90	-1	341	12
493	98	33	-20	703	863	90	45	-1	10
494	131	254	-30	2869	3029	90	532	-1	13
495	232	220	10	107	267	90	-1	80	12
496	215	168	30	2374	2534	90	-1	515	12
497	292	18	30	1245	1405	90	-1	16	12
498	262	237	-10	840	1000	90	506	-1	12
499	250	234	10	330	490	90	-1	465	12
500	75	85	-20	1169	1329	90	425	-1	10
501	178	247	30	1565	1725	90	-1	230	12
502	59	124	-40	2248	2408	90	72	-1	15
503	219	174	-20	0	3652	90	385	-1	9
504	89	24	-10	1678	1838	90	360	-1	8
505	252	218	10	628	788	90	-1	466	12
506	238	231	10	130	290	90	-1	498	12
507	78	222	20	2524	2684	90	-1	19	12
508	251	180	-20	2769	2929	90	580	-1	14
509	226	164	-30	1150	1310	90	440	-1	10
510	66	139	-30	488	648	90	516	-1	12
511	105	21	-40	2278	2438	90	289	-1	6
512	176	232	10	2154	2314	90	-1	420	12
513	196	190	-20	3255	3415	90	13	-1	2
514	210	181	-30	2709	2869	90	288	-1	6
515	198	182	-30	2811	2971	90	496	-1	12
516	70	131	30	203	363	90	-1	510	12
517	165	269	20	691	851	0	-1	603	12
518	236	210	-10	1595	1755	90	26	-1	5
519	222	197	20	1160	1320	90	-1	218	12
520	220	187	-30	559	719	90	115	-1	1
521	251	222	20	0	3601	90	-1	255	12
522	285	30	30	850	1010	90	-1	197	12
523	61	237	-10	0	3601	90	60	-1	15
524	229	186	-30	0	3639	90	486	-1	11
525	108	131	10	0	3679	90	-1	480	12
526	3	34	-10	1444	1604	90	203	-1	4
527	273	18	20	1448	1608	90	-1	180	12
528	223	204	-30	2855	3015	90	150	-1	2
529	87	114	-20	2657	2817	90	153	-1	2
530	87	10	30	0	3572	90	-1	67	13
531	122	32	-20	602	762	90	405	-1	9
532	150	240	30	678	838	90	-1	494	13
533	259	71	-10	994	1154	90	39	-1	9
534	231	260	-40	2998	3158	90	490	-1	12
535	53	28	10	730	890	90	-1	364	13
536	284	12	-40	0	3533	90	381	-1	9
537	259	202	-20	0	3605	90	358	-1	8
538	264	249	20	1033	1193	90	-1	278	13
539	263	43	30	2697	2857	90	-1	88	13
540	196	192	20	351	511	90	-1	319	13
541	171	141	30	238	398	90	-1	8	13
542	53	225	10	0	3603	90	-1	158	13
543	191	215	-10	3489	3649	90	246	-1	5
544	99	124	10	3041	3201	90	-1	338	13
545	137	256	-30	2682	2842	90	114	-1	1
546	262	50	30	0	3575	90	-1	189	13
547	59	243	30	1175	1335	90	-1	548	13
548	57	235	-30	1478	1638	90	547	-1	13
549	245	197	-10	214	374	90	408	-1	9
550	232	199	-10	0	3630	90	431	-1	10
551	1	152	20	0	3576	90	-1	363	13
552	78	114	10	80	240	90	-1	219	13
553	76	59	20	225	385	90	-1	303	13
554	154	78	-10	947	1107	90	393	-1	9
555	124	13	-10	2487	2647	90	277	-1	5
556	267	265	10	0	3561	90	-1	436	13
557	63	135	30	583	743	90	-1	586	13
558	158	136	10	41	201	90	-1	34	13
559	132	262	10	0	3612	90	-1	36	13
560	104	18	-10	0	3586	90	599	-1	14
561	176	117	40	633	793	90	-1	427	14
562	73	49	10	423	583	90	-1	258	14
563	185	180	30	3096	3256	90	-1	21	14
564	26	168	-10	2750	2910	90	109	-1	1
565	92	28	20	984	1144	90	-1	48	14
566	20	155	20	0	3595	90	-1	477	14
567	208	174	-10	2185	2345	90	581	-1	14
568	192	185	20	2908	3068	90	-1	595	14
569	80	84	-20	1264	1424	90	292	-1	6
570	141	3	-10	0	3578	90	582	-1	14
571	93	77	30	1459	1619	90	-1	299	14
572	70	133	20	295	455	90	-1	99	14
573	170	255	-10	1667	1827	90	357	-1	8
574	191	151	-20	1540	1700	90	268	-1	5
575	77	11	30	1571	1731	90	-1	68	14
576	270	23	30	1937	2097	90	-1	300	14
577	76	110	-30	2044	2204	90	355	-1	8
578	14	160	-10	2457	2617	90	134	-1	2
579	70	128	20	0	3643	90	-1	71	14
580	283	180	20	1999	2159	90	-1	508	14
581	204	171	10	2090	2250	90	-1	567	14
582	111	10	10	2005	2165	90	-1	570	14
583	56	57	-10	0	3593	90	121	-1	1
584	235	219	10	2069	2229	90	-1	379	14
585	195	253	-20	0	3613	90	169	-1	3
586	50	139	-30	0	3625	90	557	-1	13
587	145	63	-10	1544	1704	90	294	-1	6
588	243	199	10	0	3620	90	-1	186	14
589	241	209	-30	406	566	90	280	-1	6
590	123	44	20	109	269	90	-1	404	14
591	7	144	-30	0	3582	90	211	-1	4
592	86	232	-30	0	3621	90	463	-1	11
593	205	191	-20	0	3657	90	9	-1	15
594	30	150	-20	0	3605	90	35	-1	8
595	186	181	-20	3005	3165	90	568	-1	14
596	177	160	-20	0	3697	90	306	-1	6
597	253	64	20	804	964	90	-1	172	14
598	187	165	-40	0	3686	90	422	-1	10
599	117	14	10	2102	2262	90	-1	560	14
600	135	270	-20	1886	2046	90	108	-1	1
601	53	145	-20	0	3628	90	83	-1	15
602	66	211	-10	2911	3071	90	22	-1	4
603	165	269	-20	691	851	90	517	-1	12
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
604	168	151	0	0	3815	0	-1	605	1
605	168	151	0	0	3815	0	604	-1	1
