Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
69	277	41	-17	1169	1706	10	592	-1	14
70	255	57	-20	315	891	10	402	-1	9
71	9	122	19	736	1116	10	-1	3	15
72	102	76	-17	3298	3570	10	159	-1	2
73	43	286	10	513	954	10	-1	256	15
74	60	160	-14	239	568	10	534	-1	13
75	172	225	13	381	615	10	-1	49	15
76	161	22	-20	637	1108	10	212	-1	4
77	88	110	-12	2282	2910	10	68	-1	15
78	122	127	1	36	641	10	-1	517	15
79	52	63	-10	452	934	10	172	-1	3
80	53	141	16	97	938	10	-1	327	15
81	175	281	17	2358	2886	10	-1	394	15
82	265	141	22	239	683	10	-1	218	15
83	250	126	-15	591	1124	10	288	-1	6
84	147	281	20	883	1417	10	-1	443	15
85	255	240	-10	591	935	10	364	-1	8
86	188	142	-29	4239	4775	10	147	-1	2
87	154	26	-30	482	872	10	378	-1	8
88	59	64	-10	564	1044	10	551	-1	13
89	114	204	20	140	804	10	-1	229	15
90	235	242	-23	502	1037	10	490	-1	12
91	34	150	-20	1476	1791	10	542	-1	13
92	140	214	-11	2292	2744	10	557	-1	13
93	59	113	16	861	1212	10	-1	114	15
94	282	104	19	922	1366	10	-1	315	1
95	145	184	10	62	699	10	-1	464	2
96	184	277	17	711	1023	10	-1	524	3
97	129	77	-20	2579	2644	10	65	-1	15
98	96	199	-14	3820	4453	10	276	-1	5
99	67	154	20	453	1073	10	-1	485	4
100	2	81	-10	852	1384	10	145	-1	2
101	208	208	16	115	850	10	-1	199	1
102	169	173	10	29	295	10	-1	296	1
103	106	108	20	462	558	10	-1	10	1
104	15	2	5	1377	1932	10	-1	260	1
105	227	26	20	249	918	10	-1	200	1
106	147	285	-18	886	1303	10	370	-1	8
107	141	286	-9	647	1414	10	447	-1	10
108	231	70	-19	428	846	10	22	-1	4
109	242	73	20	238	891	10	-1	578	1
110	15	259	9	2491	3050	10	-1	368	1
111	93	165	-20	58	799	10	177	-1	3
112	10	198	10	790	1200	10	-1	6	1
113	149	294	10	545	950	10	-1	291	1
114	82	100	-16	2113	2628	10	93	-1	15
115	256	286	31	3022	3453	10	-1	204	1
116	172	2	-10	2183	2757	10	413	-1	9
117	277	172	10	539	1175	10	-1	7	1
118	73	81	-10	2064	2502	10	330	-1	7
119	217	69	-20	393	629	10	406	-1	9
120	85	224	-20	619	1166	10	419	-1	10
121	0	153	20	751	1088	10	-1	562	1
122	147	43	-10	275	666	10	479	-1	11
123	143	288	-7	728	1004	10	167	-1	2
124	112	272	-30	1046	1772	10	568	-1	14
125	200	26	-30	1634	2041	10	565	-1	14
126	140	143	20	12	189	10	-1	418	1
127	83	236	-22	441	679	10	417	-1	9
128	253	84	-10	1312	2045	10	575	-1	14
129	53	288	-15	732	1069	10	340	-1	7
130	256	239	-10	568	1049	10	15	-1	2
131	224	79	30	154	864	10	-1	454	1
132	110	107	20	451	1046	10	-1	521	1
133	125	136	-30	28	546	10	43	-1	10
134	149	76	-30	2957	3562	10	554	-1	13
135	203	166	-20	3858	4184	10	140	-1	2
136	211	61	-30	444	1018	10	328	-1	7
137	107	103	-10	361	935	10	599	-1	15
138	262	62	-5	720	1283	10	331	-1	7
139	227	80	30	159	754	10	-1	400	1
140	269	103	20	673	1199	10	-1	135	2
141	119	254	-20	3216	3357	10	182	-1	3
142	122	96	-20	326	974	10	214	-1	4
143	248	245	10	227	865	10	-1	387	2
144	181	297	-30	551	868	10	549	-1	13
145	65	69	10	843	1311	10	-1	100	2
146	16	151	20	376	697	10	-1	449	2
147	254	206	29	2301	2789	10	-1	86	2
148	167	176	-20	115	490	10	390	-1	8
149	280	172	10	503	1108	10	-1	178	2
150	285	285	-19	2689	3036	10	589	-1	14
151	149	282	-30	244	812	10	384	-1	8
152	277	100	10	475	797	10	-1	393	2
153	223	23	10	369	1013	10	-1	488	2
154	25	191	-10	587	1371	10	481	-1	11
155	266	212	11	1217	1563	10	-1	334	2
156	272	183	-22	2681	3088	10	416	-1	9
157	135	251	-30	1823	2170	10	460	-1	11
158	11	191	-30	2689	3237	10	510	-1	12
159	25	119	17	428	1038	10	-1	72	2
160	215	68	10	175	749	10	-1	465	2
161	137	104	-20	429	804	10	66	-1	15
162	113	202	-10	110	736	10	220	-1	4
163	160	24	-20	503	1143	10	563	-1	14
164	51	217	36	742	1533	10	-1	359	2
165	14	177	17	317	893	10	-1	349	2
166	225	22	-30	511	773	10	545	-1	13
167	194	234	7	187	572	10	-1	123	2
168	262	14	-25	2644	3063	10	14	-1	2
169	259	126	20	442	1032	10	-1	189	2
170	214	234	-23	2763	3198	10	313	-1	6
171	216	23	10	692	1005	10	-1	52	2
172	111	110	10	234	501	10	-1	79	3
173	145	182	10	282	748	10	-1	216	3
174	51	2	-20	722	1135	10	325	-1	6
175	30	243	-10	1131	1280	10	332	-1	7
176	186	228	-16	1368	2055	10	192	-1	3
177	132	146	20	155	590	10	-1	111	3
178	176	72	-10	2153	2562	10	149	-1	2
179	108	3	-22	2410	3077	10	235	-1	4
180	216	62	-20	370	890	10	45	-1	11
181	271	106	22	2189	2631	10	-1	335	3
182	140	290	20	626	1322	10	-1	141	3
183	64	59	-16	175	827	10	273	-1	5
184	206	157	-3	3450	3954	10	341	-1	7
185	66	157	-10	524	898	10	525	-1	12
186	132	297	40	573	858	10	-1	516	3
187	109	105	10	586	813	10	-1	240	3
188	64	55	20	563	636	10	-1	207	3
189	173	64	-20	2174	2520	10	169	-1	2
190	213	65	20	555	1103	10	-1	503	3
191	17	205	20	549	812	10	-1	208	3
192	224	229	16	1282	1566	10	-1	176	3
193	78	236	10	419	913	10	-1	55	3
194	274	6	-20	1925	2348	10	61	-1	15
195	207	237	11	1846	2177	10	-1	365	3
196	161	26	10	723	1134	10	-1	397	3
197	119	104	10	542	1112	10	-1	58	3
198	169	171	30	28	567	10	-1	569	3
199	296	235	-16	2029	2573	10	101	-1	1
200	220	74	-20	666	1069	10	105	-1	1
201	109	148	19	41	1093	10	-1	289	3
202	212	270	-8	2186	2669	10	391	-1	9
203	265	197	-23	1161	1531	10	360	-1	8
204	174	238	-31	4050	4255	10	115	-1	1
205	223	74	10	665	965	10	-1	555	3
206	47	203	-37	2677	2802	10	536	-1	13
207	69	90	-20	2900	3429	10	188	-1	3
208	33	231	-20	2787	3295	10	191	-1	3
209	8	265	-10	645	1087	10	581	-1	14
210	136	144	10	15	640	10	-1	230	4
211	286	175	10	456	923	10	-1	541	4
212	151	30	20	421	636	10	-1	76	4
213	150	184	20	34	446	10	-1	367	4
214	157	25	20	556	986	10	-1	142	4
215	131	78	-20	1958	2787	10	275	-1	5
216	232	240	-10	852	1073	10	173	-1	3
217	53	285	-10	767	1137	10	41	-1	9
218	278	176	-22	585	1243	10	82	-1	15
219	225	192	-14	2031	2460	10	286	-1	6
220	115	197	10	446	633	10	-1	162	4
221	167	179	20	56	652	10	-1	223	4
222	6	168	-19	2704	3372	10	430	-1	10
223	163	180	-20	162	758	10	221	-1	4
224	135	210	-18	3335	4002	10	405	-1	9
225	277	104	20	298	782	10	-1	28	4
226	262	241	-10	766	1298	10	472	-1	11
227	162	148	-16	2913	3209	10	533	-1	13
228	61	138	-46	2326	2938	10	543	-1	13
229	117	155	-20	3972	4209	10	89	-1	15
230	126	127	-10	33	601	10	210	-1	4
231	157	221	-10	1401	2003	10	452	-1	11
232	19	290	12	1341	1877	10	-1	512	4
233	65	156	10	474	856	10	-1	420	4
234	159	177	30	274	765	10	-1	528	4
235	12	10	22	1496	1973	10	-1	179	4
236	67	175	-24	930	1400	10	442	-1	10
237	78	232	-20	557	971	10	262	-1	5
238	201	175	-18	2499	3162	10	290	-1	6
239	249	133	-10	121	775	10	585	-1	14
240	139	110	-10	3333	3659	10	187	-1	3
241	252	128	10	627	986	10	-1	573	4
242	57	123	-20	457	985	10	25	-1	4
243	71	154	-20	691	948	10	433	-1	10
244	157	276	-10	179	830	10	36	-1	8
245	111	98	16	838	1454	10	-1	495	4
246	221	70	10	513	920	10	-1	26	4
247	70	57	-30	709	1130	10	462	-1	11
248	236	108	-36	3452	3749	10	284	-1	5
249	268	113	-10	3274	3587	10	27	-1	5
250	40	1	-29	1686	2027	10	559	-1	13
251	106	243	-13	764	859	10	429	-1	10
252	37	126	19	475	874	10	-1	574	4
253	259	58	-14	448	1248	10	266	-1	5
254	167	193	-10	3804	4499	10	476	-1	11
255	168	204	20	56	749	10	-1	547	5
256	72	286	-10	1287	2051	10	73	-1	15
257	254	240	20	437	1001	10	-1	502	5
258	241	183	-34	3303	3564	10	299	-1	6
259	75	191	12	227	536	10	-1	339	5
260	26	27	-5	3194	3884	10	104	-1	1
261	12	270	20	889	1171	10	-1	469	5
262	81	238	20	301	922	10	-1	237	5
263	140	294	18	1290	2104	10	-1	19	5
264	11	242	16	1949	2308	10	-1	277	5
265	224	77	20	339	775	10	-1	280	5
266	166	123	14	31	552	10	-1	253	5
267	92	241	-17	2789	3465	10	278	-1	5
268	280	180	-30	279	876	10	322	-1	6
269	151	113	4	1177	1712	10	-1	380	5
270	65	49	-20	572	937	10	317	-1	6
271	203	36	-10	1488	1810	10	546	-1	13
272	129	83	15	2287	2808	10	-1	532	5
273	38	74	16	447	875	10	-1	183	5
274	166	105	-10	47	949	10	283	-1	5
275	129	98	20	407	697	10	-1	215	5
276	30	226	14	3574	4050	10	-1	98	5
277	15	178	-16	2870	3394	10	264	-1	5
278	108	298	17	3297	3865	10	-1	267	5
279	296	211	-10	644	1048	10	366	-1	8
280	236	72	-20	589	1067	10	265	-1	5
281	277	177	20	882	1121	10	-1	30	5
282	99	73	22	215	624	10	-1	318	5
283	166	113	10	278	935	10	-1	274	5
284	271	8	36	2838	3367	10	-1	248	5
285	228	41	-30	3193	3425	10	56	-1	14
286	80	131	14	1337	1453	10	-1	219	6
287	284	176	30	280	1000	10	-1	461	6
288	208	117	15	230	516	10	-1	83	6
289	119	183	-19	2177	2479	10	201	-1	3
290	246	166	18	1913	2561	10	-1	238	6
291	144	292	-10	577	1041	10	113	-1	1
292	128	155	11	22	173	10	-1	386	6
293	113	188	-10	1022	1528	10	537	-1	13
294	155	93	33	246	979	0	-1	606	6
295	161	210	10	197	586	10	-1	383	6
296	168	176	-10	31	602	10	102	-1	1
297	60	64	-10	566	1130	10	496	-1	12
298	165	204	-10	56	731	10	598	-1	14
299	280	158	34	2485	2817	10	-1	258	6
300	241	71	20	410	818	10	-1	53	6
301	57	68	-30	344	820	10	8	-1	15
302	219	152	-20	3649	4143	10	320	-1	6
303	72	89	13	2189	2353	10	-1	304	6
304	85	75	-13	2677	3251	10	303	-1	6
305	3	205	10	605	1224	10	-1	316	6
306	235	243	-10	470	981	10	595	-1	14
307	12	275	-10	1876	2340	10	444	-1	10
308	76	160	-30	74	568	10	445	-1	10
309	56	116	-20	450	1509	10	453	-1	11
310	170	53	-10	632	782	10	5	-1	12
311	34	5	-30	2844	3156	10	396	-1	9
312	280	175	-15	648	858	10	439	-1	10
313	288	127	23	2671	3132	10	-1	170	6
314	103	8	-29	2539	3034	10	11	-1	1
315	229	25	-19	1679	2389	10	94	-1	1
316	12	198	-10	802	1283	10	305	-1	6
317	66	54	20	664	966	10	-1	270	6
318	120	60	-22	1792	2428	10	282	-1	5
319	110	31	15	1250	1773	10	-1	506	6
320	218	20	20	597	911	10	-1	302	6
321	226	248	-22	3236	3707	10	33	-1	7
322	275	100	30	473	895	10	-1	268	6
323	217	73	-20	779	1061	10	351	-1	7
324	88	225	-20	159	620	10	491	-1	12
325	123	92	20	95	593	10	-1	174	6
326	293	62	10	555	904	10	-1	594	6
327	4	149	-16	573	1141	10	80	-1	15
328	216	25	30	573	1220	10	-1	136	7
329	63	59	-30	629	1193	10	509	-1	12
330	63	155	10	363	869	10	-1	118	7
331	158	140	5	12	253	10	-1	138	7
332	84	236	10	152	880	10	-1	175	7
333	260	58	20	821	963	10	-1	474	7
334	284	244	-11	2581	3428	10	155	-1	2
335	190	181	-22	3508	3848	10	181	-1	3
336	159	287	21	1400	1892	10	-1	423	7
337	285	283	-15	1948	2601	10	401	-1	9
338	65	68	20	715	1350	10	-1	42	7
339	61	157	-12	459	670	10	259	-1	5
340	102	173	15	53	813	10	-1	129	7
341	300	44	3	2929	3245	10	-1	184	7
342	103	78	10	85	808	10	-1	459	7
343	144	182	-24	246	695	10	486	-1	11
344	24	76	23	1669	2423	10	-1	548	7
345	149	186	20	36	842	0	-1	607	7
346	165	182	10	313	504	10	-1	577	7
347	179	123	4	39	728	10	-1	408	7
348	157	84	19	92	831	10	-1	388	7
349	17	209	-17	411	752	10	165	-1	2
350	233	119	-30	3595	4032	10	374	-1	8
351	167	105	20	297	688	10	-1	323	7
352	238	206	22	1979	2724	10	-1	586	7
353	127	101	20	76	453	10	-1	561	7
354	263	291	2	699	919	10	-1	50	8
355	281	68	-10	1748	2429	10	12	-1	1
356	251	237	10	505	819	10	-1	446	8
357	108	109	20	178	744	10	-1	382	8
358	199	28	12	1581	2192	10	-1	522	8
359	3	119	-36	2782	2849	10	164	-1	2
360	252	219	23	934	1596	10	-1	203	8
361	234	213	15	298	959	10	-1	377	8
362	136	140	10	194	239	10	-1	475	8
363	191	49	-20	520	643	10	487	-1	11
364	251	241	10	306	905	10	-1	85	8
365	119	214	-11	2255	2812	10	195	-1	3
366	275	182	10	340	693	10	-1	279	8
367	103	260	-20	3254	4020	10	213	-1	4
368	2	238	-9	3128	3716	10	110	-1	1
369	94	93	-32	3493	3904	10	527	-1	13
370	158	291	18	517	900	10	-1	106	8
371	230	248	20	452	655	10	-1	540	8
372	207	20	-6	442	1161	10	51	-1	12
373	54	285	-30	803	1189	10	591	-1	14
374	160	107	30	89	595	10	-1	350	8
375	59	280	-20	725	1487	10	38	-1	8
376	208	290	-16	886	1677	10	526	-1	12
377	248	280	-15	1125	1319	10	361	-1	8
378	138	100	30	178	769	10	-1	87	8
379	8	155	-30	821	1164	10	523	-1	12
380	208	235	-4	3085	3615	10	269	-1	5
381	111	112	20	54	490	10	-1	518	8
382	128	94	-20	60	795	10	357	-1	8
383	110	262	-10	1898	2161	10	295	-1	6
384	162	203	30	271	729	10	-1	151	8
385	160	179	-20	2899	3457	10	455	-1	11
386	16	204	-11	418	1034	10	292	-1	6
387	239	295	-10	2847	3292	10	143	-1	2
388	157	31	-19	848	1310	10	348	-1	7
389	147	178	10	381	764	10	-1	571	8
390	170	174	20	31	387	10	-1	148	8
391	157	254	8	1941	2310	10	-1	202	9
392	277	101	20	311	874	10	-1	407	9
393	283	144	-10	406	660	10	152	-1	2
394	156	182	-17	2260	2647	10	81	-1	15
395	274	97	-10	408	1152	10	513	-1	12
396	66	56	30	608	1119	10	-1	311	9
397	158	27	-10	797	1247	10	196	-1	3
398	156	26	10	415	1035	10	-1	458	9
399	257	133	20	277	963	10	-1	480	9
400	264	61	-30	716	1188	10	139	-1	1
401	296	279	15	1780	2319	10	-1	337	9
402	220	66	20	449	686	10	-1	70	9
403	240	71	30	590	725	10	-1	576	9
404	112	43	-31	2091	2451	10	570	-1	14
405	4	296	18	3146	3642	10	-1	224	9
406	222	73	20	437	1102	10	-1	119	9
407	209	84	-20	1274	1905	10	392	-1	9
408	250	134	-4	415	571	10	347	-1	7
409	59	287	-5	1875	2216	10	29	-1	6
410	13	202	20	494	1066	0	-1	600	9
411	93	117	15	1247	1671	10	-1	2	9
412	62	53	10	282	1018	10	-1	477	9
413	275	97	10	348	1125	10	-1	116	9
414	206	121	10	2744	3344	10	-1	494	9
415	107	174	21	49	536	10	-1	531	9
416	224	61	22	1562	2345	10	-1	156	9
417	124	174	22	35	726	10	-1	127	9
418	101	110	-20	471	673	10	126	-1	1
419	112	201	20	63	790	10	-1	120	10
420	80	86	-10	2166	2756	10	233	-1	4
421	5	189	-7	412	878	10	425	-1	10
422	141	100	10	110	654	10	-1	473	10
423	165	256	-21	2209	2605	10	336	-1	7
424	108	113	10	55	618	10	-1	564	10
425	37	159	7	215	836	10	-1	421	10
426	136	104	20	425	719	10	-1	54	10
427	107	71	20	273	841	10	-1	560	10
428	97	232	11	3639	3944	10	-1	0	10
429	127	266	13	430	670	10	-1	251	10
430	14	204	19	2262	2603	10	-1	222	10
431	278	177	20	757	1158	10	-1	582	10
432	209	246	26	1420	1690	10	-1	44	10
433	134	148	20	328	603	10	-1	243	10
434	283	65	-30	1666	2054	10	514	-1	12
435	108	80	-20	567	978	10	552	-1	13
436	55	62	-20	726	766	10	567	-1	14
437	141	137	30	61	245	10	-1	498	10
438	224	138	-10	3538	3852	10	440	-1	10
439	163	150	15	13	572	10	-1	312	10
440	213	68	10	133	695	10	-1	438	10
441	113	62	-14	1998	2311	10	17	-1	2
442	100	138	24	613	1146	10	-1	236	10
443	126	266	-20	1866	2206	10	84	-1	15
444	10	150	10	493	794	10	-1	307	10
445	137	150	30	298	740	10	-1	308	10
446	258	232	-10	905	1407	10	356	-1	8
447	191	234	9	141	607	10	-1	107	10
448	213	119	-5	2766	3185	10	556	-1	13
449	5	195	-20	579	1026	10	146	-1	2
450	166	203	30	55	523	10	-1	593	11
451	100	73	-20	204	690	10	4	-1	9
452	147	185	10	139	526	10	-1	231	11
453	60	156	20	222	817	10	-1	309	11
454	239	77	-30	217	703	10	131	-1	1
455	163	202	20	460	630	10	-1	385	11
456	81	219	-10	3790	4038	10	466	-1	11
457	155	28	-14	339	917	10	504	-1	12
458	160	27	-10	712	1237	10	398	-1	9
459	43	62	-10	3083	3603	10	342	-1	7
460	235	241	30	783	946	10	-1	157	11
461	291	148	-30	2383	2821	10	287	-1	6
462	64	53	30	648	749	10	-1	247	11
463	168	42	26	2312	2872	0	-1	604	11
464	183	282	-10	1498	2154	10	95	-1	2
465	289	79	-10	1438	1806	10	160	-1	2
466	1	272	10	741	1150	10	-1	456	11
467	87	183	-24	1854	2467	10	60	-1	15
468	234	107	24	1218	1609	0	-1	605	11
469	52	288	-20	594	1118	10	261	-1	5
470	236	66	-20	569	958	10	23	-1	4
471	264	35	-28	3717	4266	10	580	-1	14
472	233	245	10	433	916	10	-1	226	11
473	144	100	-10	187	473	10	422	-1	10
474	260	64	-20	1567	2017	10	333	-1	7
475	130	96	-10	307	700	10	362	-1	8
476	202	292	10	3592	3792	10	-1	254	11
477	7	31	-10	2914	3548	10	412	-1	9
478	96	86	-2	118	552	10	46	-1	11
479	141	102	10	48	548	10	-1	122	11
480	170	93	-20	1719	2205	10	399	-1	9
481	85	228	10	685	988	10	-1	154	11
482	10	147	20	417	974	10	-1	34	11
483	18	206	-20	317	953	10	579	-1	14
484	164	202	30	356	823	10	-1	39	11
485	1	81	-20	944	1740	10	99	-1	4
486	148	157	24	7	564	10	-1	343	11
487	159	110	20	41	680	10	-1	363	11
488	229	40	-10	775	1258	10	153	-1	2
489	67	161	10	121	549	10	-1	584	12
490	131	220	23	262	824	10	-1	90	12
491	112	199	20	62	851	10	-1	324	12
492	238	69	20	393	1026	10	-1	63	12
493	258	247	-10	693	1233	10	544	-1	13
494	205	130	-10	3570	4066	10	414	-1	9
495	109	61	-16	1227	2066	10	245	-1	4
496	59	67	10	281	786	10	-1	297	12
497	151	294	-15	388	1010	10	37	-1	8
498	26	0	-30	1665	2413	10	437	-1	10
499	45	190	-12	1715	1965	10	590	-1	14
500	56	212	-33	1691	2209	10	507	-1	12
501	148	288	-18	265	1000	10	597	-1	14
502	275	263	-20	514	942	10	257	-1	5
503	272	97	-20	674	982	10	190	-1	3
504	143	67	14	83	637	10	-1	457	12
505	29	8	24	2756	3372	0	-1	601	12
506	152	29	-15	3503	3811	10	319	-1	6
507	176	235	33	276	436	10	-1	500	12
508	30	145	23	3169	3727	0	-1	603	12
509	61	70	30	313	645	10	-1	329	12
510	16	196	30	984	1216	10	-1	158	12
511	168	108	10	146	944	10	-1	40	12
512	15	209	-12	3548	3630	10	232	-1	4
513	211	66	10	660	1096	10	-1	395	12
514	256	54	30	387	925	10	-1	434	12
515	11	207	-40	803	880	10	566	-1	14
516	58	240	-40	3013	3302	10	186	-1	3
517	131	95	-1	136	779	10	78	-1	15
518	116	14	-20	2436	2915	10	381	-1	8
519	154	31	20	211	741	10	-1	9	12
520	86	230	-10	202	699	10	32	-1	6
521	133	99	-20	243	974	10	132	-1	1
522	290	37	-12	3077	3573	10	358	-1	8
523	9	145	30	471	1019	10	-1	379	12
524	140	292	-17	713	1138	10	96	-1	3
525	134	146	10	112	537	10	-1	185	12
526	229	179	16	995	1060	10	-1	376	12
527	72	20	32	2674	2920	10	-1	369	13
528	149	285	-30	398	763	10	234	-1	4
529	257	137	20	397	730	10	-1	583	13
530	225	73	-10	2009	2260	10	16	-1	2
531	71	294	-21	2214	2431	10	415	-1	9
532	156	57	-15	2562	3009	10	272	-1	5
533	177	281	16	1425	2099	10	-1	227	13
534	117	168	14	37	516	10	-1	74	13
535	162	250	-20	587	1098	10	550	-1	13
536	116	245	37	2084	2653	10	-1	206	13
537	153	28	10	392	768	10	-1	293	13
538	176	70	-8	2519	2978	10	572	-1	14
539	50	285	-30	556	1047	10	64	-1	15
540	257	243	-20	486	1244	10	371	-1	8
541	246	133	-10	976	1052	10	211	-1	4
542	140	100	20	224	627	10	-1	91	13
543	69	134	46	2251	2861	10	-1	228	13
544	236	248	10	273	963	10	-1	493	13
545	217	21	30	544	1056	10	-1	166	13
546	161	112	10	39	438	10	-1	271	13
547	233	242	-20	727	1100	10	255	-1	5
548	127	77	-23	3230	3527	10	344	-1	7
549	155	180	30	30	641	10	-1	144	13
550	144	173	20	335	937	10	-1	535	13
551	65	56	10	421	686	10	-1	88	13
552	130	102	20	407	924	10	-1	435	13
553	76	280	-20	1808	2190	10	24	-1	4
554	110	76	30	335	988	10	-1	134	13
555	271	101	-10	554	1216	10	205	-1	3
556	216	203	5	1955	2492	10	-1	448	13
557	136	241	11	1246	1846	10	-1	92	13
558	160	17	24	1200	1643	10	-1	47	13
559	64	91	29	239	676	10	-1	250	13
560	107	39	-20	1235	1610	10	427	-1	10
561	106	77	-20	559	877	10	353	-1	7
562	103	93	-20	1951	2699	10	121	-1	1
563	138	101	20	405	630	10	-1	163	14
564	15	52	-10	420	915	10	424	-1	10
565	160	111	30	40	386	10	-1	125	14
566	81	223	40	763	1135	10	-1	515	14
567	113	114	20	51	371	10	-1	436	14
568	162	206	30	57	1047	10	-1	124	14
569	203	183	-30	129	552	10	198	-1	3
570	113	4	31	890	1556	10	-1	404	14
571	176	263	-10	2315	2682	10	389	-1	8
572	173	72	8	2348	3257	10	-1	538	14
573	279	189	-10	2071	2804	10	241	-1	4
574	9	144	-19	612	966	10	252	-1	4
575	266	104	10	654	1323	10	-1	128	14
576	253	57	-30	348	763	10	403	-1	9
577	296	252	-10	3094	3339	10	346	-1	7
578	254	87	-20	4077	4411	10	109	-1	1
579	114	198	20	140	420	10	-1	483	14
580	220	43	28	1418	2181	10	-1	471	14
581	11	265	10	566	961	10	-1	209	14
582	250	130	-20	829	999	10	431	-1	10
583	299	153	-20	1276	2125	10	529	-1	13
584	133	187	-10	4063	4597	10	489	-1	12
585	246	137	10	161	614	10	-1	239	14
586	238	103	-22	2726	3173	10	352	-1	7
587	220	182	-20	2222	2801	10	62	-1	15
588	213	61	-10	563	802	10	1	-1	1
589	290	219	19	561	1054	10	-1	150	14
590	153	61	12	712	1477	10	-1	499	14
591	55	285	30	628	1453	10	-1	373	14
592	276	66	17	371	841	10	-1	69	14
593	236	240	-30	479	1158	10	450	-1	11
594	244	13	-10	2545	3360	10	326	-1	6
595	163	200	10	554	723	10	-1	306	14
596	62	65	-20	747	1204	10	35	-1	7
597	189	240	18	210	668	10	-1	501	14
598	145	183	10	205	644	10	-1	298	14
599	140	108	10	498	854	10	-1	137	15
600	13	202	-20	494	1066	10	410	-1	9
601	29	8	-24	2756	3372	10	505	-1	12
602	259	240	-10	713	1455	10	67	-1	15
603	30	145	-23	3169	3727	10	508	-1	12
604	168	42	-26	2312	2872	10	463	-1	11
605	234	107	-24	1218	1609	10	468	-1	11
606	155	93	-33	246	979	10	294	-1	6
607	149	186	-20	36	842	10	345	-1	7
									
Part 3:	Properties of depots								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
608	216	206	0	0	4823	0	-1	609	1
609	216	206	0	0	4823	0	608	-1	1
610	105	232	0	0	4823	0	-1	611	2
611	105	232	0	0	4823	0	610	-1	2
612	131	183	0	0	4823	0	-1	613	3
613	131	183	0	0	4823	0	612	-1	3
614	190	249	0	0	4823	0	-1	615	4
615	190	249	0	0	4823	0	614	-1	4
616	101	147	0	0	4823	0	-1	617	5
